,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
14,,"12/985,519","Tokyo, JP","Japan Aviation Electronics Industry, Limited",44258883,H01R 13/193 (20130101); H01R 33/02 (20130101); Y10T 29/49204 (20150115); H01R 43/16 (20130101),"January 6, 2011","January 3, 2012","8,087,947",#8087947,True
15,,"11/039,267","Malvern, PA","Neuronetics, Inc.",36684879,A61N 2/006 (20130101); A61B 90/50 (20160201); A61B 2090/504 (20160201),"January 20, 2005","January 3, 2012","8,088,058",#8088058,True
16,,"12/274,617","Irvine, CA","Glumetrics, Inc.",40667866,A61B 5/14532 (20130101); A61B 5/14539 (20130101); A61B 5/412 (20130101); A61B 5/1459 (20130101); A61M 5/1723 (20130101); A61M 5/16827 (20130101),"November 20, 2008","January 3, 2012","8,088,097",#8088097,True
17,,"12/077,093",,,45374556,A61M 1/3653 (20130101); A61M 1/3659 (20140204); A61M 1/3661 (20140204),"March 17, 2008","January 3, 2012","8,088,107",#8088107,True
18,,"12/690,365","Tortola, VG",Bencha International Group Inc.,42319561,A61M 5/5066 (20130101); A61M 5/3234 (20130101),"January 20, 2010","January 3, 2012","8,088,110",#8088110,True
19,,"12/968,049","Maple Grove, MN","Boston Scientific Scimed, Inc.",25210676,A61B 18/02 (20130101); C22B 23/021 (20130101); C21B 13/0033 (20130101); C22B 5/14 (20130101); A61B 2017/00088 (20130101); A61B 2017/00292 (20130101); A61B 2017/00557 (20130101); A61B 2017/22002 (20130101); A61B 2018/0022 (20130101); A61B 2018/0212 (20130101); A61M 25/104 (20130101); A61B 2018/00101 (20130101),"December 14, 2010","January 3, 2012","8,088,125",#8088125,True
20,,"11/562,940","San Clemente, CA","ROX Medical, Inc.",38459708,A61B 17/083 (20130101); A61B 17/11 (20130101); C09K 8/68 (20130101); C09K 8/5083 (20130101); C09K 8/518 (20130101); C09K 8/5753 (20130101); C09K 8/62 (20130101); A61B 17/10 (20130101); A61B 2017/00243 (20130101); A61B 2017/00862 (20130101); A61B 2017/00867 (20130101); A61B 2017/1139 (20130101); A61B 2017/1107 (20130101),"November 22, 2006","January 3, 2012","8,088,171",#8088171,True
21,,"13/131,466","Aichi-Ken, JP","Hoyu Co., Ltd.",43297680,A61K 8/86 (20130101); A61K 8/891 (20130101); A61Q 5/10 (20130101); A61Q 5/08 (20130101); A61K 8/898 (20130101); A61K 2800/594 (20130101),"May 28, 2010","January 3, 2012","8,088,179",#8088179,True
22,,"12/060,866","Arlington, VA",Tesla Laboratories,41132298,B01D 57/02 (20130101); F04B 19/006 (20130101); B01D 61/427 (20130101); Y10T 137/218 (20150401),"April 2, 2008","January 3, 2012","8,088,267",#8088267,True
23,,"12/393,573","Kalamazoo, MI",Stryker Corporation,34886220,A61M 1/0056 (20130101); B01D 29/03 (20130101); B01D 29/50 (20130101); B09B 3/0075 (20130101); A61M 1/0094 (20140204); A61M 2209/084 (20130101); B01D 2201/48 (20130101); B01D 2201/204 (20130101),"February 26, 2009","January 3, 2012","8,088,291",#8088291,True
24,,"11/273,625","Chandler, AZ","Invoy Technology, LLC",36595990,A61B 5/083 (20130101); A61B 5/0878 (20130101); G01N 33/497 (20130101); G01N 2033/4975 (20130101); G01N 33/4972 (20130101),"November 14, 2005","January 3, 2012","8,088,333",#8088333,True
25,,"12/528,003","Niederbronn-les-Bains, FR",De Dietrich,38542002,F16K 51/00 (20130101); F16K 27/07 (20130101); F16K 1/38 (20130101); B01J 2219/0213 (20130101),"February 21, 2008","January 3, 2012","8,088,339",#8088339,True
26,,"11/525,558","Houston, TX",Shell Oil Company,8172079,B01J 8/008 (20130101); B01J 8/067 (20130101); F28F 1/40 (20130101); C07D 301/10 (20130101); B01J 2208/00212 (20130101); B01J 2208/00513 (20130101); B01J 2208/0023 (20130101),"September 22, 2006","January 3, 2012","8,088,344",#8088344,True
27,,"11/418,624","San Francisco, CA","FibroGen, Inc.",36778299,C07K 16/22 (20130101); A61K 2039/505 (20130101),"May 5, 2006","January 3, 2012","8,088,381",#8088381,True
28,,"11/994,363","Ithaca, NY","Cornell Research Foundation, Inc.",37605161,C07K 16/2896 (20130101); A61K 2039/505 (20130101),"June 30, 2006","January 3, 2012","8,088,382",#8088382,True
29,,"12/007,669","Paris, FR",L'Oreal,39167603,A61K 8/676 (20130101); A61K 8/68 (20130101); A61Q 19/001 (20130101); A61Q 1/06 (20130101); A61Q 1/04 (20130101); A61Q 17/04 (20130101),"January 14, 2008","January 3, 2012","8,088,399",#8088399,True
30,,"11/669,630","Philadelphia, PA",FMC Corporation,38043024,A61K 9/5026 (20130101); A61K 9/5031 (20130101); A61K 9/5036 (20130101); C09D 101/02 (20130101); A61K 9/5047 (20130101); A61K 9/5078 (20130101); A61K 9/5042 (20130101); A61K 9/7007 (20130101),"January 31, 2007","January 3, 2012","8,088,414",#8088414,True
31,,"10/431,353","Cambridge, MA",The Massachusetts Institute of Technology,29406838,A61K 9/2027 (20130101); A61K 9/2077 (20130101); A61K 9/2086 (20130101); A61K 9/2095 (20130101); B29C 64/153 (20170801); B33Y 80/00 (20141201); A61K 9/00 (20130101); A61K 31/137 (20130101); B33Y 70/00 (20141201),"May 6, 2003","January 3, 2012","8,088,415",#8088415,True
32,,"11/982,486","Beijing, CNHon Hai Precision Industry Co., Ltd.",Tsinghua University,39567067,H01J 9/025 (20130101),"November 2, 2007","January 3, 2012","8,088,454",#8088454,True
33,,"12/725,789","Boston, MA",The Gillette Company,23012010,H01M 2/0255 (20130101); H01M 2/26 (20130101); H01M 12/065 (20130101); H01M 12/06 (20130101); H01M 4/8605 (20130101); H01M 2/0217 (20130101); H01M 6/42 (20130101),"March 17, 2010","January 3, 2012","8,088,519",#8088519,True
34,,"12/234,027","Montreal, CAInstitut National de la Recherche Scientifique",Institut de Recherches Cliniques de Montreal,40457831,C07K 14/70596 (20130101); C12N 9/6408 (20130101); G01N 33/569 (20130101); G01N 2800/50 (20130101); G01N 2333/96411 (20130101); G01N 2500/00 (20130101),"September 19, 2008","January 3, 2012","8,088,571",#8088571,True
35,,"12/081,297","Tokyo, JP","Shin-Etsu Chemical Co., Ltd.",39672782,H01L 21/3046 (20130101); H01L 21/6835 (20130101); H01L 21/76254 (20130101); H01L 2221/68359 (20130101); H01L 27/1214 (20130101); H01L 27/1266 (20130101),"April 14, 2008","January 3, 2012","8,088,670",#8088670,True
36,,"11/542,138","Tokyo, JP",Sony Corporation,38004253,H01L 21/31133 (20130101); H01L 21/02052 (20130101),"October 4, 2006","January 3, 2012","8,088,693",#8088693,True
37,,"12/207,620","Johnston, IA","Pioneer Hi-Bred International, Inc.",39938362,C12N 15/8237 (20130101); C07K 14/415 (20130101),"September 10, 2008","January 3, 2012","8,088,977",#8088977,True
38,,"12/077,175","Yokohama, Kanagawa, JP",Liquid Design Systems Inc.,41061765,H05K 1/0219 (20130101); H05K 1/0224 (20130101); H05K 1/025 (20130101); H05K 2201/09336 (20130101); H05K 1/162 (20130101); H05K 1/0243 (20130101),"March 17, 2008","January 3, 2012","8,089,005",#8089005,True
39,,"12/944,312","Troy, MI","Ovonyx, Inc.",46281334,G11C 11/56 (20130101); G11C 11/5678 (20130101); H01L 27/2409 (20130101); H01L 45/1691 (20130101); H01L 45/124 (20130101); H01L 45/1273 (20130101); H01L 45/144 (20130101); H01L 45/06 (20130101); G11C 13/0004 (20130101),"November 11, 2010","January 3, 2012","8,089,059",#8089059,True
40,,"12/508,033","Ottawa, Ontario, CA","Group IV Semiconductor, Inc.",41652057,H05B 33/22 (20130101); H05B 33/145 (20130101),"July 23, 2009","January 3, 2012","8,089,080",#8089080,True
41,,"12/567,586","Los Gatos, CA","Tela Innovations, Inc.",38475620,H01L 27/0207 (20130101); G06F 17/5072 (20130101); H01L 27/088 (20130101); H01L 29/42372 (20130101); G06F 17/5068 (20130101); H01L 21/823871 (20130101); H01L 27/11807 (20130101); H01L 23/5226 (20130101); H01L 23/5283 (20130101); H01L 29/42376 (20130101); H01L 27/092 (20130101); H01L 21/28123 (20130101); H01L 2027/11814 (20130101); H01L 2027/11888 (20130101); H01L 2924/0002 (20130101); H01L 2027/11887 (20130101); H01L 2027/11812 (20130101); H01L 2027/11864 (20130101); H01L 2027/11875 (20130101); H01L 2027/11861 (20130101); H01L 2027/11855 (20130101); H01L 2027/11866 (20130101); H01L 2027/11862 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"September 25, 2009","January 3, 2012","8,089,101",#8089101,True
42,,"12/620,748","Seoul, KRIndudstry-University Cooperation Foundation Hanyang University",Hyundai Motor Company,43464764,H02K 1/276 (20130101),"November 18, 2009","January 3, 2012","8,089,190",#8089190,True
43,,"11/792,631","Boca Raton, FL","Sensormatic Electronics, LLC",36190454,E05B 73/0017 (20130101); E05B 73/0052 (20130101); Y10T 292/11 (20150401); Y10T 70/70 (20150401); Y10T 24/50 (20150115); Y10T 70/5031 (20150401); Y10T 70/7057 (20150401); Y10T 70/5004 (20150401); Y10T 70/5009 (20150401),"December 7, 2005","January 3, 2012","8,089,359",#8089359,True
44,,"12/435,696","Kyoto, JP","Murata Manufacturing Co., Ltd.",39364302,H01Q 9/0407 (20130101); H01Q 9/0414 (20130101); H01Q 21/08 (20130101),"May 5, 2009","January 3, 2012","8,089,409",#8089409,True
45,,"12/300,697","Osaka, JP",Panasonic Corporation,38723148,G06F 3/0488 (20130101); G06F 3/04845 (20130101),"April 23, 2007","January 3, 2012","8,089,457",#8089457,True
46,,"12/629,074","Tokyo, JP","PENTAX Ricoh Imaging Company, Ltd.",42284447,H04N 5/23248 (20130101),"December 2, 2009","January 3, 2012","8,089,519",#8089519,True
47,,"12/482,670",PT,Multiwave Photonics SA,43306213,H01S 3/06795 (20130101); H01S 3/0675 (20130101); H01S 3/094003 (20130101); H01S 3/094096 (20130101); H01S 3/1618 (20130101); H01S 3/1611 (20130101); H01S 3/1618 (20130101); H01S 3/1611 (20130101),"June 11, 2009","January 3, 2012","8,089,688",#8089688,True
48,,"12/526,053","Tokyo, JP",Kabushiki Kaisha Toshiba,39681618,H02M 1/08 (20130101); H02M 7/5388 (20130101); H03K 17/567 (20130101); H03K 17/6874 (20130101); H01L 2224/48137 (20130101); H01L 2224/49111 (20130101); H01L 2924/13091 (20130101); H01L 2924/13055 (20130101); H01L 2924/13055 (20130101); H01L 2924/00 (20130101); H01L 2924/13091 (20130101); H01L 2924/00 (20130101),"February 4, 2008","January 3, 2012","8,089,780",#8089780,True
49,,"12/868,341","St. Michael, BB",Marvell World Trade Ltd.,39026968,G06F 12/0877 (20130101); G06F 12/0882 (20130101); G11C 7/1027 (20130101); G11C 7/12 (20130101); G11C 11/418 (20130101); G11C 7/1045 (20130101); G06F 12/0893 (20130101); G06F 2212/1028 (20130101); Y02D 10/13 (20180101); G11C 2207/104 (20130101); G11C 2207/2245 (20130101),"August 25, 2010","January 3, 2012","8,089,823",#8089823,True
50,,"12/201,383","Basking Ridge, NJ",Avaya Inc.,37054681,H04L 29/06 (20130101); H04L 29/06027 (20130101); H04L 67/1012 (20130101); H04L 67/1008 (20130101); H04L 67/1002 (20130101); H04L 65/1009 (20130101),"August 29, 2008","January 3, 2012","8,089,872",#8089872,True
51,,"11/669,813","Houston, TX","Hewlett-Packard Development Company, L.P.",39667894,H04L 12/66 (20130101),"January 31, 2007","January 3, 2012","8,089,960",#8089960,True
52,,"12/508,354","Taejon, KR",Electronics and Telecommunications Research Institute,37035130,H04J 13/0044 (20130101); H04B 1/7073 (20130101); H04J 13/20 (20130101); H04J 13/10 (20130101); H04B 2201/70703 (20130101),"July 23, 2009","January 3, 2012","8,090,003",#8090003,True
53,,"12/042,329","Milpitas, CA",KLA-Tencor Corporation,45374624,G01N 21/956 (20130101); G06T 7/001 (20130101); G03F 1/84 (20130101); G03F 1/36 (20130101); G06T 2207/30148 (20130101),"March 4, 2008","January 3, 2012","8,090,189",#8090189,True
54,,"10/598,939","Tokyo, JP",Canon Kabushiki Kaisha,35064003,G06K 9/6203 (20130101); G06T 7/33 (20170101); G06T 7/32 (20170101); G06T 7/001 (20130101),"March 30, 2005","January 3, 2012","8,090,218",#8090218,True
55,,"12/490,297",KY,"Ether Precision, Inc.",43354480,G03B 3/00 (20130101),"June 23, 2009","January 3, 2012","8,090,250",#8090250,True
56,,"11/944,700","Kawasaki, JP",Fujitsu Limited,40669814,G02B 6/4214 (20130101); G02B 6/4212 (20130101); G02B 6/4249 (20130101),"November 26, 2007","January 3, 2012","8,090,266",#8090266,True
57,,"11/703,775","Tokyo, JP",Oki Data Corporation,38479063,G03G 15/2014 (20130101); G03G 15/5008 (20130101); G03G 2215/0119 (20130101),"February 8, 2007","January 3, 2012","8,090,279",#8090279,True
58,,"10/579,784","Milan, IT",Telecom Italia S.p.A.,34611209,H04W 16/22 (20130101); H04W 16/18 (20130101),"November 21, 2003","January 3, 2012","8,090,563",#8090563,True
59,,"12/243,301","Taoyuan County, TW","Inotera Memories, Inc.",41448654,G06Q 10/06 (20130101); G06F 16/285 (20190101); G06N 5/048 (20130101); G06N 5/003 (20130101); G06N 3/084 (20130101),"October 1, 2008","January 3, 2012","8,090,668",#8090668,True
60,,"11/883,833",,,36143717,G05B 19/41875 (20130101); G07C 3/14 (20130101); G05B 2219/32204 (20130101); G05B 2219/40041 (20130101); Y02P 90/26 (20151101); Y02P 90/22 (20151101); Y02P 90/18 (20151101); G07C 3/08 (20130101),"February 7, 2006","January 3, 2012","8,090,672",#8090672,True
61,,"12/292,470","Kawasaki, JP",Fujitsu Limited,40877316,H04L 67/1008 (20130101); H04L 67/1029 (20130101); H04L 67/1014 (20130101); H04L 67/1002 (20130101); H04L 67/1034 (20130101),"November 19, 2008","January 3, 2012","8,090,868",#8090868,True
62,,"13/075,065","Sunnyvale, CA","Netapp, Inc.",43769984,G06F 13/385 (20130101); G06F 11/3055 (20130101); G06F 11/008 (20130101); G06F 11/3041 (20130101); G06F 2213/0028 (20130101); G06F 2213/0032 (20130101),"March 29, 2011","January 3, 2012","8,090,881",#8090881,True
63,,"11/997,947","Tokyo, JP",Mitsubishi Electric Corporation,38067072,G01D 5/24409 (20130101); G01D 5/2449 (20130101); G01D 5/24452 (20130101),"November 9, 2006","January 3, 2012","8,091,003",#8091003,True
64,,"12/292,541","Huntsville, AL",Avocent Huntsville Corporation,34576856,G06F 11/1443 (20130101),"November 20, 2008","January 3, 2012","8,091,005",#8091005,True
65,,"11/438,464","Irvine, CA",Broadcom Corporation,38535046,G11B 20/10009 (20130101); G11B 20/18 (20130101); H03M 13/2957 (20130101); H03M 13/1102 (20130101),"May 22, 2006","January 3, 2012","8,091,009",#8091009,True
66,,"11/545,578","Redwood City, CA","Oracle America, Inc.",45374692,G06F 9/44505 (20130101); G06F 8/65 (20130101),"October 11, 2006","January 3, 2012","8,091,077",#8091077,True
67,,"12/819,664","Mountain View, CA",Google Inc.,39828123,G06Q 30/02 (20130101); G06Q 30/0242 (20130101); G06Q 30/0273 (20130101); H04N 21/2407 (20130101); H04N 21/44204 (20130101); H04N 21/6582 (20130101); H04N 21/812 (20130101); H04N 21/2547 (20130101); H04N 21/4667 (20130101),"June 21, 2010","January 3, 2012","8,091,101",#8091101,True
68,,"12/145,817","Red Wing, MN","D B Industries, Inc.",40910817,A62B 35/0018 (20130101); A41D 13/0007 (20130101),"June 25, 2008","January 10, 2012","8,091,151",#8091151,True
69,,"11/575,275",,,33306655,A47K 13/12 (20130101),"September 14, 2005","January 10, 2012","8,091,154",#8091154,True
70,,"12/147,013","Tokyo, JP","Mitsumi Electric Co., Ltd.",39789646,H01H 13/48 (20130101); H01H 13/88 (20130101); H01H 2205/026 (20130101); H01H 2215/036 (20130101); H01H 2229/02 (20130101); Y10T 29/49117 (20150115); Y10T 29/49105 (20150115); Y10T 29/49204 (20150115); Y10T 29/49155 (20150115); Y10T 156/108 (20150115); H01H 2229/034 (20130101),"June 26, 2008","January 10, 2012","8,091,212",#8091212,True
71,,"12/358,448","Chelmsford, MA","Brooks Automation, Inc.",35589121,F25B 7/00 (20130101); F25B 9/006 (20130101); F25B 39/00 (20130101); F25B 40/00 (20130101); F28D 9/005 (20130101); F28F 9/028 (20130101); Y10T 29/49359 (20150115); F25B 2400/0403 (20130101); F25B 2400/23 (20130101); F25B 45/00 (20130101),"January 23, 2009","January 10, 2012","8,091,381",#8091381,True
72,,"12/387,671",,,45419001,B21D 17/04 (20130101),"May 5, 2009","January 10, 2012","8,091,397",#8091397,True
73,,"12/408,155","Hartford, CT",United Technologies Corporation,42736332,F01D 25/285 (20130101); Y10T 29/49229 (20150115),"March 20, 2009","January 10, 2012","8,091,419",#8091419,True
74,,"12/583,411",,,45419013,A47B 23/002 (20130101); A47G 23/0633 (20130101); A47G 23/0608 (20130101),"August 20, 2009","January 10, 2012","8,091,486",#8091486,True
75,,"12/107,912",,,41165409,A01K 15/02 (20130101); A01K 1/0152 (20130101),"April 23, 2008","January 10, 2012","8,091,508",#8091508,True
76,,"12/466,708","Wolfsburg, DE",Volkswagen Aktiengesellschaft,38754824,F02D 9/04 (20130101); F02D 41/0072 (20130101); F02M 26/47 (20160201); F02M 26/06 (20160201); F02M 26/10 (20160201); F02M 26/15 (20160201); F02M 26/38 (20160201); F02M 26/05 (20160201); F02D 41/1446 (20130101); F02D 2041/0067 (20130101); Y02T 10/14 (20130101); Y02T 10/47 (20130101); F02M 26/24 (20160201),"May 15, 2009","January 10, 2012","8,091,535",#8091535,True
77,,"12/088,620","Paris, FRN/A",L'Air Liquide Societe Anonyme pour l'Etude et l'Exploitation des procedes Georges Claude,36499516,F17C 5/007 (20130101); F17C 13/025 (20130101); F17C 13/026 (20130101); F17C 5/06 (20130101); Y02E 60/321 (20130101); F17C 2205/0142 (20130101); F17C 2221/012 (20130101); F17C 2223/0123 (20130101); F17C 2223/033 (20130101); F17C 2223/035 (20130101); F17C 2225/0123 (20130101); F17C 2225/036 (20130101); F17C 2227/0164 (20130101); F17C 2227/0341 (20130101); F17C 2227/0344 (20130101); F17C 2227/0388 (20130101); F17C 2227/043 (20130101); F17C 2250/01 (20130101); F17C 2250/043 (20130101); F17C 2250/0439 (20130101); F17C 2250/0443 (20130101); F17C 2260/031 (20130101); F17C 2260/035 (20130101); F17C 2265/012 (20130101); F17C 2265/063 (20130101); F17C 2270/0139 (20130101); F17C 2270/0168 (20130101),"July 31, 2006","January 10, 2012","8,091,593",#8091593,True
78,,"11/488,006","Tokyo, JP","Hitachi Cable, Ltd.",37984271,F28F 1/40 (20130101),"July 18, 2006","January 10, 2012","8,091,615",#8091615,True
79,,"11/990,022","Modena, IT",Bordini Engineering S.R.L.,37492126,B60K 6/387 (20130101); B60L 50/16 (20190201); B60L 7/18 (20130101); B60L 15/2045 (20130101); B60L 50/61 (20190201); B60K 6/442 (20130101); B60Y 2400/607 (20130101); Y02T 10/6234 (20130101); Y10S 903/906 (20130101); Y02T 10/6217 (20130101); Y02T 10/7077 (20130101); Y02T 10/7283 (20130101); Y02T 10/645 (20130101); Y02T 10/72 (20130101); B60L 2240/421 (20130101); B60L 2240/12 (20130101); B60L 2240/423 (20130101); B60L 2240/441 (20130101); B60L 2240/443 (20130101); B60L 2240/461 (20130101); B60L 2240/486 (20130101); B60L 2240/507 (20130101),"August 1, 2006","January 10, 2012","8,091,660",#8091660,True
80,,"10/378,129","Cambridge, MA",Massachusetts Institute of Technology,32926413,F16F 9/003 (20130101); F16F 9/006 (20130101); F16F 2224/045 (20130101); F16F 2224/043 (20130101),"March 3, 2003","January 10, 2012","8,091,692",#8091692,True
81,,"12/796,473","Racine, WI","S.C. Johnson & Son, Inc.",35614168,B65D 83/262 (20130101); B05B 12/02 (20130101); B05B 12/12 (20130101); A01M 1/2038 (20130101); B05B 12/122 (20130101); B05B 11/3053 (20130101); A61L 2209/134 (20130101); A61L 9/14 (20130101); A61L 2209/11 (20130101); A61L 2209/111 (20130101),"June 8, 2010","January 10, 2012","8,091,734",#8091734,True
82,,"12/723,347","Austin, TX",Texas Department of Transportation,40954220,E04H 17/265 (20130101),"March 12, 2010","January 10, 2012","8,091,854",#8091854,True
83,,"12/794,269","Watsonville, CA","Fox Factory, Inc.",39685223,B62K 25/02 (20130101); B62K 25/14 (20130101); B60B 35/007 (20130101); B60B 35/025 (20130101); B62K 2206/00 (20130101),"June 4, 2010","January 10, 2012","8,091,909",#8091909,True
84,,"12/930,855",,,45419039,B25B 9/00 (20130101),"January 19, 2011","January 10, 2012","8,091,936",#8091936,True
85,,"12/921,165","Beauvais, FR",AGCO SA,39315913,B62D 33/0604 (20130101),"February 26, 2009","January 10, 2012","8,091,954",#8091954,True
86,,"10/780,320","Tinley Park, IL",Panduit Corp.,34701444,H04Q 1/064 (20130101); H04Q 1/066 (20130101); H04Q 1/021 (20130101); H04Q 1/025 (20130101); H04Q 1/062 (20130101); H04Q 1/035 (20130101); H04Q 2201/08 (20130101); H04Q 2201/10 (20130101),"February 17, 2004","January 10, 2012","8,091,969",#8091969,True
87,,"13/093,317","Tokyo, JP",Seiko Epson Corporation,40136039,B41J 2/175 (20130101); B41J 2/17509 (20130101); B41J 2/17523 (20130101); B41J 2/17553 (20130101); B41J 2/1752 (20130101); Y10T 29/49401 (20150115),"April 25, 2011","January 10, 2012","8,091,972",#8091972,True
88,,"12/406,068","Tu-Cheng, New Taipei, TW","Hon Hai Precision Industry Co., Ltd.",42075556,G03B 21/16 (20130101),"March 17, 2009","January 10, 2012","8,092,026",#8092026,True
89,,"10/562,946","Puteaux, FRCivad SA",Industeel France,33522695,B23K 31/02 (20130101); E02B 17/0818 (20130101); Y10T 29/49616 (20150115); Y10T 29/49462 (20150115); Y10T 29/49826 (20150115),"June 29, 2004","January 10, 2012","8,092,120",#8092120,True
90,,"13/013,971",,,38711164,E21D 15/43 (20130101),"January 26, 2011","January 10, 2012","8,092,121",#8092121,True
91,,"12/051,346","Detroit, MI",GM Global Technology Operations LLC,41087630,B65D 19/0002 (20130101); B65D 85/68 (20130101); B65D 19/44 (20130101); B65D 2519/00815 (20130101),"March 19, 2008","January 10, 2012","8,092,127",#8092127,True
92,,"12/440,159","Bad Laasphe, DE",Ejot GmbH & Co. KG,38819855,B23K 20/129 (20130101); B23K 20/1295 (20130101); F16B 11/004 (20130101); F16B 37/061 (20130101); B23K 35/0288 (20130101); B23K 20/127 (20130101),"September 14, 2007","January 10, 2012","8,092,130",#8092130,True
93,,"12/335,660","Longueuil, Quebec, CA",Pratt & Whitney Canada Corp.,42240742,F01D 9/065 (20130101); F02C 6/08 (20130101); F01D 25/162 (20130101); F01D 11/24 (20130101),"December 16, 2008","January 10, 2012","8,092,153",#8092153,True
94,,"12/519,332",,,39232914,A61C 13/0004 (20130101); A61C 13/082 (20130101),"December 14, 2007","January 10, 2012","8,092,220",#8092220,True
95,,"12/008,042","Cupertino, CA",Apple Inc.,40797867,B65D 25/02 (20130101); H03K 17/94 (20130101); H04B 7/26 (20130101); H02J 50/80 (20160201); B65D 75/566 (20130101); H02J 50/20 (20160201); G06F 1/1632 (20130101); G08C 19/00 (20130101); B65D 75/52 (20130101); Y10T 307/766 (20150401); B65D 2201/00 (20130101),"January 7, 2008","January 10, 2012","8,092,251",#8092251,True
96,,"13/005,917","Kawasaki, JP",Fujitsu Limited,43735142,H01R 12/716 (20130101); H01R 13/6315 (20130101),"January 13, 2011","January 10, 2012","8,092,256",#8092256,True
97,,"12/541,132","ShenZhen Co., Ltd.",Hong Fu Jin Precision Industry,41799699,A63H 17/262 (20130101); A63H 11/10 (20130101),"August 13, 2009","January 10, 2012","8,092,272",#8092272,True
98,,"12/310,243","Osaka, JP",Jtekt Corporation,39183785,F16D 3/06 (20130101); F16D 2001/103 (20130101),"September 12, 2007","January 10, 2012","8,092,314",#8092314,True
