,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
31,,"10/460,824","Dallas, TX",Texas Instruments Incorporated,29225185,G06K 19/0701 (20130101); G06K 19/0723 (20130101); H03G 3/3036 (20130101),"June 13, 2003","January 3, 2006","6,982,627",#6982627,True
32,,"10/842,658",,,33425215,A42B 3/0453 (20130101); B60Q 1/2676 (20130101),"May 10, 2004","January 3, 2006","6,982,633",#6982633,True
33,,"10/289,363",,,32228864,B60Q 1/22 (20130101); B60Q 9/007 (20130101); G01S 15/931 (20130101); G01S 2013/9317 (20130101); G01S 2013/9332 (20130101),"November 7, 2002","January 3, 2006","6,982,634",#6982634,True
34,,"10/207,945","Mountain View, CA","Silicon Graphics, Inc.",35509065,G06F 3/1446 (20130101),"July 29, 2002","January 3, 2006","6,982,682",#6982682,True
35,,"10/421,966","Armonk, NY",International Business Machines Corporation,29537296,G09G 3/3677 (20130101); G09G 3/3688 (20130101); G09G 3/3614 (20130101); G09G 2320/0233 (20130101); G09G 2330/021 (20130101),"April 23, 2003","January 3, 2006","6,982,684",#6982684,True
36,,"11/104,223","Tokyo, JP",Sony Corporation,17578292,A63F 13/12 (20130101); A63F 13/352 (20140902); G06Q 10/10 (20130101); G06T 17/00 (20130101); H04L 67/38 (20130101); A63F 2300/534 (20130101); A63F 2300/5553 (20130101); A63F 2300/8082 (20130101),"April 12, 2005","January 3, 2006","6,982,709",#6982709,True
37,,"09/438,652","Tokyo, JP",Sony Computer Entertainment Inc.,18145332,G06T 15/04 (20130101); A63F 2300/66 (20130101),"November 12, 1999","January 3, 2006","6,982,720",#6982720,True
38,,"09/549,194","Tokyo, JP",Sony Corporation,14511243,H01L 27/14806 (20130101); H04N 5/3728 (20130101); H04N 5/347 (20130101),"April 13, 2000","January 3, 2006","6,982,751",#6982751,True
39,,"09/442,835","Tokyo, JP",Canon Kabushiki Kaisha,18403041,H04N 9/735 (20130101),"November 18, 1999","January 3, 2006","6,982,753",#6982753,True
40,,"09/816,518","Kawasaki, JP",Kabushiki Kaisha Toshiba,18605721,H04N 5/37457 (20130101); H04N 5/347 (20130101),"March 26, 2001","January 3, 2006","6,982,759",#6982759,True
41,,"10/453,001","Chu-Nan, TW",Toppoly Optoelectronics Corp.,32105840,G02F 1/1341 (20130101),"June 3, 2003","January 3, 2006","6,982,777",#6982777,True
42,,"10/354,657","Tokyo, JP",Canon Kabushiki Kaisha,27606447,G01J 3/18 (20130101); G01J 9/02 (20130101); G03F 7/706 (20130101),"January 30, 2003","January 3, 2006","6,982,796",#6982796,True
43,,"10/020,876","Tokyo, JP",Canon Kabushiki Kaisha,26606171,H04N 1/00572 (20130101); H04N 1/2346 (20130101); H04N 1/2369 (20130101); H04N 1/32363 (20130101); H04N 1/32448 (20130101); H04N 1/32496 (20130101); H04N 1/3248 (20130101); H04N 2201/3288 (20130101); H04N 2201/33335 (20130101); H04N 2201/33342 (20130101),"December 19, 2001","January 3, 2006","6,982,805",#6982805,True
44,,"10/667,025","Armonk, NY",International Business Machines Corporation,34313245,G06F 11/3485 (20130101); G11B 27/002 (20130101); G11B 27/11 (20130101); G11B 27/36 (20130101); G11B 2220/41 (20130101); G11B 2220/65 (20130101),"September 18, 2003","January 3, 2006","6,982,847",#6982847,True
45,,"10/789,724","Stuttgart, DE",Robert Bosch GmbH,32841941,B60K 35/00 (20130101); B60K 2370/67 (20190501),"February 27, 2004","January 3, 2006","6,982,868",#6982868,True
46,,"10/245,719","Auburn Hills, MICentre Luxembourgeois de Recherches pour le Verre et la Ceramique S.A.",Guardian Industries Corp.,32028939,C03B 23/0258 (20130101); C03B 27/00 (20130101); C03B 29/00 (20130101); C03B 29/025 (20130101); C03B 29/04 (20130101); B32B 17/10889 (20130101); Y02P 40/57 (20151101),"September 18, 2002","January 3, 2006","6,983,104",#6983104,True
47,,"10/645,614","Tokyo, JP","Ricoh Company, Ltd.",31190391,G03G 15/1625 (20130101); G03G 15/232 (20130101),"August 22, 2003","January 3, 2006","6,983,117",#6983117,True
48,,"10/055,800","Wilmington, DE","Delaware Capital Formation, Inc.",22920296,B66F 7/04 (20130101); B66F 7/20 (20130101); B66F 7/28 (20130101),"October 26, 2001","January 3, 2006","6,983,196",#6983196,True
49,,"10/305,805","West Kingston, RI",American Power Conversion Corporation,26974800,H02J 7/0019 (20130101); H02J 7/0021 (20130101),"November 27, 2002","January 3, 2006","6,983,212",#6983212,True
50,,"09/952,847","Oakbrook, IL","Sterigenics US, Inc.",25493286,A61L 2/0011 (20130101); A61L 2/08 (20130101); A61L 2/28 (20130101); A61N 5/103 (20130101),"September 11, 2001","January 3, 2006","6,983,230",#6983230,True
51,,"09/511,351","Kawasaki, JP",Fujitsu Limited,16547803,G06F 21/105 (20130101); G06Q 30/018 (20130101),"February 23, 2000","January 3, 2006","6,983,262",#6983262,True
52,,"10/325,211","Redwood Shores, CA",Oracle International Corporation,35509135,G06F 16/2477 (20190101); Y10S 707/99943 (20130101),"December 18, 2002","January 3, 2006","6,983,286",#6983286,True
53,,"09/691,277","Redmond, WA",Microsoft Corporation,35509156,H04L 67/06 (20130101); G06F 16/9577 (20190101); H04L 67/36 (20130101),"October 17, 2000","January 3, 2006","6,983,331",#6983331,True
54,,"10/404,264","Round Rock, TX",Dell Products L.P.,33100970,H01R 31/06 (20130101); G06F 13/409 (20130101); G11B 33/122 (20130101); G11B 33/126 (20130101); G02B 6/43 (20130101); H01R 12/716 (20130101); H01R 12/7082 (20130101),"April 1, 2003","January 3, 2006","6,983,338",#6983338,True
55,,"10/316,365","Austin, TX",National Instruments Corporation,32505930,H04L 67/12 (20130101); G05B 2219/32404 (20130101),"December 11, 2002","January 3, 2006","6,983,393",#6983393,True
56,,"10/109,765",,,28453168,G06F 3/04817 (20130101),"March 30, 2002","January 3, 2006","6,983,425",#6983425,True
57,,"09/629,234","Redmond, WA",Microsoft Corporation,33311097,H04N 21/4402 (20130101); H04N 21/443 (20130101); H04N 21/4621 (20130101); H04N 21/854 (20130101),"July 31, 2000","January 3, 2006","6,983,464",#6983464,True
58,,"09/877,761","Santa Cruz, CA","Tarantella, Inc.",35509180,H04N 7/17318 (20130101); H04N 21/2541 (20130101); H04N 21/2547 (20130101); H04N 21/4627 (20130101); H04N 21/8193 (20130101),"June 8, 2001","January 3, 2006","6,983,479",#6983479,True
59,,"11/113,413","Newark, DE",Black & Decker Inc.,32829672,H02K 1/17 (20130101); H02K 1/2786 (20130101); H02K 5/00 (20130101); H02K 5/08 (20130101); H02K 5/1735 (20130101); H02K 7/145 (20130101); H02K 23/04 (20130101); H02K 9/06 (20130101); Y10T 29/49075 (20150115); Y10T 29/49012 (20150115); Y10T 29/49009 (20150115),"April 22, 2005","January 10, 2006","6,983,529",#6983529,True
60,,"10/631,459",,,35517686,A01D 75/00 (20130101); G01N 3/00 (20130101); G01N 19/10 (20130101); G01N 33/0098 (20130101); G01N 2203/0089 (20130101),"August 1, 2003","January 10, 2006","6,983,582",#6983582,True
61,,"10/300,347","Niles, MI","Hess Engineering, Inc.",32297898,B21D 22/16 (20130101),"November 20, 2002","January 10, 2006","6,983,632",#6983632,True
62,,"10/823,755",,,35094893,G01F 23/72 (20130101),"April 14, 2004","January 10, 2006","6,983,655",#6983655,True
63,,"11/030,556",,,35517702,B63B 59/02 (20130101),"January 6, 2005","January 10, 2006","6,983,711",#6983711,True
64,,"10/398,645","Baar, CH",Iropa AG,27214122,B65H 63/088 (20130101); D03D 47/34 (20130101); D03D 47/367 (20130101); B65H 2701/31 (20130101),"October 17, 2001","January 10, 2006","6,983,771",#6983771,True
65,,"10/824,538","Kariya, JP",Toyoda Koki Kabushiki Kaisha,32906100,B62D 5/006 (20130101); B62D 5/0469 (20130101); B62D 6/008 (20130101),"April 15, 2004","January 10, 2006","6,983,816",#6983816,True
66,,"10/333,233","Bad Camberg, DE",Federal-Mogul Friction Products GmbH,8173154,F16D 65/092 (20130101); F16D 2069/005 (20130101); F16D 2069/0441 (20130101),"July 30, 2001","January 10, 2006","6,983,830",#6983830,True
67,,"10/475,179","Randers, DK",Neg Micon AS,9912985,B65D 85/68 (20130101); B65D 88/005 (20130101); B65D 88/022 (20130101); F03D 13/40 (20160501); B65D 2585/6897 (20130101); Y02E 10/72 (20130101),"April 16, 2002","January 10, 2006","6,983,844",#6983844,True
68,,"10/312,146","Kyoto, JP",Omron Corporation,18687125,A61B 5/0235 (20130101); F16K 31/0679 (20130101); F16K 31/082 (20130101),"June 20, 2001","January 10, 2006","6,983,923",#6983923,True
69,,"10/258,568","Provo, UT",Brigham Young University,22739496,F16F 1/027 (20130101); F16F 1/324 (20130101); F16F 3/023 (20130101); F16F 3/026 (20130101); F16F 15/073 (20130101); F16F 2236/027 (20130101); Y10S 251/902 (20130101),"April 25, 2001","January 10, 2006","6,983,924",#6983924,True
70,,"10/977,909","Lloyd Harbor, NY",Christopher Louis La Mendola,35517729,B25B 5/006 (20130101); B25B 5/06 (20130101); F16M 11/40 (20130101); F16M 13/022 (20130101); Y10T 24/44752 (20150115); Y10T 24/314 (20150115),"October 28, 2004","January 10, 2006","6,983,930",#6983930,True
71,,"10/416,001","Suffolk, GB",Denny Bros. Ltd.,9902728,B42D 1/006 (20130101); B42D 15/008 (20130101); Y10T 428/1471 (20150115); Y10T 428/14 (20150115),"November 8, 2001","January 10, 2006","6,983,932",#6983932,True
72,,"10/699,180","Heidelberg, DE",Heidelberger Druckmaschinen AG,32103204,B65H 29/686 (20130101); B65H 2406/11 (20130101); B65H 2406/351 (20130101); B65H 2406/361 (20130101); B65H 2555/132 (20130101),"October 31, 2003","January 10, 2006","6,983,933",#6983933,True
73,,"10/406,542","Tokyo, JP",Honda Giken Kogyo Kabushiki Kaisha,28672365,B60K 1/04 (20130101); B62D 21/155 (20130101),"April 3, 2003","January 10, 2006","6,983,945",#6983945,True
74,,"10/970,167","Dearborn, MIMultimatic Inc.",Ford Global Technologies LLC,34594825,B60P 3/40 (20130101); B60R 3/02 (20130101); B62D 33/0273 (20130101); B62D 33/03 (20130101); B62D 33/037 (20130101),"October 21, 2004","January 10, 2006","6,983,972",#6983972,True
75,,"10/653,142","Tokyo, JP",Fuji Jukogyo Kabushiki Kaisha,31719908,B60G 17/0162 (20130101); B60G 17/0164 (20130101); B60G 17/0195 (20130101); B60K 23/0808 (20130101); B60T 8/172 (20130101); B60T 8/17552 (20130101); B60W 10/06 (20130101); B60W 10/12 (20130101); B60W 10/18 (20130101); B60W 30/02 (20130101); B60W 30/045 (20130101); B60W 40/064 (20130101); B60W 40/101 (20130101); B62D 6/04 (20130101); B60G 2400/302 (20130101); B60G 2400/33 (20130101); B60G 2400/38 (20130101); B60G 2400/64 (20130101); B60G 2400/822 (20130101); B60G 2401/12 (20130101); B60G 2800/213 (20130101); B60G 2800/214 (20130101); B60G 2800/215 (20130101); B60G 2800/915 (20130101); B60G 2800/922 (20130101); B60G 2800/952 (20130101); B60G 2800/96 (20130101); B60G 2800/97 (20130101); B60T 2230/02 (20130101); B60T 2240/03 (20130101); B60W 2420/22 (20130101); B60W 2530/20 (20130101); B60W 2550/148 (20130101),"September 3, 2003","January 10, 2006","6,984,003",#6984003,True
76,,"10/849,506",,,32074179,G02C 7/10 (20130101); G02C 7/12 (20130101); G02C 2202/16 (20130101),"May 19, 2004","January 10, 2006","6,984,038",#6984038,True
77,,"10/771,318","Kariya, JP",Denso Corporation,32852718,B60Q 1/12 (20130101); B60Q 2300/122 (20130101); B60Q 2300/124 (20130101); B60Q 2300/134 (20130101); B60Q 2300/322 (20130101),"February 5, 2004","January 10, 2006","6,984,059",#6984059,True
78,,"10/793,969","Walnut, CA","Soderberg Manufacturing Co., Inc.",35517741,B64D 47/04 (20130101),"March 5, 2004","January 10, 2006","6,984,061",#6984061,True
79,,"10/399,090",DE,TRW Automotive Electronics & Components GmbH & Co. KG,7947474,B60R 13/0206 (20130101); F16B 5/0628 (20130101); F16B 5/123 (20130101); F16B 19/008 (20130101); F16B 19/1081 (20130101); Y10S 411/908 (20130101),"October 9, 2001","January 10, 2006","6,984,096",#6984096,True
80,,"11/018,482","Stamford, CT",Xerox Corporation,35517752,G03G 15/605 (20130101); G03G 2221/1651 (20130101); G03G 2221/1636 (20130101),"December 22, 2004","January 10, 2006","6,984,144",#6984144,True
81,,"10/826,656","Sylmar, CA","Pacesetter, Inc.",35517753,A61N 1/3752 (20130101); H01R 13/5224 (20130101); H01R 13/582 (20130101); H01R 13/595 (20130101); H01R 24/38 (20130101); H01R 13/523 (20130101); H01R 2103/00 (20130101); H01R 2201/12 (20130101); Y10S 439/909 (20130101),"April 16, 2004","January 10, 2006","6,984,145",#6984145,True
82,,"10/770,512",Hong Kong Limited,Eastern Sources Housewares,34679347,H01R 31/06 (20130101); H01R 35/04 (20130101); H01R 13/633 (20130101),"February 4, 2004","January 10, 2006","6,984,153",#6984153,True
83,,"10/306,580","Los Gatos, CA","Neoguide Systems, Inc.",32467776,A61B 1/00147 (20130101); A61B 1/0053 (20130101); A61B 1/0055 (20130101); A61B 1/008 (20130101); A61B 1/01 (20130101); A61B 1/31 (20130101); A61B 5/065 (20130101); A61B 1/0014 (20130101); A61B 1/00073 (20130101); A61B 1/07 (20130101); A61B 2017/00323 (20130101); A61B 2034/742 (20160201); A61B 2034/301 (20160201); A61B 2034/741 (20160201),"November 27, 2002","January 10, 2006","6,984,203",#6984203,True
84,,"10/612,555","Boston, MA","The Brigham and Women's Hospital, Inc.",33552537,A61B 8/08 (20130101); A61B 8/0858 (20130101); G01S 7/52042 (20130101); G01S 15/8977 (20130101); G01S 15/899 (20130101); G01S 15/8952 (20130101),"July 2, 2003","January 10, 2006","6,984,209",#6984209,True
85,,"10/830,952",,,27389252,A61B 17/064 (20130101); A61B 17/115 (20130101); A61B 17/12036 (20130101); A61B 17/12045 (20130101); A61B 17/12109 (20130101); A61B 17/12136 (20130101); A61B 17/0643 (20130101); A61B 17/11 (20130101); A61B 2017/00243 (20130101); A61B 2017/0641 (20130101); A61B 2017/1135 (20130101); A61B 2017/12127 (20130101); A61F 2002/30092 (20130101); A61F 2210/0014 (20130101),"April 23, 2004","January 10, 2006","6,984,238",#6984238,True
86,,"08/736,896","Fremont, CA","Target Therapeutics, Inc.",24961768,A61B 17/12022 (20130101); A61B 17/12109 (20130101); A61B 17/12113 (20130101); A61B 17/1214 (20130101); A61B 2017/1205 (20130101),"October 25, 1996","January 10, 2006","6,984,240",#6984240,True
87,,"10/358,856","St. Paul, MN",3M Innovative Properties Company,32771288,A61K 6/0276 (20130101); C03C 3/125 (20130101); C03C 10/00 (20130101); C04B 33/14 (20130101); C04B 33/30 (20130101); C04B 33/32 (20130101); C04B 33/36 (20130101); C04B 35/18 (20130101); C04B 35/44 (20130101); C04B 35/50 (20130101); C04B 35/6261 (20130101); C04B 35/62625 (20130101); C04B 35/62655 (20130101); C04B 35/62665 (20130101); C04B 35/64 (20130101); C04B 35/645 (20130101); C23C 8/36 (20130101); A61K 6/025 (20130101); A61K 6/0255 (20130101); A61K 6/0273 (20130101); A61K 6/083 (20130101); C08L 33/14 (20130101); A61K 6/083 (20130101); C08L 33/02 (20130101); C04B 2235/3201 (20130101); C04B 2235/3203 (20130101); C04B 2235/3205 (20130101); C04B 2235/3206 (20130101); C04B 2235/3208 (20130101); C04B 2235/3213 (20130101); C04B 2235/3217 (20130101); C04B 2235/3222 (20130101); C04B 2235/3224 (20130101); C04B 2235/3225 (20130101); C04B 2235/3227 (20130101); C04B 2235/3229 (20130101); C04B 2235/3232 (20130101); C04B 2235/3241 (20130101); C04B 2235/3244 (20130101); C04B 2235/3246 (20130101); C04B 2235/3248 (20130101); C04B 2235/3251 (20130101); C04B 2235/3265 (20130101); C04B 2235/3272 (20130101); C04B 2235/3418 (20130101); C04B 2235/444 (20130101); C04B 2235/447 (20130101); C04B 2235/449 (20130101); C04B 2235/52 (20130101); C04B 2235/662 (20130101); C04B 2235/72 (20130101); C04B 2235/727 (20130101); C04B 2235/80 (20130101); C04B 2235/94 (20130101); C04B 2235/96 (20130101); C04B 2235/9607 (20130101); C04B 2235/9615 (20130101); C04B 2235/9653 (20130101),"February 5, 2003","January 10, 2006","6,984,261",#6984261,True
88,,"10/619,506","Tokyo, JP",Canon Kabushiki Kaisha,27456327,G05D 16/2013 (20130101),"July 16, 2003","January 10, 2006","6,984,362",#6984362,True
89,,"10/483,678","Tokyo, JP","Mitsui Mining & Smelting Co., Ltd.",29416797,C23C 26/00 (20130101); C23C 28/00 (20130101); C23C 28/321 (20130101); C23C 30/00 (20130101); C25D 1/04 (20130101); C25D 3/562 (20130101); C25D 5/48 (20130101); H05K 3/384 (20130101); C23C 28/3455 (20130101); H05K 1/0393 (20130101); H05K 3/389 (20130101); H05K 2201/0355 (20130101); H05K 2203/0723 (20130101); Y10T 428/12792 (20150115); Y10T 428/12993 (20150115); Y10T 428/12472 (20150115); Y10T 428/2804 (20150115); Y10T 428/12903 (20150115); Y10T 428/12535 (20150115); Y10T 428/12569 (20150115); Y10T 428/2843 (20150115); Y10T 428/12514 (20150115),"May 12, 2003","January 10, 2006","6,984,456",#6984456,True
90,,"10/236,420","Minneapolis, MN","Donaldson Company, Inc",31977643,F04B 39/04 (20130101); F04C 27/009 (20130101); F04C 28/28 (20130101); F04C 29/026 (20130101); G01M 3/025 (20130101); G01N 33/0047 (20130101); Y10T 137/5762 (20150401),"September 5, 2002","January 10, 2006","6,984,465",#6984465,True
91,,"10/699,767","Sunnyvale, CA","Advanced Micro Devices, Inc.",35517777,B82Y 10/00 (20130101); B82Y 40/00 (20130101); G03F 1/24 (20130101); G03F 1/38 (20130101); G03F 1/40 (20130101),"November 3, 2003","January 10, 2006","6,984,475",#6984475,True
92,,"10/118,413","Hercules, CA","Bio-Rad Laboratories, Inc.",28674427,G01N 33/54393 (20130101); Y10S 435/962 (20130101),"April 5, 2002","January 10, 2006","6,984,497",#6984497,True
93,,"08/942,369","Westbrook, ME","IDEXX Laboratories, Inc.",25477995,C12Q 1/08 (20130101); C12Q 1/20 (20130101),"October 2, 1997","January 10, 2006","6,984,499",#6984499,True
94,,"10/196,782","Prague, CZ","Watrex Praha, s.r.o.",26892225,G01N 27/44721 (20130101); Y10T 436/25375 (20150115); Y10T 436/255 (20150115),"July 16, 2002","January 10, 2006","6,984,525",#6984525,True
95,,"10/811,553","Houston, TX","Hewlett-Packard Development Company, L.P.",34964332,H01L 27/222 (20130101); H01L 43/12 (20130101),"March 29, 2004","January 10, 2006","6,984,530",#6984530,True
96,,"10/858,636","San Jose, CA","Micrel, Inc.",28453832,G03F 7/70633 (20130101); G03F 7/70658 (20130101),"June 1, 2004","January 10, 2006","6,984,531",#6984531,True
97,,"10/327,515","Boston, MA",University of Massachusetts,23344752,C23C 18/08 (20130101); H01L 21/28556 (20130101),"December 20, 2002","January 10, 2006","6,984,584",#6984584,True
98,,"10/120,862","Libertyville, IL",Valent BioSciences Corporation,23085046,A01N 25/12 (20130101); A01N 25/14 (20130101); A01N 43/90 (20130101); A01N 45/00 (20130101); C08K 5/04 (20130101); A01N 45/00 (20130101); A01N 25/14 (20130101); A01N 43/90 (20130101); A01N 25/14 (20130101); A01N 43/90 (20130101); A01N 45/00 (20130101); A01N 25/12 (20130101); A01N 45/00 (20130101); A01N 43/90 (20130101); C08L 5/00 (20130101); A01N 2300/00 (20130101); A01N 2300/00 (20130101),"April 11, 2002","January 10, 2006","6,984,609",#6984609,True
