,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
51,,"10/141,689","Newark, DE",Gore Enterprise Holdings Inc.,26755965,B32B 5/32 (20130101); B32B 25/08 (20130101); Y10S 277/946 (20130101); Y10S 277/945 (20130101); Y10T 428/31544 (20150401); Y10T 428/249953 (20150401); Y10T 428/31663 (20150401); Y10T 428/249955 (20150401); Y10T 428/3154 (20150401); Y10T 428/1376 (20150115); Y10T 428/1352 (20150115); Y10T 428/139 (20150115); Y10T 428/1372 (20150115); Y10T 428/1393 (20150115); Y10T 428/218 (20150115),"May 7, 2002","January 6, 2004","6,673,455",#6673455,True
52,,"10/260,779","Tokyo, JP","Stanley Electric Co., Ltd.",27800441,C30B 23/02 (20130101); C30B 25/18 (20130101); C30B 23/02 (20130101); C30B 29/16 (20130101); H01L 21/0242 (20130101); H01L 21/02433 (20130101); H01L 21/02458 (20130101); H01L 21/02472 (20130101); H01L 21/02502 (20130101); H01L 21/02516 (20130101); H01L 21/02554 (20130101); H01L 21/02609 (20130101); C30B 29/16 (20130101); Y10T 428/265 (20150115),"September 27, 2002","January 6, 2004","6,673,478",#6673478,True
53,,"09/966,606","Tokyo, JP",Honda Giken Kogyo Kabushiki Kaisha,18777393,H01M 8/0267 (20130101); H01M 8/04029 (20130101); H01M 8/04044 (20130101); H01M 8/04067 (20130101); H01M 8/04358 (20130101); H01M 8/04723 (20130101); H01M 8/04768 (20130101); H01M 8/04776 (20130101); F28D 2021/0019 (20130101); Y02T 90/32 (20130101); H01M 2250/20 (20130101); H01M 8/04074 (20130101),"September 27, 2001","January 6, 2004","6,673,482",#6673482,True
54,,"07/903,588","Washington, DC",The Government of the United States of America as represented by the Department of Health and Human Services,29740867,A61K 38/193 (20130101); C07K 14/4753 (20130101); C07K 14/71 (20130101); C07K 14/82 (20130101); C07K 16/22 (20130101); C07K 16/32 (20130101); C12Q 1/6813 (20130101); C12Q 1/6886 (20130101); G01N 33/57446 (20130101); G01N 33/6872 (20130101); A61K 38/193 (20130101); C12Q 2600/118 (20130101); A61K 2300/00 (20130101),"June 26, 1992","January 6, 2004","6,673,559",#6673559,True
55,,"09/834,296",,,22725247,G01N 33/68 (20130101); G01N 33/6854 (20130101); G01N 33/6863 (20130101),"April 12, 2001","January 6, 2004","6,673,624",#6673624,True
56,,"10/087,910","Kawasaki, JP",Fujitsu Limited,19141726,H01L 21/67109 (20130101); H01L 21/67248 (20130101),"March 5, 2002","January 6, 2004","6,673,654",#6673654,True
57,,"10/152,726","Tokyo, JPHitachi ULSI Systems Co., Ltd.","Hitachi, Ltd.",16813039,H01L 23/4334 (20130101); H01L 24/49 (20130101); H01L 24/32 (20130101); H01L 2224/05554 (20130101); H01L 24/48 (20130101); H01L 2224/29007 (20130101); H01L 2224/32014 (20130101); H01L 2224/32245 (20130101); H01L 2224/45144 (20130101); H01L 2224/48091 (20130101); H01L 2224/48247 (20130101); H01L 2224/484 (20130101); H01L 2224/48599 (20130101); H01L 2224/49171 (20130101); H01L 2224/49431 (20130101); H01L 2224/49433 (20130101); H01L 2224/73265 (20130101); H01L 2224/85385 (20130101); H01L 2924/01006 (20130101); H01L 2924/01028 (20130101); H01L 2924/01029 (20130101); H01L 2924/01047 (20130101); H01L 2924/01079 (20130101); H01L 2224/32055 (20130101); H01L 2924/00014 (20130101); H01L 2924/10162 (20130101); H01L 2924/14 (20130101); H01L 24/73 (20130101); H01L 2924/181 (20130101); H01L 2924/0132 (20130101); H01L 2924/01074 (20130101); H01L 2924/01005 (20130101); H01L 24/45 (20130101); H01L 2224/484 (20130101); H01L 2924/00014 (20130101); H01L 2224/45144 (20130101); H01L 2924/00014 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/49171 (20130101); H01L 2224/48247 (20130101); H01L 2924/00 (20130101); H01L 2924/0132 (20130101); H01L 2924/01026 (20130101); H01L 2924/01028 (20130101); H01L 2924/00012 (20130101); H01L 2224/73265 (20130101); H01L 2224/32245 (20130101); H01L 2224/48247 (20130101); H01L 2924/00012 (20130101); H01L 2924/3512 (20130101); H01L 2924/00 (20130101); H01L 2224/49171 (20130101); H01L 2224/49431 (20130101); H01L 2924/00 (20130101); H01L 2224/49171 (20130101); H01L 2224/49433 (20130101); H01L 2924/00 (20130101); H01L 2924/14 (20130101); H01L 2924/00 (20130101); H01L 2924/181 (20130101); H01L 2924/00012 (20130101); H01L 2924/00014 (20130101); H01L 2224/05599 (20130101),"May 23, 2002","January 6, 2004","6,673,655",#6673655,True
58,,"10/197,913","Kawasaki, JP",Kabushiki Kaisha Toshiba,18698151,H01L 21/823857 (20130101),"July 19, 2002","January 6, 2004","6,673,705",#6673705,True
59,,"09/824,338","Osaka, JP","Nippon Shokubai Co., Ltd.",18618020,B01J 27/188 (20130101); B01J 27/285 (20130101); B01J 38/485 (20130101); C07C 51/252 (20130101); C07C 51/252 (20130101); C07C 57/04 (20130101); Y02P 20/584 (20151101),"April 3, 2001","January 6, 2004","6,673,733",#6673733,True
60,,"10/303,596","Chicago, IL",G. D. Searle & Co.,29739095,C07C 233/33 (20130101); C07C 235/24 (20130101); C07C 235/64 (20130101); C07D 209/42 (20130101); C07D 213/81 (20130101); C07D 241/24 (20130101); C07D 307/68 (20130101),"November 25, 2002","January 6, 2004","6,673,788",#6673788,True
61,,"10/120,791","Skokie, IL",G.D. Searle & Co.,27534225,C07K 5/021 (20130101); C07K 5/06139 (20130101); C07K 5/06165 (20130101); A61K 38/00 (20130101),"April 12, 2002","January 6, 2004","6,673,822",#6673822,True
62,,"09/881,710","Paris, FR",Institut Pasteur,22789669,C07K 14/005 (20130101); A61K 38/00 (20130101); A61K 39/00 (20130101); A61K 48/00 (20130101); Y02A 50/386 (20180101); C12N 2770/24122 (20130101); Y02A 50/394 (20180101),"June 18, 2001","January 6, 2004","6,673,895",#6673895,True
63,,"10/200,322","Minami Ashigara, JP","Fuji Photo Film Co., Ltd.",27341566,C07D 471/04 (20130101); C09K 11/06 (20130101); H01L 51/0035 (20130101); H01L 51/004 (20130101); H01L 51/0058 (20130101); H01L 51/0061 (20130101); H01L 51/0071 (20130101); H01L 51/0072 (20130101); H01L 51/008 (20130101); H01L 51/0094 (20130101); H01L 51/007 (20130101); H01L 51/0073 (20130101); H01L 51/0081 (20130101); H01L 51/5012 (20130101); H01L 2251/308 (20130101),"July 23, 2002","January 6, 2004","6,673,928",#6673928,True
64,,"10/050,609","Courbevoie, FR",Saint-Gobain Glass France,26055333,H01L 31/048 (20130101); H01L 31/02013 (20130101); Y02E 10/50 (20130101),"January 18, 2002","January 6, 2004","6,673,997",#6673997,True
65,,"09/964,974","Aalten, NL",Beele Engineering B.V.,19768956,H05K 9/0083 (20130101); H05K 9/0018 (20130101),"September 27, 2001","January 6, 2004","6,674,012",#6674012,True
66,,"10/139,622","Mainz, DE",Schott Glas,7684034,B41M 5/262 (20130101); C03C 23/0025 (20130101); G06K 19/06046 (20130101),"May 6, 2002","January 6, 2004","6,674,043",#6674043,True
67,,"09/592,983",,,29739018,H01P 5/04 (20130101),"June 13, 2000","January 6, 2004","6,674,293",#6674293,True
68,,"09/629,628","Nagaokakyo, JP","Murata Manufacturing Co., Ltd.",16775449,G01R 27/14 (20130101),"July 31, 2000","January 6, 2004","6,674,295",#6674295,True
69,,"10/099,569","Menlo Park, CA",Synthesys,28039626,H03K 5/08 (20130101); H04L 25/062 (20130101),"March 15, 2002","January 6, 2004","6,674,312",#6674312,True
70,,"09/640,864","Cleveland, NC",Hersey Meter Company,29737096,G01D 4/002 (20130101); Y02B 90/241 (20130101); Y02B 90/243 (20130101); Y04S 20/32 (20130101); Y04S 20/325 (20130101),"August 18, 2000","January 6, 2004","6,674,371",#6674371,True
71,,"09/549,516","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",14506973,G06F 3/018 (20130101),"April 14, 2000","January 6, 2004","6,674,372",#6674372,True
72,,"09/194,008","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",27550897,H04N 19/176 (20141101); H04N 21/238 (20130101); H04N 7/24 (20130101); H04N 21/435 (20130101); H04N 19/142 (20141101); H04N 21/4381 (20130101); H04N 7/152 (20130101); H04N 21/6137 (20130101); H04N 21/234327 (20130101); H04N 21/643 (20130101); H04N 19/00 (20130101); H04N 19/102 (20141101); H04N 19/51 (20141101); H04N 21/4305 (20130101); H04N 21/4341 (20130101); H04N 21/2381 (20130101); H04L 1/1887 (20130101); H04N 19/164 (20141101); H04N 19/42 (20141101); H04N 19/61 (20141101); H04N 19/156 (20141101); H04N 21/6437 (20130101); H04N 21/8547 (20130101); H04N 7/147 (20130101); H04N 21/6543 (20130101); H04N 19/132 (20141101); H04N 19/87 (20141101); H04N 21/236 (20130101); H04N 21/6587 (20130101); H04N 21/2368 (20130101); H04N 21/84 (20130101); H04N 19/50 (20141101); H04N 19/523 (20141101); H04N 21/85406 (20130101); H04N 21/44008 (20130101); H04N 7/52 (20130101); H04N 21/854 (20130101); H04N 19/18 (20141101); H04N 21/6547 (20130101); H04N 19/46 (20141101); H04N 21/4363 (20130101); H04N 21/235 (20130101); H04L 1/1854 (20130101),"March 17, 1999","January 6, 2004","6,674,477",#6674477,True
73,,"09/853,804","Sint-Niklaas, BE",Esselte N.V.,10842469,B41J 3/36 (20130101); B41J 3/407 (20130101); B41J 3/44 (20130101); B41J 11/0055 (20130101),"May 14, 2001","January 6, 2004","6,674,543",#6674543,True
74,,"09/710,431","Tokyo, JP",Sony Corporation,18154756,G03H 1/22 (20130101); G03H 1/268 (20130101); G03H 2001/2273 (20130101); G03H 2227/06 (20130101),"November 9, 2000","January 6, 2004","6,674,556",#6674556,True
75,,"09/265,356","Houston, TX","Hewlett-Packard Development Company, L.C.",10828465,G11B 15/07 (20130101); G11B 23/042 (20130101); G11B 23/08714 (20130101); G11B 23/107 (20130101); G11B 27/107 (20130101); G11B 27/11 (20130101); G11B 27/3027 (20130101); G11B 27/36 (20130101); G11B 2220/655 (20130101); G11B 2220/95 (20130101),"March 10, 1999","January 6, 2004","6,674,599",#6674599,True
76,,"10/211,718","Armonk, NY",International Business Machines Corporation,8183402,H05K 7/20672 (20130101); H01L 23/427 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"August 1, 2002","January 6, 2004","6,674,643",#6674643,True
77,,"10/040,740","Armonk, NY",International Business Machines Corporation,21912669,H01L 23/49816 (20130101); H01L 24/81 (20130101); H05K 3/3436 (20130101); B23K 26/0006 (20130101); B23K 26/361 (20151001); H01L 2224/81136 (20130101); H01L 2224/81193 (20130101); Y02P 70/613 (20151101); H01L 2224/13111 (20130101); H01L 2224/16 (20130101); H01L 2224/81801 (20130101); H01L 2924/01082 (20130101); H01L 2924/01322 (20130101); H05K 3/3457 (20130101); H05K 2201/09745 (20130101); H05K 2201/10992 (20130101); H05K 2203/0278 (20130101); H01L 2924/014 (20130101); H05K 2203/048 (20130101); H01L 2924/01005 (20130101); H01L 2924/01006 (20130101); H01L 2924/01033 (20130101); H01L 2924/01076 (20130101); H01L 2224/81026 (20130101); H01L 2224/814 (20130101); H01L 2924/12042 (20130101); B23K 2101/42 (20180801); B23K 2103/16 (20180801); H01L 2224/814 (20130101); H01L 2924/014 (20130101); H01L 2924/12042 (20130101); H01L 2924/00 (20130101),"January 7, 2002","January 6, 2004","6,674,647",#6674647,True
78,,"09/677,649","Washington, DC",The United States of America as represented by the Secretary of the Navy,29737142,B63G 8/001 (20130101); G10K 11/006 (20130101); B63B 2211/02 (20130101); B63G 2008/004 (20130101),"October 3, 2000","January 6, 2004","6,674,691",#6674691,True
79,,"09/421,958","San Diego, CA","Tachyon, Inc.",29423075,G06F 11/0757 (20130101); H03J 7/065 (20130101); H04B 7/18582 (20130101); H04L 7/04 (20130101); H04L 27/22 (20130101); H04L 29/06 (20130101); H04N 21/235 (20130101); H04N 21/23614 (20130101); H04N 21/2385 (20130101); H04N 21/4348 (20130101); H04N 21/435 (20130101); H04N 21/4381 (20130101); H04N 21/6143 (20130101); H04N 21/64322 (20130101); H04L 69/166 (20130101); H04L 69/161 (20130101); H04L 69/163 (20130101); H04L 69/168 (20130101); G06F 11/1441 (20130101); H04L 7/0029 (20130101); H04W 4/00 (20130101); H04W 28/065 (20130101); H04W 80/04 (20130101); H04W 84/06 (20130101); H04L 69/16 (20130101); H04L 69/22 (20130101); H04L 69/08 (20130101),"October 20, 1999","January 6, 2004","6,674,731",#6674731,True
80,,"09/452,224","Salo, FI",Nokia Mobile Phones Limited,29738131,H04B 7/2643 (20130101); H04L 1/0001 (20130101); H04L 1/22 (20130101); H04W 36/06 (20130101); H04L 7/0337 (20130101); H04L 7/046 (20130101); H04W 88/02 (20130101),"December 1, 1999","January 6, 2004","6,674,735",#6674735,True
