,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
20,,"07/797,065","Chassieu, FR",Etablissements Staubli-Verdol,9402857,D03C 3/06 (20130101); D03C 3/36 (20130101); D03C 5/02 (20130101),"November 25, 1991","January 5, 1993","5,176,181",#5176181,True
21,,"07/824,942",,,25242717,G07F 7/04 (20130101); G07F 7/06 (20130101); G07F 7/0833 (20130101),"January 24, 1992","January 5, 1993","5,176,237",#5176237,True
22,,"07/640,836",,,24569888,G07D 5/00 (20130101); G07F 17/32 (20130101),"January 14, 1991","January 5, 1993","5,176,238",#5176238,True
23,,"07/679,902","Largo, FL",Linvatec Corporation,24728859,B65D 75/326 (20130101); B65D 75/36 (20130101); B65D 2575/3245 (20130101),"April 3, 1991","January 5, 1993","5,176,258",#5176258,True
24,,"07/834,663",,,25267488,A47F 7/02 (20130101),"February 12, 1992","January 5, 1993","5,176,263",#5176263,True
25,,"07/830,184",,,25256490,B65D 51/007 (20130101); B65D 51/20 (20130101); B65D 2251/0015 (20130101); B65D 2251/0056 (20130101); B65D 2251/0071 (20130101),"January 31, 1992","January 5, 1993","5,176,278",#5176278,True
26,,"07/452,619","Westboro, MA",King Instrument Corporation,26854005,B31F 5/06 (20130101); G11B 23/113 (20130101); G11B 23/20 (20130101); Y10T 156/13 (20150115),"December 19, 1989","*     January 5, 1993","5,176,332",#5176332,True
27,,"07/770,058","Erie, PA",Lord Corporation,25087346,B64D 27/00 (20130101),"September 30, 1991","January 5, 1993","5,176,339",#5176339,True
28,,"07/780,927",,,25121118,B62B 7/12 (20130101); B62B 7/126 (20130101); B62B 9/005 (20130101); B62B 13/18 (20130101); B62K 13/00 (20130101); B62B 9/26 (20130101); B62B 7/044 (20130101),"October 22, 1991","January 5, 1993","5,176,395",#5176395,True
29,,"07/711,022","Hiroshima, JP",Mazda Motor Corporation,15479359,B60G 17/016 (20130101); B60G 2202/154 (20130101); B60G 2202/24 (20130101); B60G 2400/102 (20130101); B60G 2400/104 (20130101); B60G 2400/204 (20130101); B60G 2400/252 (20130101); B60G 2400/50 (20130101); B60G 2400/5182 (20130101); B60G 2500/10 (20130101); B60G 2500/30 (20130101); B60G 2600/02 (20130101); B60G 2600/26 (20130101); B60G 2600/604 (20130101); B60G 2800/012 (20130101); B60G 2800/014 (20130101),"June 6, 1991","January 5, 1993","5,176,399",#5176399,True
30,,"07/684,026","Heidelberg, DE",Grau GmbH,6404528,B60G 17/00 (20130101); B60G 17/0526 (20130101); B60G 2202/152 (20130101); B60G 2204/80 (20130101); B60G 2500/30 (20130101); Y10T 137/2544 (20150401); Y10T 137/86919 (20150401),"April 11, 1991","January 5, 1993","5,176,404",#5176404,True
31,,"07/835,388",,,25269390,E05C 1/06 (20130101); E05B 15/0053 (20130101); Y10S 292/61 (20130101); Y10T 292/102 (20150401),"February 14, 1992","January 5, 1993","5,176,416",#5176416,True
32,,"07/908,205","Fort Belvoir, VA",The United States of America as represented by the Secretary of the Army,25425364,E02B 3/14 (20130101),"July 2, 1992","January 5, 1993","5,176,466",#5176466,True
33,,"07/719,800","Racine, WI",Case Corporation,24891415,A01F 12/446 (20130101); Y10S 460/902 (20130101),"June 24, 1991","January 5, 1993","5,176,574",#5176574,True
34,,"07/831,409","Medina, OH","Par Industries, Inc.",25258986,A63G 9/12 (20130101); Y10T 16/533 (20150115),"February 5, 1992","January 5, 1993","5,176,578",#5176578,True
35,,"07/823,707",,,25239488,B31B 70/00 (20170801); Y10S 493/963 (20130101); B31B 2150/00 (20170801); B31B 70/62 (20170801); B31B 2160/10 (20170801),"January 21, 1992","January 5, 1993","5,176,611",#5176611,True
36,,"07/561,917","Irvine, CA","McGaw, Inc.",24244048,A61J 1/2093 (20130101); A61J 1/10 (20130101); A61J 1/2024 (20150501),"August 2, 1990","January 5, 1993","5,176,634",#5176634,True
37,,"07/688,722",,,27487880,A61F 2/1616 (20130101); A61F 2/1664 (20130101),"April 19, 1991","January 5, 1993","5,176,686",#5176686,True
38,,"07/814,778",,,3775163,B01D 46/02 (20130101); B01D 50/002 (20130101),"December 30, 1991","January 5, 1993","5,176,726",#5176726,True
39,,"07/635,563",,,25672809,B29C 33/3821 (20130101); B29C 63/04 (20130101); B29C 63/16 (20130101); B29D 99/0092 (20130101); B30B 5/02 (20130101); B68G 7/05 (20130101),"January 14, 1991","January 5, 1993","5,176,777",#5176777,True
40,,"07/675,424",,,24710430,B29C 65/00 (20130101); B29C 66/54 (20130101); B29C 66/721 (20130101); B29C 66/82661 (20130101); B29C 65/48 (20130101); B29C 66/7212 (20130101); B29C 66/7212 (20130101); B29K 2105/06 (20130101); B29K 2309/08 (20130101); Y10T 156/1005 (20150115),"March 26, 1991","January 5, 1993","5,176,778",#5176778,True
41,,"07/696,820","Wilmington, DE",Hercules Incorporated,26966388,C04B 14/204 (20130101); C04B 30/02 (20130101); D21H 13/40 (20130101); D21H 13/44 (20130101); D21H 17/375 (20130101); D21H 17/42 (20130101); D21H 17/56 (20130101),"May 7, 1991","*     January 5, 1993","5,176,794",#5176794,True
42,,"07/502,234",,,23996931,C01B 3/24 (20130101); C25B 1/02 (20130101); C25B 9/06 (20130101); F02B 43/10 (20130101); Y02T 10/32 (20130101),"March 30, 1990","January 5, 1993","5,176,809",#5176809,True
43,,"07/862,146","Des Plaines, IL",UOP,25337790,C10G 45/02 (20130101); C10G 49/22 (20130101),"April 2, 1992","January 5, 1993","5,176,816",#5176816,True
44,,"07/893,943","Oakland, NJ","Willinger Bros., Inc.",27072830,A01K 63/045 (20130101),"June 4, 1992","January 5, 1993","5,176,824",#5176824,True
45,,"07/737,614","Philadelphia, PA",Unifilt Corporation,27059564,B01D 24/24 (20130101); B01D 24/24 (20130101); B01D 24/4626 (20130101); B01D 24/4631 (20130101),"July 30, 1991","*     January 5, 1993","5,176,827",#5176827,True
46,,"07/532,578","London, GB2",Imperial Chemical Industries PLC,27516590,C01G 3/003 (20130101); C22B 3/0017 (20130101); C22B 3/0032 (20130101); Y10S 423/14 (20130101); Y02P 10/234 (20151101),"June 4, 1990","*     January 5, 1993","5,176,843",#5176843,True
47,,"07/744,291","Baltimore, MD",The Johns Hopkins University School of Medicine,24992170,A61K 9/0024 (20130101); A61K 9/2031 (20130101); A61L 27/18 (20130101); A61L 27/58 (20130101); C08G 18/388 (20130101); A61K 47/605 (20170801); C08G 18/5078 (20130101); A61K 47/59 (20170801); A61K 47/60 (20170801); A61L 27/18 (20130101); C08L 75/00 (20130101); C08G 2230/00 (20130101),"August 13, 1991","January 5, 1993","5,176,907",#5176907,True
48,,"07/737,412","Plano, TX","Recot, Inc.",24963816,A23D 9/013 (20130101); C07C 69/007 (20130101); C07C 69/593 (20130101); A23L 5/19 (20160801); Y10S 426/804 (20130101),"July 29, 1991","January 5, 1993","5,176,933",#5176933,True
49,,"07/533,112","Bergkamen, DE",Schering AG,6383485,C08G 59/5046 (20130101); C08G 59/56 (20130101); H05K 1/0326 (20130101),"June 4, 1990","January 5, 1993","5,176,942",#5176942,True
50,,"07/698,627","Milwaukee, WI","Allen-Bradley Company, Inc.",24806028,H01F 27/263 (20130101); Y10S 428/928 (20130101); Y10S 428/90 (20130101); Y10T 428/31678 (20150401); Y10T 428/31714 (20150401); Y10T 428/31522 (20150401); Y10T 428/31844 (20150401); Y10T 428/12361 (20150115); Y10T 428/24339 (20150115); Y10T 428/24331 (20150115); Y10T 29/49078 (20150115); Y10T 428/24314 (20150115); Y10T 29/49012 (20150115); Y10T 428/24322 (20150115); Y10T 428/24347 (20150115),"May 10, 1991","January 5, 1993","5,176,946",#5176946,True
51,,"07/768,161","St. Paul, MN",Minnesota Mining and Manufacturing Company,25081723,B32B 5/26 (20130101); D04H 1/559 (20130101); D04H 1/56 (20130101); B32B 27/12 (20130101); B32B 5/022 (20130101); Y10T 442/68 (20150401); Y10T 442/62 (20150401); B32B 2262/0276 (20130101); Y10T 442/614 (20150401); B32B 2262/0253 (20130101); B32B 2307/54 (20130101); B32B 2250/42 (20130101); B32B 2262/0207 (20130101),"September 30, 1991","January 5, 1993","5,176,952",#5176952,True
52,,"07/737,791","Minneapolis, MN","Medtronic, Inc.",27385905,A61L 15/58 (20130101); A61L 24/001 (20130101); A61L 24/046 (20130101); C08G 18/3206 (20130101); C08G 18/3221 (20130101); C08G 18/6674 (20130101); C08G 18/75 (20130101); C08G 2170/40 (20130101); Y10T 428/2852 (20150115); Y10T 428/2896 (20150115); Y10T 428/2933 (20150115),"July 1, 1991","January 5, 1993","5,176,956",#5176956,True
53,,"07/715,029","Osaka, JP",Daikin Industries Ltd.,27528136,C08F 214/262 (20130101); Y10T 428/2982 (20150115),"June 13, 1991","January 5, 1993","5,176,958",#5176958,True
54,,"07/742,457","Tokyo, JP","Kyodo Printing Co., Ltd.",27520249,G02F 1/133516 (20130101),"August 5, 1991","January 5, 1993","5,176,971",#5176971,True
55,,"07/561,901","Ludwigshafen, DE",BASF Aktiengesellschaft,6387582,C08F 20/36 (20130101); C08F 299/06 (20130101); C08G 18/3275 (20130101); C08G 18/67 (20130101); C08G 18/671 (20130101); C08G 18/831 (20130101); C08G 18/67 (20130101); C08G 18/0823 (20130101); C08G 18/671 (20130101); C08G 18/0823 (20130101),"August 2, 1990","January 5, 1993","5,176,985",#5176985,True
56,,"07/700,246","Tokyo, JP",Immuno Japan Inc.,27480274,C07K 14/005 (20130101); C07K 16/109 (20130101); A61K 38/00 (20130101); A61K 39/00 (20130101); C12N 2770/24222 (20130101); Y10S 436/82 (20130101),"May 15, 1991","January 5, 1993","5,176,994",#5176994,True
57,,"07/462,578","Oakland, CA",Regents of the University of California,23836953,C07K 14/57509 (20130101); A61K 38/00 (20130101),"January 9, 1990","January 5, 1993","5,177,060",#5177060,True
58,,"07/633,878",,,24541496,A61K 31/7004 (20130101); A61K 31/715 (20130101); A61K 31/79 (20130101); A61K 36/48 (20130101); A61K 36/481 (20130101); A61K 36/483 (20130101); A61K 38/1709 (20130101); A61K 38/39 (20130101); A61L 26/0023 (20130101); A61K 31/715 (20130101); A61K 31/79 (20130101); A61K 36/48 (20130101); A61K 36/481 (20130101); A61K 36/483 (20130101); A61K 38/1709 (20130101); A61K 38/39 (20130101); A61L 26/0023 (20130101); C08L 3/02 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101),"December 26, 1990","January 5, 1993","5,177,065",#5177065,True
59,,"07/590,207","Philadelphia, PA",SmithKline Beecham Corporation,27027306,C07D 401/14 (20130101); C07D 403/06 (20130101); C07D 403/14 (20130101); C07D 405/14 (20130101); C07D 409/14 (20130101); C07D 417/14 (20130101),"September 28, 1990","January 5, 1993","5,177,096",#5177096,True
60,,"07/732,881","Chicago, IL",G. D. Searle & Co.,26889931,C07C 229/46 (20130101); C07C 233/48 (20130101); C07C 271/22 (20130101); C07C 2601/02 (20170501),"July 19, 1991","January 5, 1993","5,177,109",#5177109,True
61,,"07/532,254","St. Louis, MO",Washington University,23216537,C07K 14/59 (20130101); A61K 38/00 (20130101); C07K 2319/00 (20130101); C07K 2319/75 (20130101); C07K 2319/91 (20130101),"June 1, 1990","January 5, 1993","5,177,193",#5177193,True
62,,"07/541,166","Rahway, NJ","Merck & Co., Inc.",27004566,C07D 405/04 (20130101),"June 21, 1990","January 5, 1993","5,177,201",#5177201,True
63,,"07/736,146","Norwalk, CT","R.T. Vanderbilt Company, Inc.",24958687,C07D 285/125 (20130101); C10M 135/36 (20130101); C10M 2219/10 (20130101); C10M 2219/102 (20130101); C10M 2219/104 (20130101); C10M 2219/106 (20130101); C10N 2250/10 (20130101),"July 26, 1991","January 5, 1993","5,177,212",#5177212,True
64,,"07/544,270","Chicago, IL",Amoco Corporation,24171489,C07C 6/126 (20130101); C07C 6/126 (20130101); C07C 15/14 (20130101); C07C 6/126 (20130101); C07C 15/02 (20130101),"June 26, 1990","*     January 5, 1993","5,177,286",#5177286,True
65,,"07/631,213","Hamamatsu, JP",Yamaha Corporation,27583135,G10H 1/00 (20130101); G10H 1/34 (20130101); G10H 2220/321 (20130101); G10H 2220/395 (20130101); G10H 2220/525 (20130101); Y10S 84/12 (20130101),"December 21, 1990","January 5, 1993","5,177,311",#5177311,True
66,,"07/725,513","Leicester, GB",Moss Machines Limited,10678635,B23H 7/265 (20130101),"July 3, 1991","January 5, 1993","5,177,336",#5177336,True
67,,"07/728,638","Bronx, NY","Retrievex, Inc.",27072608,A61B 5/1172 (20130101); G06K 9/00013 (20130101),"July 11, 1991","January 5, 1993","5,177,353",#5177353,True
68,,"07/812,810",JP,Sharp Kabushiki Kaisha,11471798,G01P 3/486 (20130101); G01P 13/045 (20130101); H01L 2224/48247 (20130101),"December 24, 1991","January 5, 1993","5,177,357",#5177357,True
69,,"07/814,784","Kyunggi, KR","Samsung Electro-Mechanics Co., Ltd.",19311680,H02K 41/0356 (20130101); G11B 7/08582 (20130101),"December 31, 1991","January 5, 1993","5,177,383",#5177383,True
70,,"07/516,742","Tokyo, JP",Honda Giken Kogyo Kabushiki Kaisha,27552280,G05B 19/056 (20130101),"April 30, 1990","January 5, 1993","5,177,420",#5177420,True
71,,"07/763,142","Skaneateles Falls, NY","Welch Allyn, Inc.",25066989,H02J 7/0042 (20130101); A61B 1/00032 (20130101); A61B 1/00034 (20130101); A61B 1/227 (20130101),"September 20, 1991","January 5, 1993","5,177,424",#5177424,True
72,,"07/757,213","Kawasaki, JP",Kabushiki Kaisha Toshiba,17051299,H02M 7/48 (20130101); H02M 2007/4803 (20130101); Y10T 307/511 (20150401),"September 10, 1991","January 5, 1993","5,177,428",#5177428,True
73,,"07/699,492","Tokyo, JP",Toko Kabushiki Kaisha,15020556,G05F 1/573 (20130101),"May 14, 1991","January 5, 1993","5,177,429",#5177429,True
74,,"07/736,727","Tucson, AZ",Burr-Brown Corporation,24961063,H03F 3/3076 (20130101),"July 26, 1991","January 5, 1993","5,177,451",#5177451,True
75,,"07/753,415","Tokyo, JP","Hirose Electric Co., Ltd.",17105189,H03H 7/345 (20130101),"August 30, 1991","January 5, 1993","5,177,457",#5177457,True
76,,"07/655,342",GB2,Lucas Industries public limited company,10670961,F01N 11/002 (20130101); G01K 3/14 (20130101); G01K 17/10 (20130101); F01N 2550/02 (20130101); Y02T 10/47 (20130101),"February 14, 1991","January 5, 1993","5,177,463",#5177463,True
77,,"07/774,811","Tokyo, JP",Advantest Corporation,14439838,H01L 21/67253 (20130101); H01L 21/67748 (20130101); Y10S 414/135 (20130101),"October 11, 1991","January 5, 1993","5,177,469",#5177469,True
78,,"07/631,969","Tokyo, JP",Canon Kabushiki Kaisha,27312145,G06F 3/03545 (20130101); G06F 3/0433 (20130101),"December 21, 1990","January 5, 1993","5,177,472",#5177472,True
79,,"07/898,356",GB3,British Telecommunications public limited company,27264226,H03M 7/48 (20130101),"June 12, 1992","January 5, 1993","5,177,480",#5177480,True
80,,"07/729,264","Armonk, NY",International Business Machines Incorporated,8205946,G11B 20/1426 (20130101); H03M 5/145 (20130101); H04L 25/4908 (20130101); G11B 2020/1438 (20130101),"July 12, 1991","January 5, 1993","5,177,482",#5177482,True
81,,"07/367,528","New York, NY",U.S. Philips Corporation,9367420,G01R 19/16557 (20130101); G01R 31/3177 (20130101); G06F 11/25 (20130101),"June 16, 1989","January 5, 1993","5,177,483",#5177483,True
82,,"07/713,464","Munich, DE",Siemens Aktiengesellschaft,8204087,H03M 3/418 (20130101),"June 10, 1991","January 5, 1993","5,177,484",#5177484,True
83,,"07/578,156","Greenlawn, NY",Hazeltine Corporation,24311675,G01S 1/045 (20130101),"September 6, 1990","January 5, 1993","5,177,491",#5177491,True
84,,"07/887,789","Tokyo, JP","Hitachi Techno Engineering Co., Ltd.",14791030,H01L 21/67259 (20130101),"May 26, 1992","January 5, 1993","5,177,528",#5177528,True
85,,"07/789,212","Rochester, NY",Eastman Kodak Company,25146925,G03G 15/0142 (20130101); G03G 15/228 (20130101); G03G 15/0194 (20130101),"October 7, 1991","January 5, 1993","5,177,542",#5177542,True
86,,"07/533,295","Schaan, AT",Tabarelli; Werner,25595731,G01B 9/0207 (20130101); G01B 9/02081 (20130101); G01B 2290/70 (20130101); G01B 2290/60 (20130101); G01B 2290/45 (20130101),"June 5, 1990","January 5, 1993","5,177,566",#5177566,True
87,,"07/732,544","Troy, MI","Energy Conversion Devices, Inc.",24943944,H01L 45/06 (20130101); H01L 45/126 (20130101); H01L 45/1625 (20130101); H01L 45/1675 (20130101); H01L 45/04 (20130101); H01L 45/141 (20130101),"July 19, 1991","January 5, 1993","5,177,567",#5177567,True
88,,"07/671,554","Tokyo, JP",Nippon Precision Circuits Ltd.,13387077,H01L 27/11 (20130101); H01L 28/20 (20130101); H01L 27/1112 (20130101),"March 19, 1991","January 5, 1993","5,177,592",#5177592,True
89,,"07/672,111",JP,"NGK Insulators, Ltd.",13545242,G11B 5/10 (20130101); G11B 5/105 (20130101); G11B 5/193 (20130101); G11B 5/6005 (20130101); Y10T 29/49041 (20150115); Y10T 29/49052 (20150115),"March 19, 1991","January 5, 1993","5,177,654",#5177654,True
90,,"07/680,450","Little Neck, NY","Leviton Manufacturing Company, Inc.",27578576,G03B 27/547 (20130101); H02H 3/04 (20130101); H02H 5/04 (20130101),"April 4, 1991","January 5, 1993","5,177,658",#5177658,True
91,,"07/771,350","Tokyo, JP",Kel Corporation,27042503,H01R 12/57 (20130101); H05K 7/1076 (20130101),"October 4, 1991","January 5, 1993","5,177,671",#5177671,True
92,,"07/768,363","Raleigh, NC",Exide Electronics Corporation,25082273,G05F 1/563 (20130101); H02M 3/156 (20130101); H02M 2001/0022 (20130101),"September 27, 1991","January 5, 1993","5,177,676",#5177676,True
93,,"07/684,905",AU,Garibaldi Pty Ltd.,3773218,A61C 19/10 (20130101); G01J 3/508 (20130101); G01J 3/463 (20130101); G01J 3/46 (20130101),"April 30, 1991","January 5, 1993","5,177,694",#5177694,True
94,,"07/260,132","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,27333372,G11C 11/4091 (20130101); G11C 11/4094 (20130101),"October 19, 1988","January 5, 1993","5,177,708",#5177708,True
95,,"07/669,465","Tokyo, JP",Hitachi Medical Corporation,13254681,H04N 5/222 (20130101); H04N 5/268 (20130101); H04N 5/32 (20130101); H04N 7/18 (20130101); H05G 1/60 (20130101),"March 14, 1991","January 5, 1993","5,177,775",#5177775,True
96,,"07/575,076","St. Paul, MN",Minnesota Mining and Manufacturing Company,24298833,H01R 13/6666 (20130101); H05K 9/0066 (20130101); H01R 13/6658 (20130101); H05K 1/0254 (20130101); H05K 1/18 (20130101),"August 30, 1990","January 5, 1993","5,177,782",#5177782,True
97,,"07/495,563",MC,Hagemann International,23969115,A61C 17/26 (20130101); A61C 17/349 (20130101); A61C 17/3436 (20130101); A61C 17/3427 (20130101),"March 16, 1990","January 12, 1993","5,177,826",#5177826,True
98,,"07/887,247","Attendorn, DE",Kemmerich & Co. KG,27201836,F16L 33/035 (20130101); Y10T 24/1478 (20150115); Y10T 24/1457 (20150115); Y10T 24/1482 (20150115),"May 19, 1992","January 12, 1993","5,177,836",#5177836,True
99,,"07/819,711",,,25228841,B25B 27/062 (20130101); Y10T 29/53861 (20150115),"January 13, 1992","January 12, 1993","5,177,852",#5177852,True
100,,"07/610,376","Fond du Lac, WI","Giddings & Lewis, Inc.",24444778,B23P 21/004 (20130101); B61B 13/04 (20130101); B62D 65/18 (20130101); B23P 2700/50 (20130101); Y10T 29/53365 (20150115); Y10T 29/53548 (20150115); Y10T 29/49829 (20150115); Y10T 29/53409 (20150115),"November 6, 1990","January 12, 1993","5,177,862",#5177862,True
101,,"07/672,392",DE,J. M. Voith GmbH,6421227,D21F 5/04 (20130101),"March 20, 1991","January 12, 1993","5,177,880",#5177880,True
102,,"07/745,190","Saint Etienne De Crossey, FR",Skis Rossignol S.A.,9400017,A43B 5/04 (20130101); A43B 5/048 (20130101); A43C 11/00 (20130101),"August 15, 1991","January 12, 1993","5,177,885",#5177885,True
103,,"07/869,836",,,27570668,E04C 2/16 (20130101); E04C 2/34 (20130101); E04C 2/38 (20130101); E04C 3/28 (20130101); E04C 3/36 (20130101); E04B 2002/0252 (20130101); Y10S 52/09 (20130101),"April 16, 1992","January 12, 1993","5,177,924",#5177924,True
104,,"07/839,571",,,6425514,E04G 21/142 (20130101),"February 19, 1992","January 12, 1993","5,177,928",#5177928,True
105,,"07/786,600",,,27168979,E04B 9/22 (20130101); E04B 9/30 (20130101),"November 1, 1991","January 12, 1993","5,177,929",#5177929,True
106,,"07/732,970",,,10679611,B29C 66/81821 (20130101); B29C 66/849 (20130101); B65B 57/02 (20130101); B29C 66/944 (20130101); B29C 66/43121 (20130101); B29C 66/861 (20130101); B29C 65/224 (20130101); B29C 66/1122 (20130101); B29C 66/9141 (20130101); B65B 51/146 (20130101); B29C 66/8746 (20130101); B29C 66/9241 (20130101); B29C 66/9231 (20130101); B29C 66/9161 (20130101); B29C 66/8122 (20130101); B65B 2051/105 (20130101); B29C 66/84 (20130101); B29C 66/84 (20130101); B29C 65/00 (20130101); B29C 66/8122 (20130101); B29K 2827/18 (20130101),"July 22, 1991","January 12, 1993","5,177,937",#5177937,True
107,,"07/807,331","Dearborn, MI",Ford Motor Company,25196120,F01N 3/34 (20130101); Y02T 10/20 (20130101),"December 16, 1991","January 12, 1993","5,177,958",#5177958,True
108,,"07/807,346","Houston, TX",Shell Oil Company,25196157,E21B 47/10 (20130101),"December 16, 1991","January 12, 1993","5,178,006",#5178006,True
109,,"07/645,712",CH,Zellweger Uster AG,4182931,G01N 33/365 (20130101),"January 25, 1991","January 12, 1993","5,178,008",#5178008,True
110,,"07/769,150","Neckarsulm, DEAudi Aktiengesellschaft",Kolbenschmidt Aktiengesellschaft,6306071,B62D 1/04 (20130101); Y10T 428/252 (20150115); Y10T 74/20834 (20150115),"September 27, 1991","January 12, 1993","5,178,036",#5178036,True
111,,"07/782,293",,,25125603,B25B 23/12 (20130101); B25D 1/06 (20130101),"October 24, 1991","January 12, 1993","5,178,048",#5178048,True
112,,"07/574,436","Heidelberg, DE",Heidelberger Druckmaschinen AG,6389216,B41F 13/42 (20130101); B41F 33/0018 (20130101),"August 28, 1990","January 12, 1993","5,178,069",#5178069,True
113,,"07/842,303","Washington, DC",The United States of America as represented by the Secretary of the Navy,25287015,B63B 1/12 (20130101); B63B 1/40 (20130101); Y02T 70/125 (20130101),"February 26, 1992","January 12, 1993","5,178,085",#5178085,True
114,,"07/642,216","Marly, CH","Single Buoy Moorings, Inc.",24575688,B63B 21/507 (20130101),"January 16, 1991","January 12, 1993","5,178,087",#5178087,True
115,,"07/507,212","Colorado Springs, CO","Motus, Inc.",27051619,A61F 5/0111 (20130101); A61F 5/013 (20130101); A61H 1/024 (20130101); A61H 1/0266 (20130101); A61H 1/0277 (20130101); A61H 1/0288 (20130101); A61H 1/0285 (20130101),"April 9, 1990","January 12, 1993","5,178,137",#5178137,True
