,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
22,,"08/170,823","Racine, WI",Case Corporation,22621407,B60N 2/143 (20130101); E02F 9/2004 (20130101); E02F 3/964 (20130101); E02F 9/166 (20130101),"December 21, 1993","January 3, 1995","5,377,777",#5377777,True
23,,"08/145,186","Tokyo, JP",Japan Tobacco Inc.,17828484,A24C 5/325 (20130101); B65B 19/04 (20130101),"November 3, 1993","January 3, 1995","5,377,812",#5377812,True
24,,"07/165,386","New York, NY","Carter-Wallace, Inc.",22598701,A61M 21/00 (20130101); A61M 2021/0027 (20130101),"December 10, 1993","*     January 3, 1995","5,377,841",#5377841,True
25,,"08/051,202","S.C.E.E., Societe Anonyme",Societe de Conseils Et d'Etude des Emballes,9429189,B65D 47/243 (20130101); B65D 47/283 (20130101),"April 22, 1993","January 3, 1995","5,377,870",#5377870,True
26,,"08/115,900","Toyonaka, JP","Autobacs Seven Co., Ltd.",26411229,B60R 9/12 (20130101); F16B 47/00 (20130101),"September 1, 1993","January 3, 1995","5,377,889",#5377889,True
27,,"08/172,600",CA,"Shepherd Products, Inc.",22628396,A47C 7/004 (20130101); Y10T 403/635 (20150115),"December 21, 1993","January 3, 1995","5,377,943",#5377943,True
28,,"08/187,208",,,22688035,B60S 9/12 (20130101); B66F 3/24 (20130101),"January 27, 1994","January 3, 1995","5,377,957",#5377957,True
29,,"08/011,219","Heidelberg, DE",Heidelberger Druckmaschinen AG,6450453,B41F 13/56 (20130101); B65H 45/28 (20130101); B65H 2513/10 (20130101); B65H 2513/10 (20130101); B65H 2220/01 (20130101); B65H 2220/11 (20130101); Y10T 83/0443 (20150401),"January 29, 1993","January 3, 1995","5,377,964",#5377964,True
30,,"08/206,734","Carlsbad, CA",Plop Golf Company,22767717,A63B 53/02 (20130101); A63B 53/06 (20130101); A63B 60/00 (20151001); A63B 53/065 (20130101); A63B 2053/025 (20130101); A63B 2053/0433 (20130101),"March 7, 1994","January 3, 1995","5,377,980",#5377980,True
31,,"08/102,066","Lons-le-Saunier, FR",Monneret Jouets,9433018,A63F 7/0676 (20130101),"August 4, 1993","*     January 3, 1995","5,377,981",#5377981,True
32,,"08/164,672",,,22595553,A63B 69/3655 (20130101); A63B 2043/001 (20130101); A63B 2102/32 (20151001),"December 10, 1993","January 3, 1995","5,377,988",#5377988,True
33,,"08/048,263","Newark, NJ",E. J. Brooks Company,21953589,E05B 65/0089 (20130101); F16B 19/1081 (20130101); G01R 11/24 (20130101); F16B 21/086 (20130101); Y10T 292/51 (20150401); Y10T 292/205 (20150401); Y10T 292/48 (20150401),"April 14, 1993","January 3, 1995","5,378,030",#5378030,True
34,,"08/160,252","Tokyo, JP","Tokyo Nisshin Jabara Co., Ltd.",22576150,B01F 5/0617 (20130101),"December 2, 1993","January 3, 1995","5,378,063",#5378063,True
35,,"08/130,626","Hayward, CA",S. M. W. Seiko,22445571,E02D 3/126 (20130101); E02D 5/18 (20130101); E02D 5/34 (20130101); E02D 5/46 (20130101),"October 1, 1993","January 3, 1995","5,378,085",#5378085,True
36,,"08/049,988","Ames, IA",Sauer Inc.,21962799,F04B 49/22 (20130101); F16H 61/42 (20130101); F16H 61/439 (20130101); Y10T 74/18336 (20150115); Y10T 29/49895 (20150115); Y10T 29/49902 (20150115); Y10T 29/49901 (20150115),"April 16, 1993","January 3, 1995","5,378,127",#5378127,True
37,,"08/114,658","Nagano, JP","Nissei Plastic Industrial Co., Ltd.",17281718,B29C 45/66 (20130101); B29C 45/1761 (20130101),"August 31, 1993","January 3, 1995","5,378,141",#5378141,True
38,,"07/982,742",,,8110491,A61C 11/001 (20130101),"March 17, 1993","January 3, 1995","5,378,148",#5378148,True
39,,"08/114,321",,,22354530,A61C 17/0217 (20130101); A61C 5/40 (20170201),"August 30, 1993","January 3, 1995","5,378,149",#5378149,True
40,,"07/993,707","Los Angeles, CA","Teledyne, Inc.",27129673,F41G 3/26 (20130101); H04K 3/22 (20130101); H04K 3/28 (20130101); H04K 3/94 (20130101); H04K 2203/22 (20130101); H04K 2203/24 (20130101),"December 21, 1992","*     January 3, 1995","5,378,155",#5378155,True
41,,"08/151,708","Lisle, IL",Molex Incorporated,22539926,H01R 13/641 (20130101); H01R 13/7035 (20130101),"November 12, 1993","January 3, 1995","5,378,165",#5378165,True
42,,"07/965,750","Camarillo, CA",Royce Medical Company,25510434,A43B 5/0407 (20130101); A43B 7/14 (20130101); A43B 7/1415 (20130101); A43B 7/20 (20130101); A43B 7/28 (20130101); Y10S 128/20 (20130101),"October 23, 1992","January 3, 1995","5,378,223",#5378223,True
43,,"08/137,830",,,26754821,A61F 5/012 (20130101); Y10S 128/20 (20130101),"October 15, 1993","January 3, 1995","5,378,224",#5378224,True
44,,"08/081,791",,,6880853,A61B 17/3401 (20130101),"June 23, 1993","January 3, 1995","5,378,241",#5378241,True
45,,"08/127,865","New Orleans, LA",The Babcock & Wilcox Company,22432363,B01D 45/08 (20130101); F22B 31/0084 (20130101); F23C 10/10 (20130101); F23J 15/022 (20130101); F23J 2217/20 (20130101),"September 28, 1993","January 3, 1995","5,378,253",#5378253,True
46,,"07/944,246",,,26545639,B05C 1/027 (20130101); B05D 1/28 (20130101); B29C 66/026 (20130101); B29C 66/431 (20130101); B29C 65/484 (20130101); B29C 66/1122 (20130101); B29C 65/02 (20130101); B29C 66/47 (20130101),"September 14, 1992","January 3, 1995","5,378,281",#5378281,True
47,,"07/926,535","Pittsburgh, PA",Calgon Corporation,25453343,C02F 5/14 (20130101); C07F 9/3817 (20130101),"August 5, 1992","*     January 3, 1995","5,378,368",#5378368,True
48,,"07/848,362","Osaka, JP",Teijim Limited,18100689,C09K 19/544 (20130101); G02F 1/1334 (20130101); Y10T 428/10 (20150115),"March 9, 1992","January 3, 1995","5,378,391",#5378391,True
49,,"07/761,813","Frankfurt am Main, DE",Hoechst Aktiengesellschaft,6376915,C09K 19/3458 (20130101); C09K 19/46 (20130101); C09K 19/58 (20130101); C09K 19/588 (20130101),"October 28, 1991","January 3, 1995","5,378,394",#5378394,True
50,,"08/233,355",,,27372346,A46B 9/02 (20130101); B44D 2/00 (20130101); A46B 2200/202 (20130101); Y10S 15/05 (20130101),"April 26, 1994","January 3, 1995","5,378,419",#5378419,True
51,,"08/202,667","Racine, WI","S. C. Johnson & Son, Inc.",25231854,B05B 1/00 (20130101); B29C 45/006 (20130101); B05B 11/0005 (20130101),"February 25, 1994","January 3, 1995","5,378,422",#5378422,True
52,,"08/164,635","New Brunswick, NJDavid Bruce",Procedyne Corp.,24847037,B01J 8/26 (20130101); B01J 8/36 (20130101); B01J 19/2465 (20130101); C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 2/34 (20130101); B01J 2219/182 (20130101); Y10S 526/913 (20130101); Y10S 526/901 (20130101),"December 9, 1993","January 3, 1995","5,378,434",#5378434,True
53,,"07/658,030","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,27580008,C01B 15/0295 (20130101),"February 22, 1991","January 3, 1995","5,378,436",#5378436,True
54,,"08/229,429","Tokyo, JP","Mitsubishi Gas Chemical Company, Inc.",14028250,B01J 23/626 (20130101); C01B 15/029 (20130101),"April 12, 1994","January 3, 1995","5,378,450",#5378450,True
55,,"08/206,675","Tokyo, JP",Lion Corporation,13211380,A61K 8/606 (20130101); A61Q 5/10 (20130101); Y10S 514/881 (20130101); Y10S 514/88 (20130101),"March 7, 1994","January 3, 1995","5,378,453",#5378453,True
56,,"07/819,085","Santa Clarita, CA",John Paul Mitchell Systems,25227165,A61K 8/02 (20130101); A61Q 5/04 (20130101); A61K 2800/242 (20130101),"January 9, 1992","January 3, 1995","5,378,454",#5378454,True
57,,"07/772,529","Canton, MA","Organogenesis, Inc.",25095385,A61L 27/24 (20130101); A61L 27/3808 (20130101); A61L 27/3813 (20130101); A61L 27/60 (20130101); D01F 4/00 (20130101); A61F 2/06 (20130101); A61F 2/08 (20130101); A61L 27/507 (20130101); A61F 2310/00365 (20130101); Y10S 623/901 (20130101),"October 7, 1991","January 3, 1995","5,378,469",#5378469,True
58,,,,,,,,"5,378,476","5,378,476",#5378476,True
59,,"08/016,077","New York, NY",Westvaco Corporation,21775266,D21H 23/30 (20130101),"February 10, 1993","January 3, 1995","5,378,497",#5378497,True
60,,"08/112,059","Tokyo, JP",Honda Giken Kogyo Kabushiki Kaisha,26344639,B05B 3/1064 (20130101); B05B 5/0407 (20130101); B05B 15/55 (20180201); B05B 12/14 (20130101); B05B 3/1092 (20130101); B05B 5/0426 (20130101),"August 26, 1993","January 3, 1995","5,378,505",#5378505,True
61,,"08/226,908","Midland, MI",Dow Corning Corporation,24322360,C08L 63/00 (20130101); C08L 63/00 (20130101); C08L 83/00 (20130101); H05K 1/0353 (20130101); Y10S 428/902 (20130101); Y10T 428/24995 (20150401); Y10T 428/24994 (20150401); Y10T 428/30 (20150115),"April 13, 1994","January 3, 1995","5,378,532",#5378532,True
62,,"08/111,030","Fall River, MA","Deknatel Technology Corporation, Inc.",23120496,A61K 9/2013 (20130101); A61K 9/204 (20130101); A61L 17/145 (20130101); Y10T 428/31725 (20150401); Y10T 428/2938 (20150115); Y10T 428/2967 (20150115); Y10T 428/2933 (20150115),"August 24, 1993","January 3, 1995","5,378,540",#5378540,True
63,,"08/231,438","Kowloon, HK",Dual Voltage Co. Ltd.,21923876,H01M 2/1022 (20130101); H01M 2/20 (20130101); H02J 7/0006 (20130101); H02J 7/0045 (20130101),"April 20, 1994","January 3, 1995","5,378,556",#5378556,True
64,,"07/741,505","Tokyo, JP","Dai Nippon Printing Co., Ltd.",27553177,G03G 5/022 (20130101); G03G 16/00 (20130101); H04N 1/00795 (20130101),"July 29, 1991","January 3, 1995","5,378,565",#5378565,True
65,,"07/953,408","Rochester, NY",Bausch & Lomb Incorporated,25493953,B23K 26/0608 (20130101); B23K 26/067 (20130101); B23K 26/0734 (20130101); B23K 26/16 (20130101); B23K 2103/50 (20180801); B29L 2011/0041 (20130101); Y10S 430/146 (20130101); B23K 2103/42 (20180801),"September 29, 1992","January 3, 1995","5,378,582",#5378582,True
66,,"07/760,978","Kanagawa, JP","Fuji Photo Film Co., Ltd.",27333648,G03C 1/09 (20130101); G03C 7/3005 (20130101); G03C 7/3022 (20130101); G03C 7/3882 (20130101); G03C 7/39204 (20130101),"September 17, 1991","*     January 3, 1995","5,378,594",#5378594,True
67,,"07/920,191","Bronx, NY",Montefiore Medical Center,25443327,A01N 1/02 (20130101); A01N 1/0226 (20130101); A61K 35/16 (20130101); A61K 38/55 (20130101); A61K 38/55 (20130101); A61K 35/16 (20130101); A61K 31/70 (20130101); A61K 31/375 (20130101); A61K 31/10 (20130101); A61K 38/55 (20130101); A61K 2300/00 (20130101),"July 24, 1992","January 3, 1995","5,378,601",#5378601,True
68,,"07/752,429","Fullerton, CA","Beckman Instruments, Inc.",25026299,C07K 14/315 (20130101),"August 30, 1991","January 3, 1995","5,378,620",#5378620,True
69,,"07/974,273","both of, JPHitachi Instrument Engineering Co., Ltd.","Hitachi, Ltd.",17864192,B65G 47/1428 (20130101); G01N 35/00029 (20130101); G01N 2035/00455 (20130101); Y10T 436/11 (20150115),"November 10, 1992","January 3, 1995","5,378,630",#5378630,True
70,,"07/987,238","Osaka, JP",Kanegafuchi Kagaku Kogyo Kabushiki Kaisha,27530778,C08J 3/122 (20130101); C08J 3/16 (20130101); C08J 2327/06 (20130101),"December 7, 1992","January 3, 1995","5,378,786",#5378786,True
71,,"07/960,008","London, GB2",BP Chemicals Limited,26299740,C08G 8/28 (20130101),"October 13, 1992","January 3, 1995","5,378,793",#5378793,True
72,,"08/166,363","Tokyo, JP",Teijin Chemicals Ltd.,18277868,C08G 79/04 (20130101),"December 14, 1993","January 3, 1995","5,378,794",#5378794,True
73,,"08/066,604","New York, NY",Bristol-Myers Squibb Company,27123006,C07K 16/1214 (20130101); A61K 38/00 (20130101); Y10S 530/809 (20130101),"May 24, 1993","January 3, 1995","5,378,812",#5378812,True
74,,"08/003,927","Rahway, NJ","Merck & Co., Inc.",21708265,A61K 31/55 (20130101); C07D 243/24 (20130101),"January 13, 1993","January 3, 1995","5,378,838",#5378838,True
75,,"08/158,849","Tokyo, JP","Shin-Etsu Handotai Co., Ltd.",18105981,G01B 11/105 (20130101); Y10T 117/1004 (20150115),"November 29, 1993","January 3, 1995","5,378,900",#5378900,True
76,,"08/179,898","Los Angeles, CA",Hughes Aircraft Company,25081065,H01L 24/32 (20130101); H01L 23/66 (20130101); A61B 5/14552 (20130101); H01L 23/481 (20130101); A61B 5/6817 (20130101); H01L 24/83 (20130101); H01L 2924/01033 (20130101); H01L 2924/10158 (20130101); H01L 2924/19043 (20130101); H01L 2924/1423 (20130101); H01L 2924/01013 (20130101); H01L 2924/04953 (20130101); H01L 2224/8319 (20130101); H01L 2924/01079 (20130101); H01L 2224/32506 (20130101); H01L 2924/01322 (20130101); H01L 2924/30107 (20130101); H01L 2924/19041 (20130101); H01L 2924/0105 (20130101); H01L 2924/01024 (20130101); H01L 2924/1306 (20130101); H01L 2924/15763 (20130101); H01L 2924/01018 (20130101); Y10S 257/913 (20130101); H01L 2924/01042 (20130101); H01L 2224/04026 (20130101); H01L 2224/29111 (20130101); H01L 2224/29144 (20130101); H01L 2924/01006 (20130101); H01L 2924/01078 (20130101); H01L 2924/0132 (20130101); H01L 2924/157 (20130101); H01L 2224/83801 (20130101); H01L 2924/01073 (20130101); H01L 2924/14 (20130101); H01L 2924/10329 (20130101); H01L 2924/04941 (20130101); H01L 2924/01005 (20130101); H01L 2924/01074 (20130101); H01L 2224/29144 (20130101); H01L 2924/0105 (20130101); H01L 2924/0132 (20130101); H01L 2924/01031 (20130101); H01L 2924/01033 (20130101); H01L 2924/0132 (20130101); H01L 2924/0105 (20130101); H01L 2924/01079 (20130101); H01L 2224/29144 (20130101); H01L 2924/0105 (20130101); H01L 2924/00012 (20130101); H01L 2924/15763 (20130101); H01L 2924/01042 (20130101); H01L 2924/1306 (20130101); H01L 2924/00 (20130101),"January 10, 1994","January 3, 1995","5,378,926",#5378926,True
77,,"08/029,542","Erlangen, DE",Siemens Audiologische Technik GmbH,8209494,H03F 3/217 (20130101); H03G 3/001 (20130101),"March 11, 1993","January 3, 1995","5,378,933",#5378933,True
78,,"08/039,208",,,27202808,H02N 2/023 (20130101); H02N 2/101 (20130101); H02N 2/123 (20130101),"April 13, 1993","January 3, 1995","5,378,948",#5378948,True
79,,"07/889,885","Washington, DC",The United States of America as represented by the Secretary of the Navy,25395948,H01J 29/04 (20130101); H01J 29/085 (20130101); H01J 31/127 (20130101),"May 29, 1992","January 3, 1995","5,378,962",#5378962,True
80,,"08/045,104","Osaka, JP","Matsushita Electric Industries Co., Ltd.",26432020,H02P 6/06 (20130101); H02P 6/20 (20130101); H02P 6/187 (20130101),"April 12, 1993","January 3, 1995","5,378,976",#5378976,True
81,,"07/948,419","Tokyo, JP",Yazaki Corporation,13751714,G01R 5/16 (20130101),"September 22, 1992","*     January 3, 1995","5,378,980",#5378980,True
82,,"08/101,635","Austin, TX",The Electro-Mechanics Company,22285668,H01Q 3/02 (20130101),"August 4, 1993","January 3, 1995","5,379,048",#5379048,True
83,,"08/053,220","Tokyo, JP",Sony Corporation,15411581,H04N 5/3742 (20130101),"April 28, 1993","January 3, 1995","5,379,068",#5379068,True
84,,"07/911,670","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,27308554,H01L 29/7455 (20130101); H03K 3/57 (20130101); H03K 17/567 (20130101),"July 9, 1992","*     January 3, 1995","5,379,089",#5379089,True
85,,"07/900,374","Tokyo, JP","Matsushita Graphic Communication Systems, Inc.",26476884,H04N 1/1013 (20130101); H04N 1/1026 (20130101); H04N 1/1043 (20130101); H04N 1/1048 (20130101); H04N 1/1056 (20130101); H04N 1/121 (20130101); H04N 1/0464 (20130101); H04N 1/193 (20130101),"June 18, 1992","January 3, 1995","5,379,095",#5379095,True
86,,"08/073,764","Tokyo, JP",Canon Kabushiki Kaisha,15664740,G03G 15/2064 (20130101); G03G 15/2028 (20130101); G03G 15/2025 (20130101); G03G 15/2053 (20130101),"June 8, 1993","January 3, 1995","5,379,099",#5379099,True
87,,"08/138,377","Atlanta, GA","Scientific-Atlanta, Inc.",27033935,H01S 5/06808 (20130101); H01S 5/06825 (20130101); H04B 10/504 (20130101),"October 19, 1993","January 3, 1995","5,379,145",#5379145,True
88,,"08/048,805","Northampton, MA","Van Cort Instruments, Inc.",21956545,G02B 27/08 (20130101),"April 16, 1993","January 3, 1995","5,379,156",#5379156,True
89,,"08/034,573","Oslo, NO",Tandberg Data A/S,21877267,G11B 5/584 (20130101); G11B 5/00878 (20130101),"March 19, 1993","January 3, 1995","5,379,165",#5379165,True
90,,"07/766,480","Boulder, CO",Integral Peripherals,25076556,G11B 5/11 (20130101); G11B 5/4886 (20130101); G11B 5/54 (20130101); G11B 5/5526 (20130101); G11B 5/59622 (20130101); G11B 5/59627 (20130101); G11B 5/59644 (20130101); G11B 5/5965 (20130101); G11B 19/2009 (20130101); G11B 21/106 (20130101); G11B 25/043 (20130101); G11B 31/00 (20130101); G11B 33/121 (20130101); Y10S 360/903 (20130101),"September 25, 1991","January 3, 1995","5,379,171",#5379171,True
91,,"07/999,115","Tokyo, JP","Jelmex Co., Ltd.",12032532,H01G 9/16 (20130101); H02M 7/00 (20130101),"December 31, 1992","January 3, 1995","5,379,181",#5379181,True
92,,"08/054,503","Austin, TX","Dell USA, L.P.",21991545,G06F 1/1616 (20130101); G06F 1/1656 (20130101); G06F 1/1681 (20130101); Y10T 16/54038 (20150115),"April 27, 1993","January 3, 1995","5,379,183",#5379183,True
93,,"08/050,065",FR,Amphenol Socapex,9417183,H05K 1/14 (20130101); H01R 12/73 (20130101); H05K 7/1441 (20130101); H05K 2201/044 (20130101),"May 10, 1993","January 3, 1995","5,379,192",#5379192,True
94,,"07/991,194","Schenectady, NY",General Electric Co.,25536970,H01F 30/14 (20130101),"December 16, 1992","January 3, 1995","5,379,207",#5379207,True
95,,"07/994,014","Dearborn, MI",Ford Motor Company,25540202,B21D 22/26 (20130101); B21D 24/10 (20130101); G05B 19/4097 (20130101); G06F 17/5018 (20130101); G05B 2219/35017 (20130101); G05B 2219/35044 (20130101); G05B 2219/45204 (20130101); G06F 2217/42 (20130101); Y10T 29/49622 (20150115); Y10T 29/5116 (20150115); Y02P 90/265 (20151101),"December 21, 1992","January 3, 1995","5,379,227",#5379227,True
96,,"08/218,201","Los Angeles, CA",Hughes Aircraft Company,25478729,H01S 3/063 (20130101); H01S 3/094092 (20130101); H01S 3/0941 (20130101); H01S 5/026 (20130101),"March 25, 1994","January 3, 1995","5,379,311",#5379311,True
97,,"08/078,432","Austin, TX","Odessa Engineering, Inc.",22143994,H04L 12/12 (20130101); H04M 11/007 (20130101); Y02D 50/40 (20180101),"June 16, 1993","January 3, 1995","5,379,341",#5379341,True
98,,"07/809,386","Allentown, PA",Unisys Corporation,25201223,G06F 12/0284 (20130101),"December 17, 1991","January 3, 1995","5,379,392",#5379392,True
99,,"07/552,086","Kawasaki, JP",Kabushiki Kaisha Toshiba,16059509,G06F 12/0835 (20130101); G06F 12/1054 (20130101); G06F 12/0848 (20130101),"July 13, 1990","January 3, 1995","5,379,394",#5379394,True
100,,"08/004,001","Armonk, NY",International Business Machines Corporation,10717191,G06F 11/0718 (20130101); G06F 11/0793 (20130101),"January 15, 1993","January 3, 1995","5,379,407",#5379407,True
101,,"07/813,636","Redondo Beach, CA",TRW Inc.,25212975,G06F 16/90344 (20190101); Y10S 707/99936 (20130101),"December 26, 1991","January 3, 1995","5,379,420",#5379420,True
102,,"08/102,080","Cupertino, CA","Taligent, Inc.",22288024,G06F 9/4488 (20180201); Y10S 707/99933 (20130101); Y10S 707/959 (20130101),"August 4, 1993","January 3, 1995","5,379,430",#5379430,True
103,,"08/183,225","Littleton, CO",Colorado Meadowlark Corporation,25491038,G08C 17/02 (20130101); G08C 19/28 (20130101); H03J 1/0025 (20130101); H04B 1/202 (20130101); G08C 2201/20 (20130101); G08C 2201/92 (20130101),"January 18, 1994","January 3, 1995","5,379,453",#5379453,True
104,,"07/650,950","Westford, MA",Whistler Corporation,24610989,H03D 1/22 (20130101); H04B 1/26 (20130101); H04B 1/28 (20130101),"February 5, 1991","January 3, 1995","5,379,456",#5379456,True
105,,,,,,,,"5,379,484","5,379,484",#5379484,True
106,,"08/108,171",,,22320711,A45C 13/262 (20130101); A45C 2013/267 (20130101); Y10T 16/451 (20150115),"August 18, 1993","January 10, 1995","5,379,486",#5379486,True
107,,"08/116,046","Winterthur, CH","Rieter Machine Works, Ltd.",27174883,D01D 10/04 (20130101); D01D 13/00 (20130101),"September 2, 1993","January 10, 1995","5,379,500",#5379500,True
108,,"07/970,900","Goleta, CA",Santa Barbara Research Center,23557350,H05K 1/09 (20130101); H05K 3/388 (20130101); H05K 1/0346 (20130101); H05K 2201/0154 (20130101); Y10T 29/49149 (20150115); Y10T 29/4913 (20150115),"November 3, 1992","January 10, 1995","5,379,512",#5379512,True
109,,"08/107,530","Mobile, AL","Mobile Pulley & Machine Works, Inc.",26789449,E02F 9/2833 (20130101),"August 17, 1993","January 10, 1995","5,379,535",#5379535,True
110,,"07/950,955","Holland, OH",Aquila Enterprises,25491084,B65D 5/4233 (20130101); B65D 5/5028 (20130101); B65D 85/505 (20130101),"September 25, 1992","January 10, 1995","5,379,549",#5379549,True
111,,"08/127,807","Kanaqawa, JP","Fuji Oozx, Inc.",26428025,F01L 1/143 (20130101); F01L 2103/00 (20130101); F02B 2275/18 (20130101); Y10T 29/49304 (20150115),"September 28, 1993","January 10, 1995","5,379,626",#5379626,True
112,,"08/030,595","Bridgeton, MO",Hunter Engineering Company,27064197,G01L 5/288 (20130101),"March 11, 1993","January 10, 1995","5,379,636",#5379636,True
113,,"08/107,659","Stuttgart, DE",Robert Bosch GmbH,6450909,F02M 25/0809 (20130101); G01F 17/00 (20130101); G01F 23/14 (20130101); G01F 22/02 (20130101),"August 12, 1993","January 10, 1995","5,379,638",#5379638,True
114,,"08/055,743",,,21999868,G07F 19/20 (20130101); G07F 19/201 (20130101); G07F 19/205 (20130101),"May 3, 1993","January 10, 1995","5,379,704",#5379704,True
115,,"08/161,225","Nixa, MO",Healzer; Janelle L.,21725233,A45D 8/24 (20130101); A45D 2008/006 (20130101),"December 2, 1993","January 10, 1995","5,379,783",#5379783,True
116,,"07/849,455","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,17373691,H01L 21/67057 (20130101); Y10S 134/902 (20130101),"March 11, 1992","January 10, 1995","5,379,785",#5379785,True
117,,"08/200,018","London, GB2",Rolls-Royce plc,10732874,F02K 1/56 (20130101); F02K 3/025 (20130101); F05D 2220/328 (20130101); Y10T 137/87812 (20150401),"February 22, 1994","January 10, 1995","5,379,800",#5379800,True
118,,"07/797,993","Kobe, JP","Sumitomo Rubber Industries, Ltd.",18239885,B60C 15/0036 (20130101); B60C 15/06 (20130101); B60C 2015/0642 (20130101); Y10T 152/10837 (20150115); Y10T 152/10828 (20150115),"November 26, 1991","January 10, 1995","5,379,819",#5379819,True
119,,"08/094,941","Hampton Falls, NH","Aqua Systems, Inc.",25274052,B21C 37/15 (20130101); F25B 39/00 (20130101); F28D 7/024 (20130101); F28F 1/10 (20130101); F28F 9/00 (20130101); F25B 2339/047 (20130101),"July 20, 1993","January 10, 1995","5,379,832",#5379832,True
