,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
31,,"10/465,965","Grosshelfendorf, DE",Georg Fritzmeier GmbH & Co.,27214221,B01D 53/85 (20130101); C02F 1/56 (20130101); C02F 3/34 (20130101); C02F 3/342 (20130101); C02F 3/341 (20130101); Y02A 50/2359 (20180101); Y02W 10/45 (20150501); Y02W 10/37 (20150501),"June 27, 2003","January 4, 2005","6,837,998",#6837998,True
32,,"10/111,066","Bergen, NO",Sphagnum AS,19903892,C02F 11/12 (20130101); C05F 7/00 (20130101); C05F 7/00 (20130101); C05F 11/00 (20130101); Y02A 40/213 (20180101); Y02E 50/30 (20130101),"June 10, 2002","January 4, 2005","6,837,999",#6837999,True
33,,"10/103,086","Middletown, PA",Tyco Electronics Corporation,32823227,B29C 45/1675 (20130101); B29C 2045/1659 (20130101),"March 21, 2002","January 4, 2005","6,838,031",#6838031,True
34,,"10/170,159","Taipei, TW",Taipei Veterans General Hospital,23155054,A61K 31/715 (20130101); A61K 36/48 (20130101); C08B 37/00 (20130101); C08B 37/006 (20130101); A23L 33/105 (20160801); C08B 37/0087 (20130101); A61K 36/48 (20130101); Y10S 514/885 (20130101); A61K 2300/00 (20130101),"June 12, 2002","January 4, 2005","6,838,096",#6838096,True
35,,"10/650,319","Centerbrook, CT","Verification Technologies, Inc.",27541983,G11B 7/00736 (20130101); G11B 7/24 (20130101); G11B 7/243 (20130101); G11B 7/244 (20130101); G11B 7/2472 (20130101); G11B 7/252 (20130101); G11B 7/257 (20130101); G11B 7/26 (20130101); G11B 7/261 (20130101); G11B 7/266 (20130101); G11B 19/04 (20130101); G11B 19/12 (20130101); G11B 19/122 (20130101); G11B 20/00086 (20130101); G11B 20/00586 (20130101); G11B 20/00608 (20130101); G11B 20/00768 (20130101); G11B 20/00876 (20130101); G11B 20/00927 (20130101); G11B 23/28 (20130101); G11B 23/281 (20130101); Y10T 428/24802 (20150115); G11B 7/013 (20130101); G11B 7/2433 (20130101); G11B 7/246 (20130101); G11B 7/2534 (20130101); G11B 7/2572 (20130101); G11B 7/2578 (20130101); G11B 2007/24312 (20130101); G11B 2007/24314 (20130101); G11B 2007/24316 (20130101); G11B 2007/2571 (20130101); Y10T 428/31507 (20150401); Y10T 428/21 (20150115); G11B 7/0079 (20130101),"August 28, 2003","January 4, 2005","6,838,145",#6838145,True
36,,"10/475,776","Kyunggi-do, KR","Kolon Industries, Inc.",26639024,D01F 1/04 (20130101); D01F 8/14 (20130101); Y10T 428/2904 (20150115); Y10T 428/2924 (20150115); Y10T 428/2929 (20150115); Y10T 428/2931 (20150115),"December 4, 2003","January 4, 2005","6,838,172",#6838172,True
37,,"10/239,604","Cleveland, OH","PPG Industries Ohio, Inc.",9888754,B05D 3/107 (20130101); B05D 7/536 (20130101); C08F 2/48 (20130101); C09D 4/00 (20130101); C09D 4/00 (20130101); C08F 220/00 (20130101); B05D 3/067 (20130101); B05D 3/12 (20130101); Y10T 428/31522 (20150401); Y10T 428/31504 (20150401); Y10T 428/31678 (20150401); Y10T 428/31515 (20150401),"September 24, 2002","January 4, 2005","6,838,177",#6838177,True
38,,"09/500,135","Palo Alto, CA","Genencor International, Inc.",23988185,C12N 9/20 (20130101); C12N 9/54 (20130101); C12Y 302/01004 (20130101); G01N 33/505 (20130101); G01N 33/6878 (20130101); C12N 9/2437 (20130101); C12N 9/6424 (20130101); A61K 38/00 (20130101),"February 8, 2000","January 4, 2005","6,838,269",#6838269,True
39,,"10/439,774","Boise, ID","Micron Technology, Inc.",25106787,C23C 16/409 (20130101); C23C 16/52 (20130101); H01L 21/02271 (20130101); H01L 21/02197 (20130101); H01L 21/31691 (20130101),"May 16, 2003","January 4, 2005","6,838,293",#6838293,True
40,,"10/378,862","Tokyo, JP",Kabushiki Kaisha Toshiba,28034830,H01L 23/4985 (20130101); H01L 24/81 (20130101); H01L 2224/05568 (20130101); H01L 2224/16 (20130101); H01L 2224/81205 (20130101); H01L 2224/81208 (20130101); H01L 2224/81801 (20130101); H01L 2224/83191 (20130101); H01L 2224/83192 (20130101); H01L 2924/01033 (20130101); H01L 2924/01074 (20130101); H01L 2224/16225 (20130101); H01L 2224/32225 (20130101); H01L 2224/73204 (20130101); H01L 2224/05573 (20130101); H01L 2924/12042 (20130101); H01L 2924/00014 (20130101); H01L 2224/73204 (20130101); H01L 2224/16225 (20130101); H01L 2224/32225 (20130101); H01L 2924/00 (20130101); H01L 2224/83192 (20130101); H01L 2224/32225 (20130101); H01L 2924/00 (20130101); H01L 2224/83192 (20130101); H01L 2224/73204 (20130101); H01L 2224/16225 (20130101); H01L 2224/32225 (20130101); H01L 2924/00 (20130101); H01L 2924/12042 (20130101); H01L 2924/00 (20130101); H01L 2924/00014 (20130101); H01L 2224/05599 (20130101),"March 5, 2003","January 4, 2005","6,838,316",#6838316,True
41,,"09/652,503","Boise, ID","Micron Technology, Inc.",24617047,B29C 45/02 (20130101); B29C 45/14655 (20130101); B29C 45/34 (20130101); H01L 2224/48091 (20130101); H01L 2224/48247 (20130101); H01L 2924/3025 (20130101); Y10S 425/812 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2924/3025 (20130101); H01L 2924/00 (20130101),"August 31, 2000","January 4, 2005","6,838,319",#6838319,True
42,,"10/670,331","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,32034078,H01L 29/0834 (20130101); H01L 29/7395 (20130101); H01L 29/66333 (20130101); H01L 29/32 (20130101),"September 26, 2003","January 4, 2005","6,838,321",#6838321,True
43,,"10/709,310","Hsinchu, TW",Powerchip Semiconductor Corp.,32680602,H01L 27/115 (20130101); H01L 29/7885 (20130101); H01L 29/42324 (20130101); H01L 27/11521 (20130101); G11C 16/0425 (20130101),"April 28, 2004","January 4, 2005","6,838,343",#6838343,True
44,,"10/247,404","Santa Clara, CA","Applied Materials, Inc.",34199207,C23C 16/30 (20130101); H01L 21/76834 (20130101); C23C 16/401 (20130101); C23C 16/505 (20130101); C23C 16/56 (20130101); H01L 21/02126 (20130101); H01L 21/02167 (20130101); H01L 21/022 (20130101); H01L 21/02211 (20130101); H01L 21/02274 (20130101); H01L 21/31116 (20130101); H01L 21/3122 (20130101); H01L 21/3148 (20130101); H01L 21/31633 (20130101); H01L 21/7681 (20130101); H01L 21/76825 (20130101); H01L 21/76826 (20130101); H01L 21/76828 (20130101); H01L 21/76829 (20130101); H01L 21/76832 (20130101); C23C 16/325 (20130101); H01L 21/31138 (20130101); H01L 21/31144 (20130101); H01L 21/312 (20130101); H01L 21/3127 (20130101); H01L 21/3185 (20130101); H01L 21/76807 (20130101),"September 19, 2002","January 4, 2005","6,838,393",#6838393,True
45,,"10/788,169","Parsippany, NJ","Croda, Inc.",26995083,A61K 8/416 (20130101); A61K 8/44 (20130101); A61K 8/4946 (20130101); A61Q 5/02 (20130101); C11D 1/645 (20130101); A61Q 15/00 (20130101); A61Q 17/04 (20130101); A61Q 19/00 (20130101); A61Q 19/10 (20130101); A61Q 5/12 (20130101); A61K 2800/596 (20130101); C11D 1/62 (20130101),"February 26, 2004","January 4, 2005","6,838,419",#6838419,True
46,,"09/920,897",,,27026907,A61K 9/0014 (20130101); A61K 9/0019 (20130101); A61K 38/162 (20130101); A61K 9/127 (20130101); A61K 9/0009 (20130101); A61K 47/20 (20130101); A61K 47/22 (20130101),"August 1, 2001","January 4, 2005","6,838,429",#6838429,True
47,,"10/346,669",,,32712206,C08K 3/08 (20130101); C08K 3/22 (20130101); C08K 3/30 (20130101); C08K 3/36 (20130101); C08K 9/02 (20130101); C08K 3/08 (20130101); C08L 21/00 (20130101); C08K 3/22 (20130101); C08L 21/00 (20130101); C08K 3/30 (20130101); C08L 21/00 (20130101); C08K 3/36 (20130101); C08L 21/00 (20130101); C08K 9/02 (20130101); C08L 21/00 (20130101),"January 17, 2003","January 4, 2005","6,838,495",#6838495,True
48,,"10/089,443","Toyota, JP",Toyota Jidosha Kabushiki Kaisha,18724051,B23K 26/0604 (20130101); B23K 26/0608 (20130101); B23K 26/073 (20130101); B23K 26/34 (20130101); B23K 26/32 (20130101); B23K 35/0255 (20130101); B23K 35/228 (20130101); B23K 35/0244 (20130101); H01S 5/405 (20130101),"March 29, 2002","January 4, 2005","6,838,638",#6838638,True
49,,"10/197,598","Tokyo, JP","OKI Electric Industry Co., Ltd.",19113192,H01L 21/67248 (20130101); H01L 21/67109 (20130101),"July 18, 2002","January 4, 2005","6,838,643",#6838643,True
50,,"10/800,800",,,33541710,A47J 37/0688 (20130101),"March 16, 2004","January 4, 2005","6,838,644",#6838644,True
51,,"10/293,140","Santa Clara, CA",Intel Corporation,32229610,G01J 1/4257 (20130101); G01J 9/00 (20130101); H01S 5/0687 (20130101),"November 12, 2002","January 4, 2005","6,838,658",#6838658,True
52,,"10/651,997","Tokyo, JP","Hitachi, Ltd.",26547283,H01J 49/168 (20130101); H01J 49/0422 (20130101),"September 2, 2003","January 4, 2005","6,838,664",#6838664,True
53,,"10/015,779","Malvern, PA",Siemens Medical Solutions USA,21773572,A61B 6/037 (20130101); G01T 1/1644 (20130101),"December 17, 2001","January 4, 2005","6,838,672",#6838672,True
54,,"10/423,589","Austin, TX","Freescale Semiconductor, Inc.",33299159,H01L 23/522 (20130101); H01L 27/0688 (20130101); H01L 27/228 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"April 25, 2003","January 4, 2005","6,838,721",#6838721,True
55,,"10/092,683","Austin, TX",Freescale Semiconductor Inc.,27787865,H01L 23/3107 (20130101); H01L 24/49 (20130101); H01L 24/97 (20130101); H01L 23/49541 (20130101); H01L 24/48 (20130101); H01L 2224/48091 (20130101); H01L 2224/48095 (20130101); H01L 2224/48247 (20130101); H01L 2224/48463 (20130101); H01L 2224/49171 (20130101); H01L 2224/49433 (20130101); H01L 2224/97 (20130101); H01L 2924/01005 (20130101); H01L 2924/01006 (20130101); H01L 2924/01013 (20130101); H01L 2924/01014 (20130101); H01L 2924/01015 (20130101); H01L 2924/01028 (20130101); H01L 2924/01029 (20130101); H01L 2924/01078 (20130101); H01L 2924/14 (20130101); H01L 2924/014 (20130101); H01L 2924/10253 (20130101); H01L 2924/181 (20130101); H01L 2924/00014 (20130101); H01L 2224/97 (20130101); H01L 2224/85 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/48095 (20130101); H01L 2924/00014 (20130101); H01L 2224/49171 (20130101); H01L 2224/48247 (20130101); H01L 2924/00 (20130101); H01L 2224/49171 (20130101); H01L 2224/48463 (20130101); H01L 2924/00 (20130101); H01L 2224/49171 (20130101); H01L 2224/49433 (20130101); H01L 2924/00 (20130101); H01L 2924/10253 (20130101); H01L 2924/00 (20130101); H01L 2924/181 (20130101); H01L 2924/00012 (20130101); H01L 2924/00014 (20130101); H01L 2224/45099 (20130101),"March 6, 2002","January 4, 2005","6,838,751",#6838751,True
56,,"10/632,551","Fremont, CA","ChipPAC, Inc.",32045227,H01L 23/3128 (20130101); H01L 23/49833 (20130101); H01L 25/0657 (20130101); H01L 25/105 (20130101); H01L 23/4334 (20130101); H01L 23/552 (20130101); H01L 24/73 (20130101); H01L 2224/32225 (20130101); H01L 2224/48227 (20130101); H01L 2224/48465 (20130101); H01L 2224/73204 (20130101); H01L 2224/73265 (20130101); H01L 2225/0651 (20130101); H01L 2225/06572 (20130101); H01L 2225/06589 (20130101); H01L 2924/01029 (20130101); H01L 2924/01079 (20130101); H01L 2924/1433 (20130101); H01L 2924/15311 (20130101); H01L 2924/15331 (20130101); H01L 2924/16152 (20130101); H01L 2924/19107 (20130101); H01L 2924/3025 (20130101); H01L 24/48 (20130101); H01L 2924/12042 (20130101); H01L 2924/00014 (20130101); H01L 2224/45099 (20130101); H01L 2225/1094 (20130101); H01L 2225/1023 (20130101); H01L 2225/1052 (20130101); H01L 2225/1058 (20130101); H01L 2224/16225 (20130101); H01L 2224/32145 (20130101); H01L 2224/85399 (20130101); H01L 2924/181 (20130101); H01L 2224/05599 (20130101); H01L 2224/48465 (20130101); H01L 2224/48227 (20130101); H01L 2224/48465 (20130101); H01L 2224/48227 (20130101); H01L 2924/00 (20130101); H01L 2224/48227 (20130101); H01L 2924/00 (20130101); H01L 2924/15311 (20130101); H01L 2224/73265 (20130101); H01L 2224/32225 (20130101); H01L 2224/48227 (20130101); H01L 2924/00 (20130101); H01L 2224/73265 (20130101); H01L 2224/32145 (20130101); H01L 2224/48227 (20130101); H01L 2924/00012 (20130101); H01L 2924/15311 (20130101); H01L 2224/73204 (20130101); H01L 2224/16225 (20130101); H01L 2224/32225 (20130101); H01L 2924/00 (20130101); H01L 2924/12042 (20130101); H01L 2924/00 (20130101); H01L 2924/181 (20130101); H01L 2924/00012 (20130101); H01L 2224/85399 (20130101); H01L 2924/00014 (20130101); H01L 2224/05599 (20130101); H01L 2924/00014 (20130101); H01L 2924/00014 (20130101); H01L 2224/45015 (20130101); H01L 2924/207 (20130101); H01L 2224/48465 (20130101); H01L 2224/48227 (20130101); H01L 2924/00 (20130101),"August 2, 2003","January 4, 2005","6,838,761",#6838761,True
57,,"10/207,843","Tokyo, JP",Canon Kabushiki Kaisha,27482341,C09K 11/06 (20130101); H01L 51/0058 (20130101); H01L 51/0059 (20130101); H01L 51/006 (20130101); H01L 51/0085 (20130101); H01L 51/0094 (20130101); H01L 51/5012 (20130101); H01L 51/5016 (20130101); H01L 51/5052 (20130101); H05B 33/14 (20130101); Y10S 428/917 (20130101); C09K 2211/1003 (20130101); C09K 2211/1007 (20130101); C09K 2211/1011 (20130101); C09K 2211/1014 (20130101); C09K 2211/1018 (20130101); C09K 2211/1029 (20130101); C09K 2211/1048 (20130101); C09K 2211/1059 (20130101); C09K 2211/1092 (20130101); C09K 2211/1096 (20130101); C09K 2211/18 (20130101); C09K 2211/185 (20130101); H01L 51/0051 (20130101); H01L 51/0053 (20130101); H01L 51/0081 (20130101); H01L 2251/308 (20130101); C09K 2211/10 (20130101),"July 31, 2002","January 4, 2005","6,838,818",#6838818,True
58,,"10/154,847","Tokyo, JP","Hitachi, Ltd.",14378047,H01J 11/12 (20130101); H01J 11/42 (20130101); H01J 11/36 (20130101); H01J 2211/365 (20130101),"May 28, 2002","January 4, 2005","6,838,825",#6838825,True
59,,"10/415,782","Nuremberg, DE",Conti Temic microelectronic GmbH,7662039,H02P 7/03 (20160201); H02P 3/12 (20130101),"August 26, 2003","January 4, 2005","6,838,845",#6838845,True
60,,"10/233,727",,,31977284,G01R 31/2886 (20130101); H05K 3/4092 (20130101); H05K 3/326 (20130101),"September 3, 2002","January 4, 2005","6,838,894",#6838894,True
61,,"10/400,873","Hsinchu, TW",Industrial Technology Research Institute,32989303,H03K 19/00361 (20130101),"March 28, 2003","January 4, 2005","6,838,908",#6838908,True
62,,"10/630,893","Los Angeles, CA",Northrop Grumman Corporation,31998201,H03F 3/19 (20130101); H03F 3/72 (20130101); H03G 1/0088 (20130101); H03F 2203/7239 (20130101); H03F 2200/294 (20130101),"July 30, 2003","January 4, 2005","6,838,933",#6838933,True
63,,"10/424,509","Munich, DE",Siemens Aktiengesellschaft,29737798,H03F 1/26 (20130101); H03F 1/34 (20130101); H03F 3/45475 (20130101); H03F 1/56 (20130101); H03F 2200/372 (20130101),"April 28, 2003","January 4, 2005","6,838,936",#6838936,True
64,,"10/443,741","Irvine, CA",Broadcom Corporation,25207041,H03L 7/1072 (20130101); H03D 7/165 (20130101); H03D 7/18 (20130101); H03J 5/244 (20130101); H03L 7/00 (20130101); H03L 7/0898 (20130101); H03L 7/093 (20130101); H03L 7/099 (20130101); H03L 7/10 (20130101); H03L 7/107 (20130101); H03L 7/18 (20130101); H03B 5/1228 (20130101); H03B 5/1212 (20130101); H03B 5/1215 (20130101); H03B 5/1243 (20130101); H03B 5/1278 (20130101); H03B 5/1265 (20130101); H03B 5/1253 (20130101); H03B 2200/0046 (20130101); H03B 2200/005 (20130101); H03B 2201/02 (20130101); H03B 2201/0208 (20130101); H03B 2201/025 (20130101); H03J 2200/10 (20130101); H03B 2200/0048 (20130101),"May 23, 2003","January 4, 2005","6,838,947",#6838947,True
65,,"10/080,746","Wilmington, DE","Bioalert Systems, Inc.",27765240,G16H 50/80 (20180101); G06F 19/00 (20130101); A61B 5/0008 (20130101); Y02A 90/24 (20180101),"February 22, 2002","January 4, 2005","6,838,993",#6838993,True
66,,"10/313,369","Hamilton, BM",Marvell International Ltd.,33538863,H03M 1/002 (20130101); H03M 1/442 (20130101); H03M 1/168 (20130101); H03M 1/0695 (20130101),"December 6, 2002","January 4, 2005","6,839,015",#6839015,True
67,,"10/295,935","Redmond, WA",Microsoft Corporation,32297320,G01S 5/0252 (20130101),"November 15, 2002","January 4, 2005","6,839,027",#6839027,True
68,,"10/148,103","Berkshire, GB",Channel Master Limited,10865288,H01P 1/161 (20130101),"July 9, 2002","January 4, 2005","6,839,037",#6839037,True
69,,"09/650,781","Seoul, KR",Yonsei University,19685395,G06T 1/60 (20130101); G06T 15/40 (20130101); G06T 15/00 (20130101); G06T 2210/52 (20130101),"August 30, 2000","January 4, 2005","6,839,060",#6839060,True
70,,"09/750,844","Ansan, KR",Korea Ocean Research and Development Institute,19686794,H04N 13/239 (20180501); H04N 13/296 (20180501); G06T 7/593 (20170101); H04N 2013/0081 (20130101); G06T 2207/10012 (20130101),"December 28, 2000","January 4, 2005","6,839,082",#6839082,True
71,,"09/855,690","Tokyo, JP","Hitachi, Ltd.",18652400,G07F 19/20 (20130101); G07F 19/207 (20130101); G08B 13/19697 (20130101); G08B 13/19645 (20130101); G08B 13/19695 (20130101); G08B 13/19634 (20130101),"May 16, 2001","January 4, 2005","6,839,083",#6839083,True
72,,"09/923,076","Kawasaki, JP",Fujitsu Display Technologies Corporation,18828504,G02F 1/1393 (20130101); G02F 1/133707 (20130101); G02F 1/133512 (20130101),"August 6, 2001","January 4, 2005","6,839,104",#6839104,True
73,,"10/660,696","Tokyo, JP","Hitachi, Ltd.",16229721,G02F 1/13458 (20130101); G02F 1/136209 (20130101); G02F 1/136227 (20130101); H01L 27/124 (20130101); H01L 29/41733 (20130101); H01L 29/78618 (20130101); H01L 29/78669 (20130101); G02F 1/136286 (20130101); G02F 1/1345 (20130101); G02F 1/13452 (20130101); G02F 2001/136218 (20130101),"September 12, 2003","January 4, 2005","6,839,106",#6839106,True
