,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
31,,"07/284,675","London, GB2",United Kingdom Atomic Energy Authority,10628937,G21C 17/0225 (20130101); G21C 19/307 (20130101),"December 15, 1988","January 1, 1991","4,981,641",#4981641,True
32,,"07/355,617","Leverkusen, DE",Bayer Aktiengesellschaft,25796937,A61K 9/146 (20130101); A61K 9/1652 (20130101); A61K 9/2077 (20130101); A61K 31/44 (20130101),"May 23, 1989","*     January 1, 1991","4,981,683",#4981683,True
33,,"05/879,773","Melville, NY",AMP-Akzo Corporation,27501011,C23C 18/1605 (20130101); C23C 18/208 (20130101); H05K 3/181 (20130101),"February 21, 1978","*     January 1, 1991","4,981,725",#4981725,True
34,,"07/174,918","Baccarat, FR",Compagnie des Cristalleries de Baccarat,9363854,A47G 19/2205 (20130101); C03C 17/02 (20130101); C03B 9/31 (20130101); Y10T 428/1317 (20150115); Y10T 428/131 (20150115); C03C 2217/92 (20130101),"March 29, 1988","January 1, 1991","4,981,733",#4981733,True
35,,"07/405,829","Washington, DC",The United States of America as represented by the Secretary of the Army,23605428,F16B 5/01 (20130101); F16B 5/02 (20130101); F16B 37/04 (20130101); F16B 39/225 (20130101); F16B 11/006 (20130101); F16B 37/122 (20130101); Y10T 428/23907 (20150401); Y10T 428/24157 (20150115); Y10T 428/24149 (20150115); Y10T 428/24322 (20150115); Y10T 428/24653 (20150115); Y10T 428/268 (20150115); Y10T 428/139 (20150115); Y10T 428/2462 (20150115); Y10T 428/269 (20150115); Y10T 428/24165 (20150115),"September 5, 1989","January 1, 1991","4,981,735",#4981735,True
36,,"07/318,043","Philadelphia, PA",Penn Emblem Co.,23236383,B32B 27/12 (20130101); B32B 7/12 (20130101); G09F 3/02 (20130101); Y10T 428/266 (20150115); G09F 2003/021 (20130101); G09F 2003/0233 (20130101); G09F 2003/0255 (20130101); G09F 2003/0282 (20130101); Y10T 442/3862 (20150401); Y10T 428/263 (20150115); Y10T 428/2896 (20150115); Y10T 428/24843 (20150115); Y10T 428/24033 (20150115); B32B 2305/188 (20130101); B32B 2307/544 (20130101); B32B 2307/54 (20130101); B32B 2262/062 (20130101); B32B 2262/0276 (20130101); Y10T 428/2481 (20150115); Y10T 428/24785 (20150115); Y10T 428/2813 (20150115); Y10T 428/216 (20150115); Y10T 428/2878 (20150115); Y10T 428/2848 (20150115),"March 2, 1989","January 1, 1991","4,981,742",#4981742,True
37,,"06/878,560","Franklin Lakes, NJ","Becton, Dickinson and Company",25372281,C12Q 1/54 (20130101); G01N 21/6428 (20130101); G01N 21/7703 (20130101); C12M 21/18 (20130101); C12M 23/20 (20130101); G01N 2021/6484 (20130101); G01N 2021/772 (20130101); G01N 2021/7786 (20130101); Y10S 436/80 (20130101); Y10S 436/805 (20130101); Y10S 436/904 (20130101); Y10T 436/207497 (20150115); Y10T 436/209163 (20150115); Y10T 436/144444 (20150115),"June 26, 1986","January 1, 1991","4,981,779",#4981779,True
38,,"07/253,140","Cincinnati, OH",University of Cincinnati,22959046,A61K 31/20 (20130101); A61K 31/355 (20130101); A61K 31/355 (20130101); A61K 31/20 (20130101); A61K 31/355 (20130101); A23L 33/115 (20160801); A23L 33/12 (20160801); A23L 33/15 (20160801); A23V 2002/00 (20130101); A61K 2300/00 (20130101); A23V 2002/00 (20130101); A23V 2250/702 (20130101); A23V 2250/71 (20130101); A23V 2250/712 (20130101); A23V 2250/708 (20130101); A23V 2250/704 (20130101); A23V 2002/00 (20130101); A23V 2250/54252 (20130101); A23V 2250/1872 (20130101); A23V 2250/5114 (20130101); A23V 2250/70 (20130101); A23V 2250/1578 (20130101); A23V 2250/1618 (20130101); A23V 2250/1598 (20130101); A23V 2250/156 (20130101),"October 4, 1988","January 1, 1991","4,981,844",#4981844,True
39,,"07/287,829","Ingelheim am Rheine, DE",Boehringer Ingelheim KG,6303408,C07D 277/82 (20130101),"December 20, 1988","January 1, 1991","4,981,862",#4981862,True
40,,"07/262,587","Tokyo, JPMinistry of International Trade & Industry",Agency of Industrial Science Technology,17478641,C08F 2/44 (20130101); C08J 3/20 (20130101),"October 26, 1988","January 1, 1991","4,981,886",#4981886,True
41,,"07/377,097","Tokyo, JP",Nippon Mektron Limited,16296684,C08F 214/18 (20130101); C08K 5/14 (20130101); C08K 5/14 (20130101); C08L 27/12 (20130101),"July 10, 1989","January 1, 1991","4,981,918",#4981918,True
42,,"06/877,501","Danbury, CT","Union Carbide Chemicals and Plastics Company, Inc.",25370109,C07D 401/04 (20130101); C08F 10/00 (20130101); C07D 455/00 (20130101); C08F 10/00 (20130101); C08F 2/34 (20130101); Y10S 526/901 (20130101),"June 23, 1986","January 1, 1991","4,981,929",#4981929,True
43,,"07/171,719","Tokyo, JP",Idemitsu Petrochemical Company Limited,26409605,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/6494 (20130101); Y10S 526/901 (20130101),"March 22, 1988","January 1, 1991","4,981,930",#4981930,True
44,,"07/223,050","London, GB",Thorn Emi plc,10621243,C07F 15/0046 (20130101); H01L 37/025 (20130101); Y10T 428/31504 (20150401),"July 22, 1988","January 1, 1991","4,981,984",#4981984,True
45,,"07/434,967","Stamford, CT",American Cyanamid Company,27393353,C07F 9/10 (20130101),"November 8, 1989","January 1, 1991","4,981,989",#4981989,True
46,,"07/321,158","Tokyo, JP","Nippon Petrochemicals Company, Limited",12990701,H01B 3/22 (20130101),"March 8, 1989","January 1, 1991","4,982,025",#4982025,True
47,,"07/285,551","Midland, MI",The Dow Chemical Company,23094737,C07C 1/24 (20130101); C07C 15/50 (20130101); C07C 1/24 (20130101); C07C 15/50 (20130101),"December 16, 1988","January 1, 1991","4,982,029",#4982029,True
48,,"07/420,573","Tokyo, JP","Idemitsu Petrochemical Co., Ltd.",26344729,B01J 27/12 (20130101); B01J 31/2226 (20130101); B01J 31/26 (20130101); B01J 31/4015 (20130101); C07C 2/20 (20130101); C07C 11/02 (20130101); B01J 2231/20 (20130101); B01J 2531/30 (20130101); C07C 2527/1213 (20130101); C07C 2531/02 (20130101); Y10S 585/906 (20130101); Y10S 585/902 (20130101); Y02P 20/584 (20151101),"October 12, 1989","January 1, 1991","4,982,042",#4982042,True
49,,"07/254,334","Menlo Park, CA",Raychem Corporation,22963878,H02G 15/013 (20130101); H02G 15/076 (20130101),"October 6, 1988","January 1, 1991","4,982,054",#4982054,True
50,,"07/098,646","Montrouge, FR","Schlumberger Industries, S.A.",9339157,G06K 7/0021 (20130101); G06K 7/0086 (20130101); G11C 5/00 (20130101); G06K 19/072 (20130101); G06K 19/077 (20130101); G06K 19/07 (20130101),"September 21, 1987","January 1, 1991","4,982,069",#4982069,True
51,,"07/432,756","Tokyo, JP","Kyodo Printing Co., Ltd.",14079849,G11B 5/706 (20130101); B42D 25/369 (20141001); G06K 19/06187 (20130101); G06K 19/12 (20130101); G11B 5/02 (20130101); G11B 5/70 (20130101); G06K 19/08 (20130101); B42D 2033/16 (20130101),"October 9, 1989","January 1, 1991","4,982,076",#4982076,True
52,,"07/385,434","Kanagawa, JP","Fuji Photo Film Co., Ltd.",16252085,B65H 23/10 (20130101); B65H 26/02 (20130101),"July 27, 1989","January 1, 1991","4,982,104",#4982104,True
53,,"07/367,771","Tokyo, JP",Pioneer Electronic Corporation,27463815,G11B 20/1403 (20130101); G11B 27/19 (20130101); G11B 27/3027 (20130101); G11B 27/36 (20130101); H03L 7/087 (20130101); H03L 7/095 (20130101); G11B 20/1879 (20130101),"June 19, 1989","January 1, 1991","4,982,110",#4982110,True
54,,"07/403,869","Kawasaki, JP",Kabushiki Kaisha Toshiba,16885299,G01R 33/482 (20130101); G01R 33/50 (20130101); G01R 33/5615 (20130101),"September 7, 1989","January 1, 1991","4,982,160",#4982160,True
55,,"07/527,004","Armonk, NY",International Business Machines Corp.,24099715,H04N 1/00554 (20130101); H04N 1/0057 (20130101); H04N 1/1017 (20130101),"May 22, 1990","January 1, 1991","4,982,235",#4982235,True
56,,"07/508,170","Tokyo, JP","Hitachi, Ltd.",14066131,G03G 21/105 (20130101),"April 12, 1990","January 1, 1991","4,982,240",#4982240,True
57,,"07/511,952","Tokyo, JP",Canon Kabushiki Kaisha,11658404,H01L 29/66757 (20130101); H01L 29/78 (20130101); H01L 29/78618 (20130101); H01L 29/78675 (20130101); H01L 21/02381 (20130101); H01L 21/02422 (20130101); H01L 21/02532 (20130101); H01L 21/0262 (20130101),"April 17, 1990","January 1, 1991","4,982,251",#4982251,True
58,,"06/691,749","Murray Hill, NJ",AT&T Bell Laboratories,24777808,H01L 21/76297 (20130101),"January 15, 1985","January 1, 1991","4,982,262",#4982262,True
59,,"07/393,052","Dallas, TX",Texas Instruments Incorporated,27014138,H01L 23/4985 (20130101); H01L 23/5385 (20130101); H01L 25/0657 (20130101); H01L 2225/06527 (20130101); H01L 2225/06579 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"August 8, 1989","January 1, 1991","4,982,264",#4982264,True
60,,"07/252,193","Armonk, NY",International Business Machines Corporation,17257932,H04N 1/411 (20130101); H04N 1/413 (20130101),"September 30, 1988","January 1, 1991","4,982,292",#4982292,True
61,,"07/306,385","Tokyo, JP",Sony Corporation,26382929,G11B 27/34 (20130101); G11B 27/36 (20130101); G11B 27/032 (20130101); G11B 2220/913 (20130101); G11B 2220/90 (20130101),"February 6, 1989","January 1, 1991","4,982,305",#4982305,True
62,,"07/420,603","Minami-ashigara, JP","Fuji Photo Film Co., Ltd.",27462123,G01N 27/44717 (20130101),"October 4, 1989","January 1, 1991","4,982,326",#4982326,True
63,,"07/299,175","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,26351010,F02D 41/02 (20130101); F02D 41/064 (20130101); F02D 2200/0602 (20130101); F02D 2200/0606 (20130101),"January 19, 1989","January 1, 1991","4,982,331",#4982331,True
64,,"07/432,024","Dallas, TX",Texas Instruments Incorporated,27029329,G01L 9/0072 (20130101); G01L 9/12 (20130101); G01L 27/005 (20130101),"November 6, 1989","January 1, 1991","4,982,351",#4982351,True
65,,"07/441,982","Rueil Malmaison, FR",Institut Francais du Petrole,9372418,G01V 1/44 (20130101),"November 28, 1989","January 1, 1991","4,982,381",#4982381,True
66,,"07/252,131",,,4263987,G04B 19/065 (20130101); G04B 19/283 (20130101),"October 3, 1988","January 1, 1991","4,982,388",#4982388,True
67,,"07/256,819","New York, NY",American Standard Inc.,22973712,G06F 11/076 (20130101); G06F 11/1415 (20130101),"October 12, 1988","January 1, 1991","4,982,404",#4982404,True
68,,"07/313,209","Tokyo, JP",NEC Corporation,26372678,H04M 9/08 (20130101); H04M 9/10 (20130101),"February 21, 1989","January 1, 1991","4,982,425",#4982425,True
69,,"07/441,473","Blauvelt, NY","Tri-Seal International, Inc.",23753001,A42B 1/062 (20130101),"November 27, 1989","January 8, 1991","4,982,449",#4982449,True
70,,"07/416,305","Tokyo, JPSankei Giken Kogyo Kabushiki Kaisha",Honda Giken Kogyo Kabushiki Kaisha,17253550,C23C 30/00 (20130101); Y10T 29/49986 (20150115),"October 3, 1989","January 8, 1991","4,982,486",#4982486,True
71,,"07/438,661","Highland Park, NJ","Five Star Idea, Inc.",23741502,A61B 17/2812 (20130101); A61B 17/3201 (20130101); B25B 7/06 (20130101); B25B 7/10 (20130101); B25B 7/18 (20130101); B26B 13/285 (20130101),"November 20, 1989","January 8, 1991","4,982,500",#4982500,True
72,,"07/392,248","Alexandria, VA",Hattori; Ken-Ichi,16726012,B23F 19/025 (20130101); Y10T 409/103975 (20150115); Y10T 409/10795 (20150115); Y10T 409/104452 (20150115),"August 11, 1989","January 8, 1991","4,982,532",#4982532,True
73,,"07/408,286",,,23615646,E04D 1/205 (20130101); E04D 1/265 (20130101); E04D 1/36 (20130101),"September 18, 1989","January 8, 1991","4,982,541",#4982541,True
74,,"07/137,855",,,27299212,G01N 35/02 (20130101); B67B 7/02 (20130101); G01N 35/021 (20130101); G01N 35/00732 (20130101); G01N 35/1065 (20130101); G01N 2035/00752 (20130101); G01N 2035/0406 (20130101); G01N 2035/047 (20130101); Y10T 29/5383 (20150115); G01N 2035/0405 (20130101); Y10T 29/53657 (20150115); G01N 2035/00782 (20130101),"November 30, 1987","January 8, 1991","4,982,553",#4982553,True
75,,"07/284,507","Cincinnati, OH",General Electric Company,23090460,F02C 3/30 (20130101); F02C 7/141 (20130101); F02C 7/16 (20130101); Y02T 50/676 (20130101); F05D 2260/2322 (20130101),"December 14, 1988","January 8, 1991","4,982,564",#4982564,True
76,,"07/319,380","Lexington, MA",Raytheon Company,23242013,D06F 39/087 (20130101); G01F 23/263 (20130101); G01F 23/266 (20130101); G01F 23/268 (20130101); G05D 9/12 (20130101); Y10T 137/729 (20150401); Y10T 307/779 (20150401),"March 6, 1989","January 8, 1991","4,982,606",#4982606,True
77,,"07/198,193","Madison, WI",Wisconsin Alumni Research Foundation,22732380,B25J 13/084 (20130101); G01L 5/167 (20130101); G01L 5/226 (20130101),"May 24, 1988","January 8, 1991","4,982,611",#4982611,True
78,,"06/928,864","Farmington Hills, MI","A.T. & G. Company, Inc.",25456903,B25B 23/103 (20130101),"November 10, 1986","January 8, 1991","4,982,625",#4982625,True
79,,"07/433,479","Detmold, DE",C. A. Weidmuller GmbH & Co.,20373917,B25B 7/12 (20130101); B26B 17/02 (20130101),"November 9, 1989","January 8, 1991","4,982,630",#4982630,True
80,,"07/419,876","Fairfax, VA",Mobil Oil Corporation,27488498,B26D 1/405 (20130101); B26D 7/1863 (20130101); B26F 1/20 (20130101); B26F 1/3846 (20130101); B31B 50/14 (20170801); Y10T 83/4838 (20150401); B31B 50/146 (20170801); Y10T 83/97 (20150401); Y10T 83/9312 (20150401); Y10T 83/4844 (20150401),"October 11, 1989","*     January 8, 1991","4,982,637",#4982637,True
81,,"07/312,008","Essen, DE",Fried. Krupp Gesellschaft mit beschrankter Haftung,6347709,B26D 1/045 (20130101); B26D 5/12 (20130101); Y10T 83/089 (20150401); Y10T 83/8858 (20150401); Y10T 83/8822 (20150401),"February 17, 1989","January 8, 1991","4,982,638",#4982638,True
82,,"07/207,706","Seattle, WA",Washington Research Foundation,22771664,F41A 1/04 (20130101); F42B 35/00 (20130101),"June 16, 1988","January 8, 1991","4,982,647",#4982647,True
83,,"06/863,766","Hunt Valley, MD",AAI Corporation,25341739,F42C 15/184 (20130101); F42C 15/24 (20130101),"May 16, 1986","January 8, 1991","4,982,663",#4982663,True
84,,"07/431,777","Osaka, JP",Yamato Mishin Seizo Kabushiki Kaisha,27472656,D05B 3/14 (20130101),"November 6, 1989","January 8, 1991","4,982,673",#4982673,True
85,,"07/356,551",,,23401921,F41B 5/1469 (20130101),"May 24, 1989","January 8, 1991","4,982,718",#4982718,True
86,,"07/535,216","Tokyo, JP","Olympus Optical Co., Ltd.",27305111,A61B 1/00039 (20130101); A61B 1/00055 (20130101); A61B 1/0052 (20130101); A61B 1/12 (20130101); A61B 5/6885 (20130101); A61B 1/0016 (20130101),"June 8, 1990","January 8, 1991","4,982,725",#4982725,True
87,,"07/201,564","Minneapolis, MN","Miriam Collins-Palm Beach Laboratories, Co.",22746334,A45D 7/06 (20130101); A61K 8/46 (20130101); A61Q 5/04 (20130101); A61K 2800/242 (20130101),"June 1, 1988","January 8, 1991","4,982,750",#4982750,True
88,,"07/418,012","Ponca City, OK",Conoco Inc.,23656306,C09K 3/00 (20130101); F17D 1/16 (20130101); Y10T 137/0335 (20150401); Y10T 137/2506 (20150401); Y10T 137/0391 (20150401),"October 6, 1989","*     January 8, 1991","4,982,756",#4982756,True
89,,"07/422,021","Nishikasugai, JPIsuzu Motors Limited","Toyoda Gosei Co., Ltd.",17409634,B60K 15/03519 (20130101); F16K 24/044 (20130101); Y10T 137/86976 (20150401); Y10T 137/3099 (20150401),"October 16, 1989","January 8, 1991","4,982,757",#4982757,True
90,,"07/321,936",,,23252701,B09C 1/005 (20130101); E21B 43/24 (20130101); E21B 43/40 (20130101),"March 10, 1989","January 8, 1991","4,982,788",#4982788,True
91,,"07/395,143","Osaka, JP",Kubota Ltd.,27332647,B62D 7/1509 (20130101); B62D 49/02 (20130101); Y10S 180/90 (20130101),"August 16, 1989","January 8, 1991","4,982,799",#4982799,True
92,,"07/417,436",,,23654039,B66B 13/245 (20130101),"October 5, 1989","January 8, 1991","4,982,814",#4982814,True
93,,"07/328,864","Grosse Pointe Shores, MI",Bott; John A.,23282785,B60R 9/045 (20130101),"March 27, 1989","January 8, 1991","4,982,886",#4982886,True
94,,"07/298,568","Dusseldorf, DE",Lindemann Maschinenfabrik G.m.b.H.,6305750,B02C 13/284 (20130101),"January 18, 1989","*     January 8, 1991","4,982,904",#4982904,True
95,,"07/330,668",,,27578937,B64C 11/28 (20130101); B64C 27/12 (20130101); B64C 29/00 (20130101); B64C 29/0016 (20130101); B64D 27/24 (20130101); B64D 31/14 (20130101); B64D 35/00 (20130101); F02B 2075/025 (20130101); Y02T 50/44 (20130101); Y02T 50/62 (20130101),"March 30, 1989","January 8, 1991","4,982,914",#4982914,True
96,,"06/882,780",,,25381315,F16L 3/12 (20130101); Y10T 24/44274 (20150115),"July 7, 1986","January 8, 1991","4,982,920",#4982920,True
97,,"07/324,146","Weinheim/Bergstr., DE",Firma Carl Freudenberg,6352808,B60G 17/0155 (20130101); B60G 17/0485 (20130101); B60G 2202/152 (20130101); B60G 2400/252 (20130101); B60G 2400/51222 (20130101); B60G 2500/204 (20130101); B60G 2500/2042 (20130101); B60G 2500/2044 (20130101); B60G 2600/60 (20130101); B60G 2800/20 (20130101); B60G 2800/22 (20130101); B60G 2800/24 (20130101),"March 16, 1989","January 8, 1991","4,982,937",#4982937,True
98,,"07/500,533",,,23989837,A63B 69/16 (20130101); A63B 21/0051 (20130101); A63B 21/225 (20130101); A63B 2069/166 (20130101),"March 26, 1990","January 8, 1991","4,982,953",#4982953,True
99,,"07/218,856","Abiko, JP","Hitachi Seiki Co., Ltd.",14927716,B23B 31/16279 (20130101); Y10T 279/1986 (20150115); Y10T 279/1973 (20150115),"July 14, 1988","January 8, 1991","4,982,970",#4982970,True
100,,"07/454,785","Yokohama, JP","Nissan Motor Company, Limited",26526721,B60G 17/017 (20130101); B60G 17/056 (20130101); B60G 2202/154 (20130101); B60G 2202/413 (20130101); B60G 2400/104 (20130101); B60G 2400/106 (20130101); B60G 2400/204 (20130101); B60G 2400/252 (20130101); B60G 2400/41 (20130101); B60G 2500/30 (20130101); B60G 2600/26 (20130101); B60G 2600/76 (20130101); B60G 2800/012 (20130101); B60G 2800/014 (20130101); B60G 2800/24 (20130101),"December 26, 1989","January 8, 1991","4,982,979",#4982979,True
101,,"07/431,330","Audincourt, FR",Ecia-Equipements et Composants pour l'Industrie Automobile,9371605,B60R 22/202 (20130101),"November 3, 1989","January 8, 1991","4,982,981",#4982981,True
102,,"07/259,917","Sterling Heights, MI","Mif-Sud Industries, Inc.",22986977,B25B 5/061 (20130101); B25B 5/062 (20130101); B25J 15/0206 (20130101); B65G 47/90 (20130101),"October 19, 1988","January 8, 1991","4,982,988",#4982988,True
103,,"07/556,464","Tokyo, JPMinistry of International Trade & Industry",Agency of Industrial Science & Technology,16290453,G01R 33/28 (20130101); G02B 5/32 (20130101),"July 24, 1990","January 8, 1991","4,983,004",#4983004,True
