,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
19,,"11/002,661","West Berlin, NJ","EP MedSystems, Inc.",46123628,A61B 8/065 (20130101); A61B 8/0883 (20130101); A61B 8/543 (20130101),"December 3, 2004","January 1, 2008","7,314,446",#7314446,True
20,,"11/175,938","Los Angeles, CA","XEP MED, Inc.",34633252,A61M 1/3496 (20130101); B01D 63/16 (20130101); A61M 1/262 (20140204); A61M 1/26 (20130101); A61M 2202/20 (20130101),"July 6, 2005","January 1, 2008","7,314,460",#7314460,True
21,,"10/493,056","Ogaki-shi, JP","Ibiden Co., Ltd.",31996168,B01D 46/0063 (20130101); B01D 46/2425 (20130101); B01D 46/247 (20130101); B01D 46/4263 (20130101); F01N 3/0222 (20130101); F01N 3/023 (20130101); F01N 3/027 (20130101); B01D 46/2451 (20130101); B01D 46/2459 (20130101); B01D 46/2474 (20130101); B01D 2046/2477 (20130101); B01D 2046/2481 (20130101); B01D 2046/2485 (20130101); B01D 2046/2496 (20130101); F01N 3/2828 (20130101); F01N 2330/06 (20130101); F01N 2330/30 (20130101); F01N 2330/34 (20130101); F01N 2330/48 (20130101); F01N 2450/28 (20130101); Y10S 55/30 (20130101); Y10S 55/10 (20130101),"September 16, 2003","January 1, 2008","7,314,496",#7314496,True
22,,"10/547,381","Osaka, JP","Sumitomo Electric Industries, Ltd.",33479787,C02F 1/46109 (20130101); C25B 11/0442 (20130101); C02F 2001/46133 (20130101); C02F 2001/46138 (20130101); Y10T 428/30 (20150115),"May 25, 2004","January 1, 2008","7,314,540",#7314540,True
23,,"10/283,471","Baton Rouge, LAN/A",Board of Supervisors of Louisiana State University And Agricultural and Mechanical College,32174664,G01N 27/44752 (20130101),"October 30, 2002","January 1, 2008","7,314,550",#7314550,True
24,,"10/539,341","Tokyo, JP","Mitsui Mining & Smelting Co., Ltd.",32708364,H01M 4/242 (20130101); H01M 4/383 (20130101); Y10S 420/90 (20130101),"December 26, 2003","January 1, 2008","7,314,594",#7314594,True
25,,"10/379,334","Indianapolis, INLudwig-Maximilians-Universtat Munchen",Advanced Research and Technology Institute,22818027,A61K 38/1825 (20130101); C07K 14/50 (20130101); C12Q 1/6883 (20130101); A01K 2217/05 (20130101); A01K 2217/075 (20130101); A61K 48/00 (20130101); C12Q 2600/172 (20130101); C12Q 2600/156 (20130101); C12Q 2600/158 (20130101),"March 4, 2003","January 1, 2008","7,314,618",#7314618,True
26,,"11/785,438","Chia Yi Hsie, TW","Everest Pharm. Industrial Co., Ltd.",38870466,A61K 9/5078 (20130101),"April 18, 2007","January 1, 2008","7,314,641",#7314641,True
27,,"10/820,785","Tokyo, JP",Hoya Corporation,33156895,G03F 1/80 (20130101),"April 9, 2004","January 1, 2008","7,314,690",#7314690,True
28,,"10/954,778","Nashville, TN",Vanderbilt University,46205369,C07K 14/43563 (20130101),"September 30, 2004","January 1, 2008","7,314,723",#7314723,True
29,,"10/495,545","Bronx, NY",Albert Einstein College of Medicine of Yeshiva University,23376178,C07K 14/4711 (20130101); A01K 2217/05 (20130101),"November 12, 2002","January 1, 2008","7,314,733",#7314733,True
30,,"09/899,523","Billerica, MA",Premium Power Corporation,25411136,H01M 2/38 (20130101); H01M 10/365 (20130101); G01M 3/186 (20130101); H01M 10/4214 (20130101); H01M 10/4228 (20130101); H01M 8/188 (20130101); H01M 8/20 (20130101); H01M 10/4207 (20130101); Y10T 29/49108 (20150115); Y02E 60/528 (20130101),"July 5, 2001","January 1, 2008","7,314,761",#7314761,True
31,,"10/968,240","Kanagawa-ken, JP","Semiconductor Energy Laboratory Co., Ltd.",34510160,H01L 27/1214 (20130101); H01L 27/3244 (20130101); H01L 27/3246 (20130101); H01L 27/3272 (20130101); H01L 27/1259 (20130101); H01L 51/5284 (20130101); H01L 51/5206 (20130101); H01L 27/3258 (20130101); H01L 2251/5323 (20130101); H01L 2251/552 (20130101); H01L 51/524 (20130101); H01L 51/5253 (20130101),"October 20, 2004","January 1, 2008","7,314,785",#7314785,True
32,,"10/919,541","Santa Clara, CA",Intel Corporation,35800491,H01L 23/5228 (20130101); H01L 27/0802 (20130101); H01L 28/20 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"August 16, 2004","January 1, 2008","7,314,829",#7314829,True
33,,"10/625,591","Kobe-shi, JP","Sumitomo Rubber Industries, Ltd.",29997266,B60C 1/0016 (20130101); B60C 11/14 (20130101); C08K 7/14 (20130101); C08K 3/013 (20180101); C08L 21/00 (20130101); C08K 7/14 (20130101); C08L 21/00 (20130101); C08L 21/00 (20130101); C08K 2201/009 (20130101); C08L 3/00 (20130101); C08L 2666/26 (20130101),"July 24, 2003","January 1, 2008","7,314,894",#7314894,True
34,,"11/406,679","Oakland, CA",The Regents of the University of California,23193599,C07K 14/71 (20130101); G01N 2333/705 (20130101); G01N 2333/9121 (20130101),"April 19, 2006","January 1, 2008","7,314,916",#7314916,True
35,,"10/110,807","Heidelberg, DE",Deutsches Krebsforschungszentrum,7925665,C07K 14/4748 (20130101); A61K 39/00 (20130101); A61K 2039/53 (20130101),"October 13, 2000","January 1, 2008","7,314,922",#7314922,True
36,,"11/392,577","Yamaguchi, JPAstrazeneca UK, Ltd.","UBE Industries, Ltd.",14236203,C07C 319/14 (20130101); C07C 323/62 (20130101); C07D 281/14 (20130101); C07D 281/16 (20130101); C07C 319/14 (20130101); C07C 323/62 (20130101),"March 30, 2006","January 1, 2008","7,314,930",#7314930,True
37,,"11/758,899","Taichung, TW","Asia Optical Co., Inc.",35964116,G02B 27/646 (20130101); H04N 5/2253 (20130101); H04N 5/23248 (20130101); H04N 5/23258 (20130101); H04N 5/23287 (20130101),"June 6, 2007","January 1, 2008","7,315,015",#7315015,True
38,,"11/045,688",KR,"Samsung Corning Co., Ltd.",34806009,C30B 25/02 (20130101); C30B 25/18 (20130101); C30B 29/406 (20130101); H01L 21/0242 (20130101); H01L 21/0243 (20130101); H01L 21/02458 (20130101); H01L 21/0254 (20130101); H01L 21/0262 (20130101); H01L 33/007 (20130101); H01S 5/0213 (20130101); H01S 2304/12 (20130101); Y10T 428/24628 (20150115),"January 28, 2005","January 1, 2008","7,315,045",#7315045,True
39,,"10/999,306",KR,"Samsung Electronics Co., Ltd.",35308594,H01L 27/115 (20130101); H01L 27/11568 (20130101); H01L 29/7923 (20130101),"November 30, 2004","January 1, 2008","7,315,055",#7315055,True
40,,"11/481,525","Armonk, NY",International Business Machines Corporation,34551114,H01L 21/76254 (20130101); H01L 31/028 (20130101); H01L 31/1812 (20130101); H01L 31/02327 (20130101); Y02E 10/547 (20130101),"July 6, 2006","January 1, 2008","7,315,065",#7315065,True
41,,"10/547,136","Erfurt, DE",Melexis GmbH,32863994,H02P 6/182 (20130101); H02P 6/15 (20160201); Y02P 80/116 (20151101),"February 24, 2004","January 1, 2008","7,315,142",#7315142,True
42,,"11/646,515","Seoul, KR","Dongbu Electronics Co., Ltd.",38262594,G01R 31/2621 (20130101); H01L 22/14 (20130101); G01R 27/2605 (20130101),"December 28, 2006","January 1, 2008","7,315,174",#7315174,True
43,,"10/785,724","Tel-Aviv, IL",RIT Technologies Ltd.,11075734,H05K 1/0228 (20130101); H01R 13/6474 (20130101); H01R 13/6466 (20130101); H01R 2201/04 (20130101); H05K 2201/10053 (20130101); H05K 2201/10189 (20130101); H01R 13/719 (20130101),"February 23, 2004","January 1, 2008","7,315,224",#7315224,True
44,,"10/491,960","Berkshire, GB",Expro North Sea Limited,9923657,G01V 11/002 (20130101); E21B 47/122 (20130101),"October 11, 2002","January 1, 2008","7,315,256",#7315256,True
45,,"11/179,620","Tokyo, JP",Canon Kabushiki Kaisha,34949813,H04L 25/4915 (20130101),"July 13, 2005","January 1, 2008","7,315,262",#7315262,True
46,,"11/369,888","Denver, CO",The Regents of the University of Colorado,37493545,H03M 1/1042 (20130101); H03M 1/1295 (20130101); H03M 1/502 (20130101),"March 6, 2006","January 1, 2008","7,315,270",#7315270,True
47,,"10/425,271","Baltimore, MD",The Johns Hopkins University,36583167,G01S 19/21 (20130101); G01S 19/37 (20130101),"April 29, 2003","January 1, 2008","7,315,277",#7315277,True
48,,"11/194,116","Haymarket, AU",G2 Microsystems Pty. Ltd.,37813553,C07D 263/58 (20130101); C07D 265/36 (20130101); C07D 413/04 (20130101); C07D 413/06 (20130101); C07D 413/10 (20130101); C07D 413/14 (20130101); C07D 417/04 (20130101); C07D 417/14 (20130101); G01S 5/0263 (20130101); G01S 19/48 (20130101),"July 30, 2005","January 1, 2008","7,315,281",#7315281,True
49,,"10/513,482","Eindhoven, NL",NXP B.V.,29225704,H04N 5/44504 (20130101); H04N 7/012 (20130101); H04N 21/431 (20130101); H04N 21/44004 (20130101); H04N 21/4402 (20130101); H04N 21/4888 (20130101),"April 11, 2003","January 1, 2008","7,315,332",#7315332,True
50,,"11/123,454","Rehovot, IL","Applied Materials, Israel, Ltd.",36205869,G01N 21/9501 (20130101),"May 5, 2005","January 1, 2008","7,315,364",#7315364,True
51,,"11/154,450","Armonk, NY",International Business Machines Corporation,35480195,G03F 1/84 (20130101); G03F 7/2047 (20130101); H01J 2237/2817 (20130101); H01J 2237/2818 (20130101),"June 16, 2005","January 1, 2008","7,315,367",#7315367,True
52,,"10/484,626","Saitama, JP",Japan Science and Technology Corporation,19058315,G02B 7/028 (20130101); G02B 21/0088 (20130101); G02B 21/241 (20130101); G02B 21/26 (20130101),"June 13, 2002","January 1, 2008","7,315,412",#7315412,True
53,,"11/269,408","Wako-Shi, JPOlympus Corporation",Riken,35695660,G02B 21/16 (20130101); G02B 27/1006 (20130101); G02B 27/144 (20130101); G02B 27/145 (20130101),"November 8, 2005","January 1, 2008","7,315,413",#7315413,True
54,,"11/061,585","Waukesha, WI","GE Medical Systems Global Technology Company, LLC",34944767,H02M 1/38 (20130101); H02M 7/5387 (20130101); H05G 1/20 (20130101); H02M 2007/4815 (20130101); Y02B 70/1441 (20130101),"February 18, 2005","January 1, 2008","7,315,462",#7315462,True
55,,"10/822,814","Tokyo, JP",Sony Corporation,33473599,G11B 7/094 (20130101); G11B 7/0946 (20130101); G11B 7/08582 (20130101),"April 13, 2004","January 1, 2008","7,315,494",#7315494,True
56,,"10/655,008","Cambridge, MA","Art Technology Group, Inc.",38870522,H04L 12/66 (20130101); H04M 3/42195 (20130101); H04Q 3/0045 (20130101); H04Q 3/72 (20130101); H04M 3/38 (20130101); H04M 3/42059 (20130101); H04M 3/42102 (20130101); H04M 3/436 (20130101); H04M 7/006 (20130101); H04M 2201/12 (20130101); H04M 2201/14 (20130101),"September 5, 2003","January 1, 2008","7,315,518",#7315518,True
57,,"10/113,974","St. Laurent, Quebec, CA",Nortel Networks Limited,28673673,H04L 47/10 (20130101); H04L 47/14 (20130101); H04L 47/17 (20130101); H04L 47/2408 (20130101); H04L 47/2441 (20130101); H04L 47/2491 (20130101); H04W 72/1242 (20130101); H04W 28/14 (20130101); H04W 88/12 (20130101),"March 29, 2002","January 1, 2008","7,315,545",#7315545,True
58,,"11/114,572","Norristown, PA","DFT Microsystems, Inc.",35320924,G01R 31/31709 (20130101); G01R 31/31725 (20130101); G01R 31/3183 (20130101); G01R 31/31917 (20130101); H04B 3/462 (20130101),"April 26, 2005","January 1, 2008","7,315,574",#7315574,True
59,,"10/471,630","Espoo, FI",Nokia Corporation,8164332,H04W 52/42 (20130101); H04L 27/2601 (20130101),"March 14, 2001","January 1, 2008","7,315,581",#7315581,True
60,,"10/743,731","Tokyo, JP",Hitachi Kokusai Electric Inc.,32708279,H04L 27/2331 (20130101); H04L 27/2332 (20130101),"December 24, 2003","January 1, 2008","7,315,587",#7315587,True
61,,"10/766,284","Tokyo, JP",Sony Corporation,32950159,G11B 20/10009 (20130101); G11B 20/10046 (20130101); G11B 20/10425 (20130101),"January 28, 2004","January 1, 2008","7,315,591",#7315591,True
62,,"10/350,383","Quebec, CA","Sittelle Technologies, Inc.",34622590,H04M 1/738 (20130101); H04M 3/005 (20130101); H04M 3/30 (20130101); H04Q 3/0016 (20130101); H04M 3/2245 (20130101); H04M 3/42289 (20130101); H04Q 2213/13109 (20130101); H04Q 2213/13149 (20130101); H04Q 2213/1338 (20130101),"January 23, 2003","January 1, 2008","7,315,615",#7315615,True
63,,"10/793,669","Bremen, DE",Mevis GmbH,34912103,G06K 9/34 (20130101); G06K 2209/051 (20130101),"March 3, 2004","January 1, 2008","7,315,639",#7315639,True
64,,"10/173,579","Silver Spring, MD","CeLight, Inc.",26928407,H04B 10/2543 (20130101); H04B 10/2563 (20130101); H04B 10/2572 (20130101); H04B 10/505 (20130101); H04B 10/508 (20130101); H04J 14/005 (20130101); H04J 14/02 (20130101),"June 18, 2002","January 1, 2008","7,315,697",#7315697,True
65,,"09/771,210","San Diego, CA",QUALCOMM Incorporated,25091064,H04W 16/06 (20130101); H04W 28/08 (20130101); H04W 28/26 (20130101); H04W 36/22 (20130101),"January 24, 2001","January 1, 2008","7,315,744",#7315744,True
66,,"10/393,047","Tokyo, JP",NEC Corporation,19193483,G06F 1/1616 (20130101); G06F 1/1686 (20130101); H04N 1/00281 (20130101); H04N 1/2112 (20130101); H04N 7/147 (20130101); G06F 2200/1637 (20130101); H04N 2007/145 (20130101),"March 21, 2003","January 1, 2008","7,315,751",#7315751,True
67,,"11/354,678","Armonk, NY",International Business Machines Corporation,38369750,G05B 15/02 (20130101),"February 15, 2006","January 1, 2008","7,315,768",#7315768,True
68,,"10/192,563","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,19057084,G10H 7/00 (20130101); G10H 2240/191 (20130101); G10H 2250/601 (20130101),"July 11, 2002","January 1, 2008","7,315,817",#7315817,True
69,,"09/825,661","Houston, TX","Hewlett-Packard Development Company, L.P.",25244616,H04L 67/2852 (20130101); H04L 69/329 (20130101); H04L 67/2819 (20130101),"April 3, 2001","January 1, 2008","7,315,884",#7315884,True
70,,"11/028,293","Santa Clara, CA",Intel Corporation,25016469,G06F 12/0891 (20130101),"January 4, 2005","January 1, 2008","7,315,920",#7315920,True
71,,"10/709,426","Shi-Chih, Taipei Hsien, TW",ICP Electronics Inc.,34748336,G06F 11/2056 (20130101); Y10S 707/99953 (20130101); Y10S 707/99955 (20130101),"May 5, 2004","January 1, 2008","7,315,959",#7315959,True
72,,"10/914,836","Armonk, NY",International Business Machines Corporation,35801410,H04L 41/0659 (20130101); H04L 43/0817 (20130101); H04L 41/142 (20130101),"August 10, 2004","January 1, 2008","7,315,963",#7315963,True
73,,"10/335,330","Hopkinton, MA",EMC Corporation,38870573,H04L 41/12 (20130101); H04L 41/22 (20130101); H04L 41/0893 (20130101),"December 31, 2002","January 1, 2008","7,315,985",#7315985,True
74,,"10/846,517","Kawasaki, JP",Fujitsu Limited,34805650,G01R 31/31724 (20130101); G01R 31/318555 (20130101); G06F 17/5045 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"May 17, 2004","January 1, 2008","7,315,997",#7315997,True
75,,"11/140,895","Batesville, IN","Batesville Services, Inc.",23954651,A61G 17/00 (20130101); A61G 17/04 (20130101); A61G 17/0076 (20130101),"May 31, 2005","January 8, 2008","7,316,054",#7316054,True
76,,"11/203,191",,,37743097,H01R 43/28 (20130101); H01R 4/2416 (20130101); Y10T 29/5187 (20150115); Y10T 29/4919 (20150115); Y10T 29/514 (20150115); Y10T 29/49192 (20150115); Y10T 29/532 (20150115); Y10T 29/53243 (20150115),"August 15, 2005","January 8, 2008","7,316,058",#7316058,True
77,,"11/581,686","Oberkochen, DE",Carl Zeiss Industrielle Messtechnik GmbH,34964241,G01B 5/008 (20130101),"October 16, 2006","January 8, 2008","7,316,075",#7316075,True
78,,"10/971,295","Nagoya-shi, JP","Star Seiki Co., Ltd.",34927451,B29B 13/065 (20130101); B29C 45/1808 (20130101); F26B 5/041 (20130101); F26B 17/205 (20130101); B29C 2045/0096 (20130101),"October 22, 2004","January 8, 2008","7,316,079",#7316079,True
79,,"10/962,788","Rockford, IL","Southern Imperial, Inc.",36143855,G09F 3/204 (20130101),"October 12, 2004","January 8, 2008","7,316,089",#7316089,True
80,,"10/950,407","Obu, JP","Tokai Kogyo Co., Ltd.",36097442,B60J 10/16 (20160201); B60J 10/17 (20160201); B60J 10/30 (20160201); B60J 10/74 (20160201),"September 28, 2004","January 8, 2008","7,316,097",#7316097,True
81,,"11/202,306","Sullivan, IL",Hydro-Gear Limited Partnership,37497107,B62D 11/005 (20130101); B62D 11/04 (20130101); F16D 31/00 (20130101); F16H 61/4008 (20130101); F16H 61/4017 (20130101); F16H 61/4043 (20130101); B60Y 2200/223 (20130101),"August 11, 2005","January 8, 2008","7,316,114",#7316114,True
82,,"10/831,230","Tokyo, JP","Asahi Glass Company, Limited",32985580,C03B 27/0404 (20130101); C03B 27/0417 (20130101); C03B 27/0447 (20130101),"April 26, 2004","January 8, 2008","7,316,131",#7316131,True
83,,"11/086,538","Appleton, WI","Armament Systems and Procedures, Inc.",35456813,E05B 75/00 (20130101); Y10T 70/827 (20150401); Y10T 70/404 (20150401); Y10T 70/409 (20150401); Y10T 70/7661 (20150401); Y10T 70/40 (20150401); Y10T 70/402 (20150401); Y10T 70/8027 (20150401),"March 22, 2005","January 8, 2008","7,316,137",#7316137,True
84,,"11/412,212","Des Plaines, IL",Gas Technology Institute,38647047,G01N 29/036 (20130101); G01N 29/30 (20130101); G01N 2291/0215 (20130101),"April 26, 2006","January 8, 2008","7,316,151",#7316151,True
85,,"11/128,528","Richmond, VA",Afton Chemical Corporation,37295619,G01M 13/025 (20130101),"May 13, 2005","January 8, 2008","7,316,156",#7316156,True
86,,"11/411,104","Osaka, JP","Sanyo Electric Co., Ltd.",37195014,B62B 5/0026 (20130101); G01L 5/22 (20130101); B62B 5/0073 (20130101),"April 26, 2006","January 8, 2008","7,316,165",#7316165,True
87,,"11/164,426","Washington, DC",The United States of America as represented by the Secretary of the Army,38893352,F42C 15/24 (20130101),"November 22, 2005","January 8, 2008","7,316,186",#7316186,True
88,,"11/353,012","Tokyo, JP",Toshiba Kikai Kabushiki Kaisha,36815943,B29C 45/1748 (20130101); B29C 45/68 (20130101),"February 14, 2006","January 8, 2008","7,316,260",#7316260,True
89,,"10/716,269","Santa Clara, CA",Intel Corporation,24092228,F28D 15/00 (20130101); F28D 20/021 (20130101); F28F 23/00 (20130101); G06F 1/20 (20130101); H01L 23/4275 (20130101); F28D 2021/0031 (20130101); Y02E 60/145 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101); Y10T 29/49353 (20150115),"November 17, 2003","January 8, 2008","7,316,265",#7316265,True
90,,"10/855,337","Paris, FR",L'Oreal,33568242,B65D 75/38 (20130101); B65D 77/24 (20130101),"May 28, 2004","January 8, 2008","7,316,310",#7316310,True
91,,"11/025,431","Tokyo, JP","Nippon Sheet Glass, Co., Ltd.",34737149,H04N 1/02815 (20130101); H04N 1/02835 (20130101); H04N 1/02885 (20130101); H04N 2201/03112 (20130101); H04N 2201/03112 (20130101); H04N 2201/03125 (20130101); H04N 2201/03141 (20130101); H04N 2201/03145 (20130101),"December 29, 2004","January 8, 2008","7,316,353",#7316353,True
92,,"10/069,116","Munich, DE",Giesecke & Devrient GmbH,7920205,D21H 21/48 (20130101); B42D 25/355 (20141001); G03H 1/0011 (20130101); Y10S 428/916 (20130101),"August 29, 2000","January 8, 2008","7,316,422",#7316422,True
93,,"10/591,021","Lulea, SE",Gestamp Hardtech AB,32067366,B60J 5/0429 (20130101); B60J 5/0444 (20130101); B60J 5/0455 (20130101),"February 17, 2005","January 8, 2008","7,316,446",#7316446,True
94,,"11/008,365","Zeltweg, AT",Voest-Alpine Bergtechnik Gesellschaft m.b.H.,34637600,E21C 27/24 (20130101); E21D 20/003 (20130101),"December 9, 2004","January 8, 2008","7,316,456",#7316456,True
95,,"10/832,881","Winterthur, CH",Sulzer Chemtech AG,33396086,B01F 5/0473 (20130101); B01F 5/0616 (20130101); B01F 5/0643 (20130101),"April 27, 2004","January 8, 2008","7,316,503",#7316503,True
96,,"11/320,723","New York, NY",Verizon Corporate Services Group Inc.,38893373,G02B 6/3809 (20130101); G02B 6/403 (20130101); G02B 6/3822 (20130101),"December 30, 2005","January 8, 2008","7,316,513",#7316513,True
97,,"11/158,560","Minneapolis, MN","General Mills Marketing, Inc.",31992365,A21C 11/10 (20130101),"August 26, 2005","January 8, 2008","7,316,556",#7316556,True
98,,"11/611,460",DE,Harting Electric GmbH & Co. KG,36121136,H01R 13/506 (20130101); H01R 13/518 (20130101),"December 15, 2006","January 8, 2008","7,316,591",#7316591,True
99,,"11/346,783",JP,Yamaha Marine Kabushiki Kaisha,36757209,B63H 20/32 (20130101); F16J 15/027 (20130101),"February 3, 2006","January 8, 2008","7,316,596",#7316596,True
100,,"11/478,606","Kaohsiung, TW","San Fang Chemical Industry Co., Ltd.",38877302,B24B 37/30 (20130101); B24B 37/34 (20130101); B24B 41/068 (20130101),"July 3, 2006","January 8, 2008","7,316,605",#7316605,True
101,,"10/050,747","Reno, NV",IGT,21967169,G06F 21/10 (20130101); G07F 17/32 (20130101); G07F 17/3232 (20130101); G06F 2221/2109 (20130101),"January 16, 2002","January 8, 2008","7,316,616",#7316616,True
102,,"11/353,825","Powell, TN","DeRoyal Industries, Inc.",38893386,A61F 5/024 (20130101); A61F 5/028 (20130101),"February 14, 2006","January 8, 2008","7,316,660",#7316660,True
103,,"10/381,240",UK Limited,Allflex Europe,9899911,A01K 11/001 (20130101); A01K 11/002 (20130101),"September 21, 2001","January 8, 2008","7,316,691",#7316691,True
104,,"10/806,927","Mountain View, CA","AccessClosure, Inc.",33489718,A61B 17/00491 (20130101); A61B 17/0057 (20130101); A61M 25/1018 (20130101); A61B 2017/00557 (20130101); A61B 2017/00637 (20130101); A61B 2017/0065 (20130101); A61M 2025/0681 (20130101),"March 22, 2004","January 8, 2008","7,316,704",#7316704,True
105,,"10/519,837","Tokyo, JP",Sumco Corporation,30112847,C30B 29/06 (20130101); C30B 33/00 (20130101); H01L 21/3225 (20130101); H01L 21/76243 (20130101); Y10T 428/21 (20150115),"June 30, 2003","January 8, 2008","7,316,745",#7316745,True
106,,"10/652,555","Kariya, Aichi-pref., JP",Denso Corporation,32032845,G01N 27/419 (20130101),"September 2, 2003","January 8, 2008","7,316,767",#7316767,True
107,,"11/388,850","Rochester, NY",Eastman Kodak Company,34314126,G03F 7/3071 (20130101); G03F 7/322 (20130101); G03F 7/3042 (20130101),"March 24, 2006","January 8, 2008","7,316,894",#7316894,True
108,,"11/433,467","Tokyo, JP","Ajinomoto Co., Inc.",19045332,C12N 9/80 (20130101); C12N 9/86 (20130101); C12P 13/04 (20130101),"May 15, 2006","January 8, 2008","7,316,916",#7316916,True
