,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
10,,"11/607,439","Pasadena, CA",Avery Dennison Corporation,38092853,G06Q 10/06 (20130101); G06Q 30/0601 (20130101); G06Q 30/06 (20130101),"December 1, 2006","January 6, 2009","7,472,828",#7472828,True
11,,"11/149,812",,,37573507,A01M 9/0069 (20130101); A01M 9/0076 (20130101),"June 10, 2005","January 6, 2009","7,472,849",#7472849,True
12,,"11/459,155",,,38970546,A47B 96/061 (20130101); A47B 2220/0077 (20130101),"July 21, 2006","January 6, 2009","7,472,876",#7472876,True
13,,"11/639,331",JP,Denso Corporation,38231911,F16K 31/061 (20130101); Y10T 137/86622 (20150401),"December 15, 2006","January 6, 2009","7,472,883",#7472883,True
14,,"11/275,926","Tokyo, JP","Mitsui Mining & Smelting Co., Ltd.",36970053,B60J 5/06 (20130101); E05B 81/14 (20130101); E05C 17/60 (20130101); E05B 79/20 (20130101); E05B 83/40 (20130101); E05D 13/04 (20130101); E05Y 2900/55 (20130101); E05Y 2400/356 (20130101); E05F 15/646 (20150115); E05F 15/689 (20150115),"February 3, 2006","January 6, 2009","7,472,944",#7472944,True
15,,"11/209,522","Lafayette, IN",Schwab Corporation,35908984,A47B 55/00 (20130101); A47B 81/00 (20130101); E05D 15/582 (20130101); E05F 1/1058 (20130101); E05Y 2800/416 (20130101); E05Y 2900/20 (20130101); E05Y 2900/602 (20130101),"August 23, 2005","January 6, 2009","7,472,972",#7472972,True
16,,"11/480,937","Tokyo, JP",Canon Kabushiki Kaisha,37617963,B41J 2/04541 (20130101); B41J 2/04565 (20130101); B41J 2/0458 (20130101); B41J 2202/17 (20130101),"July 6, 2006","January 6, 2009","7,472,975",#7472975,True
17,,"10/497,559",Mirror Controls International Netherlands B.V.,MCi,19774377,B60R 1/07 (20130101),"December 6, 2002","January 6, 2009","7,473,001",#7473001,True
18,,"11/119,916","Seoul, KR","LG Display Co., Ltd.",36611263,G02F 1/133604 (20130101); G02F 1/133611 (20130101); H01J 61/025 (20130101); H01J 61/305 (20130101),"May 3, 2005","January 6, 2009","7,473,009",#7473009,True
19,,"11/653,203",AU,"Kingfisher International, Pty Ltd",3834804,G02B 6/3869 (20130101); G02B 6/389 (20130101); G02B 6/3897 (20130101); G02B 6/3893 (20130101),"January 12, 2007","January 6, 2009","7,473,037",#7473037,True
20,,"11/118,131",,,37234836,F23G 5/165 (20130101); F23G 7/065 (20130101); F23L 7/002 (20130101); F23C 2201/401 (20130101); F23C 2900/06041 (20130101); F23G 2202/101 (20130101),"April 29, 2005","January 6, 2009","7,473,095",#7473095,True
21,,"11/123,603","Camas, WA","Sharp Laboratories of America, Inc.",37393447,H01L 33/0004 (20130101); H01L 33/26 (20130101),"May 6, 2005","January 6, 2009","7,473,150",#7473150,True
22,,"11/368,071","Detroit, MI","American Axle & Manufacturing, Inc.",38472118,B60K 6/10 (20130101); B60L 2260/14 (20130101); Y02T 10/6204 (20130101),"March 3, 2006","January 6, 2009","7,473,204",#7473204,True
23,,"10/502,168",,,29740960,A63B 21/063 (20151001); A63B 21/0628 (20151001),"November 22, 2002","January 6, 2009","7,473,211",#7473211,True
24,,"10/634,049","Miami, FL","Medcanica, Inc.",34216299,A61B 17/3421 (20130101); A61B 17/3423 (20130101); A61B 2017/3484 (20130101); A61B 2017/3492 (20130101),"August 4, 2003","January 6, 2009","7,473,220",#7473220,True
25,,"11/325,816","Cleveland, OH",The Cleveland Clinic Foundation,33544025,A61F 2/90 (20130101); A61M 1/3653 (20130101); A61M 1/3613 (20140204); A61M 1/3659 (20140204); A61F 2/01 (20130101); A61F 2220/0008 (20130101),"January 5, 2006","January 6, 2009","7,473,237",#7473237,True
26,,"10/788,733","Utica, NY",ConMed Corporation,26824564,A61B 17/3462 (20130101); A61B 2017/3464 (20130101),"February 27, 2004","January 6, 2009","7,473,243",#7473243,True
27,,"11/088,515","Munich, DE",Siemens Aktiengesellschaft,27798339,B01D 53/30 (20130101); F02D 41/1456 (20130101); F02D 41/1476 (20130101); G01N 27/4065 (20130101); G01N 27/419 (20130101),"March 24, 2005","January 6, 2009","7,473,340",#7473340,True
28,,"11/083,642",,,33451941,E02D 27/42 (20130101),"March 17, 2005","January 6, 2009","7,473,383",#7473383,True
29,,"10/710,968","Gothenburg, SEFord Global Technologies, Inc.",Volvo Technology Corporation,20286979,F01N 3/021 (20130101); F01N 3/0222 (20130101); F01N 3/035 (20130101); F01N 3/037 (20130101); F01N 3/2828 (20130101); F01N 3/2889 (20130101); F01N 13/1872 (20130101); F01N 13/0097 (20140603); F01N 2240/20 (20130101); F01N 2330/06 (20130101); F01N 2330/48 (20130101); Y10S 55/30 (20130101); Y10S 55/10 (20130101),"August 15, 2004","January 6, 2009","7,473,403",#7473403,True
30,,"11/387,026","New South Wales, AU",VectoGen Pty Ltd.,3802849,C07K 14/005 (20130101); C07K 14/535 (20130101); C12N 15/86 (20130101); A61K 39/00 (20130101); C12N 2770/24334 (20130101); C12N 2710/10343 (20130101); C12N 2770/24322 (20130101),"March 22, 2006","January 6, 2009","7,473,428",#7473428,True
31,,"10/506,529","Tokyo, JP","Hitachi Chemical Co., Ltd.",27792039,B32B 15/08 (20130101); B32B 15/088 (20130101); H05K 3/389 (20130101); B32B 15/20 (20130101); B32B 15/09 (20130101); B32B 27/34 (20130101); B32B 27/36 (20130101); H05K 3/382 (20130101); H05K 3/384 (20130101); H05K 3/4652 (20130101); Y10T 428/31663 (20150401); Y10T 428/31605 (20150401); Y10T 428/31529 (20150401); Y10T 428/31522 (20150401); Y10T 428/12569 (20150115); Y10T 428/266 (20150115); Y10T 428/12472 (20150115); Y10T 428/12535 (20150115); Y10T 428/12993 (20150115); Y10T 29/49165 (20150115); Y10T 428/12556 (20150115); Y10T 29/49156 (20150115); Y10T 428/12431 (20150115); Y10T 428/24917 (20150115); B32B 2311/24 (20130101); B32B 2311/12 (20130101); B32B 2377/00 (20130101); B32B 2369/00 (20130101); B32B 2305/076 (20130101),"March 5, 2003","January 6, 2009","7,473,458",#7473458,True
32,,"10/737,569","Kanagawa-ken, JP","Semiconductor Energy Laboratory Co., Ltd.",27639466,H01L 51/0059 (20130101); H01L 51/0072 (20130101); H01L 51/0077 (20130101); H01L 51/0079 (20130101); H01L 51/008 (20130101); H01L 51/0081 (20130101); H01L 51/0085 (20130101); H01L 51/0094 (20130101); H01L 51/5016 (20130101); H01L 51/5048 (20130101); H01L 51/5056 (20130101); H01L 51/508 (20130101); H01L 51/0061 (20130101); H01L 51/0062 (20130101); H01L 51/0071 (20130101); H01L 2251/552 (20130101); Y10S 428/917 (20130101); H01L 51/5206 (20130101); H01L 51/5072 (20130101); H01L 51/5234 (20130101),"December 16, 2003","January 6, 2009","7,473,575",#7473575,True
33,,"11/926,573",JP,"Semiconductor Energy Laboratory Co., Ltd.",17225761,H01L 21/76243 (20130101); H01L 21/76254 (20130101); H01L 21/76256 (20130101); H01L 27/1203 (20130101); H01L 27/1214 (20130101); H01L 29/045 (20130101); H01L 29/66772 (20130101); H01L 29/78603 (20130101); H01L 27/1266 (20130101); Y10S 438/973 (20130101); Y10S 438/977 (20130101),"October 29, 2007","January 6, 2009","7,473,592",#7473592,True
34,,"11/938,583","South Portland, ME",Fairchild Semiconductor Corporation,38834205,H01L 21/823437 (20130101); H01L 27/088 (20130101); H01L 29/407 (20130101); H01L 29/7813 (20130101); H01L 29/66734 (20130101); H01L 29/7811 (20130101); H01L 29/42368 (20130101),"November 12, 2007","January 6, 2009","7,473,603",#7473603,True
35,,"11/866,435","Armonk, NY",International Business Machines Corporation,38039868,H01L 29/42384 (20130101); H01L 29/66795 (20130101); H01L 29/785 (20130101),"October 3, 2007","January 6, 2009","7,473,605",#7473605,True
36,,"11/637,557","Chierry, FR",Eurokera,37875787,C03C 10/0027 (20130101); C03C 1/004 (20130101),"December 12, 2006","January 6, 2009","7,473,660",#7473660,True
37,,"10/535,691","Colombes, FR",Arkema France,32605843,B08B 3/08 (20130101); C09K 3/30 (20130101); C09K 5/10 (20130101); C11D 7/261 (20130101); C11D 7/5009 (20130101); B08B 3/048 (20130101); C11D 7/264 (20130101); C11D 7/28 (20130101); C11D 7/34 (20130101),"January 13, 2004","January 6, 2009","7,473,676",#7473676,True
38,,"11/183,205","Horsham, PA","Neose Technologies, Inc.",32719793,C07K 1/006 (20130101); C07K 14/505 (20130101); C07K 1/13 (20130101); C07K 9/00 (20130101); C07K 1/1077 (20130101); A61K 38/00 (20130101),"July 15, 2005","January 6, 2009","7,473,680",#7473680,True
39,,"10/536,901",,,32776821,C08F 251/00 (20130101); C08F 261/04 (20130101); C08L 51/02 (20130101),"January 8, 2004","January 6, 2009","7,473,733",#7473733,True
40,,"11/104,032","Cleveland, OH",Oatey Co.,35758284,C09J 127/06 (20130101),"April 12, 2005","January 6, 2009","7,473,753",#7473753,True
41,,"11/747,123","Memphis, TN","Smith & Nephew, Inc.",39968205,H01H 9/0214 (20130101); H01H 2213/006 (20130101); H01H 2223/002 (20130101); H01H 2227/006 (20130101); H01H 2300/014 (20130101); Y10T 29/49117 (20150115),"May 10, 2007","January 6, 2009","7,473,860",#7473860,True
42,,"11/111,067",Singapore Pte. Ltd.,Avago Technologies ECBU IP,36292809,G01S 17/46 (20130101); G01S 17/875 (20130101); G01S 17/66 (20130101),"April 21, 2005","January 6, 2009","7,473,884",#7473884,True
43,,"11/519,923","Veldhoven, NL",ASML Netherlands B.V.,34530803,G03F 7/70291 (20130101); G03F 7/70575 (20130101); H01L 33/32 (20130101),"September 13, 2006","January 6, 2009","7,473,915",#7473915,True
44,,"11/602,848","Levallois-Perret, FR","Alstom Transport, SA",36604209,B60L 9/28 (20130101); B60L 2200/26 (20130101),"November 21, 2006","January 6, 2009","7,474,066",#7474066,True
45,,"11/601,496","Stamford, CT",Pitney Bowes Inc.,39416259,H02P 5/56 (20160201),"November 17, 2006","January 6, 2009","7,474,073",#7474073,True
46,,"11/560,779","St. Louis, MO",Emerson Electric Co.,39416260,D06F 37/304 (20130101); H02P 1/32 (20130101); H02P 25/18 (20130101); H02P 25/184 (20130101); H02P 2207/01 (20130101); Y02B 40/52 (20130101),"November 16, 2006","January 6, 2009","7,474,074",#7474074,True
47,,"11/449,837","Munich, DE",Patent-Treuhand-Gesellschaft Fur Elektrisch Gluhlampen mbH,37440023,H03K 17/163 (20130101); H03K 2217/0036 (20130101),"June 9, 2006","January 6, 2009","7,474,084",#7474084,True
48,,"11/215,551","Armonk, NY",International Business Machines Corporation,34929507,B82Y 25/00 (20130101); B82Y 40/00 (20130101); H01F 10/3268 (20130101); H01L 27/22 (20130101); H01F 41/302 (20130101); Y10T 428/32 (20150115); Y10T 428/325 (20150115); H01L 43/12 (20130101),"August 30, 2005","January 6, 2009","7,474,094",#7474094,True
49,,"11/840,942","Musashino-shi, Tokyo, JP",Kabushiki Kaisha Nihon Micronics,39150585,G01R 1/07342 (20130101); G01R 1/06727 (20130101); G01R 31/2889 (20130101),"August 18, 2007","January 6, 2009","7,474,111",#7474111,True
50,,"10/948,702","Tokyo, JP",Kabushiki Kaisha Toshiba,34593901,G06F 17/5054 (20130101),"September 24, 2004","January 6, 2009","7,474,119",#7474119,True
51,,"10/571,113","Neuilly-sur-Seine, FR",Thales,34355403,H01J 23/027 (20130101); H01J 23/0275 (20130101); H01J 23/34 (20130101); H01J 25/04 (20130101),"October 8, 2004","January 6, 2009","7,474,148",#7474148,True
52,,"11/801,218","Sunnyvale, CA","ZeroG Wireless, Inc.",39968979,H03L 7/099 (20130101); H03L 7/113 (20130101); H03L 7/18 (20130101),"May 8, 2007","January 6, 2009","7,474,159",#7474159,True
53,,"11/090,548",,,35448423,H04N 7/18 (20130101),"March 24, 2005","January 6, 2009","7,474,205",#7474205,True
54,,"11/348,292","Los Angeles, CA",Global Trek Xploration Corp.,38345708,A43B 3/0005 (20130101); A43B 5/00 (20130101); A43B 7/00 (20130101); A43B 13/00 (20130101),"February 6, 2006","January 6, 2009","7,474,206",#7474206,True
55,,"11/713,356","Phoenix, AZ","Aviation Communication & Surveillance Systems, LLC",35053689,G08G 5/0052 (20130101); G08G 5/0078 (20130101); G01S 13/9303 (20130101),"March 1, 2007","January 6, 2009","7,474,251",#7474251,True
56,,"10/159,572","Sunnyvale, CA","Palm, Inc.",29582945,G06F 1/1624 (20130101); G06F 1/1626 (20130101); G06F 1/1643 (20130101); G06F 1/1677 (20130101); G06F 1/1686 (20130101); G06F 2200/1632 (20130101); H04M 1/0235 (20130101); H04M 2250/52 (20130101),"May 31, 2002","January 6, 2009","7,474,298",#7474298,True
57,,"11/222,787","Tokyo, JP","Hitachi, Ltd.",18783292,G02B 27/283 (20130101); H04N 9/3117 (20130101); G03B 21/006 (20130101); G03B 21/2073 (20130101); G03B 33/08 (20130101),"September 12, 2005","January 6, 2009","7,474,360",#7474360,True
58,,"10/775,821","Tokyo, JP",Seiko Epson Corporation,33295821,B41J 3/4075 (20130101); B41J 3/46 (20130101); G06F 9/453 (20180201); G06F 3/0482 (20130101); B41J 11/009 (20130101),"February 10, 2004","January 6, 2009","7,474,421",#7474421,True
59,,"11/902,935","Kawasaki, JP",Fujitsu Limited,39497692,G06F 21/80 (20130101); G11B 15/06 (20130101); G11B 15/6835 (20130101); G11B 17/225 (20130101); G11B 23/042 (20130101),"September 26, 2007","January 6, 2009","7,474,489",#7474489,True
60,,"11/375,176","Armonk, NY",International Business Machines Corporation,38517525,G11B 15/6835 (20130101); G11B 17/225 (20130101); G11B 33/12 (20130101),"March 14, 2006","January 6, 2009","7,474,497",#7474497,True
61,,"11/649,629",KR,"Samsung Electronics Co., Ltd.",38285399,G11C 29/12005 (20130101); G11C 29/38 (20130101); G11C 11/401 (20130101),"January 4, 2007","January 6, 2009","7,474,573",#7474573,True
62,,"11/645,583",JP,Sony Corporation,38118547,G11C 5/145 (20130101); G11C 11/412 (20130101),"December 27, 2006","January 6, 2009","7,474,583",#7474583,True
63,,"10/845,558","Schaumburg, IL","Motorola, Inc.",35310053,H04W 12/1206 (20190101),"May 13, 2004","January 6, 2009","7,474,626",#7474626,True
64,,"10/506,846",PUBL,Telefonaktiebolaget L M Ericsson,27786632,H04L 47/14 (20130101); H04L 47/24 (20130101); H04W 72/1247 (20130101),"March 5, 2002","January 6, 2009","7,474,649",#7474649,True
65,,"10/895,879","Irvine, CA",Broadcom Corporation,32831246,H04B 1/68 (20130101); H04L 27/02 (20130101); H04L 27/066 (20130101); H04L 27/2273 (20130101); H04L 27/3427 (20130101); H04L 27/3827 (20130101); H04N 5/21 (20130101); H04N 5/211 (20130101); H04N 5/4401 (20130101); H04N 5/46 (20130101); H04L 25/03057 (20130101); H04N 11/24 (20190101); H04L 2025/03382 (20130101); H04L 2025/0342 (20130101); H04L 2025/0349 (20130101); H04L 2025/03503 (20130101); H04L 2027/0032 (20130101); H04L 2027/0042 (20130101); H04L 2027/0057 (20130101); H04L 2027/0067 (20130101); H04L 2027/0087 (20130101); H04N 5/44 (20130101),"July 21, 2004","January 6, 2009","7,474,695",#7474695,True
66,,"10/259,367","Camas, WA","Sharp Laboratories of America, Inc.",26947257,G11B 27/031 (20130101); G06F 16/785 (20190101); H04N 7/17318 (20130101); H04N 21/23418 (20130101); H04N 21/234309 (20130101); H04N 21/2387 (20130101); H04N 21/4508 (20130101); H04N 21/47202 (20130101); H04N 21/812 (20130101); H04N 21/8456 (20130101); H04N 21/8543 (20130101); G06F 16/739 (20190101); G06F 16/7857 (20190101); G06F 16/7854 (20190101); G06F 16/7837 (20190101); G11B 27/28 (20130101),"September 27, 2002","January 6, 2009","7,474,698",#7474698,True
67,,"10/486,362","Tokyo, JP","NTT DoCoMo, Inc.",26621167,H04N 19/105 (20141101); H04N 19/503 (20141101); H04N 19/176 (20141101); H04N 19/70 (20141101); H04N 19/46 (20141101); H04N 19/51 (20141101); H04N 19/61 (20141101); H04N 19/593 (20141101); H04N 19/107 (20141101); H04N 19/14 (20141101); H04N 19/82 (20141101); H04N 19/527 (20141101); H04N 19/517 (20141101),"August 28, 2002","January 6, 2009","7,474,699",#7474699,True
68,,"10/948,772","Armonk, NY",International Business Machines Corporation,36073930,H04N 19/172 (20141101); H04N 19/196 (20141101); H04N 19/115 (20141101); H04N 19/61 (20141101); H04N 19/14 (20141101); H04N 19/137 (20141101); H04N 19/177 (20141101); H04N 19/179 (20141101); H04N 19/198 (20141101),"September 23, 2004","January 6, 2009","7,474,701",#7474701,True
69,,"11/871,857","Oakland, CA",The Regents of the University of California,34272409,G01V 5/0091 (20130101),"October 12, 2007","January 6, 2009","7,474,725",#7474725,True
70,,"10/767,807","Markham, Ontario, CA",ATI Technologies ULC,34807746,H04N 19/196 (20141101); H04N 19/186 (20141101); H04N 19/182 (20141101); H04N 19/436 (20141101); H04N 19/86 (20141101),"January 29, 2004","January 6, 2009","7,474,800",#7474800,True
71,,"11/784,395","Sunnyvale, CA",Finisar Corporation,38986433,H04B 10/505 (20130101); H04B 10/516 (20130101); H04B 10/5162 (20130101); H04B 10/5561 (20130101); H04B 2210/517 (20130101),"April 6, 2007","January 6, 2009","7,474,859",#7474859,True
72,,"11/552,336","Tokyo, JP",Canon Kabushiki Kaisha,38017178,G03G 21/1871 (20130101); G03G 21/1885 (20130101); G03G 21/1633 (20130101); G03G 2221/166 (20130101); G03G 2221/183 (20130101),"October 24, 2006","January 6, 2009","7,474,863",#7474863,True
73,,"11/099,371","Tokyo, JP","Honda Motor Co., Ltd.",35055440,B60R 16/0231 (20130101),"April 4, 2005","January 6, 2009","7,474,947",#7474947,True
74,,"10/789,540","Auburn Hills, MI",BorgWarner Inc.,32872270,F15B 19/002 (20130101); F16H 61/0251 (20130101); F16H 2061/0258 (20130101); F16H 2342/10 (20130101); F16H 2059/683 (20130101),"February 27, 2004","January 6, 2009","7,474,948",#7474948,True
75,,"10/930,740","Waterloo, Ontario, CA",Research In Motion Limited,35944366,G06F 3/0237 (20130101),"August 31, 2004","January 6, 2009","7,475,004",#7475004,True
76,,"11/022,304","Stamford, CT","Synapse Group, Inc.",25063878,G06Q 10/087 (20130101); G06Q 30/02 (20130101); G06Q 30/0258 (20130101); G06Q 30/04 (20130101); G06Q 30/0633 (20130101); G06Q 30/0635 (20130101); G06Q 40/12 (20131203),"December 23, 2004","January 6, 2009","7,475,028",#7475028,True
77,,"11/773,827","San Jose, CA","Super Talent Electronics, Inc.",46328967,G06F 13/1684 (20130101); G11C 13/0004 (20130101); G11C 16/102 (20130101); G11C 2216/30 (20130101),"July 5, 2007","January 6, 2009","7,475,174",#7475174,True
78,,"11/873,464","Armonk, NY",International Business Machines Corporation,37084382,G06F 9/5016 (20130101); G06F 12/0815 (20130101); G06F 12/0828 (20130101); G06F 2212/1032 (20130101); G06F 2212/1048 (20130101),"October 17, 2007","January 6, 2009","7,475,198",#7475198,True
79,,"11/464,944","Armonk, NY",International Business Machines Corporation,39102709,G06F 11/3612 (20130101); G06F 12/023 (20130101),"August 16, 2006","January 6, 2009","7,475,214",#7475214,True
80,,"11/153,781","Blue Bell, PA",Unisys Corporation,40175048,G06F 9/44505 (20130101),"June 15, 2005","January 6, 2009","7,475,235",#7475235,True
81,,"10/768,136","Tokyo, JP",Renesas Technology Corp.,18004560,G06F 1/3203 (20130101); G06F 1/3296 (20130101); Y02D 50/20 (20180101); Y02D 10/172 (20180101),"February 2, 2004","January 6, 2009","7,475,261",#7475261,True
82,,"11/134,778","Seoul, KR","Pantech Co., Ltd.",35507551,G11B 27/105 (20130101); G11B 27/34 (20130101),"May 19, 2005","January 6, 2009","7,475,332",#7475332,True
83,,"09/469,904","Blue Bell, PA",Unisys Corporation,40175065,G06F 16/958 (20190101); H04L 63/102 (20130101),"December 22, 1999","January 6, 2009","7,475,346",#7475346,True
84,,"10/311,436","Nagoya, JP",Brother Kogyo Kabushiki Kaisha,18683261,G06F 3/1205 (20130101); G06F 3/1284 (20130101); G06F 3/1242 (20130101); G06F 3/1246 (20130101); G06F 3/1219 (20130101); G06F 3/1208 (20130101),"June 19, 2001","January 6, 2009","7,475,361",#7475361,True
85,,"11/314,698","Sunnyvale, CA","Advanced Micro Devices, Inc.",40175069,G06F 17/505 (20130101); G06F 2217/62 (20130101),"December 20, 2005","January 6, 2009","7,475,374",#7475374,True
86,,"11/004,278","Armonk, NY",International Business Machines Corporation,36575871,G06F 8/61 (20130101),"December 3, 2004","January 6, 2009","7,475,396",#7475396,True
87,,"11/915,740","Langsele, SE",Haglof Sweden AB,37481935,G01B 5/0035 (20130101); G01B 3/20 (20130101),"May 22, 2006","January 13, 2009","7,475,493",#7475493,True
88,,"10/980,741","Heidenheim, DE",Voith Paper Patent GmbH,34553264,D21F 7/008 (20130101),"November 3, 2004","January 13, 2009","7,475,496",#7475496,True
89,,"11/891,442","Stamford, CT",Conair Corporation,39082651,D06F 75/12 (20130101); D06F 75/20 (20130101),"August 10, 2007","January 13, 2009","7,475,504",#7475504,True
90,,"11/699,619","Shell Lake, WI","Cabin - Gear, Inc.",38426754,A01D 44/00 (20130101); A01M 21/02 (20130101),"April 12, 2007","January 13, 2009","7,475,527",#7475527,True
91,,"11/564,065",,,38092927,E02F 9/22 (20130101); F15B 1/021 (20130101); F15B 1/024 (20130101); F15B 3/00 (20130101); F15B 11/036 (20130101); F15B 21/08 (20130101); F15B 21/087 (20130101); F15B 21/14 (20130101); F15B 2211/20569 (20130101); F15B 2211/214 (20130101); F15B 2211/26 (20130101); F15B 2211/30525 (20130101); F15B 2211/3111 (20130101); F15B 2211/3138 (20130101); F15B 2211/327 (20130101); F15B 2211/40515 (20130101); F15B 2211/41518 (20130101); F15B 2211/426 (20130101); F15B 2211/45 (20130101); F15B 2211/625 (20130101); F15B 2211/6309 (20130101); F15B 2211/6313 (20130101); F15B 2211/6333 (20130101); F15B 2211/6336 (20130101); F15B 2211/6346 (20130101); F15B 2211/6652 (20130101); F15B 2211/6655 (20130101); F15B 2211/6656 (20130101); F15B 2211/6658 (20130101); F15B 2211/7053 (20130101); F15B 2211/76 (20130101),"November 28, 2006","January 13, 2009","7,475,538",#7475538,True
92,,"11/977,779","Taichung, TW",P & F Brother Industrial Corporation,40223803,B27G 19/02 (20130101); B27G 19/08 (20130101); Y10T 83/773 (20150401); Y10T 83/7734 (20150401),"October 26, 2007","January 13, 2009","7,475,622",#7475622,True
93,,"11/402,932",,,38603598,B26D 7/2614 (20130101); B23D 35/008 (20130101); B26F 1/02 (20130101); Y10T 83/8831 (20150401); Y10T 83/9387 (20150401); Y10T 83/9423 (20150401),"April 13, 2006","January 13, 2009","7,475,623",#7475623,True
94,,"10/881,693","Stamford, CT",Conair Corporation,34061977,A47J 37/0676 (20130101),"June 30, 2004","January 13, 2009","7,475,630",#7475630,True
95,,"10/888,361","Stony Brook, NY",Rastegar; Jahangir S.,35539974,F42B 12/365 (20130101),"July 9, 2004","January 13, 2009","7,475,637",#7475637,True
96,,"11/384,197","Aiken, SC","R.E. Phelon Company, Inc.",36517486,F02P 3/0456 (20130101); F02P 5/145 (20130101); F02P 5/1502 (20130101); F02P 7/067 (20130101); F02P 7/077 (20130101); F02D 41/009 (20130101); F02D 2041/0092 (20130101); F02D 2200/0404 (20130101); F02D 2200/503 (20130101); F02P 5/1514 (20130101); F02P 5/155 (20130101); Y02T 10/46 (20130101),"March 17, 2006","January 13, 2009","7,475,672",#7475672,True
97,,"11/858,232",,,46329358,A61C 15/046 (20130101),"September 20, 2007","January 13, 2009","7,475,695",#7475695,True
98,,"11/953,600","Scottsdale, AZ","Vyatek Sports, Inc.",27805057,B29C 70/446 (20130101); B29C 70/885 (20130101); B32B 1/08 (20130101); B32B 3/266 (20130101); B32B 15/08 (20130101); B32B 27/04 (20130101); B62K 19/10 (20130101); F16L 9/14 (20130101); B32B 7/02 (20130101); B29L 2031/3091 (20130101); Y10T 428/13 (20150115),"December 10, 2007","January 13, 2009","7,475,705",#7475705,True
99,,"11/583,330","Baar, CH",IROPA AG,27437894,B65H 63/088 (20130101); D03D 47/34 (20130101); D03D 47/367 (20130101); B65H 2701/31 (20130101),"October 19, 2006","January 13, 2009","7,475,709",#7475709,True
100,,"10/894,247","Munich, DE",Siemens Aktiengesellschaft,27588031,F02M 61/16 (20130101); F02M 61/168 (20130101),"July 19, 2004","January 13, 2009","7,475,829",#7475829,True
101,,"11/324,908","Towson, MD",Black & Decker Inc.,38223382,G01B 3/1005 (20130101); G01B 2003/1028 (20130101); G01B 2003/1043 (20130101); G01B 2003/1046 (20130101); G01B 2003/1048 (20130101),"January 4, 2006","January 13, 2009","7,475,842",#7475842,True
102,,"11/545,911","Seosan, Chungnam, KR",Dymos Inc.,38266101,B60N 2/0705 (20130101); B60N 2/0715 (20130101); B60N 2205/20 (20130101),"October 11, 2006","January 13, 2009","7,475,861",#7475861,True
