,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
14,,"06/571,255","New York, NY",U.S. Philips Corporation,3482141,A47J 37/0814 (20130101); A47J 37/0807 (20130101),"January 16, 1984","January 1, 1985","4,491,066",#4491066,True
15,,"06/362,904",,,23427981,B60G 21/0551 (20130101),"March 29, 1982","January 1, 1985","4,491,123",#4491123,True
16,,"06/409,734",,,23621743,A61F 13/041 (20130101); A61N 1/326 (20130101); A61N 1/0472 (20130101); A61N 1/205 (20130101); A61F 2002/2821 (20130101); A61N 1/0464 (20130101),"August 19, 1982","January 1, 1985","4,491,128",#4491128,True
17,,"06/442,791",DE,Dragerwerk Aktiengesellschaft,6149197,A62B 9/00 (20130101); A62B 7/08 (20130101),"November 18, 1982","January 1, 1985","4,491,130",#4491130,True
18,,"06/443,186","North Chicago, IL","Ammco Tools, Inc.",23759749,B66F 7/28 (20130101),"November 22, 1982","January 1, 1985","4,491,194",#4491194,True
19,,"06/514,298","Erie, PA",Lord Corporation,24046604,B60G 17/08 (20130101); F16F 9/46 (20130101); B60G 2600/184 (20130101); B60G 2206/422 (20130101),"July 15, 1983","January 1, 1985","4,491,207",#4491207,True
20,,"06/417,782",,,4123241,B65G 41/002 (20130101),"September 13, 1982","January 1, 1985","4,491,216",#4491216,True
21,,"06/349,005","Highland, IL",Highland Supply Corp.,23370476,B65D 31/10 (20130101); B65D 85/505 (20130101); B65D 33/004 (20130101),"February 16, 1982","January 1, 1985","4,491,217",#4491217,True
22,,"06/338,641","Auburn, IL",Dickey-john Corporation,26866379,A01C 7/105 (20130101),"January 11, 1982","January 1, 1985","4,491,241",#4491241,True
23,,"06/476,752","Tacoma, WA",Weyerhaeuser Company,23893118,A01C 7/16 (20130101); A01C 15/006 (20130101); Y10S 111/925 (20130101),"March 18, 1983","January 1, 1985","4,491,246",#4491246,True
24,,"06/419,905",,,23664240,E06C 7/14 (20130101); B44D 3/14 (20130101),"September 20, 1982","January 1, 1985","4,491,293",#4491293,True
25,,"06/417,526","Hergiswil, CH",Grapha-Holding AG,4304288,B65H 5/12 (20130101); B65H 5/307 (20130101); B65H 2301/4531 (20130101); B65H 2301/4492 (20130101); B65H 2301/4351 (20130101),"September 13, 1982","January 1, 1985","4,491,311",#4491311,True
26,,"06/483,972","Wilmerding, PA",American Standard Inc.,23922224,B60T 7/14 (20130101); B60T 17/18 (20130101); B60T 15/18 (20130101),"April 11, 1983","January 1, 1985","4,491,372",#4491372,True
27,,"06/579,803","Tomioka, JP",Iizuka Electric Industry Company Ltd.,27319098,H01R 13/26 (20130101); H01R 13/187 (20130101); H01R 13/20 (20130101),"February 17, 1984","January 1, 1985","4,491,382",#4491382,True
28,,"06/339,309","Kyoto, JP",Omron Tateisi Electronics Co.,26339393,G02F 1/335 (20130101),"January 15, 1982","January 1, 1985","4,491,384",#4491384,True
29,,"06/348,627","Frankfurt am Main, DE",VDO Adolf Schindling AG,6125936,G02F 1/13392 (20130101),"February 16, 1982","January 1, 1985","4,491,391",#4491391,True
30,,"06/464,979","Tokyo, JP",Canon Kabushiki Kaisha,12081693,G02B 7/28 (20130101),"February 8, 1983","January 1, 1985","4,491,403",#4491403,True
31,,"06/518,723",,,24065199,B01F 7/00416 (20130101); B01F 13/002 (20130101); B01F 15/00538 (20130101); B01F 15/00006 (20130101); B01F 7/00 (20130101); Y10S 366/601 (20130101); B01F 15/00487 (20130101),"July 29, 1983","January 1, 1985","4,491,422",#4491422,True
32,,"06/420,647","Tokyo, JP","Nippon Oil and Fats Co., Ltd.",11986604,C10L 1/143 (20130101); C10L 1/224 (20130101); C10L 1/2225 (20130101); C10L 1/1963 (20130101); C10L 1/1973 (20130101); C10L 1/1966 (20130101),"September 21, 1982","January 1, 1985","4,491,455",#4491455,True
33,,,,,,,,,,#4491466,True
34,,"06/411,041","Toyota, JP",Toyota Jidosha Kabushiki Kaisha,15130584,C22C 33/0257 (20130101),"August 24, 1982","January 1, 1985","4,491,477",#4491477,True
35,,"06/550,760",,,10534226,A61L 15/28 (20130101); C08K 5/053 (20130101); A61L 15/20 (20130101); C08K 5/053 (20130101); C08L 1/28 (20130101); C08K 5/053 (20130101); C08L 5/00 (20130101),"November 10, 1983","January 1, 1985","4,491,479",#4491479,True
36,,"06/594,629","New York, NY","AT&T Technologies, Inc.",24379703,C23F 4/00 (20130101); H01J 37/32935 (20130101); G01N 21/62 (20130101),"March 29, 1984","January 1, 1985","4,491,499",#4491499,True
37,,"06/581,420","Southington, CT","Rem Chemicals, Inc.",24325141,C23C 22/73 (20130101),"February 17, 1984","January 1, 1985","4,491,500",#4491500,True
38,,,,,,,,,,#4491510,True
39,,"06/459,558","Des Plaines, IL",UOP Inc.,23825279,B01D 11/043 (20130101); Y10S 210/05 (20130101),"January 20, 1983","January 1, 1985","4,491,565",#4491565,True
40,,"06/488,630","Philadelphia, PA",Fleer Corporation,23940471,A23G 3/0221 (20130101); A23G 4/182 (20130101); A23G 3/52 (20130101); A23G 3/0294 (20130101),"April 26, 1983","January 1, 1985","4,491,596",#4491596,True
41,,"06/517,438","Ludwigshafen, DE",BASF Aktiengesellschaft,25803337,C14C 11/003 (20130101),"July 26, 1983","January 1, 1985","4,491,612",#4491612,True
42,,,,,,,,,,#4491623,True
43,,"06/547,946","Florham Park, NJ",Exxon Research & Engineering Co.,26419904,B01J 23/96 (20130101); C10G 35/09 (20130101); B01J 27/30 (20130101),"November 2, 1983","*     January 1, 1985","4,491,636",#4491636,True
44,,"06/403,667","Osaka, JP",Osaka Gas Company Limited,26446478,B01J 23/464 (20130101); F23C 13/00 (20130101); B01J 35/06 (20130101),"July 26, 1982","January 1, 1985","4,491,640",#4491640,True
45,,,,,,,,,,#4491651,True
46,,,,,,,,,,#4491663,True
47,,"06/357,526","Basel, CH",Sandoz Ltd.,10520366,C07D 209/08 (20130101); C07D 209/10 (20130101); C07D 209/14 (20130101); C07F 9/6561 (20130101); C07D 311/94 (20130101); C07D 457/04 (20130101); C07D 209/18 (20130101),"March 12, 1982","January 1, 1985","4,491,664",#4491664,True
48,,"06/552,952","Osaka, JP",Kanegafuchi Kagaku Kogyo Kabushiki Kaisha,26451701,H01L 31/022466 (20130101); H01L 31/0376 (20130101); H01L 31/075 (20130101); H01L 31/20 (20130101); H01L 31/022475 (20130101); H01L 31/202 (20130101); Y02E 10/548 (20130101); Y10S 420/903 (20130101); Y02P 70/521 (20151101),"November 17, 1983","*     January 1, 1985","4,491,682",#4491682,True
49,,"06/434,621","Kawasaki, JP","Fuji Electric Co., Ltd.",15786394,H01H 9/44 (20130101),"October 15, 1982","January 1, 1985","4,491,705",#4491705,True
50,,"06/415,108","Chicago, IL",S&C Electric Company,23644414,H01H 1/385 (20130101),"September 7, 1982","January 1, 1985","4,491,708",#4491708,True
51,,"06/300,864","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,27471142,B23H 7/28 (20130101),"September 10, 1981","January 1, 1985","4,491,712",#4491712,True
52,,"06/313,779","Mountain View, CA","Xetex, Inc.",23217114,G01T 1/171 (20130101),"October 22, 1981","January 1, 1985","4,491,733",#4491733,True
53,,"06/491,081","Dallas, TX","R F Monolithics, Inc.",23950706,H03H 9/14526 (20130101),"May 3, 1983","January 1, 1985","4,491,758",#4491758,True
54,,"06/424,139","New York, NY",RCA Corporation,23681613,H01J 29/96 (20130101); H01J 29/484 (20130101),"September 27, 1982","January 1, 1985","4,491,764",#4491764,True
55,,"06/541,242","Detroit, MI",General Motors Corporation,24158769,H02J 7/1423 (20130101); Y02T 10/7005 (20130101),"October 12, 1983","January 1, 1985","4,491,779",#4491779,True
56,,"06/523,482","Schaumburg, IL","Motorola, Inc.",24085218,G05F 3/30 (20130101); Y10S 323/907 (20130101),"August 15, 1983","January 1, 1985","4,491,780",#4491780,True
57,,"06/433,066","Schaumburg, IL","Motorola, Inc.",23718723,H01P 7/04 (20130101),"October 6, 1982","January 1, 1985","4,491,806",#4491806,True
58,,"06/418,164","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,27324601,H04L 25/03133 (20130101),"September 14, 1982","January 1, 1985","4,491,808",#4491808,True
59,,"06/406,567","Tokyo, JP","Hitachi, Ltd.",14903742,H01P 5/028 (20130101); H03F 3/601 (20130101); H03F 1/56 (20130101),"August 9, 1982","January 1, 1985","4,491,809",#4491809,True
60,,"06/480,551","Glenview, IL",Zenith Electronics Corporation,23908400,H01F 17/062 (20130101); H01F 27/04 (20130101); H01F 38/30 (20130101); H01F 2038/305 (20130101); H01F 2027/2833 (20130101),"March 30, 1983","January 1, 1985","4,491,818",#4491818,True
61,,"06/317,631","Elgin, IL","XCO International, Inc.",23234552,G01K 7/02 (20130101); G01K 7/22 (20130101); G01K 7/00 (20130101); Y10T 29/49085 (20150115),"November 2, 1981","January 1, 1985","4,491,822",#4491822,True
62,,"06/495,090","Nordborg, DK",Danfoss A/S,23967237,H03M 1/305 (20130101),"May 16, 1983","January 1, 1985","4,491,826",#4491826,True
63,,"06/340,583","San Diego, CA",The Salk Institute for Biological Studies,23334027,G06Q 99/00 (20130101); B27M 3/0073 (20130101),"January 18, 1982","January 1, 1985","4,491,829",#4491829,True
64,,"06/344,745","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",12032199,G09G 5/40 (20130101),"February 1, 1982","January 1, 1985","4,491,832",#4491832,True
65,,"06/168,323","Kawasaki, JP",Fujitsu Limited,13998863,B41J 2/04541 (20130101); B41J 2/04588 (20130101); B41J 2/04581 (20130101),"July 11, 1980","January 1, 1985","4,491,851",#4491851,True
66,,"06/471,008","Sunnyvale, CA",Verbatim Corporation,23869924,G11B 5/5534 (20130101); G11B 33/10 (20130101); G11B 21/10 (20130101),"March 1, 1983","January 1, 1985","4,491,884",#4491884,True
67,,"06/405,430","Tokyo, JP",Sony Corporation,14954519,G11B 15/29 (20130101); G11B 15/10 (20130101),"August 5, 1982","January 1, 1985","4,491,887",#4491887,True
68,,"06/493,231","Cleveland, OH",Reliance Electric Company,13909602,H01T 1/22 (20130101); H01T 4/12 (20130101); H01T 2/00 (20130101),"May 10, 1983","January 1, 1985","4,491,893",#4491893,True
69,,"06/326,442","Waltham, MA",Honeywell Information Systems Inc.,23272228,G06F 9/26 (20130101); G06F 9/30192 (20130101); G06F 9/268 (20130101),"December 1, 1981","January 1, 1985","4,491,908",#4491908,True
70,,"06/517,384","Alvin, TX","Litton Resources Systems, Inc.",26784215,G06F 13/3625 (20130101),"July 27, 1983","January 1, 1985","4,491,916",#4491916,True
71,,"06/363,383","Paris, FR",Thomson-CSF,9257152,H03H 9/02834 (20130101); G06G 7/195 (20130101),"March 29, 1982","January 1, 1985","4,491,931",#4491931,True
72,,"06/334,852","Dallas, TX",Texas Instruments Incorporated,23309144,G11C 11/402 (20130101); H03K 19/096 (20130101); H03K 19/01735 (20130101); H03K 5/135 (20130101),"December 28, 1981","January 1, 1985","4,491,938",#4491938,True
73,,"06/347,554","Tokyo, JP",Sony Corporation,12070737,H04L 1/0045 (20130101); H04L 1/0057 (20130101); H04L 1/0041 (20130101); H04H 40/45 (20130101),"February 10, 1982","January 1, 1985","4,491,943",#4491943,True
74,,"06/487,821",NL,Wavin B.V.,19839637,B65D 31/10 (20130101),"April 22, 1983","January 1, 1985","4,491,959",#4491959,True
75,,"06/361,479","Tokyo, JP","Hitachi, Ltd.",12632606,G06K 9/4609 (20130101); G06K 9/38 (20130101),"March 23, 1982","January 1, 1985","4,491,962",#4491962,True
76,,"06/422,189","Oklahoma City, OK",Skyswitch Satellite Communications,4122852,H03D 7/161 (20130101); H03D 7/165 (20130101),"September 23, 1982","January 1, 1985","4,491,969",#4491969,True
77,,"06/434,325","Kobe, JP",Fujitsu Ten Limited,15811017,H03J 1/005 (20130101); H03J 5/246 (20130101); H03J 5/0281 (20130101),"October 14, 1982","January 1, 1985","4,491,975",#4491975,True
78,,"06/418,611","Portland, OR","Smetco, Inc.",23658840,B27M 3/0073 (20130101); Y10T 29/53435 (20150115); Y10T 29/53978 (20150115); Y10T 29/49833 (20150115); Y10T 29/5343 (20150115); Y10T 29/53974 (20150115); Y10T 29/5337 (20150115),"September 16, 1982","January 8, 1985","4,492,016",#4492016,True
79,,"06/322,707","Soborg, DK",A/S Niro Atomizer,8138233,F26B 3/084 (20130101),"November 18, 1981","January 8, 1985","4,492,040",#4492040,True
80,,"06/412,523","Tokyo, JP",Nippon Steel Corporation,26468377,C10B 57/10 (20130101); F26B 21/10 (20130101); F26B 25/22 (20130101); F26B 23/002 (20130101); Y02P 70/40 (20151101); Y02P 70/405 (20151101),"August 26, 1982","January 8, 1985","4,492,042",#4492042,True
81,,"06/524,569","Boise, ID",Boise Cascade Corporation,24089760,D21F 5/046 (20130101),"August 19, 1983","January 8, 1985","4,492,044",#4492044,True
82,,"06/260,660","El Segundo, CA",Hughes Aircraft Company,26743614,B24B 7/16 (20130101); B24B 41/06 (20130101); G02B 6/3887 (20130101); G02B 6/3863 (20130101),"May 4, 1981","January 8, 1985","4,492,060",#4492060,True
83,,"06/503,693","Frankfurt, DEGg. Noell GmbH",Philipp Holzmann AG,6165869,F17C 3/022 (20130101); F17C 13/126 (20130101); F17C 2203/0678 (20130101); Y10S 220/901 (20130101); F17C 2203/0333 (20130101); F17C 2260/033 (20130101); F17C 2203/0629 (20130101); F17C 2203/0639 (20130101); F17C 2221/033 (20130101); F17C 2223/0161 (20130101); F17C 2223/033 (20130101); F17C 2203/0341 (20130101),"June 13, 1983","January 8, 1985","4,492,087",#4492087,True
84,,"06/516,135","St. Johann in Tirol, AT",ID-Energiesysteme Gesellschaft m.b.H.,3540892,F24D 3/08 (20130101); F24H 1/208 (20130101); F24D 2200/12 (20130101); Y02B 10/20 (20130101); F24D 2240/22 (20130101); F24D 2220/06 (20130101); F24D 2220/08 (20130101); F24D 2220/20 (20130101); F24D 2240/10 (20130101); Y02B 10/70 (20130101),"July 21, 1983","January 8, 1985","4,492,093",#4492093,True
85,,"06/418,093","Yokohama, JP","Nissan Motor Company, Limited",15525183,E05B 9/084 (20130101); E05B 77/44 (20130101); Y10T 70/8541 (20150401); Y10T 70/7655 (20150401),"September 14, 1982","January 8, 1985","4,492,101",#4492101,True
86,,"06/437,730","Syracuse, NY",Carrier Corporation,23737645,F04B 27/053 (20130101); F04B 35/04 (20130101); Y10T 74/18256 (20150115); Y10S 417/902 (20130101),"October 29, 1982","January 8, 1985","4,492,127",#4492127,True
87,,"06/372,390",JP,"Nissan Motor Company, Limited",13265338,B60K 20/02 (20130101); F16H 59/0208 (20130101); G05G 1/04 (20130101); G05G 25/02 (20130101); Y10T 403/7061 (20150115); Y10T 403/454 (20150115); Y10T 74/20612 (20150115); Y10T 74/20134 (20150115),"April 27, 1982","January 8, 1985","4,492,129",#4492129,True
88,,"06/365,727","Burlington, VT",General Electric Company,23440096,F41A 9/04 (20130101),"April 5, 1982","January 8, 1985","4,492,144",#4492144,True
89,,"06/454,680",,,23805630,A01G 20/00 (20180201); A01C 5/06 (20130101),"December 30, 1982","January 8, 1985","4,492,172",#4492172,True
90,,"06/239,005","Nashville, TN","PetroSystems International, Inc.",22900213,F02B 43/00 (20130101); F02M 13/08 (20130101); F02M 21/04 (20130101); F02M 35/02483 (20130101); F02D 19/0647 (20130101); F02D 19/0678 (20130101); F02D 19/0613 (20130101); F02M 21/0239 (20130101); F02M 35/042 (20130101); Y02T 10/32 (20130101); Y02T 10/36 (20130101),"February 27, 1981","January 8, 1985","4,492,207",#4492207,True
91,,"06/279,744","Walpole, MA",The Kendall Company,23070263,A61B 5/1073 (20130101); A61B 5/03 (20130101),"July 2, 1981","January 8, 1985","4,492,234",#4492234,True
92,,"06/469,204","Azusa, CA",Anthony Manufacturing Corp.,23862878,A01G 25/162 (20130101); Y10T 137/86413 (20150401); Y10T 137/268 (20150401),"February 24, 1983","January 8, 1985","4,492,247",#4492247,True
93,,"06/575,466","Ruti, CH",Sulzer-Ruti Machinery Works Limited,4233865,D03D 41/005 (20130101); D03D 47/278 (20130101); D03D 49/62 (20130101); D03D 47/302 (20130101),"January 30, 1984","January 8, 1985","4,492,254",#4492254,True
94,,"06/391,423","Torino, IT",Fataluminium S.p.A.,11306536,B60B 3/06 (20130101); B22D 13/04 (20130101),"June 23, 1982","January 8, 1985","4,492,264",#4492264,True
95,,"06/377,918","McLean, VA",Environmental Products Corporation,26998743,G07F 7/0609 (20130101); Y10S 100/902 (20130101),"May 13, 1982","*     January 8, 1985","4,492,295",#4492295,True
96,,,,,,,,,,#4492297,True
97,,"06/479,917","Springfield, OH","Babies by Storm, Inc.",23905969,A47D 13/025 (20130101),"March 28, 1983","January 8, 1985","4,492,326",#4492326,True
98,,"06/572,618","Stamford, CT",Champion International Corporation,27021410,B65D 5/2028 (20130101),"January 23, 1984","January 8, 1985","4,492,333",#4492333,True
99,,"06/470,143","Brockton, MA",Double E Company Inc.,23866443,F16H 25/18 (20130101); B65H 75/242 (20130101),"February 28, 1983","January 8, 1985","4,492,346",#4492346,True
100,,"06/101,092",,,22283002,B25B 11/002 (20130101),"December 7, 1979","January 8, 1985","4,492,367",#4492367,True
101,,"06/451,240","Tochigi, JP",Kabushiki Kaisha Universale,16274054,G07F 17/34 (20130101),"December 20, 1982","January 8, 1985","4,492,379",#4492379,True
102,,"06/490,669",JP,"Nissan Shatai Company, Limited",16894528,B60J 7/22 (20130101),"May 2, 1983","January 8, 1985","4,492,406",#4492406,True
103,,"06/408,713","Murray Hill, NJ",AT&T Bell Laboratories,26979892,G02B 1/048 (20130101); G02B 6/02395 (20130101); G02B 1/048 (20130101); C08L 25/10 (20130101); G02B 1/048 (20130101); C08L 91/00 (20130101),"August 16, 1982","January 8, 1985","4,492,428",#4492428,True
104,,"06/380,872","Osaka, JP",Minolta Camera Kabushiki Kaisha,13699381,G03B 17/14 (20130101); G02B 7/021 (20130101),"May 21, 1982","January 8, 1985","4,492,429",#4492429,True
105,,"06/400,391","Tokyo, JP",Knoishiroku Photo Industry Co. Ltd.,14801426,G03G 15/09 (20130101),"July 21, 1982","January 8, 1985","4,492,456",#4492456,True
106,,"06/399,847","Kobe, JP",Kawasaki Steel Corporation,26455391,G01B 11/24 (20130101); G01B 11/022 (20130101),"July 19, 1982","January 8, 1985","4,492,472",#4492472,True
107,,"06/347,745","Tokyo, JP",Kirin Beer Kabushiki Kaisha,26351530,G01N 21/90 (20130101); G01N 21/8851 (20130101),"February 10, 1982","January 8, 1985","4,492,476",#4492476,True
108,,"06/406,691","Chicago, IL",Advance Process Supply Co.,23609073,B41F 15/44 (20130101),"August 9, 1982","January 8, 1985","4,492,486",#4492486,True
109,,"06/525,028","Manchester, GB2",The Victoria University of Manchester,24091628,F16B 3/00 (20130101); F16B 12/20 (20130101); F16B 2012/046 (20130101); Y10T 403/587 (20150115); Y10T 403/4648 (20150115); F16B 2200/10 (20180801); Y10T 403/598 (20150115),"August 22, 1983","January 8, 1985","4,492,489",#4492489,True
110,,"06/496,331","Phoenix, AZ",Builders Equipment Company,26919849,B66F 9/12 (20130101); B65G 49/08 (20130101),"May 23, 1983","January 8, 1985","4,492,503",#4492503,True
111,,"06/558,289","New York, NY",CIC Int'l. Corp.,24228960,A21C 11/18 (20130101); A21C 11/10 (20130101),"December 5, 1983","January 8, 1985","4,492,550",#4492550,True
112,,"06/376,737","Bad Kissingen, DE",Hegler; Wilhelm,6133024,B29C 49/4823 (20130101); B29C 49/0021 (20130101); B29C 33/02 (20130101); B29C 35/16 (20130101); B29C 2791/006 (20130101),"May 10, 1982","January 8, 1985","4,492,551",#4492551,True
113,,"06/501,668","Houston, TX",Shell Oil Company,23994534,B01D 53/26 (20130101); C01B 32/50 (20170801); Y02P 20/544 (20151101); Y10S 62/928 (20130101),"June 6, 1983","January 8, 1985","4,492,593",#4492593,True
114,,"06/428,057","Kawasaki, JP",Tokyo Shibaura Denki Kabushiki Kaisha,15600316,C03C 27/046 (20130101); C22C 38/40 (20130101); C22C 30/00 (20130101),"September 29, 1982","January 8, 1985","4,492,603",#4492603,True
115,,"06/411,588","New York, NY",Freeport Kaolin Company,23629535,B03D 1/016 (20130101); B03D 1/02 (20130101); B28C 1/08 (20130101); B03D 3/06 (20130101); B03D 2201/005 (20130101); Y02P 40/63 (20151101),"August 25, 1982","January 8, 1985","4,492,628",#4492628,True
116,,"06/422,479",,,25669535,B01D 53/62 (20130101); G21F 9/02 (20130101); Y02A 50/2342 (20180101); Y02C 10/04 (20130101),"September 23, 1982","January 8, 1985","4,492,649",#4492649,True
117,,"06/170,326","St. Louis, MO",Petrolite Corporation,22619446,B01D 17/047 (20130101); C07C 335/08 (20130101); C02F 1/54 (20130101),"July 21, 1980","January 8, 1985","4,492,658",#4492658,True
118,,"06/489,475","London, GB2",Pirelli General plc,23944025,B29C 35/04 (20130101); B29C 48/908 (20190201); B29C 48/91 (20190201); B29C 48/90 (20190201); B29C 48/06 (20190201); B29K 2105/24 (20130101),"April 28, 1983","January 8, 1985","4,492,662",#4492662,True
119,,"06/366,819","Pittsburgh, PA",Westinghouse Electric Corp.,23444675,G21C 3/326 (20130101); Y02E 30/38 (20130101),"April 8, 1982","January 8, 1985","4,492,668",#4492668,True
120,,"06/287,467","Armonk, NY",International Business Machines Corporation,23103039,H01L 21/02126 (20130101); H01L 21/02266 (20130101); H01L 21/02282 (20130101); H01L 21/02304 (20130101); H01L 21/31051 (20130101); H01L 21/31604 (20130101); H01L 21/31608 (20130101); H01L 21/76819 (20130101); H01L 23/291 (20130101); H01L 23/3171 (20130101); H01L 2924/0002 (20130101); H01L 2924/09701 (20130101); H01L 2924/19041 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"July 27, 1981","January 8, 1985","4,492,717",#4492717,True
121,,"06/450,779","Detroit, MI",Burroughs Corporation,23789453,G11B 7/2542 (20130101); G11B 2007/25715 (20130101); G11B 2007/2571 (20130101); G11B 2007/24316 (20130101); G11B 7/2585 (20130101),"December 17, 1982","January 8, 1985","4,492,718",#4492718,True
122,,"06/555,006","Osaka, JP","Teijin, Limited",25798889,B05D 5/08 (20130101); B05D 7/04 (20130101); C08J 5/18 (20130101); C09D 4/00 (20130101); G03C 1/7954 (20130101); G11B 5/7013 (20130101); C09D 4/00 (20130101); C08F 222/1006 (20130101); C09D 4/00 (20130101); C08F 220/04 (20130101); C08J 2367/02 (20130101),"November 21, 1983","January 8, 1985","4,492,719",#4492719,True
123,,"06/054,209","Danbury, CT",Union Carbide Corporation,21989480,A01N 37/38 (20130101); C07C 17/25 (20130101); C07C 17/275 (20130101); C07C 17/358 (20130101); C07C 57/52 (20130101); C07C 57/56 (20130101); C07C 255/00 (20130101); C07C 17/25 (20130101); C07C 21/04 (20130101); C07C 17/275 (20130101); C07C 19/075 (20130101); C07C 17/358 (20130101); C07C 21/04 (20130101),"July 2, 1979","January 8, 1985","4,492,799",#4492799,True
124,,"06/468,786","Leverkusen, DE",Bayer Aktiengesellschaft,6096990,C07C 21/19 (20130101); C07C 17/2635 (20130101),"February 22, 1983","January 8, 1985","4,492,800",#4492800,True
125,,"06/508,248","Osaka, JP","Ibuki Kogyo Co., Ltd.",11812060,H04R 1/30 (20130101); H04R 9/025 (20130101); H04R 2209/022 (20130101),"June 27, 1983","January 8, 1985","4,492,827",#4492827,True
126,,"06/267,176","Pittsburgh, PA",Allegheny Ludlum Steel Corporation,23017637,B23K 9/0203 (20130101); B23K 5/12 (20130101),"May 26, 1981","January 8, 1985","4,492,849",#4492849,True
127,,"06/498,020",,,23979294,H02H 11/002 (20130101); Y10T 307/839 (20150401),"May 25, 1983","January 8, 1985","4,492,878",#4492878,True
128,,"06/390,720","Cleveland, OH",Eaton Corporation,23543643,H03K 17/122 (20130101); H03K 17/04123 (20130101),"June 21, 1982","January 8, 1985","4,492,883",#4492883,True
129,,"06/272,919","Kadoma, JP","Matsushita Electric Industrial Co., Ltd.",13861894,H03H 9/30 (20130101); H03H 11/04 (20130101); H03H 9/36 (20130101),"June 12, 1981","January 8, 1985","4,492,928",#4492928,True
130,,"06/474,685","Murray Hill, NJ",AT&T Bell Laboratories,23884556,H03B 5/06 (20130101),"March 11, 1983","January 8, 1985","4,492,935",#4492935,True
131,,"06/420,887","Melbourne, FL",Harris Corporation,23668249,H01P 5/16 (20130101); H01P 5/04 (20130101),"September 21, 1982","January 8, 1985","4,492,938",#4492938,True
