,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
10,,"07/668,274","Dusseldorf, DE",Vereinigte Kesselwerke Aktiengesellschaft,6401883,F23G 5/30 (20130101); F22B 31/0084 (20130101); F23C 10/10 (20130101); F23C 10/28 (20130101); F23C 10/005 (20130101); F23N 5/003 (20130101); F23N 2037/16 (20130101); F23N 2021/08 (20130101); F23G 2207/106 (20130101); F23G 2203/501 (20130101); F23N 2037/18 (20130101); F23G 2207/104 (20130101); F23N 2025/16 (20130101); F23G 2207/50 (20130101); F23N 2025/08 (20130101); F23G 2207/101 (20130101); Y02E 20/348 (20130101); F23G 2209/12 (20130101),"March 11, 1991","January 7, 1992","5,078,100",#5078100,True
11,,"07/479,945","Waukegan, IL",Outboard Marine Corporation,26980370,F01P 1/06 (20130101); F02B 61/045 (20130101); F01P 3/202 (20130101),"February 14, 1990","January 7, 1992","5,078,101",#5078101,True
12,,"07/591,688",,,24367484,F41B 11/57 (20130101); F41B 11/71 (20130101); F42B 6/10 (20130101); F41B 11/62 (20130101),"October 2, 1990","January 7, 1992","5,078,117",#5078117,True
13,,"07/508,309","Mountain View, CA","Cardiometrics, Inc.",26943975,A61B 5/028 (20130101); A61B 8/06 (20130101); A61B 8/12 (20130101); A61B 8/445 (20130101); G01B 17/00 (20130101); G01F 1/663 (20130101); A61B 8/463 (20130101),"April 12, 1990","January 7, 1992","5,078,148",#5078148,True
14,,"07/440,047","Wappingers Falls, NY","Carter, Jr.; Donald W.",23747200,B23P 21/004 (20130101); B65G 37/02 (20130101); B23Q 7/14 (20130101); B23P 21/006 (20130101),"November 21, 1989","January 7, 1992","5,078,257",#5078257,True
15,,"07/575,384",DE,Durkopp Adler Aktiengesellschaft,6388481,B65G 19/025 (20130101); B65G 47/61 (20130101); B65G 2201/0229 (20130101),"August 29, 1990","January 7, 1992","5,078,262",#5078262,True
16,,"07/611,627","Middletown, OH",The Black Clawson Company,24449782,D21D 5/04 (20130101); B07B 1/06 (20130101),"November 13, 1990","January 7, 1992","5,078,275",#5078275,True
17,,"07/623,939","Dortmund, DE",Split-Box Patentverwertung KG,6378698,B65D 11/14 (20130101); B65D 85/305 (20130101); B65D 1/243 (20130101); B65D 21/0204 (20130101),"December 10, 1990","January 7, 1992","5,078,292",#5078292,True
18,,"07/510,432","Houston, TX","HMT, Inc.",24030718,B65D 88/46 (20130101),"April 18, 1990","January 7, 1992","5,078,293",#5078293,True
19,,"07/637,547",,,24556405,A01K 65/00 (20130101); Y10T 24/3984 (20150115),"January 28, 1991","January 7, 1992","5,078,310",#5078310,True
20,,"07/583,169","Newport Beach, CA",Egly; Robert A.,24331956,A47B 19/10 (20130101); G06F 1/1611 (20130101); B42F 15/066 (20130101); A47B 2200/0094 (20130101); Y10S 248/918 (20130101),"September 14, 1990","January 7, 1992","5,078,358",#5078358,True
21,,"07/624,994",,,24504156,A61H 15/0092 (20130101); A61H 2205/065 (20130101),"December 10, 1990","January 7, 1992","5,078,387",#5078387,True
22,,"07/433,261","Tokyo, JP","Mitsubishi Gas Chemical Company, Inc.",17635395,G02F 1/1416 (20130101),"November 8, 1989","January 7, 1992","5,078,477",#5078477,True
23,,"07/657,518","Cranford, NJ","Construction Specialties, Inc.",24637512,E04B 1/6804 (20130101); Y10T 403/18 (20150115); Y10T 403/7123 (20150115),"February 19, 1991","January 7, 1992","5,078,529",#5078529,True
24,,"07/491,104","Niles, IL",Stimsonite Corporation,27003830,E01F 9/553 (20160201),"March 8, 1990","January 7, 1992","5,078,538",#5078538,True
25,,"07/561,883","Tokyo, JP",Kabushiki Kaisha Iseki Kaihatsu Koki,15539195,E21D 9/0657 (20160101); E21B 7/206 (20130101),"August 2, 1990","January 7, 1992","5,078,545",#5078545,True
26,,"07/648,719","Harrisburg, PA",AMP Incorporated,12028472,H01R 12/515 (20130101); H01R 13/112 (20130101); Y10S 439/907 (20130101),"January 31, 1991","January 7, 1992","5,078,611",#5078611,True
27,,"07/596,777",,,24388654,H01R 13/447 (20130101); H01R 13/52 (20130101),"October 12, 1990","January 7, 1992","5,078,614",#5078614,True
28,,"07/657,002",,,24635462,A63H 3/003 (20130101),"February 15, 1991","January 7, 1992","5,078,640",#5078640,True
29,,"07/607,892","Paris, FR",Societe Anonyme dite : SYNTHELABO,9387042,A61F 2/004 (20130101); Y10S 128/25 (20130101),"November 1, 1990","January 7, 1992","5,078,676",#5078676,True
30,,"07/228,536","Bethesda, MD","Survival Technology, Inc.",27497179,A61K 9/0019 (20130101); A61N 1/327 (20130101); A61K 31/415 (20130101); A61K 31/66 (20130101); A61K 33/02 (20130101); A61K 38/49 (20130101); A61K 47/18 (20130101); A61M 5/2066 (20130101); A61N 1/36014 (20130101); A61K 31/13 (20130101); C12Y 304/21068 (20130101); A61K 31/415 (20130101); A61K 33/02 (20130101); A61K 38/49 (20130101); A61M 5/19 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101),"August 5, 1988","*     January 7, 1992","5,078,680",#5078680,True
31,,"07/442,999","Osaka, JP",Sharp Kabushiki Kaisha,15642405,A61M 5/16854 (20130101); G05D 16/2066 (20130101); Y10S 128/13 (20130101),"November 28, 1989","January 7, 1992","5,078,682",#5078682,True
32,,"07/464,966","Southfield, MI","Accumed Systems, Incorporated",23845996,A61M 5/00 (20130101),"January 11, 1990","January 7, 1992","5,078,690",#5078690,True
33,,"07/609,924","Norwood, MA","Mitek Surgical Products, Inc.",24442915,A61B 17/0401 (20130101); A61B 17/06061 (20130101); A61B 2017/0412 (20130101); A61B 50/20 (20160201); A61B 2017/0437 (20130101); A61B 2017/0458 (20130101); A61B 2017/0416 (20130101),"November 6, 1990","January 7, 1992","5,078,730",#5078730,True
34,,"07/560,690","Ardsley, NY",Ciba-Geigy Corporation,25883760,C08L 91/06 (20130101); D06M 15/227 (20130101); D06M 15/6436 (20130101); C08L 91/06 (20130101); C08L 91/06 (20130101); C08L 83/00 (20130101); C08L 2666/02 (20130101),"July 31, 1990","January 7, 1992","5,078,747",#5078747,True
35,,"07/653,084","Hamburg, DE",Hans Schwarzkopf GmbH,6399765,A61K 8/411 (20130101); A61K 8/4913 (20130101); A61K 8/4973 (20130101); A61K 8/69 (20130101); C07D 309/06 (20130101); C07C 215/16 (20130101); C07C 217/84 (20130101); C07D 307/12 (20130101); A61Q 5/10 (20130101),"February 8, 1991","January 7, 1992","5,078,748",#5078748,True
36,,"07/651,423","Tokyo, JP",Canon Kabushiki Kaisha,26340502,C09D 11/38 (20130101),"February 6, 1991","January 7, 1992","5,078,790",#5078790,True
37,,"07/627,047","Courbevoie, FR",Compagnie Europeenne du Zirconium Cezus,9389215,C23F 1/02 (20130101); C23F 1/26 (20130101); G21C 21/00 (20130101); G21C 3/324 (20130101); Y02E 30/40 (20130101),"December 13, 1990","January 7, 1992","5,078,797",#5078797,True
38,,"07/518,509",JP,"Dainippon Screen Mfg. Co., Ltd.",14624529,H01L 21/31111 (20130101); H01L 21/02057 (20130101),"May 3, 1990","January 7, 1992","5,078,832",#5078832,True
39,,"07/210,830","Linden, NJ",Exxon Chemical Patents Inc.,22784422,C10M 141/10 (20130101); C10M 133/08 (20130101); C10M 133/52 (20130101); C10M 137/02 (20130101); C10M 139/00 (20130101); C10M 141/12 (20130101); C10M 2215/04 (20130101); C10M 2215/042 (20130101); C10M 2215/086 (20130101); C10M 2215/24 (20130101); C10M 2215/26 (20130101); C10M 2215/28 (20130101); C10M 2217/046 (20130101); C10M 2217/06 (20130101); C10M 2223/02 (20130101); C10M 2223/041 (20130101); C10M 2223/049 (20130101); C10M 2223/10 (20130101); C10M 2227/00 (20130101); C10M 2227/06 (20130101); C10M 2227/061 (20130101); C10M 2227/062 (20130101); C10M 2227/063 (20130101); C10M 2227/065 (20130101); C10M 2227/066 (20130101); C10N 2240/04 (20130101); C10N 2240/042 (20130101); C10N 2240/044 (20130101); C10N 2240/046 (20130101); C10N 2240/08 (20130101); C10N 2240/10 (20130101); C10N 2240/101 (20130101); C10N 2240/104 (20130101); C10N 2240/106 (20130101); C10N 2270/02 (20130101),"June 24, 1988","January 7, 1992","5,078,893",#5078893,True
40,,"07/697,783","Bensalem, PA","N. Jonas & Co., Inc.",24802520,C02F 1/505 (20130101); C02F 2103/42 (20130101),"May 9, 1991","January 7, 1992","5,078,902",#5078902,True
41,,"07/427,853","Essen, DE",RWE Energie Aktiengesellschaft,6348721,G21C 9/004 (20130101); Y02E 30/32 (20130101); Y02E 30/31 (20130101),"October 5, 1989","January 7, 1992","5,078,960",#5078960,True
42,,"07/582,061","Vina del Mar, CL",Comercial e Industrial Ausonia Ltda.,3478780,A23G 1/205 (20130101); A23G 7/02 (20130101); A23G 3/2023 (20130101); A23G 1/21 (20130101),"September 14, 1990","January 7, 1992","5,079,022",#5079022,True
43,,"07/437,714","Osaka, JP","Nippon Shokubai Kagaku Kogyo Co., Ltd.",26558937,D06M 14/08 (20130101),"November 17, 1989","January 7, 1992","5,079,034",#5079034,True
44,,"07/458,426","Stamford, CT",Xerox Corporation,23820738,G03G 15/758 (20130101); G03G 5/105 (20130101); G03G 5/14765 (20130101); G03G 5/14795 (20130101); Y10T 428/24994 (20150401); Y10S 428/903 (20130101); Y10T 428/31504 (20150401),"December 28, 1989","January 7, 1992","5,079,037",#5079037,True
45,,"07/592,243","Nagoya, JP","The Pilot Ink Co., Ltd.",14696905,A41G 1/00 (20130101); B44C 5/06 (20130101); B44F 1/10 (20130101); Y10T 428/249997 (20150401); Y10S 428/913 (20130101),"October 3, 1990","January 7, 1992","5,079,049",#5079049,True
46,,"07/473,358",,,26907118,B29D 23/008 (20130101); F16L 47/26 (20130101); Y10T 428/139 (20150115); Y10T 428/1372 (20150115),"February 1, 1990","January 7, 1992","5,079,056",#5079056,True
47,,"07/429,355","Toledo, OH",Owens-Illinois Plastic Products Inc.,27393450,B29C 49/24 (20130101); B65D 23/0864 (20130101); G09F 3/04 (20130101); B29C 2049/2412 (20130101); B29L 2009/00 (20130101); B29L 2031/744 (20130101); Y10T 428/2826 (20150115); Y10T 428/31913 (20150401); Y10T 428/1376 (20150115); Y10T 428/1352 (20150115); Y10T 428/24967 (20150115); Y10T 428/1397 (20150115); Y10T 428/249982 (20150401),"October 31, 1989","January 7, 1992","5,079,057",#5079057,True
48,,"07/471,328",N/A,Owens-Corning Fiberglas Corp.,23871196,B32B 13/14 (20130101); E04C 2/043 (20130101); Y10S 428/92 (20130101); Y10T 428/249932 (20150401); B32B 2262/101 (20130101); B32B 2307/3065 (20130101); Y10S 428/902 (20130101),"January 29, 1990","January 7, 1992","5,079,078",#5079078,True
49,,"07/549,621","Toyota, JP",Toyota Jidosha Kabushiki Kaisha,15807604,B29C 67/246 (20130101); B29C 70/58 (20130101); Y10T 428/251 (20150115); B29K 2105/06 (20130101); Y10T 428/31554 (20150401); B29K 2075/00 (20130101),"July 9, 1990","January 7, 1992","5,079,084",#5079084,True
50,,"07/512,588","Tokyo, JP",Canon Kabushiki Kaisha,27577055,G03G 5/0611 (20130101); G03G 5/0661 (20130101); G03G 5/0674 (20130101); G11B 7/244 (20130101); G11B 7/247 (20130101); G11B 7/249 (20130101); Y10T 428/24876 (20150115); G11B 7/2533 (20130101); Y10S 430/146 (20130101); Y10S 430/165 (20130101); Y10T 428/24479 (20150115); Y10T 428/24901 (20150115),"April 24, 1990","January 7, 1992","5,079,128",#5079128,True
51,,"07/245,192","Kanagawa, JP","Fuji Photo Film Co., Ltd.",16898759,G03C 7/3041 (20130101),"September 16, 1988","*     January 7, 1992","5,079,132",#5079132,True
52,,"07/302,854","Sunnyvale, CA",Adeza Biomedical Corporation,26936926,G01N 33/6887 (20130101); G01N 33/6893 (20130101); Y10S 436/814 (20130101); G01N 2800/368 (20130101); G01N 2800/321 (20130101),"January 27, 1989","January 7, 1992","5,079,171",#5079171,True
53,,"07/233,141","Osaka, JP","Shionogi & Co., Ltd.",16515468,G01N 33/54393 (20130101); C07K 16/4283 (20130101); C07K 16/082 (20130101); G01N 33/5764 (20130101); G01N 33/556 (20130101),"August 17, 1988","January 7, 1992","5,079,173",#5079173,True
54,,"07/448,052",FR,"L'Etat Francais represente par le Ministre des Postes, des Telecommunications)",9373099,H01L 21/31051 (20130101); H01L 21/31116 (20130101); H01L 21/312 (20130101); H01L 21/32136 (20130101); H01L 29/458 (20130101); H01L 21/02118 (20130101); H01L 29/78636 (20130101); H01L 31/1884 (20130101); H01L 21/02274 (20130101); H01L 29/66757 (20130101); Y02E 10/50 (20130101),"December 8, 1989","January 7, 1992","5,079,178",#5079178,True
55,,"07/397,847","Tokyo, JP","Hitachi, Ltd.",27305165,G11C 7/18 (20130101); H01L 27/10805 (20130101); H01L 29/66181 (20130101); H01L 27/10852 (20130101); Y10S 257/906 (20130101),"August 24, 1989","January 7, 1992","5,079,181",#5079181,True
56,,"07/573,515","Dallas, TX",Texas Instruments Incorporated,24292299,H01L 21/477 (20130101); Y10S 148/064 (20130101),"August 24, 1990","January 7, 1992","5,079,192",#5079192,True
57,,"07/557,543","Cleveland, OH",Eaton Corporation,24225858,C04B 35/65 (20130101); C04B 35/591 (20130101),"July 24, 1990","January 7, 1992","5,079,198",#5079198,True
58,,"07/676,921","Rochester, NY",Eastman Kodak Company,27085245,B41M 5/388 (20130101); Y10T 428/31786 (20150401); Y10S 428/914 (20130101); Y10S 428/913 (20130101),"March 28, 1991","January 7, 1992","5,079,213",#5079213,True
59,,"07/291,733","Osaka, JP","Sumitomo Electric Industries, Ltd.",18299335,C04B 35/4508 (20130101); C04B 35/62254 (20130101); H01L 39/143 (20130101); H01L 39/248 (20130101); Y10T 428/31678 (20150401); Y10S 505/704 (20130101); Y10S 505/701 (20130101); Y10S 505/702 (20130101); Y10S 505/703 (20130101); Y10S 428/93 (20130101),"December 29, 1988","January 7, 1992","5,079,218",#5079218,True
60,,"07/298,151",YU,Lek,25548253,A61K 31/44 (20130101); B82Y 5/00 (20130101); A61K 47/6951 (20170801); C08B 37/0015 (20130101); Y10S 514/929 (20130101); Y10S 514/964 (20130101),"January 18, 1989","January 7, 1992","5,079,237",#5079237,True
61,,"07/278,533","Uppsala, SE",Pharmacia AB,20367995,A61K 31/52 (20130101); A61K 31/52 (20130101); Y10S 514/913 (20130101); A61K 2300/00 (20130101),"November 22, 1988","January 7, 1992","5,079,253",#5079253,True
62,,"07/499,851","Cleveland, OH",Ferro Corporation,23987004,C08K 3/20 (20130101); C08K 3/24 (20130101); C08K 5/0066 (20130101); C08K 3/20 (20130101); C08L 51/06 (20130101); C08K 3/24 (20130101); C08L 51/06 (20130101); C08K 5/0066 (20130101); C08L 51/06 (20130101),"March 26, 1990","January 7, 1992","5,079,283",#5079283,True
63,,"07/356,356","Parkersburg, WV",General Electric Company,26954777,C08L 51/085 (20130101); C08L 67/02 (20130101); C08L 69/00 (20130101); C08L 51/085 (20130101); C08L 67/02 (20130101); C08L 69/00 (20130101); Y10S 525/902 (20130101); C08L 2666/14 (20130101); C08L 2666/14 (20130101); C08L 2666/14 (20130101),"May 24, 1989","January 7, 1992","5,079,293",#5079293,True
64,,"07/611,934","Paris La Defense, FR",Atochem,9387452,C08F 214/227 (20130101); C09D 127/18 (20130101); C09D 127/16 (20130101); C08F 214/267 (20130101),"November 9, 1990","January 7, 1992","5,079,320",#5079320,True
65,,"07/598,831",,,24397089,C08G 73/1089 (20130101),"October 15, 1990","January 7, 1992","5,079,338",#5079338,True
66,,"07/460,678","Boston, MA","Dana-Farber Cancer Institute, Inc.",23829643,C07K 16/18 (20130101); C07K 14/47 (20130101),"January 5, 1990","January 7, 1992","5,079,343",#5079343,True
67,,"07/356,812","Rahway, NJ","Merck & Co., Inc.",23403052,D21H 17/27 (20130101); D21H 17/28 (20130101); D21H 17/36 (20130101); D21H 17/31 (20130101); D21H 17/30 (20130101),"May 24, 1989","January 7, 1992","5,079,348",#5079348,True
68,,"07/417,037","Gainesville, FL",University of Florida,26712359,A61K 47/559 (20170801); C07D 211/90 (20130101); C07D 213/82 (20130101); C07D 215/12 (20130101); C07D 215/20 (20130101); C07D 215/233 (20130101); C07D 215/48 (20130101); C07K 5/06026 (20130101); C07K 5/06078 (20130101); C07K 5/06086 (20130101); C07K 5/06139 (20130101); C07K 5/06191 (20130101); C07K 5/0812 (20130101); C07K 5/0815 (20130101); C07K 5/0821 (20130101); C07K 5/0827 (20130101); C07K 7/06 (20130101); C07C 271/22 (20130101); A61K 38/00 (20130101),"October 4, 1989","January 7, 1992","5,079,366",#5079366,True
69,,"07/441,837","Elk Grove Village, IL",Pre Finish Metals Incorporated,23754501,A47J 36/027 (20130101); B65D 81/3446 (20130101); Y10S 99/14 (20130101); B65D 2581/3477 (20130101); B65D 2581/3494 (20130101); B65D 2581/3448 (20130101),"November 27, 1989","January 7, 1992","5,079,398",#5079398,True
70,,"07/584,240","Osaka, JP","Mita Industrial Co., Ltd.",26540118,G03G 15/2003 (20130101); G05D 23/24 (20130101); G05D 23/1909 (20130101); Y10S 323/901 (20130101),"September 18, 1990","January 7, 1992","5,079,409",#5079409,True
71,,"07/581,830","New York, NY",U.S. Philips Corp.,10662992,H01L 37/02 (20130101); G01J 5/34 (20130101),"September 12, 1990","January 7, 1992","5,079,420",#5079420,True
72,,"07/492,829","Kawasaki, JP",Kabushiki Kaisha Toshiba,13176765,G01T 1/40 (20130101),"March 13, 1990","January 7, 1992","5,079,424",#5079424,True
73,,"07/600,895","Washington, DC",The United States of America as represented by the Secretary of the Army,24405493,G01N 25/72 (20130101); F41J 2/02 (20130101),"October 22, 1990","January 7, 1992","5,079,431",#5079431,True
74,,"07/543,283","Redwood City, CA",Ampex Corporation,24167343,G11B 5/588 (20130101); G01D 5/30 (20130101),"June 25, 1990","January 7, 1992","5,079,432",#5079432,True
75,,"07/586,402","Munich, DE",Siemens Aktiengesellschaft,8201913,H03K 19/1737 (20130101),"September 21, 1990","January 7, 1992","5,079,446",#5079446,True
76,,"07/645,972","Washington, DC","United States of America as represented by the Administrator, National",24591216,H01L 41/12 (20130101),"January 10, 1991","January 7, 1992","5,079,460",#5079460,True
77,,"07/489,558","Tokyo, JP",Toshiba Lighting & Technology Corporation,13009769,H01J 61/0672 (20130101),"March 7, 1990","January 7, 1992","5,079,478",#5079478,True
78,,"07/660,714",,,24650673,H01J 33/00 (20130101),"February 25, 1991","January 7, 1992","5,079,482",#5079482,True
79,,"07/592,006","Schaumburg, IL",Motorola Inc.,24368885,H03F 1/086 (20130101),"October 1, 1990","January 7, 1992","5,079,514",#5079514,True
80,,"07/571,378","Santa Clara, CA",National Semiconductor Corporation,24283447,H03F 3/45376 (20130101),"August 21, 1990","January 7, 1992","5,079,516",#5079516,True
81,,"07/665,576","Tokyo, JP",NEC Corporation,13089035,G08B 17/06 (20130101); H02H 5/047 (20130101); H02H 3/05 (20130101); G08B 21/182 (20130101),"March 6, 1991","January 7, 1992","5,079,542",#5079542,True
82,,"07/555,059","Tokyo, JP",Konica Corporation,16344670,G03D 5/04 (20130101); G03D 5/006 (20130101),"July 18, 1990","January 7, 1992","5,079,580",#5079580,True
83,,"07/413,329","Tokyo, JP","Hitachi, Ltd.",17118758,G11B 5/3967 (20130101); G11B 5/332 (20130101),"September 27, 1989","January 7, 1992","5,079,662",#5079662,True
84,,"07/473,926","Osaka, JP","Mita Industrial Co., Ltd.",11882542,G03G 15/0291 (20130101); H01T 19/00 (20130101),"February 2, 1990","January 7, 1992","5,079,668",#5079668,True
85,,"07/335,371",,,23311499,G03G 15/0266 (20130101),"April 10, 1989","January 7, 1992","5,079,669",#5079669,True
86,,"07/427,859","Stuttgart, DE",Robert Bosch GmbH,6327521,H01L 25/16 (20130101); H05K 1/0203 (20130101); H05K 5/0082 (20130101); H05K 2201/10189 (20130101); H05K 2201/10386 (20130101); H05K 2201/10446 (20130101); H01L 2924/0002 (20130101); H05K 2201/10545 (20130101); H05K 2201/10659 (20130101); H05K 2201/10689 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"October 13, 1989","January 7, 1992","5,079,672",#5079672,True
87,,"07/439,933","Tokyo, JP",Honda Giken Kogyo Kabushiki Kaisha,27337681,F16H 61/0213 (20130101); B60W 2050/0057 (20130101); F16H 61/682 (20130101); F16H 2059/142 (20130101); F16H 2061/0081 (20130101); Y10T 477/692 (20150115); Y10T 477/693 (20150115); Y10T 477/6937 (20150115); Y10T 477/631 (20150115); Y10T 477/636 (20150115); Y10S 706/90 (20130101),"November 20, 1989","January 7, 1992","5,079,704",#5079704,True
88,,"07/394,922",,,23560951,G09B 19/00 (20130101); G09B 5/02 (20130101),"August 16, 1989","January 7, 1992","5,079,726",#5079726,True
89,,"07/513,809","Osaka, JP",Sharp Kabushiki Kaisha,26391137,G06F 15/0258 (20130101),"April 24, 1990","January 7, 1992","5,079,732",#5079732,True
90,,"07/478,550",,,23900384,B44D 3/126 (20130101); E06C 7/14 (20130101); B44D 3/14 (20130101),"February 12, 1990","January 14, 1992","5,079,795",#5079795,True
91,,"07/401,776",,,25676375,B23P 6/00 (20130101); E21B 17/01 (20130101); E21B 17/1085 (20130101); F16L 55/168 (20130101); F16L 57/00 (20130101); F16L 58/02 (20130101); Y10T 29/49746 (20150115); Y10T 29/49428 (20150115); Y10T 29/49879 (20150115); Y10T 29/49737 (20150115); Y10T 29/49904 (20150115); Y10T 29/49742 (20150115),"September 1, 1989","January 14, 1992","5,079,824",#5079824,True
92,,"07/355,014","Phoenix, AZ","Schaevitz Sensing Systems, Inc.",23395894,G01C 9/20 (20130101); G01C 9/06 (20130101),"May 22, 1989","January 14, 1992","5,079,847",#5079847,True
93,,"07/570,452",,,24279699,A01G 27/008 (20130101); G01G 19/14 (20130101); A47G 29/08 (20130101); A47G 7/045 (20130101),"August 21, 1990","January 14, 1992","5,079,869",#5079869,True
94,,"07/491,076",,,4203170,B24B 27/033 (20130101); B24B 49/10 (20130101); Y10T 409/307224 (20150115); Y10T 83/141 (20150401); Y10T 408/17 (20150115); Y10T 83/855 (20150401),"March 9, 1990","January 14, 1992","5,079,874",#5079874,True
95,,"07/449,908","Birmingham, GB2",Lucas Industries public limited company,6822993,B60T 11/224 (20130101); B60T 13/5675 (20130101); B60T 13/565 (20130101); B60T 11/232 (20130101),"November 27, 1989","January 14, 1992","5,079,914",#5079914,True
96,,"07/071,594","Cincinnati, OH",General Electric Company,27371921,B64C 11/48 (20130101); F02C 3/067 (20130101); F02K 3/072 (20130101); B64C 11/308 (20130101); Y02T 50/66 (20130101); B64D 2027/005 (20130101); Y02T 50/671 (20130101),"July 10, 1987","January 14, 1992","5,079,916",#5079916,True
97,,"07/731,385","St. Louis, MO",Emerson Electric Co.,27067886,B21D 17/04 (20130101),"July 17, 1991","January 14, 1992","5,079,940",#5079940,True
98,,"07/325,959","Deerfield Beach, FL",CTE Chem Tec Equipment Co. Inc.,26849812,G01F 1/24 (20130101),"March 20, 1989","*     January 14, 1992","5,079,943",#5079943,True
99,,"07/514,454","both of, JPFuji Kiko Co., Ltd.","Nissan Motor Co., Ltd.",14662588,B60K 20/04 (20130101); F16H 59/10 (20130101); Y10T 74/20098 (20150115); Y10T 74/20702 (20150115); F16H 61/24 (20130101),"April 25, 1990","January 14, 1992","5,079,966",#5079966,True
100,,"07/405,756","Limerick, PA",Teleflex Incorporated,23605094,F16C 1/226 (20130101); F16C 1/262 (20130101); Y10T 74/18448 (20150115); Y10T 74/20426 (20150115); Y10T 74/2066 (20150115); Y10T 74/20408 (20150115),"September 11, 1989","January 14, 1992","5,079,967",#5079967,True
101,,"07/540,552","Tokyo, JP",Bridgestone Corporation,15698941,F15B 15/103 (20130101),"June 19, 1990","January 14, 1992","5,079,999",#5079999,True
102,,"07/698,036","Detroit, MI",General Motors Corporation,24803657,F01P 3/02 (20130101); F02F 1/108 (20130101); F02F 1/22 (20130101); F01P 3/14 (20130101); F01P 2003/024 (20130101); F02F 2001/104 (20130101); F02B 2075/1812 (20130101); F02B 2075/025 (20130101),"May 10, 1991","January 14, 1992","5,080,049",#5080049,True
103,,"07/693,105","Detroit, MI",General Motors Corporation,24783329,F02D 41/0002 (20130101); F02D 41/008 (20130101); F02D 41/1406 (20130101); F02D 43/00 (20130101); F02D 41/2451 (20130101); Y02T 10/42 (20130101); F02D 41/2464 (20130101); F02D 2011/102 (20130101),"April 29, 1991","January 14, 1992","5,080,064",#5080064,True
104,,"07/658,954","Lambertville, MI","Sharon Manufacturing Company, a division of Walbro Corporation",24643428,F02M 69/465 (20130101); F02M 37/22 (20130101),"February 22, 1991","January 14, 1992","5,080,069",#5080069,True
105,,"07/483,963",IT,SGE Societa Generale Elastomeri S.p.A.,4245980,A62B 18/02 (20130101),"February 9, 1990","January 14, 1992","5,080,092",#5080092,True
106,,"07/549,568","Minneapolis, MN","Medtronic, Inc.",24193532,A61N 1/36542 (20130101); A61N 1/37252 (20130101); A61N 1/37 (20130101),"July 6, 1990","January 14, 1992","5,080,096",#5080096,True
107,,"07/496,890","Haan/Rheinl., DE",Isotopen-Technik Dr. Sauerwein GmbH,6376795,A61M 5/427 (20130101); A61B 8/0833 (20130101),"March 21, 1990","January 14, 1992","5,080,103",#5080103,True
108,,"07/584,632","Dallas, TX",Otis Engineering Corporation,24338181,F16K 17/383 (20130101); Y10T 137/1797 (20150401); Y10T 137/1819 (20150401),"September 19, 1990","January 14, 1992","5,080,125",#5080125,True
109,,"07/497,646",,,23977702,B65D 1/0292 (20130101); B65D 11/04 (20130101); B65D 81/36 (20130101); F01M 11/0458 (20130101); F16N 31/002 (20130101); B67C 11/02 (20130101); Y10S 215/90 (20130101),"March 23, 1990","January 14, 1992","5,080,149",#5080149,True
