,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
35,,"07/141,601","Courbevoie, FR",Societe Nationale Elf Aquitaine,9333892,F23C 15/00 (20130101); F16K 15/16 (20130101),"December 1, 1987","January 3, 1989","4,795,340",#4795340,True
36,,"07/084,647","Harrisburg, PA",AMP Incorporated,16437158,H01R 13/11 (20130101),"August 12, 1987","January 3, 1989","4,795,379",#4795379,True
37,,"07/113,637",,,22350642,A63H 1/02 (20130101),"October 27, 1987","January 3, 1989","4,795,396",#4795396,True
38,,"07/093,650",,,22240046,A41F 15/007 (20130101),"September 8, 1987","January 3, 1989","4,795,399",#4795399,True
39,,"06/894,283","Auburn Heights, MI",GKN Automotive Components Inc.,25402852,F16D 3/2055 (20130101); F16D 3/845 (20130101); Y10S 464/905 (20130101),"August 7, 1986","January 3, 1989","4,795,404",#4795404,True
40,,"07/044,005","San Jose, CA",K & R Equipment Incorporated,21930019,B65B 43/30 (20130101); Y10T 29/53683 (20150115); B31B 2120/404 (20170801); B31B 2105/00 (20170801); Y10T 156/1906 (20150115),"April 29, 1987","January 3, 1989","4,795,413",#4795413,True
41,,"07/112,293","New York, NY",Sequa Corporation,26809804,B65H 45/22 (20130101),"October 26, 1987","January 3, 1989","4,795,416",#4795416,True
42,,"06/578,163","Princeton, NJ","E. R. Squibb & Sons, Inc.",27261991,A61M 1/0088 (20130101); A61M 27/00 (20130101); A61F 13/00068 (20130101); A61F 13/0246 (20130101); A61F 13/0216 (20130101),"February 8, 1984","January 3, 1989","4,795,435",#4795435,True
43,,"06/927,729","Duderstadt, DE",Otto Bock Orthopadische Industrie Besitz - und Verwaltungs-KG,3546972,A61F 2/64 (20130101); F16C 11/04 (20130101); A61F 2/76 (20130101); A61F 2002/5067 (20130101); A61F 2002/5075 (20130101),"November 5, 1986","January 3, 1989","4,795,474",#4795474,True
44,,"07/188,921","Norwalk, CT","R. T. Vanderbilt Company, Inc.",22695110,C10L 1/2456 (20130101); C10L 10/08 (20130101); F02B 3/06 (20130101),"May 2, 1988","January 3, 1989","4,795,479",#4795479,True
45,,"07/067,977","Danbury, CT",Union Carbide Corporation,22079655,B01D 53/02 (20130101); B01J 20/18 (20130101); Y10S 95/902 (20130101),"June 30, 1987","January 3, 1989","4,795,482",#4795482,True
46,,"07/051,968","New York, NY",U.S. Philips Corporation,19848064,B29C 33/42 (20130101); B29C 65/02 (20130101); B29C 66/322 (20130101); B29D 17/005 (20130101); G11B 7/24021 (20130101); G11B 7/26 (20130101); G11B 7/263 (20130101); B29C 66/54 (20130101); B29C 66/1122 (20130101); B29C 66/3022 (20130101); B29C 66/30221 (20130101); B29L 2017/005 (20130101); B29C 65/08 (20130101); B29C 66/452 (20130101); Y10T 156/1039 (20150115); B29C 66/3022 (20130101); B29C 65/00 (20130101),"May 19, 1987","January 3, 1989","4,795,511",#4795511,True
47,,"06/923,190","Caracas, VE","Intevep, S.A.",25448278,C10B 55/00 (20130101); C10B 55/10 (20130101),"October 27, 1986","January 3, 1989","4,795,548",#4795548,True
48,,"07/081,771","Middletown, OH",The Black Clawson Company,26716088,B01D 29/111 (20130101); B23K 31/025 (20130101); D21D 5/16 (20130101); B23K 26/382 (20151001); B01D 29/33 (20130101); B23K 26/40 (20130101); Y10T 29/49604 (20150115); B23K 2103/50 (20180801); B23K 2103/04 (20180801); B23K 2103/05 (20180801); B23K 2103/26 (20180801),"August 5, 1987","January 3, 1989","4,795,560",#4795560,True
49,,"07/009,770","Vancouver, WA","LaValley Industrial Plastics, Inc.",21739609,B01D 33/067 (20130101); F16J 15/184 (20130101); B01D 33/39 (20130101); B01D 33/073 (20130101); F16L 25/00 (20130101); Y10S 277/903 (20130101),"February 2, 1987","January 3, 1989","4,795,572",#4795572,True
50,,"06/855,461","St. Paul, MN",Minnesota Mining and Manufacturing Company,24965885,B09B 1/004 (20130101); C08G 18/10 (20130101); C08G 18/4833 (20130101); C09K 3/32 (20130101); C11D 1/146 (20130101); C11D 3/3726 (20130101); C11D 11/0058 (20130101); C11D 3/0094 (20130101); C08G 18/10 (20130101); C08G 18/302 (20130101); C08G 2101/00 (20130101); Y02W 30/32 (20150501); Y10S 521/906 (20130101),"April 24, 1986","January 3, 1989","4,795,590",#4795590,True
51,,"07/029,135",,,6248329,B24D 13/12 (20130101); Y10T 442/53 (20150401); Y10T 428/25 (20150115),"March 23, 1987","January 3, 1989","4,795,663",#4795663,True
52,,"07/094,079","Kawasaki, JP",Fujitsu Limited,14309370,H01L 21/26546 (20130101); H01L 27/0605 (20130101); H01L 29/80 (20130101); H01L 29/7787 (20130101); H01L 29/0891 (20130101),"September 8, 1987","January 3, 1989","4,795,717",#4795717,True
53,,"07/164,142","Midland, MI",The Dow Chemical Company,10533700,A01N 47/34 (20130101),"March 4, 1988","January 3, 1989","4,795,746",#4795746,True
54,,"06/888,920","Basel, CH",Sandoz Ltd.,25834488,A61K 31/40 (20130101),"July 23, 1986","January 3, 1989","4,795,759",#4795759,True
55,,"07/134,408","Heidelberg, DE",Teroson GmbH,6318425,C08L 75/04 (20130101); C08K 5/01 (20130101); C09J 195/00 (20130101); C08L 95/00 (20130101); C08L 61/22 (20130101); C09D 195/00 (20130101); C08K 5/01 (20130101); C08L 75/04 (20130101); C08L 75/04 (20130101); C08L 2666/16 (20130101); C08L 75/04 (20130101); C08L 95/00 (20130101); C08L 95/00 (20130101); C08L 75/04 (20130101); C08L 95/00 (20130101); C08L 2666/14 (20130101); C09D 195/00 (20130101); C08L 2666/14 (20130101); C09D 195/00 (20130101); C08L 75/04 (20130101); C08L 75/04 (20130101); C08L 95/00 (20130101); C08L 61/22 (20130101); C08K 5/01 (20130101); C09J 195/00 (20130101); C08L 75/04 (20130101); C09J 195/00 (20130101); C08L 2666/14 (20130101); C08L 2666/14 (20130101),"December 17, 1987","January 3, 1989","4,795,760",#4795760,True
56,,"06/884,068","Tokyo, JPNippon Gohsei Kagaku Kogyo Kabushiki Kaisha",Mitsubishi Chemical Industries Limited,15738044,C08L 29/04 (20130101); C08L 77/00 (20130101); C08L 77/02 (20130101); C08L 77/06 (20130101); C08L 29/04 (20130101); C08L 77/00 (20130101); C08L 77/00 (20130101); C08L 77/02 (20130101); C08L 77/06 (20130101); C08L 2666/20 (20130101); C08L 2666/04 (20130101); C08L 2666/06 (20130101); C08L 2666/06 (20130101); C08L 2666/06 (20130101),"July 10, 1986","January 3, 1989","4,795,781",#4795781,True
57,,"06/937,392","Tokyo, JP","Hitachi Chemical Company, Ltd.",17511224,C08F 255/023 (20130101); C09D 151/06 (20130101),"December 3, 1986","January 3, 1989","4,795,785",#4795785,True
58,,"07/236,294","Los Angeles, CA",Atlantic Richfield Company,26765650,C07C 2/84 (20130101); C07C 2523/08 (20130101); C07C 2523/10 (20130101); C07C 2523/14 (20130101); C07C 2523/18 (20130101); C07C 2523/34 (20130101); C07C 2523/46 (20130101); C07C 2523/745 (20130101); Y10S 585/943 (20130101),"August 23, 1988","January 3, 1989","4,795,849",#4795849,True
59,,"06/943,755","Menlo Park, CA","Metcal, Inc.",25480202,G05D 23/26 (20130101); G05D 23/1906 (20130101),"December 19, 1986","January 3, 1989","4,795,886",#4795886,True
60,,"06/901,578","Chiba, JP",Sugimoto; Harue,26447650,B42D 25/00 (20141001); B42D 25/382 (20141001); B42D 25/387 (20141001); B42D 25/26 (20141001); B42D 2033/18 (20130101); B42D 2033/20 (20130101); B42D 2035/02 (20130101); B42D 2035/08 (20130101); B42D 2035/26 (20130101),"August 29, 1986","January 3, 1989","4,795,894",#4795894,True
61,,"07/005,684","Munich, DE",Patent Treuhand Gesellschaft fur elektrische Gluhlampen GmbH,6293577,H01J 5/56 (20130101); H01K 1/46 (20130101),"January 21, 1987","January 3, 1989","4,795,939",#4795939,True
62,,"06/858,793","Tokyo, JP","Hitachi, Ltd.",14088425,G01R 29/0276 (20130101); H03M 1/1095 (20130101),"May 1, 1986","January 3, 1989","4,795,963",#4795963,True
63,,,,,,,,"4,796,021","4,796,021",#4796021,True
64,,"07/076,809","Stamford, CT",Xerox Corporation,10601678,G03G 21/0029 (20130101),"July 23, 1987","January 3, 1989","4,796,057",#4796057,True
65,,"06/930,800","Kyoto, JP","Dainippon Screen Mfg. Co., Ltd.",17284245,B41J 13/226 (20130101); B65H 1/14 (20130101); B65H 3/10 (20130101); B65H 29/32 (20130101); H04N 1/0057 (20130101); H04N 1/00607 (20130101); H04N 1/00618 (20130101); H04N 1/08 (20130101); H04N 1/0813 (20130101); H04N 1/0821 (20130101); H04N 1/0856 (20130101); B65H 2301/42324 (20130101),"November 13, 1986","January 3, 1989","4,796,061",#4796061,True
66,,"07/121,801","Osaka, JP",Sharp Kabushiki Kaisha,26550748,G03G 15/55 (20130101); G03G 15/80 (20130101); G03G 21/1628 (20130101); G03G 21/1652 (20130101); G03G 2221/166 (20130101); G03G 2221/1687 (20130101),"November 17, 1987","January 3, 1989","4,796,063",#4796063,True
67,,"07/019,561","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,12272699,H01L 23/04 (20130101); H01L 23/49562 (20130101); H05K 5/0091 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"February 27, 1987","January 3, 1989","4,796,076",#4796076,True
68,,"06/858,479","New York, NY",U.S. Philips Corp.,6270409,H04N 5/9315 (20130101),"May 1, 1986","January 3, 1989","4,796,101",#4796101,True
69,,"06/943,687","Seoul, KR","Gold Star Co., Ltd.",26627554,G11B 15/44 (20130101); G11B 15/442 (20130101); G11B 15/6656 (20130101),"December 19, 1986","January 3, 1989","4,796,116",#4796116,True
70,,"06/837,869","New York, NY",U.S. Philips Corporation,6158205,G11B 5/5521 (20130101),"March 5, 1986","January 3, 1989","4,796,121",#4796121,True
71,,"07/139,155","New York, NY",U.S. Philips Corporation,19846912,G11B 23/0021 (20130101); G11B 23/0035 (20130101); G11B 23/03 (20130101),"December 23, 1987","January 3, 1989","4,796,139",#4796139,True
72,,"07/095,561","Kunzelsau, DE",R. Stahl Schalterate GmbH,6310378,H05K 7/1454 (20130101); H05K 7/1461 (20130101); H05K 3/284 (20130101),"September 10, 1987","January 3, 1989","4,796,159",#4796159,True
73,,"07/034,093","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,16450950,G06F 9/3802 (20130101); G06F 9/381 (20130101); G06F 9/3814 (20130101),"April 2, 1987","January 3, 1989","4,796,175",#4796175,True
74,,"07/025,304","Stamford, CT",Pitney Bowes Inc.,21825238,B07C 3/00 (20130101),"March 13, 1987","January 3, 1989","4,796,196",#4796196,True
75,,"07/104,517","Windsor, CA",Diffracto Ltd.,26801642,B25J 9/1692 (20130101); B25J 9/1697 (20130101); B25J 19/023 (20130101),"September 28, 1987","*     January 3, 1989","4,796,200",#4796200,True
76,,"06/859,064","Woodland Hills, CA",Dataproducts Corporation,25329925,G06K 15/08 (20130101),"May 2, 1986","January 3, 1989","4,796,202",#4796202,True
77,,"07/062,722",DE,MAN Gutehoffnungshutte GmbH,6303296,G05B 13/02 (20130101); H03H 21/0001 (20130101),"June 15, 1987","January 3, 1989","4,796,213",#4796213,True
78,,"07/036,619","Tokyo, JP",Nakamichi Corporation,26394198,H01S 5/06835 (20130101),"April 10, 1987","January 3, 1989","4,796,267",#4796267,True
79,,"07/040,542","San Jose, CA","Spectra-Physics, Inc.",21911551,H01S 3/022 (20130101); H01S 3/094034 (20130101),"April 17, 1987","January 3, 1989","4,796,270",#4796270,True
80,,"06/840,818","Tokyo, JP",NEC Corporation,13052668,H01S 5/12 (20130101); H01S 5/028 (20130101); H01S 5/10 (20130101); H01S 5/124 (20130101); H01S 5/1243 (20130101),"March 18, 1986","January 3, 1989","4,796,273",#4796273,True
81,,"07/163,953",,,26685146,H04M 1/24 (20130101); H04M 3/301 (20130101); H04Q 1/028 (20130101); H04Q 1/20 (20130101),"March 3, 1988","January 3, 1989","4,796,289",#4796289,True
82,,"07/124,020","Yanceyville, NC","Royal Textile Mills, Inc.",22412293,A41D 13/065 (20130101); A41D 13/0568 (20130101),"November 23, 1987","January 10, 1989","4,796,303",#4796303,True
83,,"07/102,381","Rochester, NY","The Pfaudler Companies, Inc.",26799322,F24H 1/18 (20130101); F24H 1/183 (20130101); B01J 2219/0209 (20130101); Y10T 29/49366 (20150115),"September 29, 1987","January 10, 1989","4,796,344",#4796344,True
84,,"07/131,376",,,10611117,A01K 75/04 (20130101); A01K 95/00 (20130101),"December 10, 1987","January 10, 1989","4,796,377",#4796377,True
85,,"06/571,134",,,27070885,A01K 83/00 (20130101),"January 16, 1984","January 10, 1989","4,796,378",#4796378,True
86,,"07/112,374",,,22343573,A01D 34/416 (20130101); A01D 34/84 (20130101); A01G 3/062 (20130101),"October 26, 1987","January 10, 1989","4,796,415",#4796415,True
87,,"07/043,578","Schenectady, NY",General Electric Company,21927884,G07C 3/00 (20130101),"April 28, 1987","January 10, 1989","4,796,465",#4796465,True
88,,"07/053,748",,,4181574,H02G 1/1256 (20130101),"May 26, 1987","January 10, 1989","4,796,491",#4796491,True
89,,"06/847,375",,,11146737,B26D 7/0675 (20130101); B65G 47/90 (20130101); B65H 5/16 (20130101); B65H 5/08 (20130101); B23D 47/042 (20130101); B65G 61/00 (20130101); Y10T 83/461 (20150401); Y10T 83/7527 (20150401); Y10T 83/654 (20150401); B65H 2301/4228 (20130101); Y10T 83/4632 (20150401); Y10T 83/4594 (20150401); B65H 2301/422 (20130101),"April 2, 1986","January 10, 1989","4,796,500",#4796500,True
90,,"06/508,356","Stamford, CT",Pitney Bowes Inc.,24022422,G07B 17/00508 (20130101); G07B 2017/00233 (20130101); G07B 2017/00548 (20130101); Y10S 83/01 (20130101),"June 27, 1983","January 10, 1989","4,796,526",#4796526,True
91,,"06/523,507","Stamford, CT",Pitney Bowes Inc.,24085321,G07B 17/00508 (20130101); G07B 2017/00548 (20130101),"August 15, 1983","January 10, 1989","4,796,527",#4796527,True
92,,"07/055,962","Washington, DC",The United States of America as represented by the Secretary of the Army,22001253,F01P 9/00 (20130101); F02B 77/02 (20130101); F02B 77/11 (20130101); F01P 2003/006 (20130101); F02B 2275/14 (20130101),"June 1, 1987","January 10, 1989","4,796,572",#4796572,True
93,,"07/038,721","Grand Rapids, MI",DLP Inc.,21901500,A61B 17/04 (20130101),"April 15, 1987","January 10, 1989","4,796,626",#4796626,True
94,,"06/900,383",,,25412422,A61B 17/0682 (20130101); A61B 17/083 (20130101); A61B 17/1227 (20130101),"August 26, 1986","January 10, 1989","4,796,627",#4796627,True
95,,"07/069,728","Minneapolis, MN","Data Sciences, Inc.",22090844,A61B 5/0215 (20130101); A61B 5/076 (20130101); Y10S 128/13 (20130101); Y10S 128/903 (20130101),"July 6, 1987","January 10, 1989","4,796,641",#4796641,True
96,,"07/025,532","Stuttgart, DE",Robert Bosch GmbH,6302686,B60T 13/14 (20130101); Y10T 137/86936 (20150401); Y10T 137/87233 (20150401),"March 13, 1987","January 10, 1989","4,796,667",#4796667,True
97,,"07/139,097","Tokyo, JP",Taisei Corporation,26836858,F16L 55/1657 (20130101); Y10T 29/49718 (20150115),"December 24, 1987","January 10, 1989","4,796,673",#4796673,True
98,,"07/062,991","Stuttgart, DE",Robert Bosch GmbH,6309263,B60T 8/3215 (20130101); B60W 10/02 (20130101); F16D 48/066 (20130101); B60W 10/18 (20130101); B60W 30/18 (20130101); B60W 2520/26 (20130101); F16D 2500/1026 (20130101); F16D 2500/31413 (20130101); F16D 2500/3144 (20130101); B60W 30/18027 (20130101); B60W 2510/0225 (20130101); B60W 2540/14 (20130101); B60W 2710/021 (20130101),"June 17, 1987","January 10, 1989","4,796,739",#4796739,True
99,,"07/131,559","Toledo, OH",Dana Corporation,22449983,F16D 23/0606 (20130101); Y10T 403/7079 (20150115),"December 11, 1987","January 10, 1989","4,796,741",#4796741,True
100,,"07/143,316",,,25690742,B65D 41/48 (20130101); B65D 43/021 (20130101); B65D 43/0256 (20130101); B65D 51/18 (20130101); B65D 2101/0038 (20130101); B65D 2101/0053 (20130101); B65D 2101/0061 (20130101); B65D 2251/0018 (20130101); B65D 2251/0081 (20130101); B65D 2543/00092 (20130101); B65D 2543/00296 (20130101); B65D 2543/00518 (20130101); B65D 2543/00527 (20130101); B65D 2543/00537 (20130101); B65D 2543/00546 (20130101); B65D 2543/0062 (20130101); B65D 2543/00638 (20130101); B65D 2543/00685 (20130101); B65D 2543/0074 (20130101); B65D 2543/00796 (20130101); B65D 2543/00842 (20130101),"January 11, 1988","January 10, 1989","4,796,771",#4796771,True
101,,"07/142,010",,,22498186,A47J 31/08 (20130101); B65H 1/04 (20130101); B65H 3/20 (20130101),"January 11, 1988","January 10, 1989","4,796,779",#4796779,True
102,,"07/089,653","Worthington, OH",Liqui-Box Corporation,22218853,B65D 77/067 (20130101); B67D 1/045 (20130101); B67D 1/0462 (20130101),"August 26, 1987","January 10, 1989","4,796,788",#4796788,True
103,,"07/084,431","Tokyo, JP","Nisshin Steel Co., Ltd.",17109945,B21C 37/08 (20130101); B21D 5/12 (20130101),"August 12, 1987","January 10, 1989","4,796,797",#4796797,True
104,,"07/133,545","Valley Forge, PA","Alco Industries, Inc.",22459135,A01K 1/0245 (20130101); A47F 5/112 (20130101); B65D 5/2009 (20130101); B65D 5/4216 (20130101); B65D 5/4233 (20130101),"December 16, 1987","January 10, 1989","4,796,801",#4796801,True
105,,"07/066,829","Pully, CH",Tetra Pak Finance & Trading S.A.,6303937,B65D 5/46 (20130101); B65D 5/029 (20130101),"June 25, 1987","January 10, 1989","4,796,802",#4796802,True
106,,"07/180,448","Walla Walla, WA",Nelson Irrigation Corporation,22660504,B05B 3/005 (20130101); B05B 3/0486 (20130101),"April 12, 1988","January 10, 1989","4,796,811",#4796811,True
107,,"07/083,526",,,22178901,A47B 96/00 (20130101),"August 7, 1987","January 10, 1989","4,796,845",#4796845,True
108,,"07/077,507",,,22138485,E04F 11/181 (20130101),"July 24, 1987","January 10, 1989","4,796,866",#4796866,True
109,,"06/947,074","Rochester, NY",Eastman Kodak Company,25485480,B65H 29/56 (20130101); G03G 15/2028 (20130101); Y10S 271/90 (20130101),"December 29, 1986","January 10, 1989","4,796,880",#4796880,True
110,,"06/885,609",,,25642859,A63B 43/008 (20130101); A63F 9/0415 (20130101); A63F 9/0613 (20130101); A63F 9/0826 (20130101); A63F 2009/0473 (20130101); A63F 2009/0605 (20130101),"June 17, 1986","January 10, 1989","4,796,888",#4796888,True
111,,"07/067,005",,,22073123,A63B 69/36 (20130101); A63B 2069/3629 (20130101); A63B 69/3641 (20130101); A63B 2071/024 (20130101); A63B 2225/09 (20130101); A63B 2071/0694 (20130101),"June 29, 1987","January 10, 1989","4,796,892",#4796892,True
112,,"07/177,723","Carlisle, Cumbria, GB",BSRD Limited,6324954,B60R 22/405 (20130101),"April 5, 1988","January 10, 1989","4,796,918",#4796918,True
113,,"07/101,886","Rochester, NY",Eastman Kodak Company,22286972,G02B 6/126 (20130101); G02F 1/3613 (20130101); G02F 1/3616 (20130101); G02F 1/3617 (20130101),"September 28, 1987","January 10, 1989","4,796,971",#4796971,True
