,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
14,,"12/335,607","Armonk, NY","Underground Systems, Inc.",40670475,G01C 9/00 (20130101); G01K 7/42 (20130101); G01K 3/06 (20130101); G01K 13/00 (20130101),"December 16, 2008","January 5, 2010","7,641,387",#7641387,True
15,,"09/961,483","Minneapolis, MN",Caterpillar Paving Products Inc,25504529,E01C 19/48 (20130101); G05D 23/1932 (20130101); H05B 1/023 (20130101); E01C 2301/10 (20130101),"September 24, 2001","January 5, 2010","7,641,419",#7641419,True
16,,"10/873,165","Tokyo, JP","Hitachi Koki Co., Ltd.",33535038,F04B 49/06 (20130101),"June 23, 2004","January 5, 2010","7,641,449",#7641449,True
17,,"11/700,196","Peoria, IL",Caterpillar Inc.,39387232,B60W 10/06 (20130101); B60W 10/101 (20130101); F16H 61/47 (20130101); B60W 2540/10 (20130101); B60Y 2200/415 (20130101); F16H 59/105 (20130101); F16H 59/18 (20130101); F16H 59/44 (20130101); Y10T 477/619 (20150115); Y10T 477/676 (20150115),"January 31, 2007","January 5, 2010","7,641,588",#7641588,True
18,,"11/065,762",,,36932586,A63B 5/11 (20130101); A63B 21/023 (20130101); A63B 71/022 (20130101); A63B 2009/008 (20130101),"February 25, 2005","January 5, 2010","7,641,594",#7641594,True
19,,"10/414,767","Santa Clara, CA",Abbott Cardiovascular Systems Inc.,33302789,A61K 9/0024 (20130101); A61K 47/62 (20170801); A61K 31/728 (20130101); A61K 31/78 (20130101); A61K 31/79 (20130101); A61K 36/886 (20130101); A61K 38/40 (20130101); A61K 41/0042 (20130101); A61K 45/06 (20130101); A61K 47/34 (20130101); A61K 49/0404 (20130101); A61L 24/043 (20130101); A61K 31/00 (20130101); A61K 47/60 (20170801); A61K 47/02 (20130101); A61K 31/734 (20130101); A61K 31/732 (20130101); A61N 1/36521 (20130101); A61L 27/20 (20130101); A61L 27/50 (20130101); A61L 27/54 (20130101); A61N 1/3625 (20130101); A61K 31/728 (20130101); A61K 31/79 (20130101); A61K 38/40 (20130101); A61L 2430/20 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101),"April 15, 2003","January 5, 2010","7,641,643",#7641643,True
20,,"11/112,814","Logan, UT","IMDS, Inc.",41460303,A61F 2/30749 (20130101); A61F 2/30756 (20130101); A61F 2002/30062 (20130101); A61F 2002/30225 (20130101); A61F 2002/30462 (20130101); A61F 2002/30751 (20130101); A61F 2002/30761 (20130101); A61F 2210/0004 (20130101); A61F 2220/0075 (20130101); A61F 2230/0069 (20130101),"April 21, 2005","January 5, 2010","7,641,694",#7641694,True
21,,"10/527,499","Mainz, DE",Schott AG,32009831,C03C 17/3417 (20130101); C23C 14/0078 (20130101); C23C 14/022 (20130101); C23C 14/34 (20130101); C23C 14/56 (20130101); C23C 28/42 (20130101); G02B 1/105 (20130101); G02B 5/285 (20130101); C23C 28/042 (20130101); G02B 1/14 (20150115); C03C 2217/734 (20130101); C03C 2218/156 (20130101); C03C 2218/322 (20130101); Y10T 428/12611 (20150115); Y10T 428/12576 (20150115),"September 13, 2003","January 5, 2010","7,641,773",#7641773,True
22,,"11/667,235","Annandale, NJ",ExxonMobil Research and Engineering Company,35853608,C10G 67/04 (20130101); G01N 33/30 (20130101); G01N 30/463 (20130101); G01N 2030/025 (20130101); C10G 2300/1037 (20130101); C10G 2300/4018 (20130101); C10G 2300/4025 (20130101); C10G 2300/1022 (20130101); C10G 2300/1062 (20130101); C10G 2300/1074 (20130101); C10G 2300/202 (20130101); C10G 2300/301 (20130101); C10G 2300/302 (20130101); C10G 2300/304 (20130101); C10G 2300/44 (20130101); C10G 2400/10 (20130101),"November 14, 2005","January 5, 2010","7,641,786",#7641786,True
23,,"10/479,783","Pretoria, ZA",CSIR,25589180,A61K 9/1635 (20130101); A61K 9/1641 (20130101); A61K 47/58 (20170801); A61K 9/2081 (20130101); A61K 47/60 (20170801); A61K 9/1694 (20130101),"May 28, 2002","January 5, 2010","7,641,917",#7641917,True
24,,"11/986,365","Beijing, CNHon Hai Precision Industry Co., Ltd.",Tsinghua University,38605639,B82Y 30/00 (20130101); C08K 7/24 (20130101); C08K 2201/011 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101); Y10T 428/30 (20150115),"November 21, 2007","January 5, 2010","7,641,938",#7641938,True
25,,"11/295,005","Amsterdam, NL",Hitachi Global Storage Technologies Netherlands B.V.,36584306,C23C 14/025 (20130101); C23C 14/0658 (20130101); C23C 14/0688 (20130101); G11B 5/7379 (20190501); C23C 14/584 (20130101); C23C 14/568 (20130101); G11B 5/65 (20130101),"December 5, 2005","January 5, 2010","7,641,989",#7641989,True
26,,"11/585,082","Gyeonggi-do, KR","Samsung Electronics Co., Ltd.",38178307,C08F 222/06 (20130101); C08F 8/14 (20130101); C08F 222/06 (20130101); C08F 8/14 (20130101); C08F 216/18 (20130101); C08F 8/14 (20130101); C08F 216/08 (20130101); C08F 8/14 (20130101); C08F 216/20 (20130101); C08F 8/14 (20130101); C08F 210/14 (20130101); C08F 8/12 (20130101); C08F 222/06 (20130101); C08F 8/12 (20130101); C08F 216/18 (20130101); C08F 8/14 (20130101); C08F 230/08 (20130101); C08F 8/12 (20130101); C08F 8/14 (20130101); C08F 216/08 (20130101); C08F 216/165 (20130101); C08F 230/08 (20130101); C08F 2800/20 (20130101); C08F 2810/50 (20130101),"October 24, 2006","January 5, 2010","7,642,042",#7642042,True
27,,"11/559,781","Hsin-Chu, TW","Taiwan Semiconductor Manufacturing Co., Ltd.",39170202,H01L 22/12 (20130101); H01L 22/14 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"November 14, 2006","January 5, 2010","7,642,100",#7642100,True
28,,"12/213,908","Tokyo, JP",Fujitsu Microelectronics Limited,36567758,G03F 1/42 (20130101); G03F 1/44 (20130101); G03F 7/70625 (20130101),"June 26, 2008","January 5, 2010","7,642,103",#7642103,True
29,,"11/830,750","San Diego, CA","QUALCOMM MEMS Technologies, Inc.",27659905,B81C 1/00396 (20130101); G02B 26/001 (20130101); B81B 2201/042 (20130101); B81B 2203/0315 (20130101); B81C 2201/0109 (20130101); B81C 2203/0136 (20130101),"July 30, 2007","January 5, 2010","7,642,110",#7642110,True
30,,"11/892,940","Tokyo, JP",Kabushiki Kaisha Toshiba,39160383,H01L 21/28052 (20130101); H01L 21/28079 (20130101); H01L 21/28097 (20130101); H01L 21/28518 (20130101); H01L 21/823814 (20130101); H01L 21/823835 (20130101); H01L 29/4933 (20130101); H01L 29/495 (20130101); H01L 29/4975 (20130101); H01L 27/1203 (20130101); H01L 29/7851 (20130101),"August 28, 2007","January 5, 2010","7,642,165",#7642165,True
31,,"11/462,952","Idaho Falls, ID","Melaleuca, Inc.",39029942,C11D 1/146 (20130101); C11D 3/044 (20130101); C11D 3/2086 (20130101); C11D 3/382 (20130101),"August 7, 2006","January 5, 2010","7,642,227",#7642227,True
32,,"11/581,287","Belleville, NJImmunomedics, Inc.",Center for Molecular Medicine and Immunology,37963183,C07K 16/22 (20130101); C07K 14/515 (20130101); A61K 38/00 (20130101),"October 16, 2006","January 5, 2010","7,642,239",#7642239,True
33,,"12/326,176","Greenford, Middlesex, GB",Glaxo Group Limited,37912453,C07D 231/56 (20130101); C07D 401/10 (20130101); C07D 403/10 (20130101); C07D 417/10 (20130101); C07D 405/12 (20130101); C07D 409/12 (20130101); C07D 413/10 (20130101); C07D 403/12 (20130101),"December 2, 2008","January 5, 2010","7,642,256",#7642256,True
34,,"11/519,611","Beerse, BE",Janssen Pharmaceutica N.V.,37856110,C07D 471/04 (20130101),"September 12, 2006","January 5, 2010","7,642,270",#7642270,True
35,,"10/553,051","Saitama, JP",Japan Science and Technology Agency,33296160,A01K 67/0275 (20130101); C12N 15/8509 (20130101); A01K 2217/072 (20130101); A01K 2217/075 (20130101); A01K 2227/105 (20130101); A01K 2267/03 (20130101); G01N 2333/70571 (20130101),"April 13, 2004","January 5, 2010","7,642,399",#7642399,True
36,,"11/678,472","Shizuoka-Ken, JP",Yamaha Corporation,38110122,G10D 13/085 (20130101); G10C 3/02 (20130101),"February 23, 2007","January 5, 2010","7,642,437",#7642437,True
37,,"11/998,638","Schaan, LI",Hilti Aktiengesellschaft,38962282,F16L 5/04 (20130101); F16L 5/10 (20130101); H02G 3/22 (20130101),"November 29, 2007","January 5, 2010","7,642,461",#7642461,True
38,,"10/540,476","Hamamatsu-shi, Shizuoka, JP",Hamamatsu Photonics K.K.,32677325,G01J 1/46 (20130101); H01L 27/14634 (20130101); H01L 27/14663 (20130101); H04N 5/235 (20130101); H01L 2224/16 (20130101),"December 25, 2003","January 5, 2010","7,642,496",#7642496,True
39,,"11/188,588","Austin, TX","Freescale Semiconductor, Inc",37678281,H01L 29/40117 (20190801); H01L 27/115 (20130101); H01L 27/11556 (20130101); H01L 27/11568 (20130101); H01L 29/42332 (20130101); H01L 29/42336 (20130101); H01L 29/42348 (20130101); H01L 29/42352 (20130101); H01L 29/66825 (20130101); H01L 29/66833 (20130101); H01L 29/7887 (20130101); H01L 29/7923 (20130101); H01L 29/7926 (20130101); H01L 29/40114 (20190801); G11C 16/0433 (20130101); G11C 16/0475 (20130101); G11C 16/0491 (20130101); G11C 16/0458 (20130101),"July 25, 2005","January 5, 2010","7,642,594",#7642594,True
40,,"11/731,749","Santa Clara, CA",Intel Corporation,39793063,F04D 33/00 (20130101),"March 30, 2007","January 5, 2010","7,642,698",#7642698,True
41,,"11/253,933","Schenectady, NY",General Electric Company,37669647,H02J 7/0018 (20130101); G01R 31/386 (20190101); Y02T 10/7055 (20130101),"October 19, 2005","January 5, 2010","7,642,748",#7642748,True
42,,"12/250,790","Taichung County, TW",Winbond Electronics Corp.,41460341,H03K 19/00315 (20130101); H03K 19/018507 (20130101),"October 14, 2008","January 5, 2010","7,642,818",#7642818,True
43,,"11/415,962","Osaka, JP",Panasonic Corporation,25478138,H03F 1/0205 (20130101); H03F 1/0222 (20130101); H03F 1/0227 (20130101); H03F 1/32 (20130101); H03F 2200/451 (20130101); H03F 2200/504 (20130101),"May 1, 2006","January 5, 2010","7,642,847",#7642847,True
44,,"11/565,234","Schaumburg, IL","Motorola, Inc.",39277333,H04M 1/66 (20130101); H04M 1/0245 (20130101); H04M 1/0237 (20130101),"November 30, 2006","January 5, 2010","7,642,933",#7642933,True
45,,"12/098,473","Hsin-Chu, TW",Mediatek Inc.,41132759,H03M 7/40 (20130101); H04N 19/91 (20141101); H04N 19/44 (20141101),"April 7, 2008","January 5, 2010","7,642,935",#7642935,True
46,,"12/045,417","Tokyo, JP",Sony Corporation,39535709,H04N 5/335 (20130101); H04N 5/3575 (20130101); H04N 5/3741 (20130101); H04N 5/37455 (20130101); H04N 5/378 (20130101); H03M 1/1023 (20130101); H03M 1/129 (20130101); H04N 5/217 (20130101); H03M 1/123 (20130101); H03M 1/56 (20130101),"March 10, 2008","January 5, 2010","7,642,947",#7642947,True
47,,"11/881,292","Boulogne Billancourt, FR",Thomson Licensing,37838165,H01Q 9/045 (20130101); H01Q 13/085 (20130101); H01Q 23/00 (20130101); H03F 3/60 (20130101),"July 26, 2007","January 5, 2010","7,642,980",#7642980,True
48,,"11/040,497","Bellevue, WA","Searete, LLC",36683302,G06F 3/147 (20130101); G09F 9/372 (20130101); G02B 26/026 (20130101); G09G 3/34 (20130101); G09G 5/14 (20130101); G09G 2380/02 (20130101),"January 20, 2005","January 5, 2010","7,643,005",#7643005,True
49,,"11/079,401","Grand Cayman, KY",Aptina Imaging Corporation,36970386,G08B 13/19658 (20130101); G08B 13/19684 (20130101); H04N 5/232 (20130101),"March 14, 2005","January 5, 2010","7,643,056",#7643056,True
50,,"11/677,324","Suwon-si, Gyeonggi-do, KR",Sungkyunkwan University Foundation for Corporate Collaboration,38876704,G06K 9/03 (20130101); G06K 9/209 (20130101); G06T 3/0075 (20130101); H04N 13/239 (20180501); G06T 3/4007 (20130101); G06T 2200/28 (20130101); G06T 2207/10021 (20130101); H04N 13/246 (20180501),"February 21, 2007","January 5, 2010","7,643,067",#7643067,True
51,,"11/469,643","Charlotte, NC",Goodrich Corporation,38599295,B65G 13/065 (20130101); B65G 43/04 (20130101),"September 1, 2006","January 5, 2010","7,643,133",#7643133,True
52,,"11/591,525","Suwon-si, KR","Samsung Electronics Co., Ltd.",38138984,H04N 1/6033 (20130101),"November 2, 2006","January 5, 2010","7,643,185",#7643185,True
53,,"11/736,411","Tokyo, JP",Canon Kabushiki Kaisha,38604576,G02B 26/127 (20130101); G03G 15/50 (20130101),"April 17, 2007","January 5, 2010","7,643,190",#7643190,True
54,,"11/616,494","Tokyo, JP",Renesas Technology Corp.,38321872,H01L 27/0285 (20130101),"December 27, 2006","January 5, 2010","7,643,261",#7643261,True
55,,"11/833,137","Taoyuan, TW",Darfon Electronics Corp.,39028925,G06F 1/1616 (20130101); G06F 1/1662 (20130101),"August 2, 2007","January 5, 2010","7,643,278",#7643278,True
56,,"11/311,390","Suwon-si, KR","Samsung Electronics Co., Ltd.",36117687,G11B 7/0933 (20130101); G11B 7/0935 (20130101); G11B 7/0956 (20130101); G11B 2007/0006 (20130101),"December 20, 2005","January 5, 2010","7,643,386",#7643386,True
57,,"10/773,095","Mastons Mills, MA","ECD Systems, Inc.",33422378,G11B 20/00086 (20130101); G11B 20/00123 (20130101); G11B 20/00173 (20130101); G11B 20/00586 (20130101); G11B 20/00659 (20130101); G11B 20/00927 (20130101); G11B 23/281 (20130101); G11B 7/24 (20130101); G11B 23/28 (20130101),"February 5, 2004","January 5, 2010","7,643,393",#7643393,True
58,,"11/777,566","Kawasaki, JP",Fujitsu Limited,39047984,H04L 1/20 (20130101); H04L 5/023 (20130101); H04L 27/2647 (20130101),"July 13, 2007","January 5, 2010","7,643,429",#7643429,True
59,,"10/555,554","Eindhoven, NL",NXP B.V.,33435242,H04L 47/14 (20130101); H04L 47/263 (20130101); H04W 72/1257 (20130101); H04W 72/00 (20130101); H04W 84/12 (20130101),"May 6, 2004","January 5, 2010","7,643,464",#7643464,True
60,,"11/012,218","Kawasaki-shi, JP",NEC Infrontia Corporation,34510644,H04L 29/06027 (20130101); H04L 29/1216 (20130101); H04L 29/12405 (20130101); H04L 29/125 (20130101); H04L 29/12556 (20130101); H04L 61/157 (20130101); H04L 61/2528 (20130101); H04L 61/2564 (20130101); H04L 61/2585 (20130101); H04L 65/1083 (20130101),"December 16, 2004","January 5, 2010","7,643,479",#7643479,True
61,,"11/479,050","Herzliya, IL",Provigent Ltd.,38613439,H04L 1/0003 (20130101); H04L 1/0009 (20130101); H04L 2001/0097 (20130101),"June 29, 2006","January 5, 2010","7,643,512",#7643512,True
62,,"11/172,335","St. Laurent, Quebec, CA",Nortel Networks Limited,36033927,H03D 13/002 (20130101); H03L 7/0805 (20130101); H03L 7/085 (20130101); H03L 7/093 (20130101); H03L 7/0992 (20130101); H03L 7/10 (20130101); H04J 3/0658 (20130101); H03L 2207/50 (20130101); H04J 3/0664 (20130101),"June 30, 2005","January 5, 2010","7,643,595",#7643595,True
63,,"10/929,798",CA,Semiconductor Insights Inc.,35943124,G01R 31/31704 (20130101); G01R 31/318357 (20130101); G06T 7/001 (20130101); G06T 7/74 (20170101); G06T 2207/30148 (20130101),"August 31, 2004","January 5, 2010","7,643,665",#7643665,True
64,,"10/551,657","Osaka, JP",Panasonic Corporation,33161498,G11B 19/025 (20130101); G11B 27/105 (20130101); G11B 27/34 (20130101); H04N 5/44543 (20130101); H04N 7/0122 (20130101); H04N 21/482 (20130101); H04N 21/4821 (20130101); H04L 65/4061 (20130101); H04L 41/5009 (20130101); H04L 41/5035 (20130101); H04L 41/5087 (20130101); H04L 43/50 (20130101); H04L 65/1043 (20130101); H04L 61/2553 (20130101); H04L 51/28 (20130101); H04L 65/605 (20130101); H04L 51/38 (20130101); H04L 69/16 (20130101); H04L 69/166 (20130101); H04L 67/1034 (20130101); G01S 1/026 (20130101); G01S 5/021 (20130101); G01S 5/06 (20130101); G06F 1/1626 (20130101); G06F 1/1639 (20130101); G06F 3/0481 (20130101); G06F 11/2007 (20130101); G06F 21/305 (20130101); G06F 21/6209 (20130101); G06F 21/74 (20130101); G06F 21/88 (20130101); G11B 20/10009 (20130101); G11B 20/10425 (20130101); H01L 27/14625 (20130101); H03L 7/091 (20130101); H04B 7/18582 (20130101); H04B 7/2628 (20130101); H04B 7/2687 (20130101); H04B 10/25754 (20130101); H04J 13/0077 (20130101); H04J 13/16 (20130101); H04L 1/0002 (20130101); H04L 1/0015 (20130101); H04L 1/0066 (20130101); H04L 1/0068 (20130101); H04L 1/1685 (20130101); H04L 1/1841 (20130101); H04L 1/187 (20130101); H04L 9/085 (20130101); H04L 9/304 (20130101); H04L 12/417 (20130101); H04L 12/462 (20130101); H04L 12/4641 (20130101); H04L 25/03038 (20130101); H04L 25/4902 (20130101); H04L 25/4904 (20130101); H04L 25/497 (20130101); H04L 27/156 (20130101); H04L 29/06 (20130101); H04L 29/06027 (20130101); H04L 29/12471 (20130101); H04L 65/1006 (20130101); H04L 65/4092 (20130101); H04L 65/607 (20130101); H04M 1/723 (20130101); H04M 1/72533 (20130101); H04M 3/007 (20130101); H04M 3/16 (20130101); H04M 7/0057 (20130101); H04M 7/1295 (20130101); H04N 1/00957 (20130101); H04N 1/031 (20130101); H04N 1/0318 (20130101); H04N 1/1934 (20130101); H04N 1/1935 (20130101); H04N 1/32106 (20130101); H04N 1/40 (20130101); H04N 5/2251 (20130101); H04N 5/2257 (20130101); H04N 5/23248 (20130101); H04N 5/23254 (20130101); H04N 5/23258 (20130101); H04N 5/23267 (20130101); H04N 5/2327 (20130101); H04N 5/23277 (20130101); H04N 5/4401 (20130101); H04N 5/4448 (20130101); H04N 5/46 (20130101); H04N 5/64 (20130101); H04N 5/76 (20130101); H04N 7/0112 (20130101); H04N 7/163 (20130101); H04N 7/17327 (20130101); H04N 9/3129 (20130101); H04N 9/642 (20130101); H04N 9/7925 (20130101); H04N 21/2543 (20130101); H04N 21/4181 (20130101); H04N 21/433 (20130101); H04N 21/4623 (20130101); H04N 21/47211 (20130101); H04N 21/6175 (20130101); H04N 21/6187 (20130101); H04N 21/6582 (20130101); H04Q 3/0025 (20130101); H04Q 3/60 (20130101); H04W 4/14 (20130101); H04W 8/265 (20130101); H04W 28/00 (20130101); H04W 36/02 (20130101); H04W 52/0225 (20130101); H04W 52/30 (20130101); H04W 56/00 (20130101); H04W 64/00 (20130101); H04W 68/00 (20130101); H04W 74/008 (20130101); H04W 74/0816 (20130101); H04W 84/08 (20130101); H04W 92/02 (20130101); H04L 41/06 (20130101); H04L 47/10 (20130101); H04L 67/1002 (20130101); H04L 45/04 (20130101); H04L 45/22 (20130101); H04L 45/24 (20130101); H04L 47/72 (20130101); H04L 47/745 (20130101); H04L 47/765 (20130101); H04L 47/11 (20130101); H04L 47/12 (20130101); H04L 47/14 (20130101); H04L 47/15 (20130101); H04L 47/193 (20130101); H04L 47/2416 (20130101); H04L 47/27 (20130101); H04L 47/283 (20130101); H04L 47/34 (20130101); H04L 47/822 (20130101); H04L 47/824 (20130101); H04L 49/9094 (20130101); H04L 49/90 (20130101); H04J 3/0655 (20130101); H04L 69/18 (20130101); H04L 69/40 (20130101); H04L 69/161 (20130101); H04L 69/163 (20130101); G06F 11/1425 (20130101); H04N 19/139 (20141101); H04N 19/70 (20141101); H04N 19/51 (20141101); H04N 19/109 (20141101); H04N 19/91 (20141101); H04N 19/527 (20141101); H04N 19/517 (20141101); H04N 19/625 (20141101); H04L 47/70 (20130101); H04W 76/34 (20180201); H04W 76/12 (20180201); G11B 2220/20 (20130101); H04N 5/45 (20130101); H04L 65/1016 (20130101); H04N 2201/3212 (20130101); H04L 43/0829 (20130101); G06F 11/1482 (20130101); G11B 20/22 (20130101); H04B 1/707 (20130101); H04L 51/04 (20130101); H04M 1/72519 (20130101); H04M 3/42221 (20130101); H04M 11/06 (20130101); H04N 5/38 (20130101); H04N 5/445 (20130101); H04N 5/66 (20130101); H04N 5/775 (20130101); H04N 5/85 (20130101); H04N 5/907 (20130101); H04N 9/8042 (20130101); H04W 4/10 (20130101); H04W 4/12 (20130101); H04W 8/245 (20130101); H04W 8/26 (20130101); H04W 24/00 (20130101); H04W 28/18 (20130101); H04W 28/26 (20130101); H04W 40/00 (20130101); H04W 40/02 (20130101); H04W 48/08 (20130101); H04W 52/0248 (20130101); H04W 52/0274 (20130101); H04W 72/042 (20130101); H04W 72/1252 (20130101); H04W 72/1268 (20130101); H04W 74/0833 (20130101); H04W 80/00 (20130101); H04W 84/042 (20130101); H04W 84/12 (20130101); H04W 88/06 (20130101); H04W 88/085 (20130101); H04W 88/16 (20130101); H04W 92/12 (20130101); G06F 2221/2105 (20130101); G06F 2221/2115 (20130101); H04L 2012/40215 (20130101); H04L 2012/40273 (20130101); H04N 2201/02493 (20130101); H04N 2201/03112 (20130101); H04N 2201/03187 (20130101); H04Q 2213/1302 (20130101); H04Q 2213/13039 (20130101); H04Q 2213/1304 (20130101); H04Q 2213/13076 (20130101); H04Q 2213/13095 (20130101); H04Q 2213/13109 (20130101); H04Q 2213/13298 (20130101); H04Q 2213/13349 (20130101); H04J 3/0658 (20130101); H04N 2201/0094 (20130101); H04N 2201/3274 (20130101); H04N 2201/3222 (20130101); Y10S 707/99943 (20130101); Y10S 370/906 (20130101); Y10S 370/907 (20130101); H04L 69/14 (20130101); H04N 2201/03133 (20130101); H04N 2201/03141 (20130101); H04N 2201/03145 (20130101); H04W 76/18 (20180201); H04W 76/45 (20180201); H04W 76/30 (20180201); H04W 76/10 (20180201); Y02D 70/446 (20180101); Y02D 70/449 (20180101); Y02D 70/40 (20180101); Y02D 70/30 (20180101); Y02D 70/46 (20180101),"April 5, 2004","January 5, 2010","7,643,721",#7643721,True
65,,"11/727,519","Tokyo, JP",Kabushiki Kaisha Toshiba,38559741,H01L 21/324 (20130101); H01L 21/67115 (20130101); H01L 21/823814 (20130101); H01L 29/6659 (20130101),"March 27, 2007","January 5, 2010","7,643,736",#7643736,True
66,,"11/594,895","Kariya, JP",DENSO CORPORATION,38088149,H04B 7/18517 (20130101); H04H 20/22 (20130101); H04H 60/51 (20130101),"November 9, 2006","January 5, 2010","7,643,787",#7643787,True
67,,"10/814,723",,,33102200,H01Q 1/246 (20130101); H01Q 21/065 (20130101); H04B 7/0491 (20130101),"March 31, 2004","January 5, 2010","7,643,794",#7643794,True
68,,"11/522,689","Allentown, PA",Agere Systems Inc.,39189220,H03G 3/3068 (20130101); H03G 3/3078 (20130101),"September 18, 2006","January 5, 2010","7,643,812",#7643812,True
69,,"11/505,050","San Diego, CA","Qualcomm, Inc.",33423935,H04W 76/10 (20180201); H04W 76/12 (20180201); H04W 12/10 (20130101); H04W 72/0406 (20130101); H04W 88/12 (20130101),"August 15, 2006","January 5, 2010","7,643,828",#7643828,True
70,,"10/544,888","Geneva, CH",ST-Ericsson SA,32869383,H04B 1/005 (20130101); H04B 1/0483 (20130101); H04B 1/406 (20130101),"February 9, 2004","January 5, 2010","7,643,847",#7643847,True
71,,"11/333,101",CAPhelan; Susan Elizabeth,Ives; John Richard,36684889,A61B 5/042 (20130101); A61B 5/0492 (20130101); A61B 2562/0215 (20170801); A61B 5/0478 (20130101),"January 17, 2006","January 5, 2010","7,643,861",#7643861,True
72,,"11/278,071","Wilmington, MA","MKS Instruments, Inc.",38574228,G05D 16/2046 (20130101); Y10T 137/86413 (20150401),"March 30, 2006","January 5, 2010","7,643,909",#7643909,True
73,,"11/212,893","Auburn Hills, MI","Continental Automotive Systems US, Inc.",35997289,G01P 21/00 (20130101),"August 26, 2005","January 5, 2010","7,643,921",#7643921,True
74,,"11/291,639","Santa Clara, CAValidity Sensors, Inc.",National Semiconductor Corporation,41460414,G06K 9/00013 (20130101),"December 1, 2005","January 5, 2010","7,643,950",#7643950,True
