,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
69,,"09/027,953","Tokyo, JP",NEC Corporation,12494840,B23K 20/007 (20130101); H01L 24/05 (20130101); H01L 24/48 (20130101); H01L 24/85 (20130101); H01L 24/45 (20130101); H01L 2224/04042 (20130101); H01L 2224/05001 (20130101); H01L 2224/05073 (20130101); H01L 2224/05556 (20130101); H01L 2224/05624 (20130101); H01L 2224/05638 (20130101); H01L 2224/05647 (20130101); H01L 2224/05664 (20130101); H01L 2224/45144 (20130101); H01L 2224/48091 (20130101); H01L 2224/48247 (20130101); H01L 2224/48463 (20130101); H01L 2224/48624 (20130101); H01L 2224/48647 (20130101); H01L 2224/85 (20130101); H01L 2924/01006 (20130101); H01L 2924/01013 (20130101); H01L 2924/01014 (20130101); H01L 2924/01015 (20130101); H01L 2924/01029 (20130101); H01L 2924/01057 (20130101); H01L 2924/01058 (20130101); H01L 2924/01073 (20130101); H01L 2924/014 (20130101); H01L 2924/01074 (20130101); H01L 2924/01079 (20130101); H01L 2924/01083 (20130101); H01L 2224/48664 (20130101); H01L 2224/48699 (20130101); H01L 2924/01019 (20130101); H01L 2224/45124 (20130101); H01L 2224/48738 (20130101); H01L 2224/48724 (20130101); H01L 2224/48747 (20130101); H01L 2224/48764 (20130101); H01L 2924/181 (20130101); H01L 2924/00011 (20130101); H01L 2224/45144 (20130101); H01L 2924/01046 (20130101); H01L 2224/48463 (20130101); H01L 2924/00014 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2224/05624 (20130101); H01L 2924/01029 (20130101); H01L 2224/05638 (20130101); H01L 2924/01014 (20130101); H01L 2224/05624 (20130101); H01L 2924/01014 (20130101); H01L 2224/05624 (20130101); H01L 2924/01014 (20130101); H01L 2224/05624 (20130101); H01L 2924/01014 (20130101); H01L 2224/05624 (20130101); H01L 2924/01014 (20130101); H01L 2924/01029 (20130101); H01L 2224/05624 (20130101); H01L 2924/01014 (20130101); H01L 2924/01029 (20130101); H01L 2224/05624 (20130101); H01L 2924/01014 (20130101); H01L 2924/01029 (20130101); H01L 2224/05001 (20130101); H01L 2924/00014 (20130101); H01L 2224/05624 (20130101); H01L 2924/00014 (20130101); H01L 2224/05647 (20130101); H01L 2924/01013 (20130101); H01L 2924/00014 (20130101); H01L 2224/78 (20130101); H01L 2224/48664 (20130101); H01L 2924/00 (20130101); H01L 2224/48638 (20130101); H01L 2924/00 (20130101); H01L 2224/48699 (20130101); H01L 2924/00 (20130101); H01L 2224/45144 (20130101); H01L 2924/013 (20130101); H01L 2924/00 (20130101); H01L 2924/01006 (20130101); H01L 2924/00011 (20130101); H01L 2224/45144 (20130101); H01L 2924/00014 (20130101); H01L 2224/48624 (20130101); H01L 2924/00 (20130101); H01L 2224/48647 (20130101); H01L 2924/00 (20130101); H01L 2224/48724 (20130101); H01L 2924/00 (20130101); H01L 2224/48738 (20130101); H01L 2924/00 (20130101); H01L 2224/48747 (20130101); H01L 2924/00 (20130101); H01L 2224/48764 (20130101); H01L 2924/00 (20130101); H01L 2224/45124 (20130101); H01L 2924/01014 (20130101); H01L 2924/013 (20130101); H01L 2224/45124 (20130101); H01L 2924/00013 (20130101); H01L 2924/013 (20130101); H01L 2924/181 (20130101); H01L 2924/00012 (20130101),"February 23, 1998","January 4, 2000","6,011,305",#6011305,True
70,,"09/157,474","Tokyo, JP",NEC Corporation,17300172,H01L 23/3107 (20130101); H01L 24/06 (20130101); H01L 24/16 (20130101); H01L 24/85 (20130101); H01L 2924/181 (20130101); H01L 2224/05553 (20130101); H01L 2224/05554 (20130101); H01L 2924/07802 (20130101); H01L 2224/32245 (20130101); H01L 2924/01005 (20130101); H01L 2924/00014 (20130101); H01L 2924/014 (20130101); H01L 2924/01078 (20130101); H01L 2924/01047 (20130101); H01L 2924/01006 (20130101); H01L 24/48 (20130101); H01L 2224/0401 (20130101); H01L 2224/04042 (20130101); H01L 2224/05599 (20130101); H01L 2224/06136 (20130101); H01L 2224/13099 (20130101); H01L 2224/48091 (20130101); H01L 2224/4813 (20130101); H01L 2224/48475 (20130101); H01L 2224/85051 (20130101); H01L 2224/85951 (20130101); H01L 2224/92247 (20130101); H01L 2224/48091 (20130101); H01L 2924/00014 (20130101); H01L 2924/00014 (20130101); H01L 2224/05599 (20130101); H01L 2924/00014 (20130101); H01L 2224/78 (20130101); H01L 2924/00014 (20130101); H01L 2224/45099 (20130101); H01L 2924/07802 (20130101); H01L 2924/00 (20130101); H01L 2924/181 (20130101); H01L 2924/00012 (20130101),"September 21, 1998","January 4, 2000","6,011,306",#6011306,True
71,,"08/883,198","Palo Alto, CA","Sun Microsystems, Inc.",25382165,H03K 19/0963 (20130101),"June 26, 1997","January 4, 2000","6,011,410",#6011410,True
72,,"09/016,456","Tokyo, JP",NEC Corporation,12332352,G05F 1/468 (20130101),"January 30, 1998","January 4, 2000","6,011,429",#6011429,True
73,,"08/926,079","Dearborn, MI","Ford Global Technologies, Inc.",25452723,B60R 25/24 (20130101); H03F 3/191 (20130101); H03F 2200/504 (20130101),"September 2, 1997","January 4, 2000","6,011,439",#6011439,True
74,,"09/047,132","Tualatin, OR","SLC Technologies, Inc.",21947236,H01H 36/0033 (20130101); H01H 36/0046 (20130101),"March 24, 1998","January 4, 2000","6,011,469",#6011469,True
75,,"08/352,190",,,26691063,G01S 7/288 (20130101); G01S 7/4052 (20130101); G01S 13/003 (20130101); G01S 7/282 (20130101); G01S 13/86 (20130101); G01S 2007/4082 (20130101),"December 1, 1994","January 4, 2000","6,011,506",#6011506,True
76,,"08/745,932","Suwon, KR","Samsung Electronics Co., Ltd.",24998847,H01Q 1/125 (20130101),"November 7, 1996","January 4, 2000","6,011,511",#6011511,True
77,,"08/899,402","Montgomeryville, PA","Numoncis, Inc.",25410901,G06F 3/046 (20130101); Y10S 345/901 (20130101); Y10S 345/903 (20130101),"July 23, 1997","January 4, 2000","6,011,545",#6011545,True
78,,"08/871,925","London, GB",British Broadcasting,26298953,H04N 5/145 (20130101); H04N 7/014 (20130101); G06T 7/262 (20170101); H04N 19/547 (20141101); H04N 19/51 (20141101),"June 11, 1997","January 4, 2000","6,011,596",#6011596,True
79,,"08/965,440","Lexington, MA",Raytheon Company,25509964,G02B 26/0858 (20130101),"November 6, 1997","January 4, 2000","6,011,639",#6011639,True
80,,"08/281,732","Corning, NY",Corning Incorporated,23078556,H01S 3/06758 (20130101); H01S 2301/02 (20130101); H01S 2301/04 (20130101),"July 29, 1994","January 4, 2000","6,011,644",#6011644,True
81,,"08/892,717","Kyungki-do, KR","SamSung Electronics Co., Ltd.",19466413,H01S 3/094003 (20130101); H04B 10/291 (20130101); H04B 10/2912 (20130101); H04B 10/2525 (20130101); H01S 3/094011 (20130101); H04B 2210/003 (20130101),"July 15, 1997","January 4, 2000","6,011,645",#6011645,True
82,,"09/173,488","Hsinchu, TW",Industrial Technology Research Institute,21630703,G02B 15/177 (20130101),"October 14, 1998","January 4, 2000","6,011,656",#6011656,True
83,,"08/997,332","Saitama, JP","Fuji Photo Optical Co., Ltd.",12178675,G02B 13/003 (20130101); G02B 13/18 (20130101),"December 23, 1997","January 4, 2000","6,011,660",#6011660,True
84,,"09/057,444","Boulogne Billancourt, FR",Schneider Electric SA,9506070,H01H 9/541 (20130101),"April 9, 1998","January 4, 2000","6,011,678",#6011678,True
85,,"08/980,516","Tokyo, JP","Alps Electric Co., Ltd.",18134208,H05K 9/006 (20130101),"December 1, 1997","January 4, 2000","6,011,700",#6011700,True
86,,"09/055,639","Agrate Brianza, IT",SGS-Thomson Microelectronics S.r.l.,8230609,H02M 3/33523 (20130101); H04N 3/185 (20130101),"April 6, 1998","January 4, 2000","6,011,706",#6011706,True
87,,"08/915,312","Boise, ID","Micron Technology, Inc.",24773829,G11C 7/067 (20130101); G11C 29/781 (20130101); G11C 29/789 (20130101),"August 20, 1997","January 4, 2000","6,011,742",#6011742,True
88,,"08/821,362","Espoo, FI","Nokia Telecommunications, Oy",26160906,H04L 12/5601 (20130101); H04L 47/10 (20130101); H04L 47/11 (20130101); H04L 47/24 (20130101); H04L 47/32 (20130101); H04L 2012/5614 (20130101); H04L 2012/5651 (20130101); H04L 2012/5679 (20130101),"March 20, 1997","January 4, 2000","6,011,778",#6011778,True
89,,"09/132,397","Vero Beach, FL","Florafax International, Inc",22453857,G06Q 30/0601 (20130101); H04M 3/53316 (20130101),"August 11, 1998","January 4, 2000","6,011,833",#6011833,True
