,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
54,,"07/233,369","Richmond, VA",Ethyl Corporation,22388282,C04B 35/571 (20130101); C08K 3/14 (20130101); C08K 3/34 (20130101); C08L 83/16 (20130101); C08K 3/14 (20130101); C08L 83/16 (20130101); C08K 3/34 (20130101); C08L 83/16 (20130101); C08G 77/62 (20130101),"August 18, 1988","January 2, 1990","4,891,340",#4891340,True
55,,"07/077,644","Tokyo, JPMitsubishi Jukogyo Kabushiki Kaisha","Mitsubishi Petrochemical Co., Ltd.",27323852,B01D 53/8628 (20130101); B01J 21/063 (20130101); B01J 35/1038 (20130101); B01J 35/1042 (20130101); B01J 35/1061 (20130101); B01J 35/1066 (20130101); B01J 35/108 (20130101); B01J 23/22 (20130101); B01J 23/24 (20130101),"July 24, 1987","January 2, 1990","4,891,348",#4891348,True
56,,"07/198,637","Ohnojo, JP","Sansho Seiyaku Co., Ltd.",15398494,A61K 31/35 (20130101),"May 18, 1988","January 2, 1990","4,891,361",#4891361,True
57,,"07/284,002","Milano, IT",Rotta Research Laboratorium,11306518,C07D 333/70 (20130101); C07D 307/85 (20130101); C07D 307/84 (20130101); C07D 215/48 (20130101); C07D 209/42 (20130101),"December 7, 1988","January 2, 1990","4,891,381",#4891381,True
58,,"07/304,215","Akron, OH",The B. F. Goodrich Company,26907386,C08G 61/08 (20130101); C08J 9/141 (20130101); C08J 9/00 (20130101); C08J 2365/00 (20130101),"January 31, 1989","January 2, 1990","4,891,387",#4891387,True
59,,"07/110,129","Tokyo, JP",CALP Corporation,27473402,C08K 3/22 (20130101); C08K 9/04 (20130101); C08K 9/06 (20130101); C08L 101/00 (20130101); C08L 101/00 (20130101); C08L 2666/04 (20130101),"October 19, 1987","January 2, 1990","4,891,399",#4891399,True
60,,"07/300,883","St. Louis, MO",Monsanto Company,26733318,C08G 61/08 (20130101),"January 24, 1989","January 2, 1990","4,891,414",#4891414,True
61,,"07/321,300","Milan, IT",Ausimont S.r.l.,11199170,C08G 18/582 (20130101); C08G 59/04 (20130101); C08G 59/30 (20130101); C08G 59/4028 (20130101); C08G 59/42 (20130101); C08G 59/50 (20130101),"March 10, 1989","January 2, 1990","4,891,417",#4891417,True
62,,"07/134,410",,,27168669,B01J 29/7007 (20130101); C07C 2/66 (20130101); C07C 6/126 (20130101); C07C 15/02 (20130101); C07C 15/085 (20130101); C07C 2/66 (20130101); C07C 15/02 (20130101); C07C 6/126 (20130101); C07C 15/085 (20130101); B01J 2229/20 (20130101); B01J 2229/26 (20130101); B01J 2229/36 (20130101); B01J 2229/42 (20130101); C07C 2529/70 (20130101); Y02P 20/52 (20151101),"December 17, 1987","January 2, 1990","4,891,458",#4891458,True
63,,"07/207,966","Tokyo, JP",Yazaki Corporation,14286693,H02G 3/0418 (20130101); H02G 3/0608 (20130101),"June 17, 1988","January 2, 1990","4,891,471",#4891471,True
64,,"07/191,959",,,26887585,B60R 25/04 (20130101); B60R 25/21 (20130101),"May 9, 1988","*     January 2, 1990","4,891,478",#4891478,True
65,,"07/236,529",,,21257380,B23H 7/18 (20130101),"May 24, 1988","January 2, 1990","4,891,486",#4891486,True
66,,"07/073,944","Dallas, TX",Texas Instruments Incorporated,22116753,H01J 37/32082 (20130101); H01L 21/67115 (20130101); H01L 21/67748 (20130101); H01L 21/67751 (20130101),"July 16, 1987","January 2, 1990","4,891,488",#4891488,True
67,,"07/192,919",,,26678425,B23Q 35/128 (20130101); B23K 26/60 (20151001),"May 12, 1988","January 2, 1990","4,891,491",#4891491,True
68,,"07/193,273","Tokyo, JP","Shinko Electric Co., Ltd.",14633986,B25J 9/104 (20130101); B25J 9/106 (20130101); B25J 18/007 (20130101); F16H 37/12 (20130101),"May 11, 1988","January 2, 1990","4,891,492",#4891492,True
69,,"07/242,404","Dallas, TX",Texas Instruments Incorporated,22914662,F27B 17/0025 (20130101); G05D 23/27 (20130101); H01L 21/2686 (20130101); H01L 21/67115 (20130101),"September 9, 1988","January 2, 1990","4,891,499",#4891499,True
70,,"07/213,405","Palo Alto, CA",Hewlett-Packard Company,22794995,G01V 8/20 (20130101),"June 30, 1988","January 2, 1990","4,891,508",#4891508,True
71,,"07/316,487","Mountain View, CA","Huntington Mechanical Laboratories, Inc.",23229261,H01J 37/023 (20130101); H01J 37/20 (20130101),"February 27, 1989","January 2, 1990","4,891,516",#4891516,True
72,,"07/260,581","Berlin and Munich, DE",Siemens Aktiengesellschaft,6339683,H01J 37/1475 (20130101); H01J 37/28 (20130101),"October 21, 1988","January 2, 1990","4,891,523",#4891523,True
73,,"07/234,893","Simi Valley, CA","View Engineering, Inc.",22883245,G01B 11/00 (20130101),"August 22, 1988","January 2, 1990","4,891,529",#4891529,True
74,,"07/311,699","Wien, AT",AKG Akustische u. Kino-Gerate Gesellschaft m.b.H.,3488949,H03B 5/1805 (20130101); H03B 5/1823 (20130101); H03B 2201/0208 (20130101); H03B 2201/033 (20130101),"February 16, 1989","January 2, 1990","4,891,610",#4891610,True
75,,"07/214,120","London, GB2",Bowthrope Components Limited,10620514,G01F 1/684 (20130101); G01F 1/69 (20130101); G01K 7/22 (20130101); H01C 1/034 (20130101); H01C 1/1413 (20130101); H01R 13/6683 (20130101); Y10T 29/49085 (20150115),"June 30, 1988","January 2, 1990","4,891,622",#4891622,True
76,,"07/146,293","Taipei, TW","King Phoenix Co., Ltd.",22516707,G06F 3/0312 (20130101); G06F 3/03543 (20130101); G06F 3/038 (20130101); G06F 2203/0333 (20130101),"January 20, 1988","January 2, 1990","4,891,632",#4891632,True
77,,"06/907,700","Armonk, NY",International Business Machines Corporation,25424504,G06T 9/005 (20130101); H03M 7/4006 (20130101),"September 15, 1986","January 2, 1990","4,891,643",#4891643,True
78,,"07/233,510","Rochester, NY",Eastman Kodak Company,22877540,G03B 27/6221 (20130101); G03G 15/605 (20130101),"August 18, 1988","January 2, 1990","4,891,667",#4891667,True
79,,"07/204,907","Kawasaki, JP",Fujitsu Limited,15358279,G03G 15/0844 (20130101); G03G 15/09 (20130101),"June 10, 1988","January 2, 1990","4,891,671",#4891671,True
80,,"07/240,400","Osaka, JP",Sharp Kabushiki Kaisha,12023087,G03G 15/0853 (20130101); G03G 15/0849 (20130101),"August 29, 1988","January 2, 1990","4,891,675",#4891675,True
81,,"07/278,725","Osaka, JP",Minolta Camera Kabushiki Kaisha,17975181,G03G 21/105 (20130101),"December 2, 1988","January 2, 1990","4,891,679",#4891679,True
82,,"07/136,486","Osaka, JP","Matsushita Electric Industrial Co., Ltd.",27550193,H04N 1/4052 (20130101); H04N 1/4053 (20130101),"December 21, 1987","January 2, 1990","4,891,710",#4891710,True
83,,"07/250,565","Tokyo, JP",Mitsubishi Denki Kaubshiki Kaisha,17047808,H02M 1/14 (20130101),"September 29, 1988","January 2, 1990","4,891,744",#4891744,True
84,,"06/900,223","Dallas, TX",Texas Instruments Incorporated,27089598,H01L 27/10805 (20130101); H01L 29/7835 (20130101),"August 22, 1986","January 2, 1990","4,891,747",#4891747,True
85,,"07/154,048",,,22549780,G06K 9/6203 (20130101); G06T 7/246 (20170101),"February 9, 1988","January 2, 1990","4,891,762",#4891762,True
86,,"07/182,021","Kawasaki, JP",Kabushiki Kaisha Toshiba,14382381,G11C 16/10 (20130101); G11C 2216/14 (20130101),"April 15, 1988","January 2, 1990","4,891,791",#4891791,True
87,,"07/143,221",,,9323234,A47K 3/36 (20130101); A47K 2003/365 (20130101),"January 4, 1988","January 9, 1990","4,891,850",#4891850,True
88,,"07/266,317","New York, NY",U.S. Philips Corporation,19848663,B23Q 1/4804 (20130101); B23Q 7/10 (20130101); H05K 13/0434 (20130101); Y10T 29/53543 (20150115); Y10T 29/53174 (20150115); Y10T 29/53539 (20150115); Y10T 29/4913 (20150115); Y10T 29/53478 (20150115),"October 31, 1988","January 9, 1990","4,891,879",#4891879,True
89,,"07/331,170","Kariya, JP",Aisin Seiki Kabushiki Kaisha,12693495,B60J 1/14 (20130101),"March 31, 1989","January 9, 1990","4,891,909",#4891909,True
90,,"07/297,340","Chicago, IL","Ardco, Inc.",23145911,A47F 3/043 (20130101); F25D 23/082 (20130101); F25D 2400/18 (20130101),"January 17, 1989","January 9, 1990","4,891,912",#4891912,True
91,,"07/368,912",,,26872668,B24B 19/06 (20130101),"June 19, 1989","January 9, 1990","4,891,914",#4891914,True
92,,"07/290,241","Holland, MI","Haworth, Inc.",23115115,E04B 2/7422 (20130101); E04B 2002/7479 (20130101),"December 23, 1988","January 9, 1990","4,891,922",#4891922,True
93,,"06/840,619","Washington, DC",The United States of America as represented by the Secretary of the Air,25282819,F02K 7/105 (20130101); F02K 9/12 (20130101),"March 17, 1986","January 9, 1990","4,891,938",#4891938,True
94,,"07/339,984","St.-Hyacinthe, CA",Sport Maska Inc.,4134445,D04B 1/104 (20130101); D04B 1/126 (20130101); D10B 2403/02 (20130101),"April 18, 1989","January 9, 1990","4,891,958",#4891958,True
95,,"07/275,943",,,23054459,G01D 5/125 (20130101); G01L 7/04 (20130101); G01L 19/08 (20130101),"November 25, 1988","January 9, 1990","4,891,987",#4891987,True
96,,"07/271,490","Atlanta, GA","Schlumberger Industries, Inc.",26827235,G01F 1/3218 (20130101); G01F 1/3263 (20130101),"November 15, 1988","January 9, 1990","4,891,990",#4891990,True
97,,"07/209,246","Goleta, CA",Santa Barbara Research Center,22777977,F16H 33/20 (20130101); F16H 37/122 (20130101); G02B 26/08 (20130101); Y10T 74/18056 (20150115); Y10T 74/1824 (20150115),"June 20, 1988","January 9, 1990","4,891,998",#4891998,True
98,,"07/193,419","Tokyo, JP",Honda Giken Kogyo Kabushiki Kaisha,14665035,F02D 41/2403 (20130101); F02D 41/345 (20130101); Y02T 10/44 (20130101),"May 12, 1988","January 9, 1990","4,892,077",#4892077,True
99,,"07/300,697","Kawasaki, JP",Kabushiki Kaisha Toshiba,17201956,G01S 7/5206 (20130101); G01S 15/894 (20130101); G10K 11/345 (20130101),"January 19, 1989","January 9, 1990","4,892,103",#4892103,True
100,,"07/220,861",,,4137128,A45D 8/34 (20130101),"July 18, 1988","January 9, 1990","4,892,110",#4892110,True
101,,"07/207,509","Norwalk, CT","Continental Can Company, Inc.",22770884,B65B 31/028 (20130101); Y10T 137/5109 (20150401),"June 16, 1988","January 9, 1990","4,892,115",#4892115,True
102,,"07/269,729","Jackson, MI",Aeroquip Corporation,27168690,F16L 37/23 (20130101); F16L 37/34 (20130101); Y10T 137/87949 (20150401),"November 10, 1988","January 9, 1990","4,892,117",#4892117,True
103,,"07/366,298","Woodcliff Lake, NJ",Ingersoll-Rand Company,26895070,E21B 19/146 (20130101),"June 13, 1989","January 9, 1990","4,892,160",#4892160,True
104,,"07/162,733","Iwata, JP",Yamaha Hatsudoki Kabushiki Kaisha,22586923,B62M 27/02 (20130101); B62M 2027/021 (20130101),"March 1, 1988","January 9, 1990","4,892,165",#4892165,True
105,,"07/054,290",,,3556541,B23P 19/004 (20130101),"May 26, 1987","January 9, 1990","4,892,180",#4892180,True
106,,"07/367,800",,,23448663,B62J 99/00 (20130101); B65D 85/68 (20130101); B65D 2585/6862 (20130101),"June 19, 1989","January 9, 1990","4,892,190",#4892190,True
107,,"07/239,796","Glendora, CA",Rain Bird Sprinkler Mfg. Corp.,22903784,A01M 7/006 (20130101); B05B 1/265 (20130101),"September 1, 1988","January 9, 1990","4,892,256",#4892256,True
108,,"07/261,105",,,22991978,A01D 75/008 (20130101); B65B 67/12 (20130101); A01D 2101/00 (20130101),"October 24, 1988","January 9, 1990","4,892,277",#4892277,True
109,,"07/258,636",,,22981462,A63B 37/0002 (20130101),"October 17, 1988","January 9, 1990","4,892,308",#4892308,True
110,,"07/215,019","Oberhausen, DE",Kempchen & Co. GmbH,6330809,F16J 15/20 (20130101); Y10S 277/922 (20130101),"July 5, 1988","January 9, 1990","4,892,320",#4892320,True
111,,"07/263,417",,,23001698,A61G 5/023 (20130101); A61G 5/025 (20130101); A61G 5/06 (20130101); B62K 5/023 (20130101); B62M 1/14 (20130101); B62M 1/16 (20130101); A61G 5/1051 (20161101),"October 27, 1988","January 9, 1990","4,892,323",#4892323,True
112,,"07/285,693","Detroit, MI",General Motors Corporation,23095328,B62D 1/184 (20130101),"December 16, 1988","January 9, 1990","4,892,330",#4892330,True
113,,"06/624,445","Wallingford, CT",Amphenol Corporation,14335525,G02B 6/3877 (20130101),"June 25, 1984","January 9, 1990","4,892,379",#4892379,True
114,,"07/292,063","New York, NY","Ametek, Inc.",23123032,G02B 6/3813 (20130101); G02B 6/403 (20130101); G02B 6/4248 (20130101); G02B 6/3807 (20130101); G02B 6/3835 (20130101); Y10T 29/49163 (20150115),"December 30, 1988","January 9, 1990","4,892,381",#4892381,True
115,,"07/249,112","Hickory, NC",Siecor Corporation,22942109,G02B 6/4422 (20130101); G02B 6/4432 (20130101); G02B 6/4436 (20130101); G02B 6/4494 (20130101),"September 26, 1988","January 9, 1990","4,892,382",#4892382,True
116,,"06/235,970","Schenectady, NY",General Electric Company,22887603,G02B 5/1842 (20130101); B42D 25/324 (20141001); G07D 7/12 (20130101); B42D 25/328 (20141001); G06K 19/16 (20130101); B42D 2033/04 (20130101); B42D 2033/20 (20130101); B42D 2035/02 (20130101); Y10S 428/916 (20130101); B42D 25/20 (20141001),"February 19, 1981","January 9, 1990","4,892,385",#4892385,True
117,,"07/303,997","Princeton, NJ",General Electric Company,26852834,G09G 5/02 (20130101); G09G 2300/0452 (20130101),"January 30, 1989","January 9, 1990","4,892,391",#4892391,True
118,,"07/255,069",,,19276753,G02B 17/04 (20130101); G02B 25/04 (20130101),"October 7, 1988","January 9, 1990","4,892,399",#4892399,True
119,,"07/321,873",,,23252400,B60R 1/078 (20130101),"March 10, 1989","January 9, 1990","4,892,401",#4892401,True
120,,"07/210,896","Memphis, TN","Plough, Inc.",26756782,A45D 34/042 (20130101); A46B 11/0024 (20130101); A46B 11/0034 (20130101); A46B 11/0089 (20130101); B65D 83/0022 (20130101); G01F 11/025 (20130101); A46B 2200/1046 (20130101); Y10S 92/04 (20130101),"June 24, 1988","January 9, 1990","4,892,427",#4892427,True
121,,"07/217,640","Wolfsburg, DE",Volkwagen AG,6334833,F16C 3/026 (20130101); F16D 3/2237 (20130101); F16D 2003/22326 (20130101); Y10T 403/4983 (20150115); Y10T 403/7026 (20150115); Y10T 403/4966 (20150115),"July 12, 1988","January 9, 1990","4,892,433",#4892433,True
