,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
39,,"06/201,485",,,20336264,E21D 9/006 (20130101); G01C 15/002 (20130101); G01C 7/06 (20130101); Y10S 33/21 (20130101),"July 3, 1980","January 4, 1983","4,367,021",#4367021,True
40,,"06/279,524",,,26767695,G03D 3/132 (20130101),"July 1, 1981","January 4, 1983","4,367,030",#4367030,True
41,,"06/281,540","Tokyo, JP","Iwatsu Electric Co., Ltd.",26435515,G03G 15/0415 (20130101),"July 8, 1981","January 4, 1983","4,367,038",#4367038,True
42,,"06/152,163","Kawasaki, JP",Tokyo Shibaura Denki Kabushiki Kaisha,26407596,G02B 6/2713 (20130101); G02B 6/29308 (20130101); H04J 14/02 (20130101); G02B 6/32 (20130101); G02B 6/2931 (20130101),"May 22, 1980","January 4, 1983","4,367,040",#4367040,True
43,,"06/215,605","Neuchatel, CH",Ebauches S.A.,4356397,G04B 29/00 (20130101); G04C 3/008 (20130101); G04B 33/06 (20130101),"December 12, 1980","January 4, 1983","4,367,050",#4367050,True
44,,"06/154,681","Armonk, NY",International Business Machines Corporation,22552309,F16F 1/123 (20130101); B41J 32/00 (20130101),"May 30, 1980","January 4, 1983","4,367,052",#4367052,True
45,,"06/132,257","Stockholm, SE",Semotex Aktiebolag,20337690,B42C 7/00 (20130101),"March 20, 1980","January 4, 1983","4,367,061",#4367061,True
46,,"06/265,947","Collebeato, IT",Ottopran S.r.L.,11118616,A21C 1/02 (20130101); A21C 1/14 (20130101); B01F 15/0289 (20130101); A21C 11/20 (20130101); A21C 1/144 (20130101),"May 21, 1981","January 4, 1983","4,367,064",#4367064,True
47,,"06/230,872","Birmingham, GB2",The Deritend Engineering Company Ltd.,10512231,B26D 7/1836 (20130101); Y10T 225/329 (20150401); Y10T 83/2109 (20150401); Y10T 225/343 (20150401); Y10T 83/2079 (20150401),"February 2, 1981","January 4, 1983","4,367,069",#4367069,True
48,,"06/255,593","Allentown, PA","Air Products and Chemicals, Inc.",22969018,C01B 3/382 (20130101),"April 20, 1981","January 4, 1983","4,367,077",#4367077,True
49,,"06/310,770",,,23204016,C04B 7/30 (20130101); C04B 7/434 (20130101); Y02P 40/145 (20151101),"October 13, 1981","January 4, 1983","4,367,096",#4367096,True
50,,"06/276,205",,,23055636,B08B 3/12 (20130101),"June 22, 1981","January 4, 1983","4,367,098",#4367098,True
51,,"06/154,210","Pittsburgh, PA","PPG Industries, Inc.",22550448,B29C 65/3444 (20130101); B29C 66/82661 (20130101); B29C 66/545 (20130101); B29C 66/301 (20130101); B29C 66/1122 (20130101); B32B 17/10761 (20130101); B32B 17/10036 (20130101); B32B 17/10302 (20130101); B32B 17/10899 (20130101); B32B 17/10972 (20130101); B32B 37/00 (20130101); B29C 66/71 (20130101); B29L 2009/00 (20130101); B29L 2031/778 (20130101); B29C 65/3468 (20130101); B29C 65/3476 (20130101); B29C 66/71 (20130101); B29K 2033/12 (20130101); B29C 66/71 (20130101); B29K 2069/00 (20130101); B29C 66/71 (20130101); B29K 2075/00 (20130101),"May 29, 1980","January 4, 1983","4,367,108",#4367108,True
52,,"06/273,051","Yokohama, JP",Inoue-Japax Research Incorporated,13755279,B23H 5/02 (20130101); C25F 3/14 (20130101); B23H 7/101 (20130101); B23H 7/02 (20130101),"June 12, 1981","January 4, 1983","4,367,129",#4367129,True
53,,"06/230,230","New Haven, CT",Olin Corporation,26839865,C25B 9/20 (20130101),"February 2, 1981","January 4, 1983","4,367,134",#4367134,True
54,,"06/271,397",,,23035374,B03C 1/26 (20130101); B65F 1/1431 (20130101); Y10T 428/1355 (20150115); Y10S 209/926 (20130101); B65F 2210/1525 (20130101),"June 8, 1981","January 4, 1983","4,367,138",#4367138,True
55,,"05/961,342","St. Louis, MO",Monsanto Company,25504354,B01D 53/22 (20130101); B01D 63/024 (20130101); B01D 63/02 (20130101); B01D 2319/04 (20130101),"November 16, 1978","January 4, 1983","4,367,139",#4367139,True
56,,"06/280,073","Florham Park, NJ",Exxon Research and Engineering Co.,23071537,C10L 1/232 (20130101); C10L 1/2443 (20130101); C10M 133/44 (20130101); C10M 135/32 (20130101); H01B 3/22 (20130101); C10M 2215/22 (20130101); C10M 2215/221 (20130101); C10M 2215/226 (20130101); C10M 2215/30 (20130101); C10M 2219/09 (20130101); C10N 2240/201 (20130101); C10N 2240/202 (20130101); C10M 2215/225 (20130101),"July 2, 1981","January 4, 1983","4,367,152",#4367152,True
57,,"06/291,864","Cincinnati, OH",The Procter & Gamble Company,26861411,C11D 3/3907 (20130101),"August 10, 1981","January 4, 1983","4,367,156",#4367156,True
58,,"06/228,562","Abita Springs, LA","Sherman Laboratories, Inc.",26714342,A01N 55/06 (20130101); A61L 12/148 (20130101); A01N 55/06 (20130101); Y10S 514/839 (20130101); A01N 2300/00 (20130101),"January 26, 1981","*     January 4, 1983","4,367,157",#4367157,True
59,,"06/210,049","Yokohama, JP","Chiyoda Chemical Engineering & Construction Co., Ltd.",15555683,B01J 21/14 (20130101); B01J 21/16 (20130101); C10G 11/02 (20130101); C10G 47/12 (20130101); B01J 35/1061 (20130101); B01J 35/1014 (20130101); B01J 35/1019 (20130101); B01J 35/1042 (20130101); B01J 35/1047 (20130101); B01J 35/0026 (20130101); C10G 2300/107 (20130101),"November 24, 1980","January 4, 1983","4,367,165",#4367165,True
60,,"06/355,030","Rochester, NY",Eastman Kodak Company,26961550,C09B 29/0048 (20130101); G03C 8/10 (20130101); C09B 29/26 (20130101),"March 5, 1982","January 4, 1983","4,367,174",#4367174,True
61,,"06/147,614","Middlesex, GB2",Glaxo Laboratories Limited,26239868,C12P 17/188 (20130101); C07D 503/00 (20130101),"May 7, 1980","January 4, 1983","4,367,175",#4367175,True
62,,"06/275,130","Brussels, BE","Hamon-Sobelco, S.A.",26831568,F28C 1/14 (20130101); Y10S 165/90 (20130101); Y10S 261/77 (20130101); Y10S 261/11 (20130101),"June 18, 1981","January 4, 1983","4,367,183",#4367183,True
63,,"06/260,233","Akron, OH",The General Tire & Rubber Company,26947820,B29C 37/0028 (20130101); C09D 163/10 (20130101); B29C 43/00 (20130101); B29C 2791/001 (20130101); B29K 2105/0002 (20130101); B29K 2105/08 (20130101); B29K 2105/16 (20130101); B29K 2063/00 (20130101),"May 4, 1981","January 4, 1983","4,367,192",#4367192,True
64,,"06/278,953","Tulsa, OK",Columbian Chemicals Company,26730525,C09C 1/56 (20130101); H01M 4/625 (20130101); C01P 2006/19 (20130101); C01P 2004/53 (20130101); C01P 2006/12 (20130101); C01P 2004/50 (20130101),"June 30, 1981","January 4, 1983","4,367,208",#4367208,True
65,,"05/812,427",FR,L'Oreal,9175184,A61K 8/375 (20130101); A61Q 1/06 (20130101); A61K 8/8135 (20130101),"July 1, 1977","January 4, 1983","4,367,220",#4367220,True
66,,"05/845,958","Madrid, ES","Fordonal, S.A.",10436065,C07D 211/58 (20130101),"October 27, 1977","January 4, 1983","4,367,232",#4367232,True
67,,"06/226,908","Osaka, JP","Fujisawa Pharmaceutical Company, Ltd.",26274313,C07C 45/40 (20130101); C07C 45/71 (20130101); C07C 47/575 (20130101); C07C 59/68 (20130101); C07C 255/00 (20130101); C07C 317/00 (20130101); C07C 323/00 (20130101); C07D 311/18 (20130101); C07D 307/86 (20130101); C07D 307/83 (20130101); C07C 45/40 (20130101); C07C 47/575 (20130101); C07C 45/71 (20130101); C07C 47/575 (20130101),"January 21, 1981","January 4, 1983","4,367,238",#4367238,True
68,,"06/185,818","Melbourne, AU",Bioenterprises Pty Ltd.,3767247,A23J 3/22 (20130101); A23J 3/20 (20130101); A01G 18/00 (20180201); A23J 3/227 (20130101); C12N 1/14 (20130101); Y10S 426/802 (20130101); Y10S 435/933 (20130101); Y10S 435/913 (20130101); Y10S 435/929 (20130101); Y10S 435/939 (20130101),"September 10, 1980","*     January 4, 1983","4,367,240",#4367240,True
69,,"06/172,406","Paris, FR",Mecanorma S.A.,9198288,B44C 1/162 (20130101); B44C 1/1733 (20130101); Y10S 428/914 (20130101); Y10T 428/15 (20150115); Y10T 428/149 (20150115); Y10T 428/24868 (20150115); Y10T 428/162 (20150115); Y10T 428/2839 (20150115); Y10T 428/161 (20150115); Y10T 156/1064 (20150115),"July 25, 1980","January 4, 1983","4,367,252",#4367252,True
70,,"06/087,502",,,26777044,B24D 3/002 (20130101); B24D 15/04 (20130101); Y10T 428/238 (20150115),"October 23, 1979","January 4, 1983","4,367,253",#4367253,True
71,,"06/283,101","Tokyo, JP","TDK Electronics Co., Ltd.",14789275,G11B 5/7023 (20130101); Y10T 428/31609 (20150401); Y10T 428/31511 (20150401); Y10S 428/90 (20130101),"July 13, 1981","January 4, 1983","4,367,264",#4367264,True
72,,"06/052,845","Danbury, CT",Union Carbide Corporation,21980270,H01M 4/663 (20130101); H01M 6/14 (20130101); H01M 4/664 (20130101),"June 28, 1979","January 4, 1983","4,367,266",#4367266,True
73,,"06/289,281","Yamaguchi, JP","Toyo Soda Manufacturing Co., Ltd.",26336321,G03F 7/038 (20130101),"August 3, 1981","January 4, 1983","4,367,281",#4367281,True
74,,"06/286,116","Toledo, OH",Owens-Corning Fiberglas Corporation,23097151,C08K 5/19 (20130101); C08L 67/00 (20130101); C08K 5/19 (20130101); C08L 67/00 (20130101); C08L 67/00 (20130101); C08L 77/00 (20130101); Y10T 428/2938 (20150115),"July 23, 1981","January 4, 1983","4,367,301",#4367301,True
75,,"06/258,810","Paris, FR",Societe Nationale des Poudres et Explosifs,9241971,C09J 175/14 (20130101); C08G 18/675 (20130101),"April 30, 1981","January 4, 1983","4,367,302",#4367302,True
76,,"06/254,517","Tokyo, JP","Japan Synthetic Rubber Co., Ltd.",12956856,C08F 236/10 (20130101); C08F 236/10 (20130101); C08F 4/48 (20130101),"April 15, 1981","January 4, 1983","4,367,325",#4367325,True
77,,"06/244,908","Tokyo, JPMinistry of International Trade & Industry",Agency of Industrial Science & Technology,12594933,H01L 51/4213 (20130101); H01L 51/0064 (20130101); Y02E 10/549 (20130101); Y02E 10/548 (20130101),"March 18, 1981","January 4, 1983","4,367,369",#4367369,True
78,,"06/188,064","Redmond, WA",Proctor & Associates Co.,22691646,H04M 19/04 (20130101),"September 17, 1980","January 4, 1983","4,367,376",#4367376,True
79,,"06/175,550",,,22640677,H04M 1/05 (20130101),"August 5, 1980","January 4, 1983","4,367,378",#4367378,True
80,,"06/178,235",,,22651754,B23H 7/20 (20130101),"August 14, 1980","January 4, 1983","4,367,391",#4367391,True
81,,"06/369,154",,,26681254,H01H 43/00 (20130101); Y10T 307/872 (20150401),"April 16, 1982","January 4, 1983","4,367,416",#4367416,True
82,,"06/142,161","Tokyo, JP",Mitsubishi Denki Kabushiki Kaisha,13394008,H03K 17/60 (20130101); H03F 3/72 (20130101),"April 14, 1980","January 4, 1983","4,367,419",#4367419,True
83,,"06/258,718","Southfield, MI",The Bendix Corporation,22981826,H02K 41/06 (20130101),"April 29, 1981","January 4, 1983","4,367,424",#4367424,True
84,,"06/227,891","New York, NY",U.S. Philips Corporation,19834781,H01K 1/38 (20130101),"January 23, 1981","January 4, 1983","4,367,428",#4367428,True
85,,"06/180,696","Rolling Meadows, IL","Edison International, Inc.",22661408,H01J 61/56 (20130101),"August 25, 1980","January 4, 1983","4,367,433",#4367433,True
86,,"06/199,021","Reading, GB2",Racal Research Limited,10508669,H03L 7/08 (20130101); H03D 13/00 (20130101),"October 20, 1980","January 4, 1983","4,367,444",#4367444,True
87,,"06/217,255",,,27543042,H01H 51/01 (20130101); H01F 7/08 (20130101),"December 17, 1980","January 4, 1983","4,367,449",#4367449,True
88,,"06/182,497","Broomfield, CO",Ultrak Inc.,22668734,G08B 1/00 (20130101); G08B 19/00 (20130101); H04B 11/00 (20130101); G08B 25/014 (20130101); G08B 26/00 (20130101); G08B 25/003 (20130101),"August 29, 1980","January 4, 1983","4,367,458",#4367458,True
89,,"06/089,292","Muncie, IN",Ball Corporation,22216813,H01Q 13/18 (20130101); H01Q 13/106 (20130101),"October 30, 1979","January 4, 1983","4,367,475",#4367475,True
90,,"06/212,434","Kawasaki, JP",Tokyo Shibaura Denki Kabushiki Kaisha,15661613,H01L 27/14825 (20130101); H01L 27/14831 (20130101); H04N 5/3728 (20130101); H04N 9/045 (20130101); H04N 5/353 (20130101); H01L 27/14868 (20130101),"December 3, 1980","January 4, 1983","4,367,492",#4367492,True
91,,"06/156,368",Societe,Compagnie Internationale pour l'Informatique CII-Honeywell Bull,9226747,H01M 2/24 (20130101); H01M 10/12 (20130101); H01M 4/73 (20130101); Y02E 60/126 (20130101),"June 4, 1980","January 4, 1983","4,367,496",#4367496,True
92,,"06/164,162","Yokohama, JP","Victor Company of Japan, Limited",13751987,G11B 15/005 (20130101); G11B 27/22 (20130101); G11B 15/087 (20130101),"June 30, 1980","January 4, 1983","4,367,498",#4367498,True
93,,"06/139,200","Scotts Valley, CA",Shugart Technology,22485539,G11B 33/146 (20130101); G11B 23/507 (20130101),"April 11, 1980","January 4, 1983","4,367,502",#4367502,True
94,,"06/219,794","Armonk, NY",International Business Machines Corporation,22820813,G11B 17/038 (20130101); G11B 33/121 (20130101); G11B 23/0323 (20130101); G11B 23/021 (20130101),"December 24, 1980","January 4, 1983","4,367,503",#4367503,True
95,,"06/282,085",,,23080053,H02H 9/08 (20130101),"July 10, 1981","January 4, 1983","4,367,507",#4367507,True
96,,"06/203,326",,,22753509,F41G 3/2655 (20130101); F41A 33/02 (20130101),"November 3, 1980","January 4, 1983","4,367,516",#4367516,True
97,,"06/148,671",AT,AKG Akustische u Kino-Gerate Gesellschaft mbH,25594465,H04R 11/12 (20130101),"May 12, 1980","January 4, 1983","4,367,544",#4367544,True
98,,"06/249,238","Frankfurt am Main, DE",Licentia Patent-Verwaltungs-GmbH,6098837,H04L 1/241 (20130101),"March 30, 1981","January 4, 1983","4,367,550",#4367550,True
99,,"06/130,163","Carouge, CH",Battelle Memorial Institute,4413494,H01S 3/09713 (20130101),"August 23, 1979","January 4, 1983","4,367,553",#4367553,True
100,,"06/194,078","East Hanover, NJ",Emkay Manufacturing Co. Inc.,26711348,C23C 14/54 (20130101); C30B 33/00 (20130101); C23C 14/546 (20130101); Y10T 29/49998 (20150115),"October 6, 1980","January 11, 1983","4,367,579",#4367579,True
101,,"06/248,398",,,22938939,G01B 3/02 (20130101); E04G 21/1891 (20130101),"March 27, 1981","January 11, 1983","4,367,590",#4367590,True
102,,"06/184,915","Tokyo, JP","Hitachi, Ltd.",14631623,B23P 19/102 (20130101); B23P 19/12 (20130101); B25J 17/0208 (20130101); Y10T 403/32 (20150115); Y10T 403/1616 (20150115),"September 8, 1980","January 11, 1983","4,367,591",#4367591,True
103,,"06/111,779",,,22340414,G01B 5/25 (20130101),"January 14, 1980","January 11, 1983","4,367,594",#4367594,True
104,,"06/246,879","Latham, NY",Mechanical Technology Incorporated,22932635,F02G 1/0435 (20130101); F02G 2258/10 (20130101); F02G 2244/12 (20130101),"March 23, 1981","January 11, 1983","4,367,625",#4367625,True
105,,"06/057,563",,,22011368,F01D 17/141 (20130101); F02B 37/00 (20130101); F02B 37/16 (20130101); F02C 7/08 (20130101); F02C 3/32 (20130101); F05D 2220/40 (20130101); Y02T 10/144 (20130101),"July 16, 1979","January 11, 1983","4,367,626",#4367626,True
106,,"06/247,319","Essen, DE",Steag Aktiengesellschaft,6098358,F23C 6/047 (20130101); F23D 1/00 (20130101); F23C 2201/301 (20130101),"March 25, 1981","January 11, 1983","4,367,686",#4367686,True
107,,"06/277,280",,,23060176,A01K 1/033 (20130101),"June 25, 1981","January 11, 1983","4,367,695",#4367695,True
108,,"06/202,116",JP,"Fuji Photo Optical Co., Ltd.",15489308,A61B 1/00195 (20130101); A61B 1/00142 (20130101),"October 30, 1980","January 11, 1983","4,367,730",#4367730,True
109,,"06/220,571","Evanston, IL",American Hospital Supply Corporation,21829131,A61B 5/150305 (20130101); A61B 5/150236 (20130101); A61B 5/150229 (20130101); A61B 5/153 (20130101); A61B 5/150213 (20130101); A61B 5/150099 (20130101); A61B 5/15003 (20130101); A61B 5/150221 (20130101),"December 29, 1980","January 11, 1983","4,367,754",#4367754,True
110,,"06/242,094",,,22913429,B27L 7/00 (20130101); F16K 11/0704 (20130101); Y10T 137/2554 (20150401); Y10T 137/86445 (20150401); Y10T 137/8671 (20150401),"March 9, 1981","January 11, 1983","4,367,763",#4367763,True
111,,"06/140,243","Helsinki, FI",Oy Wartsila Ab,8512580,F16K 3/12 (20130101); F16K 29/00 (20130101); Y10T 137/6198 (20150401); Y10T 137/428 (20150401),"April 14, 1980","January 11, 1983","4,367,766",#4367766,True
112,,"06/246,273","Worcester, MA",Parker Manufacturing Company,22929985,B23D 51/125 (20130101); B23D 49/12 (20130101),"March 23, 1981","January 11, 1983","4,367,779",#4367779,True
113,,"05/778,877",,,25114660,F28D 1/0535 (20130101); F28F 9/0258 (20130101); F28F 9/0246 (20130101); F28F 9/002 (20130101),"March 18, 1977","January 11, 1983","4,367,793",#4367793,True
114,,"06/251,530","Tokyo, JP","Yoshino Kogyosho Co., Ltd.",22952353,B65D 23/001 (20130101),"March 3, 1980","January 11, 1983","4,367,820",#4367820,True
115,,"06/236,153","Milan, IT",Battista Lozio & Figli S.P.A.,11178199,B65C 7/005 (20130101),"February 20, 1981","January 11, 1983","4,367,834",#4367834,True
116,,"06/208,834",SE,Tetra Pak International AB,20339440,B65D 75/48 (20130101); B65D 75/5838 (20130101); B65D 75/52 (20130101),"November 20, 1980","January 11, 1983","4,367,842",#4367842,True
117,,"06/160,669","Tokyo, JP",Olympus Optical Company Limited,26424240,G11B 23/08757 (20130101),"June 18, 1980","January 11, 1983","4,367,854",#4367854,True
118,,"06/167,940","Columbus, OH",The Horton Company,22609443,A61G 3/001 (20130101),"July 14, 1980","January 11, 1983","4,367,859",#4367859,True
119,,"06/304,198","Cleveland, OH",Republic Steel Corporation,23175499,C21C 1/06 (20130101); F27D 3/14 (20130101); F27B 14/02 (20130101),"September 21, 1981","January 11, 1983","4,367,865",#4367865,True
120,,"06/255,686",,,22969459,A63B 53/04 (20130101); A63B 60/00 (20151001); A63B 53/0466 (20130101); A63B 2053/0408 (20130101),"April 20, 1981","January 11, 1983","4,367,878",#4367878,True
121,,"06/139,252","Golden, CO","Alpine Research, Inc.",22485777,A63C 9/00 (20130101); A63C 9/002 (20130101); A63C 9/08 (20130101); A63C 9/0807 (20130101); A63C 9/0841 (20130101); A63C 9/0848 (20130101); A63C 9/08507 (20130101); A63C 9/08564 (20130101); A63C 9/08571 (20130101); A63C 9/08578 (20130101); A63C 9/08592 (20130101); A63C 9/086 (20130101); A63C 9/005 (20130101); A63C 9/0805 (20130101); A63C 9/0845 (20130101); A63C 9/0846 (20130101); A63C 9/0847 (20130101),"April 11, 1980","January 11, 1983","4,367,885",#4367885,True
122,,"06/210,257",,,15802912,B60R 22/06 (20130101),"November 25, 1980","January 11, 1983","4,367,887",#4367887,True
123,,"06/228,762",,,26922655,G02B 21/26 (20130101); G01N 2035/00039 (20130101); Y10S 414/137 (20130101); G01N 2035/00089 (20130101),"January 26, 1981","*     January 11, 1983","4,367,915",#4367915,True
