,Applicant Country,Applicant Number,Assignee Location,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
10,,"06/459,689","Duesseldorf, DE",Rheinmetall GmbH,6154790,F41A 21/36 (20130101),"January 20, 1983","January 7, 1986","4,562,767",#4562767,True
11,,"06/605,691",,,19841810,F23B 1/36 (20130101); F23B 7/005 (20130101); F23L 3/00 (20130101); F23G 7/105 (20130101); F23B 90/06 (20130101),"April 30, 1984","January 7, 1986","4,562,777",#4562777,True
12,,"06/438,900",,,9255682,B63B 1/14 (20130101); B63C 7/003 (20130101); B63B 2001/145 (20130101),"October 29, 1982","January 7, 1986","4,562,785",#4562785,True
13,,"06/593,904",,,24376692,B63B 1/121 (20130101); B63B 7/082 (20130101); B63B 2003/085 (20130101),"March 27, 1984","January 7, 1986","4,562,786",#4562786,True
14,,"06/576,474","Yokohama, JP","Nissan Motor Company, Limited",27281269,F02D 41/18 (20130101); F02D 41/105 (20130101),"February 2, 1984","January 7, 1986","4,562,814",#4562814,True
15,,"06/445,552","Yokohama, JP","Nissan Motor Company, Limited",16517244,F02D 41/345 (20130101); F02M 69/042 (20130101); Y02T 10/44 (20130101),"November 30, 1982","January 7, 1986","4,562,817",#4562817,True
16,,"06/479,133","Toyota, JP",Toyota Jidosha Kabushiki Kaisha,26388336,F02D 41/068 (20130101); F02D 41/065 (20130101),"March 25, 1983","January 7, 1986","4,562,819",#4562819,True
17,,"06/588,910",,,24355813,F02M 17/20 (20130101); F02M 31/18 (20130101); F02M 31/16 (20130101); F02B 1/04 (20130101); Y02T 10/126 (20130101),"March 12, 1984","January 7, 1986","4,562,820",#4562820,True
18,,"06/592,517","Miami, FL",Cordis Corporation,24370999,A61B 5/0031 (20130101); A61N 1/37223 (20130101); Y10S 128/903 (20130101); A61N 1/3727 (20130101),"March 23, 1984","January 7, 1986","4,562,840",#4562840,True
19,,"06/607,850","Dusseldorf, DE",Mr. Wash Auto-Service AG,6214602,B60S 3/06 (20130101); Y10S 15/02 (20130101),"May 7, 1984","January 7, 1986","4,562,848",#4562848,True
20,,"06/639,047",FR,La Telemecanique Electrique,9291592,F16K 31/10 (20130101); Y10T 137/86622 (20150401); Y10T 137/86614 (20150401),"August 9, 1984","January 7, 1986","4,562,866",#4562866,True
21,,"06/602,376","Tokyo, JP",Honda Giken Kogyo Kabushiki Kaisha,13420481,F16D 25/14 (20130101); F16D 43/28 (20130101); F16D 48/02 (20130101); F16H 61/14 (20130101); Y10T 477/735 (20150115); F16D 2048/0221 (20130101); F16D 2048/0209 (20130101),"April 20, 1984","January 7, 1986","4,562,905",#4562905,True
22,,"06/591,331","Shizuoka, JP",Pola Chemical Industries Inc.,12549537,A45D 40/24 (20130101),"March 19, 1984","January 7, 1986","4,562,923",#4562923,True
23,,"06/481,341","Rolling Meadows, IL","Keystone Industries, Inc.",23911584,B61G 9/22 (20130101); B61G 9/16 (20130101),"April 1, 1983","January 7, 1986","4,562,929",#4562929,True
24,,"06/699,211","Toledo, OH",Owens-Corning Fiberglas Corporation,27084838,B29C 66/54 (20130101); B29C 66/1142 (20130101); B29C 66/7212 (20130101); B65D 88/06 (20130101); B65D 90/08 (20130101); B29C 65/5071 (20130101); B29C 65/5085 (20130101); B29C 66/7212 (20130101); B29K 2105/06 (20130101); B29C 66/73941 (20130101); B29C 66/71 (20130101); B29C 65/483 (20130101); B29L 2031/7126 (20130101); B29C 66/71 (20130101); B29K 2067/00 (20130101); B29K 2309/08 (20130101); B29C 66/71 (20130101); B29K 2031/00 (20130101),"February 5, 1985","January 7, 1986","4,562,934",#4562934,True
25,,"06/509,816",,,24028187,G07F 11/44 (20130101); A47F 1/03 (20130101),"June 29, 1983","January 7, 1986","4,562,941",#4562941,True
26,,"06/418,905","Redwood City, CA",Ampex Corporation,23660033,G01P 3/486 (20130101); G11B 15/662 (20130101); G11B 15/54 (20130101); G11B 15/28 (20130101),"September 16, 1982","January 7, 1986","4,562,946",#4562946,True
27,,"06/543,869","Fellbach, DE",Lechler GmbH & Co. KG,6176259,B05B 1/1609 (20130101),"October 20, 1983","January 7, 1986","4,562,967",#4562967,True
28,,"06/503,734","Osaka, JP",Shimano Industrial Company Limited,14100599,A01K 89/0108 (20130101),"June 13, 1983","January 7, 1986","4,562,976",#4562976,True
29,,"06/477,482","Torino, ITTaylor; Thomas C.",Aeritalia,23896093,B64G 9/00 (20130101); B64G 1/12 (20130101),"March 21, 1983","January 7, 1986","4,562,979",#4562979,True
30,,"06/670,499",,,24690643,A23G 9/083 (20130101); F25C 1/22 (20130101); A23G 9/221 (20130101),"November 13, 1984","January 7, 1986","4,562,991",#4562991,True
31,,"06/634,750",,,27051971,B60J 7/068 (20130101),"July 26, 1984","January 7, 1986","4,563,034",#4563034,True
32,,"06/666,713","Stamford, CT",Xerox Corporation,24675139,G03G 15/2025 (20130101); G03G 2215/2038 (20130101),"October 31, 1984","January 7, 1986","4,563,073",#4563073,True
33,,"06/339,443","Rotterdam, NL","Internationale Octrooi Maatschappij ""Octropa"" B.V.",10513315,G01N 33/48 (20130101); B01L 9/56 (20190801); C12M 41/36 (20130101),"January 8, 1982","January 7, 1986","4,563,096",#4563096,True
34,,"06/585,927","Nottingham, GB2",Dobson Park Industries Plc.,10539172,E21D 23/0427 (20130101); E21D 23/0004 (20130101),"March 5, 1984","January 7, 1986","4,563,111",#4563111,True
35,,"06/581,198","Munich, DE",MTU Motoren-und Turbinen-Union Muenchen GmbH,6191991,F01D 5/284 (20130101); Y02T 50/6765 (20180501); Y02T 50/67 (20130101),"February 17, 1984","January 7, 1986","4,563,128",#4563128,True
36,,"06/211,642","Waukegan, IL",Outboard Marine Corporation,22787781,B63H 25/42 (20130101); B63H 20/10 (20130101); B63H 20/106 (20130101),"December 1, 1980","January 7, 1986","4,563,155",#4563155,True
37,,"06/619,547",,,27066383,A63H 23/08 (20130101),"June 11, 1984","January 7, 1986","4,563,161",#4563161,True
38,,"06/592,865","Herne, DE",Hackforth GmbH & Co. KG,6194505,F16D 3/74 (20130101),"March 23, 1984","January 7, 1986","4,563,166",#4563166,True
39,,"06/532,027",,,20345308,A61M 25/0113 (20130101); A61M 25/0111 (20130101),"August 10, 1983","January 7, 1986","4,563,176",#4563176,True
40,,"06/667,265","Somerville, NJ","Health Products Research, Inc.",24677511,A61F 5/0093 (20130101); A61F 7/12 (20130101); A61K 9/02 (20130101); Y10S 424/15 (20130101); A61F 2007/0214 (20130101); A61F 2007/0028 (20130101),"November 1, 1984","January 7, 1986","4,563,182",#4563182,True
41,,"06/509,252","Leverkusen, DE",Bayer Aktiengesellschaft,6168729,C01B 13/18 (20130101); C01G 37/00 (20130101); C09C 1/34 (20130101); C01P 2006/12 (20130101); C01P 2002/52 (20130101),"June 29, 1983","*     January 7, 1986","4,563,220",#4563220,True
42,,"06/647,533","Irwin, PA",Extrude Hone Corporation,24597345,C23F 1/02 (20130101); H05K 3/22 (20130101); H05K 2203/0346 (20130101); H05K 3/061 (20130101),"September 5, 1984","January 7, 1986","4,563,238",#4563238,True
43,,"06/671,305","Tokyo, JP","Mitsubishi Rayon Co., Ltd.",16673294,C23C 18/22 (20130101); H05K 3/381 (20130101); H05K 3/181 (20130101); H05K 1/0346 (20130101),"November 14, 1984","January 7, 1986","4,563,242",#4563242,True
44,,"06/626,472",,,21616717,C23C 14/325 (20130101); C23C 14/3407 (20130101); H05H 1/48 (20130101); H01J 37/34 (20130101); H05H 1/34 (20130101); H01J 37/32614 (20130101),"July 2, 1984","January 7, 1986","4,563,262",#4563262,True
45,,"06/686,077",Indiana,Standard Oil Company,24754807,C10G 45/64 (20130101); B01J 29/86 (20130101),"December 24, 1984","January 7, 1986","4,563,266",#4563266,True
46,,"06/314,095",,,6095100,B07B 1/50 (20130101); B07B 1/469 (20130101),"December 4, 1981","January 7, 1986","4,563,270",#4563270,True
47,,"06/750,247","Murray Hill, NJ",AT&T Bell Laboratories,27072795,G01N 30/56 (20130101),"July 1, 1985","January 7, 1986","4,563,276",#4563276,True
48,,"06/641,978",JP,"Tanabe Seiyaku Co., Ltd.",10548407,C07D 217/26 (20130101); C07K 5/06147 (20130101); C07D 311/76 (20130101); Y02P 20/55 (20151101),"August 17, 1984","January 7, 1986","4,563,306",#4563306,True
49,,"06/641,219","Danbury, CT",Union Carbide Corporation,24571451,C07C 51/573 (20130101); B01J 31/2495 (20130101); B01J 31/1875 (20130101); B01J 31/2404 (20130101); C07F 15/008 (20130101); B01J 31/26 (20130101); C07C 51/56 (20130101); C07C 51/56 (20130101); C07C 53/12 (20130101); C07C 51/573 (20130101); C07C 53/12 (20130101); B01J 2531/822 (20130101),"August 16, 1984","January 7, 1986","4,563,309",#4563309,True
50,,"06/580,768","Palo Alto, CA",Zoecon Corporation,27004532,A01N 57/22 (20130101); A01N 57/24 (20130101); A01N 57/30 (20130101); A01N 57/32 (20130101); C07F 9/58 (20130101); C07F 9/304 (20130101); C07F 9/3229 (20130101); C07F 9/36 (20130101); C07D 213/643 (20130101),"February 16, 1984","January 7, 1986","4,563,310",#4563310,True
51,,"06/674,599","Manchester, MA","Hummor, Inc.",27039365,B29C 43/222 (20130101); B29C 51/268 (20130101); B29C 48/21 (20190201); B29C 48/0014 (20190201); B29L 2031/286 (20130101); B29C 48/13 (20190201); B29C 48/0011 (20190201); B29C 48/08 (20190201),"November 26, 1984","January 7, 1986","4,563,320",#4563320,True
52,,"06/620,308","Washington, DC",The United States of America as represented by the United States,24485420,G21C 1/22 (20130101); Y02E 30/40 (20130101),"June 13, 1984","January 7, 1986","4,563,327",#4563327,True
53,,"06/557,551","Bartlesville, OK",Phillips Petroleum Company,24225894,C10G 11/18 (20130101); B01J 8/085 (20130101),"December 2, 1983","January 7, 1986","4,563,334",#4563334,True
54,,"06/481,905","Maumee, OH",The Andersons,23913857,A01N 25/006 (20130101); A01N 25/12 (20130101); Y10S 514/951 (20130101),"April 4, 1983","January 7, 1986","4,563,344",#4563344,True
55,,"06/647,499","Osaka, JP","Nippon Paint Co., Ltd.",26447263,C09D 133/06 (20130101); C09D 167/00 (20130101); C09D 133/06 (20130101); C09D 167/00 (20130101); C08L 61/20 (20130101); C08L 2205/18 (20130101); Y10T 428/31699 (20150401); Y10T 428/31681 (20150401); Y10T 428/31688 (20150401); C08L 2666/04 (20130101); C08L 2666/28 (20130101); C08L 2666/04 (20130101),"September 5, 1984","January 7, 1986","4,563,372",#4563372,True
56,,"06/583,896","St. Paul, MN",Minnesota Mining and Manufacturing Company,27046266,C08F 255/00 (20130101); C08J 7/16 (20130101); C09J 7/50 (20180101); C08J 2323/02 (20130101); Y10T 428/249953 (20150401); Y10T 428/249985 (20150401); Y10T 428/2874 (20150115); Y10T 428/287 (20150115); Y10T 428/1462 (20150115); Y10T 428/249983 (20150401),"February 27, 1984","January 7, 1986","4,563,388",#4563388,True
57,,,,,,,,"4,563,389","4,563,389",#4563389,True
58,,"06/640,551","Mortsel, BE",Agfa-Gevaert N.V.,10528480,G03F 7/07 (20130101),"August 15, 1984","January 7, 1986","4,563,410",#4563410,True
59,,"06/604,296","Ardsley, NY",Ciba Geigy Corporation,4235024,C08F 2/50 (20130101); G03F 7/031 (20130101); Y10S 430/123 (20130101); Y10S 430/125 (20130101); Y10S 430/126 (20130101); Y10S 430/124 (20130101),"April 26, 1984","January 7, 1986","4,563,438",#4563438,True
60,,"06/653,259","Indianapolis, IN",Eli Lilly and Company,24171749,C07K 9/008 (20130101); C12R 1/045 (20130101); A23K 20/195 (20160501); Y10S 930/27 (20130101); Y10S 930/19 (20130101),"September 24, 1984","January 7, 1986","4,563,442",#4563442,True
61,,"06/521,715",IT,Edmond Pharma S.r.l.,11204212,C07H 17/08 (20130101); C07C 327/00 (20130101),"August 9, 1983","January 7, 1986","4,563,443",#4563443,True
62,,"06/621,681",IT,Farmitalia Carlo Erba S.p.A.,27009643,C07H 15/252 (20130101); Y02P 20/55 (20151101),"June 18, 1984","January 7, 1986","4,563,444",#4563444,True
63,,"06/502,216","Geneva, CH",Provesan S.A.,9275018,C07D 513/04 (20130101),"June 8, 1983","January 7, 1986","4,563,452",#4563452,True
64,,"06/501,458","Ardsley, NY",Ciba Geigy Corporation,25703668,A01N 43/68 (20130101); A01N 53/00 (20130101); A01N 53/00 (20130101); A01N 43/68 (20130101); A01N 43/68 (20130101); A01N 37/38 (20130101); A01N 43/68 (20130101); A01N 53/00 (20130101); A01N 2300/00 (20130101); A01N 2300/00 (20130101),"June 6, 1983","January 7, 1986","4,563,457",#4563457,True
65,,"06/570,356","Fort Washington, DC","William H. Rorer, Inc.",24279338,A61K 31/505 (20130101); A61K 31/47 (20130101),"January 13, 1984","January 7, 1986","4,563,460",#4563460,True
66,,"06/177,126","Research Triangle Park, NC",Burroughs Wellcome Co.,10507817,C07D 405/04 (20130101); C07D 311/58 (20130101),"August 11, 1980","January 7, 1986","4,563,468",#4563468,True
67,,"06/433,011","Tokyo, JP","Meiji Seika Kaisha, Ltd.",23718500,A01N 43/36 (20130101); A01N 43/50 (20130101); A01N 43/56 (20130101); A01N 43/653 (20130101); A01N 43/713 (20130101); C07D 207/34 (20130101); C07D 257/06 (20130101); C07D 231/12 (20130101); C07D 233/56 (20130101); C07D 233/91 (20130101); C07D 249/08 (20130101); C07D 257/04 (20130101); C07D 207/42 (20130101),"October 6, 1982","January 7, 1986","4,563,472",#4563472,True
68,,"06/548,444","Tokyo, JP","Mitsubishi Rayon Co., Ltd.",27327148,C08K 3/10 (20130101); G21F 1/10 (20130101); C08K 5/098 (20130101); C08K 5/0091 (20130101),"November 3, 1983","January 7, 1986","4,563,494",#4563494,True
69,,"06/532,068","Tokyo, JP","Japan Synthetic Rubber Co., Ltd.",15784046,C08F 279/04 (20130101); C08F 285/00 (20130101); C08L 51/00 (20130101); C08L 51/00 (20130101); C08L 2666/14 (20130101),"September 14, 1983","January 7, 1986","4,563,505",#4563505,True
70,,"06/573,605","Trondheim, NO",Sintef,19884523,C08F 2/24 (20130101),"January 25, 1984","January 7, 1986","4,563,510",#4563510,True
71,,"06/584,416","Houston, TX",Shell Oil Company,24337235,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 4/6494 (20130101); C08F 10/00 (20130101); C08F 4/6495 (20130101),"February 28, 1984","January 7, 1986","4,563,512",#4563512,True
72,,"06/504,317","Tokyo, JP","Toyama Chemical Co., Ltd.",27302641,C07C 45/63 (20130101); C07C 45/79 (20130101); C07C 45/82 (20130101); C07C 49/16 (20130101); C07D 277/40 (20130101); C07D 277/48 (20130101); C07C 45/63 (20130101); C07C 49/16 (20130101); C07C 45/79 (20130101); C07C 49/16 (20130101); C07C 45/82 (20130101); C07C 49/16 (20130101); Y02P 20/55 (20151101),"June 14, 1983","January 7, 1986","4,563,534",#4563534,True
73,,"06/602,676","Paris, FR","Ceraver, S.A.",9288375,H01B 19/04 (20130101); H01B 17/50 (20130101),"April 23, 1984","January 7, 1986","4,563,544",#4563544,True
74,,"06/574,842","New York, NY",BBC Brown Boveri Inc.,24297879,H01B 17/301 (20130101); H01B 17/306 (20130101); Y10T 29/49227 (20150115),"January 30, 1984","January 7, 1986","4,563,545",#4563545,True
75,,"06/526,597",,,24097982,F03B 13/1875 (20130101); Y02E 10/38 (20130101),"August 26, 1983","January 7, 1986","4,563,591",#4563591,True
76,,"06/524,234","Paris, FR",Thomson-CSF,9277155,H01J 1/15 (20130101),"August 18, 1983","January 7, 1986","4,563,609",#4563609,True
77,,"06/503,766",,,24003417,H05B 41/2821 (20130101); Y10S 315/07 (20130101); Y02B 20/185 (20130101),"June 13, 1983","January 7, 1986","4,563,616",#4563616,True
78,,"06/716,685","Princeton, NJ",RCA Corporation,10559166,H04N 3/237 (20130101),"March 27, 1985","January 7, 1986","4,563,618",#4563618,True
79,,"06/611,479","New Britain, CT",The Stanley Works,24449187,B66B 13/143 (20130101); E05F 15/70 (20150115); E05F 15/40 (20150115); E05F 15/632 (20150115); E05Y 2400/334 (20130101); E05Y 2400/356 (20130101); E05Y 2400/504 (20130101); E05Y 2400/514 (20130101); E05Y 2900/132 (20130101); E05Y 2400/52 (20130101); E05Y 2900/104 (20130101); E05Y 2800/254 (20130101),"May 17, 1984","January 7, 1986","4,563,625",#4563625,True
80,,"06/493,540","Toledo, OH",Owens-Corning Fiberglas Corporation,23960667,G01B 7/003 (20130101); G01R 31/1263 (20130101); G01N 27/205 (20130101),"May 11, 1983","January 7, 1986","4,563,633",#4563633,True
81,,"06/611,498",,,26426933,H03H 1/00 (20130101); Y10T 29/4902 (20150115),"May 17, 1984","January 7, 1986","4,563,658",#4563658,True
82,,"06/495,707","Murray Hill, NJ",AT&T Bell Laboratories,23969695,H04N 19/93 (20141101),"May 18, 1983","January 7, 1986","4,563,671",#4563671,True
83,,"06/538,255","Toronto, CA",Marinvent Corporation,10510058,B64D 43/02 (20130101),"October 3, 1983","*     January 7, 1986","4,563,684",#4563684,True
84,,"06/617,723","Tokyo, JP",Canon Kabushiki Kaisha,15204065,H04N 1/32358 (20130101); H04N 1/32502 (20130101); H04N 1/32507 (20130101); H04N 1/32512 (20130101); H04N 1/32518 (20130101); H04N 1/32523 (20130101); H04N 1/32529 (20130101); H04N 1/32534 (20130101); H04N 1/21 (20130101); H04N 1/00204 (20130101); H04N 2201/3288 (20130101); H04N 2201/0081 (20130101); H04N 2201/0082 (20130101); H04N 2201/0086 (20130101); H04N 2201/3287 (20130101),"June 6, 1984","January 7, 1986","4,563,706",#4563706,True
85,,"06/477,504","Annandale, VA",Debtec Corporation,23896187,G11B 5/5504 (20130101); G11B 15/005 (20130101); G11B 25/063 (20130101); G11B 15/34 (20130101); G11B 23/06 (20130101); G11B 15/1891 (20130101),"March 21, 1983","January 7, 1986","4,563,716",#4563716,True
86,,"06/403,374","New York, NY",U.S. Philips Corporation,25594659,G11B 15/6656 (20130101),"July 30, 1982","January 7, 1986","4,563,717",#4563717,True
87,,"06/657,188","Berlin & Munich, DE",Siemens Aktiengesellschaft,6215046,H01G 4/30 (20130101); Y10T 29/435 (20150115),"October 3, 1984","January 7, 1986","4,563,724",#4563724,True
88,,"06/658,837","Vaster.ang.s, SE",ASEA Aktiebolag,20356789,H02M 7/7575 (20130101); H02J 3/36 (20130101); Y02E 60/60 (20130101),"October 9, 1984","January 7, 1986","4,563,732",#4563732,True
89,,"06/629,639","Cambridge, MA",Massachusetts Institute of Technology,26993775,H01S 5/0265 (20130101); H01S 5/026 (20130101); H01S 5/0625 (20130101); H01S 5/0601 (20130101),"July 11, 1984","January 7, 1986","4,563,765",#4563765,True
90,,"06/512,106",,,24037690,B27B 17/02 (20130101); B27B 17/14 (20130101); Y10T 83/7226 (20150401),"July 7, 1983","January 14, 1986","4,563,817",#4563817,True
91,,"06/664,256","Montgomery, AL","Kershaw Manufacturing Company, Inc.",24665267,E01B 27/04 (20130101); E02F 3/181 (20130101); E02F 3/18 (20130101),"October 24, 1984","January 14, 1986","4,563,826",#4563826,True
92,,"06/614,268",,,27037243,A01K 93/00 (20130101),"May 25, 1984","January 14, 1986","4,563,831",#4563831,True
93,,"06/578,863","Roubaix, FR",Societe Anonyme Redoute Catalogue,9294770,B65B 11/50 (20130101),"February 10, 1984","January 14, 1986","4,563,861",#4563861,True
94,,"06/514,048","Naples, FL","International Packaging Machines, Inc.",24045599,B65B 11/045 (20130101),"July 15, 1983","January 14, 1986","4,563,863",#4563863,True
95,,"06/681,030",,,24733507,F25B 49/02 (20130101); F25B 2600/21 (20130101),"December 13, 1984","*     January 14, 1986","4,563,878",#4563878,True
96,,"06/542,309","Greenwich, CT",American Can Company,24163245,B21D 17/04 (20130101); B21D 51/2615 (20130101); B21D 51/2638 (20130101),"October 14, 1983","January 14, 1986","4,563,887",#4563887,True
97,,"06/546,796","Horsham, PA",Micromedic Systems Inc.,24182047,B01L 3/021 (20130101),"October 31, 1983","January 14, 1986","4,563,907",#4563907,True
98,,"06/523,360","Sydney, AU",Rotopack Tools Pty. Limited,3770068,B25B 19/00 (20130101),"August 15, 1983","January 14, 1986","4,563,923",#4563923,True
99,,"06/541,422",DE,Fuchs Systemtechnik GmbH,6175656,C21C 5/565 (20130101); F27D 13/002 (20130101); Y02P 10/216 (20151101); Y10S 266/901 (20130101),"October 13, 1983","January 14, 1986","4,563,958",#4563958,True
100,,"06/673,706","Osaka, JP",Kabushiki Kaisha Takuma,11529995,F23H 7/08 (20130101); F23H 1/02 (20130101),"November 21, 1984","January 14, 1986","4,563,959",#4563959,True
101,,"06/645,543",,,4281447,B05B 5/08 (20130101); B05D 1/06 (20130101); B05D 1/04 (20130101); B05D 2202/00 (20130101),"August 28, 1984","January 14, 1986","4,563,977",#4563977,True
102,,"06/652,513","Weissach, DE",Dr. Ing. h.c.F. Porsche Aktiengesellschaft,6209513,F02M 35/10085 (20130101); F02M 35/10144 (20130101); F02M 35/10216 (20130101); F02M 61/145 (20130101); F02M 69/044 (20130101); F02M 35/10321 (20130101); F05C 2225/08 (20130101),"September 20, 1984","January 14, 1986","4,563,984",#4563984,True
103,,"06/469,923",,,27189990,A63B 69/40 (20130101); A63B 47/002 (20130101); A63B 69/406 (20130101),"February 25, 1983","January 14, 1986","4,563,999",#4563999,True
104,,"06/357,482",,,23405803,A61B 5/0484 (20130101); A61B 5/031 (20130101),"March 12, 1982","January 14, 1986","4,564,022",#4564022,True
105,,"06/571,189","Kawasaki, JP",Fujitsu Limited,27276587,B43K 8/22 (20130101); B43M 99/007 (20130101); B43K 31/00 (20130101),"January 16, 1984","January 14, 1986","4,564,078",#4564078,True
106,,"06/440,946",DE,Sueddeutsche Kuehlerfabrik Julius Fr. Behr GmbH & Co. KG,6147764,F16D 35/022 (20130101),"November 12, 1982","January 14, 1986","4,564,094",#4564094,True
107,,"06/536,526",JP,Murata Kikai Kabushiki Kaisha,15473036,B65H 67/067 (20130101); B65H 2701/31 (20130101),"September 28, 1983","January 14, 1986","4,564,123",#4564123,True
108,,"06/463,445","Vaster.ang.s, SE",Kommanditbolaget Aldolf,20343920,B67D 1/04 (20130101); Y10S 261/07 (20130101),"January 24, 1983","January 14, 1986","4,564,126",#4564126,True
109,,"06/699,945",,,24811585,B65D 47/2062 (20130101); B65D 47/20 (20130101),"February 8, 1985","January 14, 1986","4,564,131",#4564131,True
110,,"06/583,380","Irvine, CA",Scholle Corporation,24332881,B65D 77/067 (20130101); B67D 3/043 (20130101); Y10T 137/8704 (20150401); Y10T 137/87957 (20150401),"February 24, 1984","January 14, 1986","4,564,132",#4564132,True
111,,"06/640,087","Monchen-Gladbach, DE",W. Schlafhorst & Co.,6206525,B65H 67/02 (20130101); B65H 2701/31 (20130101),"August 13, 1984","January 14, 1986","4,564,147",#4564147,True
112,,"06/559,212","Tokyo, JP",NSK-Warner K.K.,26455309,B60R 22/44 (20130101); B60R 2022/446 (20130101),"December 8, 1983","January 14, 1986","4,564,153",#4564153,True
113,,"06/526,436",,,24097335,B62D 25/188 (20130101),"August 25, 1983","January 14, 1986","4,564,204",#4564204,True
114,,"06/540,534",,,24155862,B62M 1/24 (20130101); Y10T 74/2164 (20150115); Y10T 74/2165 (20150115),"October 11, 1983","January 14, 1986","4,564,206",#4564206,True
115,,"06/555,020","Naples, IT",Alfa Romeo Auto S.p.A.,11208773,B60R 22/06 (20130101),"November 25, 1983","January 14, 1986","4,564,217",#4564217,True
116,,"06/453,161","Tokyo, JP",Canon Kabushiki Kaisha,11503032,G02B 15/00 (20130101); G02F 1/29 (20130101); G02F 2001/294 (20130101),"December 27, 1982","January 14, 1986","4,564,267",#4564267,True
117,,"06/510,494","Arlington, TX","Surgikos, Inc.",24030978,A61B 46/10 (20160201),"July 5, 1983","January 14, 1986","4,564,270",#4564270,True
118,,"06/463,265","Hochst, AT",Julius Blum Gesellschaft m.b.H.,6737671,F16B 12/2036 (20130101); F16B 12/2009 (20130101); F16B 2012/106 (20130101); F16B 2012/2018 (20130101); Y10T 403/1624 (20150115); F16B 2012/2081 (20130101); Y10T 403/4602 (20150115); Y10T 403/4642 (20150115); F16B 2012/2045 (20130101),"February 2, 1983","January 14, 1986","4,564,306",#4564306,True
119,,"06/526,539","Torrance, CA",Excellon Industries,24097754,B65G 59/067 (20130101); Y10S 209/918 (20130101),"August 25, 1983","January 14, 1986","4,564,326",#4564326,True
120,,"06/425,514","Hamburg, DE",Hauni-Werke Korber & Co. KG,6165009,A24C 5/352 (20130101),"September 28, 1982","January 14, 1986","4,564,329",#4564329,True
121,,"06/647,072","Cleveland, OH",Eaton Corporation,24595575,F04C 29/0035 (20130101); F04C 18/16 (20130101),"September 4, 1984","January 14, 1986","4,564,345",#4564345,True
122,,"06/181,743","Manchester, GB2",General Engineering Radcliffe 1979 Ltd.,10507565,B29C 35/065 (20130101); B29C 48/09 (20190201); B29C 48/06 (20190201); B29C 48/05 (20190201); B29K 2021/00 (20130101); B29C 48/00 (20190201),"August 27, 1980","January 14, 1986","4,564,353",#4564353,True
123,,"06/569,459","New York, NY","Dentonaut Lab, Ltd.",42055807,A61B 5/0088 (20130101); A61C 19/04 (20130101); A61B 2562/0238 (20130101); A61B 8/0875 (20130101),"January 9, 1984","January 14, 1986","4,564,355",#4564355,True
